Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Kit Type","Values"
http://www.panduit.com/heiler/PartDrawings/C41700-00.pdf,-,TRBSM5K-ND,TRBSM5K,Panduit Corp,THREADED RAIL FASTENER STUD KIT,0,0,"158.01000","0","1","Plastic Bag","-","Active","Bonding Stud, Nut, Paste","76 pcs - 25 ea of Bonding Stud, 50 ea of Bonding Nut, Paste"
http://www.panduit.com/heiler/PartDrawings/C41700-00.pdf,-,TRBSM6K-ND,TRBSM6K,Panduit Corp,THREADED RAIL FASTENER STUD KIT,0,0,"158.01000","0","1","Plastic Bag","-","Active","Bonding Stud, Nut, Paste","76 pcs - 25 ea of Bonding Stud, 50 ea of Bonding Nut, Paste"
http://www.panduit.com/heiler/PartDrawings/C10672.pdf,"//media.digikey.com/photos/Panduit%20Corp%20Photos/MFG_PRL100BY-(18,36)KIT.jpg",PRL100BY-18KIT-ND,PRL100BY-18KIT,Panduit Corp,REFLECTIVE VINYL VARIOUS NUMBER,0,0,"311.31000","0","1","Plastic Box","-","Active","Reflective Markers","900 pcs - Assorted 0 ~ 9, A ~ D, L, P, R, S"
http://www.keyelco.com/product-pdf.cfm?p=4891,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_SPR-x%20Series.jpg,36-SPR-8-ND,SPR-8,Keystone Electronics,KIT SPACER RND NYLON 1500PC,0,0,"371.30000","0","1","Plastic Cabinet","-","Active","#4, #6, #8 Spacers - Nylon","1500 pcs - 100 ea of 1/4"", 3/8"", 1/2"", 3/4"", 1"""
-,-,36-1339-ND,1339,Keystone Electronics,KIT,0,0,"486.72000","0","1","-","-","Active","-","-"
http://www.keyelco.com/product-pdf.cfm?p=4890,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_SPR-x%20Series.jpg,36-SPR-34-ND,SPR-34,Keystone Electronics,KIT SPACER ASST ALUM 1500PC,0,0,"557.05000","0","1","Plastic Cabinet","-","Active","#4, #6, #8 Spacers - Brass Nickel Plated","1500 pcs - 100 ea of 1/4"", 3/8"", 1/2"", 3/4"", 1"""
http://www.keyelco.com/product-pdf.cfm?p=4889,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_SPR-x%20Series.jpg,36-SPR-13-ND,SPR-13,Keystone Electronics,KIT SPACER ASST BRASS 1500PC,0,0,"636.57000","0","1","Plastic Cabinet","-","Active","#4, #6, #8 Spacers - Aluminum","1500 pcs - 100 ea of 1/4"", 3/8"", 1/2"", 3/4"", 1"""
http://www.keyelco.com/product-pdf.cfm?p=4897,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_STR-35.jpg,36-STR-35-ND,STR-35,Keystone Electronics,KIT SPACER RND ALUM 1500PC,0,0,"663.19000","0","1","Plastic Cabinet","-","Active","4-40, 6-32, 8-32 Round Aluminum Threaded Standoff","1500 pcs - 100 ea of 1/4"", 3/8"", 1/2"", 3/4"", 1"""
http://www.keyelco.com/product-pdf.cfm?p=4894,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_STH-20.jpg,36-STH-20-ND,STH-20,Keystone Electronics,KIT STANDOFF M/F S. STEEL,0,1,"795.11000","0","1","Plastic Cabinet","-","Active","4-40, 6-32, 8-23 Male-Female Hex Threaded Standoff, Screws","325 pcs - 25 ea of 10 Standoffs, 3 sizes Screws"
http://www.keyelco.com/product-pdf.cfm?p=4896,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_STR-15.jpg,36-STR-15-ND,STR-15,Keystone Electronics,KIT SPACER RND BRASS 1500PC,0,0,"848.79000","0","1","Plastic Cabinet","-","Active","4-40, 6-32, 8-32 Round Brass Zinc Plated Threaded Standoff","1500 pcs - 100 ea of 1/4"", 3/8"", 1/2"", 3/4"", 1"""
http://www.keyelco.com/product-pdf.cfm?p=4892,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_STH-14.jpg,36-STH-14-ND,STH-14,Keystone Electronics,KIT SPACER HEX BRASS 1500PC,0,0,"954.92000","0","1","Plastic Cabinet","-","Active","4-40, 6-32, 8-32 Hex Brass Zinc Plated Threaded Standoff","1500 pcs - 100 ea of 1/4"", 3/8"", 1/2"", 3/4"", 1"""
-,//media.digikey.com/Photos/B%20&%20F%20Fastener%20Supply/1602-KIT.JPG,1602-KIT-ND,1602-KIT,B&F Fastener Supply,PHILLIPS PANHEAD HARDWARE KIT,7,0,"41.74000","0","1","Plastic Box with Bin Guide","-","Active","Hex Nuts, Lock Washers, Machine Screws","1600 pcs - 100 ea of 4 sizes Hex Nuts, Lock Washers, 8 sizes Machine Screws"
-,//media.digikey.com/Photos/Digi-Key%20Photos/1607-KIT.jpg,1607-KIT-ND,1607-KIT,B&F Fastener Supply,STAINLESS STEEL HARDWARE 2 AND 4,10,0,"44.34000","0","1","Plastic Box with Bin Guide","-","Active","Flat Washers, Hex Nuts, Lock Washers, Machine Screws","1400 pcs - 100 ea of 8 sizes Machine Screws, 2 sizes ea of  Hex Nuts, Lock Washers, Flat Washers"
-,//media.digikey.com/Photos/B%20&%20F%20Fastener%20Supply/1603-KIT.jpg,1603-KIT-ND,1603-KIT,B&F Fastener Supply,PHILLIPS PANHEAD HARDWARE KIT,8,0,"45.76000","0","1","Plastic Box with Bin Guide","-","Active","Hex Nuts, Lock Washers, Machine Screws","1600 pcs - 100 ea of 3 sizes Hex Nuts, Lock Washers, 10 sizes Machine Screws"
-,//media.digikey.com/Photos/B%20&%20F%20Fastener%20Supply/1601-KIT.jpg,1601-KIT-ND,1601-KIT,B&F Fastener Supply,SLOTTED ELECTRONIC HARDWARE KIT,6,0,"53.43000","0","1","Plastic Box with Bin Guide","-","Active","Hex Nuts, Lock Washers, Machine Screws","1600 pcs - 100 ea of 3 sizes Hex Nuts, Lock Washers, 10 sizes Machine Screws"
-,//media.digikey.com/Photos/B%20&%20F%20Fastener%20Supply/1604-KIT.JPG,1604-KIT-ND,1604-KIT,B&F Fastener Supply,NYLON ELECTRONIC HARDWARE KIT,4,0,"63.00000","0","1","Plastic Box with Bin Guide","-","Active","Hex Nuts, Machine Screws","1500 pcs - 100 ea of 5 sizes Hex Nuts, 10 sizes Machine Screws"
-,//media.digikey.com/Photos/B%20&%20F%20Fastener%20Supply/1608-KIT.jpg,1608-KIT-ND,1608-KIT,B&F Fastener Supply,"STAINLESS STL HARDWARE #6,#8,#10",6,0,"75.02000","0","1","Plastic Box with Bin Guide","-","Active","Flat Washers, Hex Nuts, Machine Screws","1500 pcs - 100 ea of 3 sizes ea Hex Nuts, Flat Washers, 9 sizes Machine Screws"
-,//media.digikey.com/Photos/B%20&%20F%20Fastener%20Supply/1605-KIT.jpg,1605-KIT-ND,1605-KIT,B&F Fastener Supply,"METRIC HARDWARE SIZE M2, M3",9,0,"86.81000","0","1","Plastic Box with Bin Guide","-","Active","Flat Washers, Hex Nuts, Lock Washers, Machine Screws","1400 pcs - 100 ea of 8 sizes Machine Screws, 2 sizes ea of  Hex Nuts, Lock Washers, Flat Washers"
-,//media.digikey.com/Photos/B%20&%20F%20Fastener%20Supply/1606-KIT.JPG,1606-KIT-ND,1606-KIT,B&F Fastener Supply,"METRIC HARDWARE SIZW M4, M6",5,0,"86.82000","0","1","Plastic Box with Bin Guide","-","Active","Flat Washers, Hex Nuts, Lock Washers, Machine Screws","1500 pcs - 100 ea of 2 sizes ea of Hex Nuts, Flat Washers, Lock Washers, 9 sizes Machine Screws"
-,//media.digikey.com/Photos/B%20&%20F%20Fastener%20Supply/1600-Kit.jpg,1600-KIT-ND,1600-KIT,B&F Fastener Supply,SLOTTED ELECTRONIC HARDWARE KIT,6,0,"93.17000","0","1","Plastic Box with Bin Guide","-","Active","Hex Nuts, Lock Washers, Machine Screws","1600 pcs - 100 ea of 4 sizes Hex Nuts, Lock Washers, 8 sizes Machine Screws"
-,-,HCK-251-ND,HCK-251,Essentra Components,HOSE CLAMP KIT NYLON 6/6,0,0,"Obsolete","0","1","-","-","Obsolete","Hose Clamp","Assorted"
-,-,10692-01-ND,10692-01,Vicor Corporation,HEX STANDOFF 0.525"",0,0,"Obsolete","0","100","Bulk","-","Obsolete","Spacers - Hex, Round","-"
-,-,80611335938-ND,80611335938,3M,78-H-KIT ONE PASS HARDWARE KIT,0,0,"Obsolete","0","0","Bulk","-","Obsolete","-","-"
//media.digikey.com/pdf/Data%20Sheets/Seeed%20Technology/110990086_Web.pdf,//media.digikey.com/Photos/Seeed%20Technology%20Ltd/MFG_110990086.jpg,1597-1633-ND,110990086,"Seeed Technology Co., Ltd",BASIC FASTENER KIT,0,0,"Obsolete","0","2","Plastic Box with Bin Guide","-","Obsolete","Cable Tie, Hex Nuts, Rivets, Rubber Pad, Screws, Shim, Standoffs","476 pcs - Assorted of 22 Values"
