Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Accessory Type","For Use With/Related Products"
//media.digikey.com/pdf/Data%20Sheets/CUI%20Inc%20All%20Brands%20PDFs/EMSA%2040W.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_EMS-US.jpg,T1123-US-ND,EMS-US,CUI Inc.,INPUT PLUG US FOR EMSA SERIES,3636,0,"0.76000","0","1","EMSA","Active","Input Plug, United States","EMSA Series"
https://www.cui.com/product/resource/digikeypdf/smi-us-1.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_SMI-US-1.jpg,102-3706-ND,SMI-US-1,CUI Inc.,INPUT PLUG US FOR WALL MT RCPT,1056,0,"0.76000","0","1","SMI6","Active","Input Plug, United States","Wall Mount Receptacles"
https://www.phihong.com/admin/uploads/F-Series_Clips_Datasheet.pdf,//media.digikey.com/Photos/Phihong%20USA/MFG_FPE.jpg,993-1065-ND,FPE,Phihong USA,INPUT PLUG EU FOR F SER ADAPTER,3801,0,"0.87000","0","1","-","Active","Input Plug, Europe","F Series Wall Adapters"
//media.digikey.com/pdf/Data%20Sheets/CUI%20Inc%20All%20Brands%20PDFs/EMSA%2040W.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_EMS-EU.jpg,T1123-EU-ND,EMS-EU,CUI Inc.,INPUT PLUG EU FOR EMSA SERIES,1879,0,"0.90000","0","1","EMSA","Active","Input Plug, Europe","EMSA Series"
https://www.cui.com/product/resource/digikeypdf/smi-us-2.pdf,//media.digikey.com/Photos/CUI%20Photos/SMI-US-2.jpg,102-3685-ND,SMI-US-2,CUI Inc.,INPUT PLUG US FOR SMI18/24/36,3232,0,"0.95000","0","1","-","Active","Input Plug, United States","SMI18, SMI24, and SMI36 Series"
//media.digikey.com/pdf/Data%20Sheets/XP%20Power%20PDFs/VEP_Series_8-36Watts.pdf,//media.digikey.com/Photos/XP%20Power/VEP-PLUG-US.jpg,1470-2327-ND,VEP PLUG US,XP Power,INPUT PLUG US FOR WALL ADAPTER,1074,0,"1.05000","0","1","VEP","Active","Input Plug, United States","Wall Adapter (Multi Plug)"
http://www.excelsys.com/wp-content/uploads/2012/07/Xgen_Brochure_Web_Resolution_03-2.pdf,//media.digikey.com/photos/Excelsys%20Tech%20Photos/XP1.jpg,633-1021-ND,XP1,Excelsys Technologies Ltd,PARALLEL OUTPUT LINK FOR PWRMODS,7652,0,"1.12000","0","1","powerMods","Active","Parallel Output Link","powerMods"
https://www.excelsys.com/wp-content/uploads/2017/03/Xsolo_Datasheet_2.0.0.pdf,//media.digikey.com/photos/Excelsys%20Tech%20Photos/XS1.jpg,633-1022-ND,XS1,Excelsys Technologies Ltd,SERIAL OUTPUT LINK FOR POWERMODS,1075,0,"1.12000","0","1","powerMods","Active","Serial Output Link","powerMods"
//media.digikey.com/pdf/Data%20Sheets/Phihong%20PDFs/R-Series_Interchangeable_Clips.pdf,//media.digikey.com/Photos/Phihong%20USA/RPK.JPG,993-1060-ND,RPK,Phihong USA,INPUT PLUG UK FOR R SER ADAPTER,3303,0,"1.18000","0","1","-","Active","Input Plug, United Kingdom","R Series Wall Adapters"
https://www.phihong.com/admin/uploads/F-Series_Clips_Datasheet.pdf,//media.digikey.com/Photos/Phihong%20USA/MFG_FPK.jpg,993-1066-ND,FPK,Phihong USA,INPUT PLUG UK FOR F SER ADAPTER,2239,0,"1.18000","0","1","-","Active","Input Plug, United Kingdom","F Series Wall Adapters"
//media.digikey.com/pdf/Data%20Sheets/Phihong%20PDFs/R-Series_Interchangeable_Clips.pdf,//media.digikey.com/Photos/Phihong%20USA/MFG_RPS.jpg,993-1062-ND,RPS,Phihong USA,INPUT PLUG AUSTRALIA FOR R ADAPT,2492,0,"1.42000","0","1","-","Active","Input Plug, Australia","R Series Wall Adapters"
//media.digikey.com/pdf/Data%20Sheets/Phihong%20PDFs/R-Series_Interchangeable_Clips.pdf,//media.digikey.com/Photos/Phihong%20USA/MFG_RPX.jpg,993-1063-ND,RPX-03,Phihong USA,INPUT PLUG IEC 320-C8 R ADAPTER,2478,0,"1.46000","0","1","-","Active","Input Plug, IEC 320-C8","R Series Wall Adapters"
https://www.globtek.com/pdf/manual-datasheets/R-NA-2(R).pdf,"//media.digikey.com/Photos/Globtek,%20Inc/R-NA-2(R).jpg",1939-1116-ND,R-NA-2(R),"GlobTek, Inc.",CHANGEABLE BLADE T2-NA FOR ADAPT,1891,0,"1.59000","0","1","Blades-R","Active","Input Plug, United States","Wall Adapter (Multi Plug)"
http://www.excelsys.com/images/data/Xcite.pdf,//media.digikey.com/Photos/Excelsys%20Tech%20Photos/Z165.JPG,633-1308-ND,Z165,Excelsys Technologies Ltd,MOUNT CLAMP FOR XGEN POWER SUPP,1644,0,"1.61000","0","1","-","Active","Mounting Clamp","Xgen Power Supplies"
https://www.xppower.com/Portals/0/pdfs/SF_ACM06.pdf,//media.digikey.com/Photos/XP%20Power/ACM-PLUG-UK.jpg,1470-3871-ND,ACM PLUG UK,XP Power,INPUT PLUG UK FOR ACM SERIES,658,0,"1.75000","0","1","ACM","Active","Input Plug, United Kingdom","ACM Series"
https://www.globtek.com/pdf/manual-datasheets/Q-UK(R).pdf,"//media.digikey.com/Photos/Globtek,%20Inc/Q-UK(R).JPG",1939-1110-ND,Q-UK(R),"GlobTek, Inc.",INPUT PLUG UK FOR WALL ADAPTER,1028,0,"1.95000","0","1","Blades-Q","Active","Input Plug, United Kingdom","Wall Adapter (Multi Plug)"
//media.digikey.com/pdf/Data%20Sheets/CUI%20Inc%20All%20Brands%20PDFs/EMSA%2040W.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_EMS-AU.jpg,T1123-AU-ND,EMS-AU,CUI Inc.,INPUT PLG AUSTRALIA FOR EMSA,1293,0,"2.00000","0","1","EMSA","Active","Input Plug, Australia","EMSA Series"
//media.digikey.com/pdf/Data%20Sheets/CUI%20Inc%20All%20Brands%20PDFs/EMSA%2040W.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_EMS-UK.jpg,T1123-UK-ND,EMS-UK,CUI Inc.,INPUT PLUG UK FOR EMSA SER,1418,0,"2.27000","0","1","EMSA","Active","Input Plug, United Kingdom","EMSA Series"
//media.digikey.com/pdf/Data%20Sheets/Condor%20Power%20Supplies%20PDFs/6872340FG.pdf,//media.digikey.com/photos/SL%20Pwr%20Elect%20Mfg%20of%20Condor/6872340FG.JPG,271-2628-ND,6872340FG,SL Power Electronics Manufacture of Condor/Ault Brands,ADAPTER 2.5MM TO 2.1MM FOR AC DC,283,0,"3.46000","0","1","-","Active","Adapter 2.5mm to 2.1mm","AC DC Desktop, Wall Adapters"
https://www.xppower.com/Portals/0/pdfs/SF_DTE20.pdf,//media.digikey.com/Photos/XP%20Power/DTE20-DIN-CLIP.jpg,1470-3363-ND,DTE20 DIN CLIP,XP Power,DIN RAIL CLIP FOR DTE20 DIN RAIL,141,0,"4.00000","0","1","DTE20","Active","DIN Rail Clip","DTE20 DIN Rail"
https://www.globtek.com/pdf/manual-datasheets/Q-KIT(R).pdf,"//media.digikey.com/photos/Globtek,%20Inc/Q-KIT(R).jpg",1939-1103-ND,Q-KIT(R),"GlobTek, Inc.",INPUT PLUG FOR WALL ADAPTER BLK,710,0,"5.19000","0","1","Blades-Q","Active","Interchangeable Blade Kit","Wall Adapter (Multi Plug)"
https://www.us.tdk-lambda.com/ftp/Outlines/lsdin-1-2-3_drawings.pdf,//media.digikey.com/photos/TDK%20Photos/LS-DIN1.JPG,285-2173-ND,LS-DIN1,TDK-Lambda Americas Inc.,BRACKET DIN RAIL FOR LS PWR SUP,799,0,"8.16000","0","1","LS","Active","Bracket - DIN Rail","LS Series Power Supplies"
-,//media.digikey.com/photos/Power%20Integrations%20Photos/MBC41-xxx-0.jpg,1810-1062-ND,MBC41-035-0,Power Integrations,CABLE FOR DC/DC CONVERTER,158,0,"10.85000","0","1","ISO5125I","Active","Cable","DC/DC Converter"
https://power.murata.com/data/power/uvq_series.pdf,//media.digikey.com/Photos/Murata%20Photos/HS-QB50-UVQ-C.jpg,811-3446-ND,HS-QB50-UVQ-C,Murata Power Solutions Inc.,HEAT SINK KIT FOR UVQ SERIES,183,0,"10.90000","0","1","UVQ","Active","Heat Sink Kit","UVQ Series"
https://power.murata.com/data/power/uvq_series.pdf,-,811-3528-ND,HS-QB100-UVQ-C,Murata Power Solutions Inc.,HEAT SINK KIT FOR UVQ SERIES,349,0,"11.10000","0","1","UVQ","Active","Heat Sink Kit","UVQ Series"
https://www.xppower.com/Portals/0/pdfs/SF_ECM40-100.pdf,//media.digikey.com/Photos/XP%20Power/MFG_ECM100%20COVER.jpg,1470-1219-ND,ECM100 COVER,XP Power,COVER ASSY FOR ECM100 POWER SUP,217,0,"17.33000","0","1","ECM","Active","Cover Assembly","ECM100 Series Power Supplies"
https://belfuse.com/resources/datasheets/powersolutions/ds-bps-linear-series.pdf,//media.digikey.com/Photos/Bel%20Photos/OVP-12G.jpg,179-2353-ND,OVP-12G,Bel Power Solutions,OVERVOLT PROT FOR BEL POWER,194,0,"19.25000","0","1","Linear","Active","Overvoltage Protection","Bel Power Solutions Linear Power Supplies"
