Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Tool Type","Tip - Type","Size","Drive Size","Length","Features"
-,-,CIMS13-ND,CIMS13,Apex Tool Group,"1/2"" DRIVE,13MM IMPACT SOCKET,6P",0,0,"3.97000","0","6","-","Active","-","-","-","-","-","-"
-,-,CIMS14-ND,CIMS14,Apex Tool Group,"1/2"" DRIVE,14MM IMPACT SOCKET,6P",0,0,"3.97000","0","6","-","Active","-","-","-","-","-","-"
-,-,CIMS15-ND,CIMS15,Apex Tool Group,"1/2"" DRIVE,15MM IMPACT SOCKET,6P",0,0,"3.97000","0","6","-","Active","-","-","-","-","-","-"
-,-,CIMS16-ND,CIMS16,Apex Tool Group,"1/2"" DRIVE,17MM IMPACT SOCKET,6P",0,0,"3.97000","0","6","-","Active","-","-","-","-","-","-"
-,-,CIMS18-ND,CIMS18,Apex Tool Group,"1/2"" DRIVE,19MM IMPACT SOCKET,6P",0,0,"3.97000","0","6","-","Active","-","-","-","-","-","-"
-,-,CIMS19-ND,CIMS19,Apex Tool Group,"1/2"" DRIVE,21MM IMPACT SOCKET,6P",0,0,"3.97000","0","6","-","Active","-","-","-","-","-","-"
-,-,CIMS4-ND,CIMS4,Apex Tool Group,"1/2"" DRIVE,7/16"" IMPACT SOCKET,6",0,0,"3.97000","0","6","-","Active","-","-","-","-","-","-"
-,-,CIMS5-ND,CIMS5,Apex Tool Group,"1/2"" DRIVE,1/2"" IMPACT SOCKET,6P",0,0,"3.97000","0","6","-","Active","-","-","-","-","-","-"
-,-,CIMS6-ND,CIMS6,Apex Tool Group,"1/2"" DRIVE,9/16"" IMPACK SOCKET,6",0,0,"3.97000","0","6","-","Active","-","-","-","-","-","-"
-,-,CIMS7-ND,CIMS7,Apex Tool Group,"1/2"" DRIVE,5/8"" IMPACT SOCKET,6P",0,0,"3.97000","0","6","-","Active","-","-","-","-","-","-"
-,-,CIMS8-ND,CIMS8,Apex Tool Group,"1/2"" DRIVE,11/16"" IMPACT SOCKET,",0,0,"3.97000","0","6","-","Active","-","-","-","-","-","-"
-,-,CIMS9-ND,CIMS9,Apex Tool Group,"1/2"" DRIVE,3/4"" IMPACT SOCKET,6P",0,0,"3.97000","0","6","-","Active","-","-","-","-","-","-"
-,-,84300N-ND,84300N,Apex Tool Group,3/8""DRIVE 5/16"" STANDARD IMPACT,0,0,"3.99000","0","10","-","Active","Socket","6 Point Socket","5/16""","3/8""","1.10"" (28.0mm)","-"
-,-,84301N-ND,84301N,Apex Tool Group,3/8""DRIVE 3/8"" STANDARD IMPACT S,0,0,"3.99000","0","10","-","Active","Socket","6 Point Socket","3/8""","3/8""","1.10"" (28.0mm)","-"
-,-,84302N-ND,84302N,Apex Tool Group,3/8""DRIVE 7/16"" STANDARD IMPACT,0,0,"3.99000","0","10","-","Active","Socket","6 Point Socket","7/16""","3/8""","1.10"" (28.0mm)","-"
-,-,84303N-ND,84303N,Apex Tool Group,3/8""DRIVE 1/2"" STANDARD IMPACT S,0,0,"3.99000","0","10","-","Active","Socket","6 Point Socket","1/2""","3/8""","1.10"" (28.0mm)","-"
-,-,84309N-ND,84309N,Apex Tool Group,3/8""DRIVE 8MM STANDARD IMPACT SO,0,0,"3.99000","0","10","-","Active","Socket","6 Point Socket","8mm","3/8""","1.10"" (28.0mm)","-"
-,-,84310N-ND,84310N,Apex Tool Group,3/8""DRIVE 9MM STANDARD IMPACT SO,0,0,"3.99000","0","10","-","Active","Socket","6 Point Socket","9mm","3/8""","1.10"" (28.0mm)","-"
-,-,84311N-ND,84311N,Apex Tool Group,3/8""DRIVE 10MM STANDARD IMPACT S,0,0,"3.99000","0","10","-","Active","Socket","6 Point Socket","10mm","3/8""","1.10"" (28.0mm)","-"
-,-,84312N-ND,84312N,Apex Tool Group,3/8""DRIVE 11MM STANDARD IMPACT S,0,0,"3.99000","0","10","-","Active","Socket","6 Point Socket","11mm","3/8""","1.10"" (28.0mm)","-"
-,-,84313N-ND,84313N,Apex Tool Group,3/8""DRIVE 12MM STANDARD IMPACT S,0,0,"3.99000","0","10","-","Active","Socket","6 Point Socket","12mm","3/8""","1.10"" (28.0mm)","-"
-,-,84314N-ND,84314N,Apex Tool Group,3/8""DRIVE 13MM STANDARD IMPACT S,0,0,"3.99000","0","10","-","Active","Socket","6 Point Socket","13mm","3/8""","1.10"" (28.0mm)","-"
-,-,84109-ND,84109,Apex Tool Group,SKT IMP 1/4DR 9/16,0,0,"4.07000","0","1","-","Active","Socket","6 Point Socket","9/16""","1/4""","0.91"" (23.0mm)","-"
-,-,122180GR-ND,122180GR,Apex Tool Group,SKT VRTX 1/4DR 6PT 9/16,0,0,"4.08000","0","1","-","Active","Socket","6 Point Socket","9/16""","1/4""","-","-"
-,-,80113D-ND,80113D,Apex Tool Group,SKT STD 1/4DR 6PT 1/2,0,0,"4.13000","0","10","-","Active","Socket","6 Point Socket","1/2""","1/4""","0.97"" (24.6mm)","-"
-,-,80114D-ND,80114D,Apex Tool Group,SKT STD 1/4DR 6PT 9/16,0,0,"4.13000","0","10","-","Active","Socket","6 Point Socket","9/16""","1/4""","0.97"" (24.6mm)","-"
-,-,80125-ND,80125,Apex Tool Group,SKT STD 1/4DR 6PT 4MM,0,0,"4.13000","0","10","-","Active","Socket","6 Point Socket","4mm","1/4""","0.97"" (24.6mm)","-"
-,-,80131D-ND,80131D,Apex Tool Group,SKT STD 1/4DR 6PT 9MM,0,0,"4.13000","0","10","-","Active","Socket","6 Point Socket","9mm","1/4""","0.97"" (24.6mm)","-"
-,-,80132-ND,80132,Apex Tool Group,SKT STD 1/4DR 6PT 10MM,0,0,"4.13000","0","10","-","Active","Socket","6 Point Socket","10mm","1/4""","0.97"" (24.6mm)","-"
-,-,80133-ND,80133,Apex Tool Group,SKT STD 1/4DR 6PT 11MM,0,0,"4.13000","0","10","-","Active","Socket","6 Point Socket","11mm","1/4""","0.97"" (24.6mm)","-"
-,-,80135D-ND,80135D,Apex Tool Group,SKT STD 1/4DR 6PT 13MM,0,0,"4.13000","0","10","-","Active","Socket","6 Point Socket","13mm","1/4""","0.97"" (24.6mm)","-"
-,-,80214-ND,80214,Apex Tool Group,SKT STD 1/4DR 12PT 5/16,0,0,"4.13000","0","1","-","Active","Socket","12 Point Socket","5/16""","1/4""","0.97"" (24.6mm)","Chrome Finish"
-,-,84100-ND,84100,Apex Tool Group,SKT IMP 1/4DR 3/16,0,0,"4.21000","0","1","-","Active","Socket","6 Point Socket","3/16""","1/4""","0.91"" (23.0mm)","-"
-,-,CIMS10N-ND,CIMS10N,Apex Tool Group,"IMPACT SOCKET,13/16"",1/2"" DRIVE,",0,0,"4.24000","0","6","-","Active","Socket","Torx®","-","1/2""","-","-"
-,-,CIMS11N-ND,CIMS11N,Apex Tool Group,"IMPACT SOCKET,7/8"",1/2"" DRIVE,6P",0,0,"4.24000","0","6","-","Active","Socket","6 Point Socket","-","1/2""","-","-"
-,-,CIMS12N-ND,CIMS12N,Apex Tool Group,"IMPACT SOCKET,12MM,1/2"" DRIVE,6P",0,0,"4.24000","0","6","-","Active","Socket","6 Point Socket","-","1/2""","-","-"
-,-,CIMS13N-ND,CIMS13N,Apex Tool Group,"IMPACT SOCKET,13MM,1/2"" DRIVE,6P",0,0,"4.24000","0","6","-","Active","Socket","6 Point Socket","-","1/2""","-","-"
-,-,CIMS14N-ND,CIMS14N,Apex Tool Group,"IMPACT SOCKET,14MM,1/2"" DRIVE,6P",0,0,"4.24000","0","6","-","Active","Socket","6 Point Socket","-","1/2""","-","-"
-,-,CIMS15N-ND,CIMS15N,Apex Tool Group,"IMPACT SOCKET,15MM,1/2"" DRIVE,6P",0,0,"4.24000","0","6","-","Active","Socket","6 Point Socket","-","1/2""","-","-"
-,-,CIMS16N-ND,CIMS16N,Apex Tool Group,"IMPACT SOCKET,17MM,1/2"" DRIVE,6P",0,0,"4.24000","0","6","-","Active","Socket","6 Point Socket","-","1/2""","-","-"
-,-,CIMS17N-ND,CIMS17N,Apex Tool Group,"IMPACT SOCKET,18MM,1/2"" DRIVE,6P",0,0,"4.24000","0","6","-","Active","Socket","6 Point Socket","-","1/2""","-","-"
-,-,CIMS18N-ND,CIMS18N,Apex Tool Group,"IMPACT SOCKET,19MM,1/2"" DRIVE,6P",0,0,"4.24000","0","6","-","Active","Socket","6 Point Socket","-","1/2""","-","-"
-,-,CIMS19N-ND,CIMS19N,Apex Tool Group,"IMPACT SOCKET,21MM,1/2"" DRIVE,6P",0,0,"4.24000","0","6","-","Active","Socket","6 Point Socket","-","1/2""","-","-"
-,-,CIMS4N-ND,CIMS4N,Apex Tool Group,"IMPACT SOCKET,7/16"",1/2"" DRIVE,6",0,0,"4.24000","0","6","-","Active","Socket","Torx®","-","1/2""","-","-"
-,-,CIMS5N-ND,CIMS5N,Apex Tool Group,"IMPACT SOCKET,1/2"",1/2"" DRIVE,6P",0,0,"4.24000","0","6","-","Active","Socket","6 Point Socket","-","1/2""","-","-"
-,-,CIMS6N-ND,CIMS6N,Apex Tool Group,"IMPACT SOCKET,9/16"",1/2"" DRIVE,6",0,0,"4.24000","0","6","-","Active","Socket","Torx®","-","1/2""","-","-"
-,-,CIMS7N-ND,CIMS7N,Apex Tool Group,"IMPACT SOCKET,5/8"",1/2"" DRIVE,6P",0,0,"4.24000","0","6","-","Active","Socket","6 Point Socket","-","1/2""","-","-"
-,-,CIMS8N-ND,CIMS8N,Apex Tool Group,"IMPACT SOCKET,11/16"",1/2"" DRIVE,",0,0,"4.24000","0","6","-","Active","Socket","Torx®","-","1/2""","-","-"
-,-,CIMS9N-ND,CIMS9N,Apex Tool Group,"IMPACT SOCKET,3/4"",1/2"" DRIVE,6P",0,0,"4.24000","0","6","-","Active","Socket","6 Point Socket","-","1/2""","-","-"
-,-,CDDS29-ND,CDDS29,Apex Tool Group,"3/8"" DRIVE,5/8"" DEEP SOCKET,6PT",0,0,"4.28000","0","6","-","Active","Socket","6 Point Socket","5/8""","3/8""","-","Deep Socket, Ratcheting"
-,-,84123-ND,84123,Apex Tool Group,SKT IMP 1/4DR 14MM,0,0,"4.34000","0","1","-","Active","Socket","6 Point Socket","14mm","1/4""","0.91"" (23.0mm)","-"
-,-,84124-ND,84124,Apex Tool Group,SKT IMP 1/4DR 15MM,0,0,"4.38000","0","1","-","Active","Socket","6 Point Socket","15mm","1/4""","0.91"" (23.0mm)","-"
-,-,80104D-ND,80104D,Apex Tool Group,SKT STD 1/4DR 6PT 5/32,0,0,"4.41000","0","6","-","Active","Socket","6 Point Socket","5/32""","1/4""","0.97"" (24.6mm)","-"
-,-,80105-ND,80105,Apex Tool Group,SKT STD 1/4DR 6PT 3/16,0,0,"4.41000","0","10","-","Active","Socket","6 Point Socket","3/16""","1/4""","0.97"" (24.6mm)","-"
-,-,80106-ND,80106,Apex Tool Group,SKT STD 1/4DR 6PT 7/32,0,0,"4.41000","0","10","-","Active","Socket","6 Point Socket","7/32""","1/4""","0.97"" (24.6mm)","-"
-,-,80107-ND,80107,Apex Tool Group,SKT STD 1/4DR 6PT 1/4,0,0,"4.41000","0","10","-","Active","Socket","6 Point Socket","1/4""","1/4""","0.97"" (24.6mm)","-"
-,-,80126-ND,80126,Apex Tool Group,SKT STD 1/4DR 6PT 5MM,0,0,"4.41000","0","10","-","Active","Socket","6 Point Socket","5mm","1/4""","0.97"" (24.6mm)","-"
-,-,80127-ND,80127,Apex Tool Group,SKT STD 1/4DR 6PT 5.5MM,0,0,"4.41000","0","10","-","Active","Socket","6 Point Socket","5.5mm","1/4""","0.97"" (24.6mm)","-"
-,-,80128-ND,80128,Apex Tool Group,SKT STD 1/4DR 6PT 6MM,0,0,"4.41000","0","10","-","Active","Socket","6 Point Socket","6mm","1/4""","0.97"" (24.6mm)","-"
-,-,80129-ND,80129,Apex Tool Group,SKT STD 1/4DR 6PT 7MM,0,0,"4.41000","0","10","-","Active","Socket","6 Point Socket","7mm","1/4""","0.97"" (24.6mm)","-"
-,-,80130-ND,80130,Apex Tool Group,SKT STD 1/4DR 6PT 8MM,0,0,"4.41000","0","10","-","Active","Socket","6 Point Socket","8mm","1/4""","0.97"" (24.6mm)","-"
-,-,80134-ND,80134,Apex Tool Group,SKT STD 1/4DR 6PT 12MM,0,0,"4.41000","0","10","-","Active","Socket","6 Point Socket","12mm","1/4""","0.97"" (24.6mm)","-"
-,-,80136-ND,80136,Apex Tool Group,SKT STD 1/4DR 6PT 14MM,0,0,"4.41000","0","10","-","Active","Socket","6 Point Socket","14mm","1/4""","0.97"" (24.6mm)","-"
-,-,80137-ND,80137,Apex Tool Group,SKT STD 1/4DR 6PT 15MM,0,0,"4.41000","0","10","-","Active","Socket","6 Point Socket","15mm","1/4""","0.97"" (24.6mm)","-"
-,-,80197-ND,80197,Apex Tool Group,SKT STD 1/4DR 12PT 4MM,0,0,"4.41000","0","1","-","Active","Socket","12 Point Socket","4mm","1/4""","0.97"" (24.6mm)","Chrome Finish"
-,-,80198-ND,80198,Apex Tool Group,SKT STD 1/4DR 12PT 5MM,0,0,"4.41000","0","1","-","Active","Socket","12 Point Socket","5mm","1/4""","0.97"" (24.6mm)","Chrome Finish"
-,-,80199-ND,80199,Apex Tool Group,SKT STD 1/4DR 12PT 5.5MM,0,0,"4.41000","0","1","-","Active","Socket","12 Point Socket","5.5mm","1/4""","0.97"" (24.6mm)","Chrome Finish"
-,-,80201-ND,80201,Apex Tool Group,SKT STD 1/4DR 12PT 7MM,0,0,"4.41000","0","1","-","Active","Socket","12 Point Socket","7mm","1/4""","0.97"" (24.6mm)","Chrome Finish"
-,-,80203-ND,80203,Apex Tool Group,SKT STD 1/4DR 12PT 9MM,0,0,"4.41000","0","1","-","Active","Socket","12 Point Socket","9mm","1/4""","0.97"" (24.6mm)","Chrome Finish"
-,-,80205-ND,80205,Apex Tool Group,SKT STD 1/4DR 12PT 11MM,0,0,"4.41000","0","1","-","Active","Socket","12 Point Socket","11mm","1/4""","0.97"" (24.6mm)","Chrome Finish"
-,-,80209-ND,80209,Apex Tool Group,SKT STD 1/4DR 12PT 15MM,0,0,"4.41000","0","1","-","Active","Socket","12 Point Socket","15mm","1/4""","0.97"" (24.6mm)","Chrome Finish"
-,-,80211-ND,80211,Apex Tool Group,SKT STD 1/4DR 12PT 7/32,0,0,"4.41000","0","1","-","Active","Socket","12 Point Socket","7/32""","1/4""","0.97"" (24.6mm)","Chrome Finish"
-,-,80212-ND,80212,Apex Tool Group,SKT STD 1/4DR 12PT 1/4,0,0,"4.41000","0","1","-","Active","Socket","12 Point Socket","1/4""","1/4""","0.97"" (24.6mm)","Chrome Finish"
-,-,80215D-ND,80215D,Apex Tool Group,SKT STD 1/4DR 12PT 11/32,0,0,"4.41000","0","10","-","Active","Socket","12 Point Socket","11/32""","1/4""","0.97"" (24.6mm)","Chrome Finish"
-,-,80217-ND,80217,Apex Tool Group,SKT STD 1/4DR 12PT 7/16,0,0,"4.41000","0","1","-","Active","Socket","12 Point Socket","7/16""","1/4""","0.97"" (24.6mm)","Chrome Finish"
-,-,80218-ND,80218,Apex Tool Group,SKT STD 1/4DR 12PT 1/2,0,0,"4.41000","0","1","-","Active","Socket","12 Point Socket","1/2""","1/4""","0.97"" (24.6mm)","Chrome Finish"
-,-,84315N-ND,84315N,Apex Tool Group,3/8""DRIVE 14MM STANDARD IMPACT S,0,0,"4.42000","0","10","-","Active","Socket","6 Point Socket","14mm","3/8""","1.18"" (30.0mm)","-"
-,-,84316N-ND,84316N,Apex Tool Group,3/8""DRIVE 15MM STANDARD IMPACT S,0,0,"4.42000","0","10","-","Active","Socket","6 Point Socket","15mm","3/8""","1.18"" (30.0mm)","-"
-,-,84304N-ND,84304N,Apex Tool Group,3/8""DRIVE 9/16"" STANDARD IMPACT,0,0,"4.44000","0","10","-","Active","Socket","6 Point Socket","9/16""","3/8""","1.18"" (30.0mm)","-"
https://cdn.wihatoolsus.com/pdfs/WihaBitsCatalog.pdf,//media.digikey.com/Photos/Wiha/72014.jpg,431-2415-ND,72014,Wiha,SOCKET HEX 1/4"",16,0,"4.46000","0","1","-","Active","Socket","Hex","1/4""","1/4""","-","-"
-,-,84305N-ND,84305N,Apex Tool Group,3/8""DRIVE 5/8"" STANDARD IMPACT S,0,0,"4.47000","0","10","-","Active","Socket","6 Point Socket","5/8""","3/8""","1.18"" (30.0mm)","-"
-,-,84306N-ND,84306N,Apex Tool Group,3/8""DRIVE 11/16"" STANDARD IMPACT,0,0,"4.49000","0","10","-","Active","Socket","6 Point Socket","11/16""","3/8""","1.18"" (30.0mm)","-"
-,-,81140-ND,81140,Apex Tool Group,1/4DR STBY HEX BIT DRV 3/32,0,0,"4.54000","0","1","-","Active","Socket","Hex","3/32""","1/4""","0.98"" (25.0mm)","-"
-,-,81141-ND,81141,Apex Tool Group,1/4DR STBY HEX BIT DRV 7/64,0,0,"4.54000","0","1","-","Active","Socket","Hex","7/64""","1/4""","0.98"" (25.0mm)","-"
-,-,81142-ND,81142,Apex Tool Group,1/4DR STBY HEX BIT DRV 1/8,0,0,"4.54000","0","1","-","Active","Socket","Hex","1/8""","1/4""","0.98"" (25.0mm)","-"
-,-,81143-ND,81143,Apex Tool Group,1/4DR STBY HEX BIT DRV 5/32,0,0,"4.54000","0","1","-","Active","Socket","Hex","5/32""","1/4""","0.98"" (25.0mm)","-"
-,-,81144-ND,81144,Apex Tool Group,1/4DR STBY HEX BIT DRV 3/16,0,0,"4.54000","0","1","-","Active","Socket","Hex","3/16""","1/4""","0.98"" (25.0mm)","-"
-,-,81145-ND,81145,Apex Tool Group,1/4DR STBY HEX BIT DRV 7/32,0,0,"4.54000","0","1","-","Active","Socket","Hex","7/32""","1/4""","0.98"" (25.0mm)","-"
-,-,81146-ND,81146,Apex Tool Group,1/4DR STBY HEX BIT DRV 1/4,0,0,"4.54000","0","1","-","Active","Socket","Hex","1/4""","1/4""","0.98"" (25.0mm)","-"
-,-,81147-ND,81147,Apex Tool Group,1/4DR STBY HEX BIT DRV 5/16,0,0,"4.54000","0","1","-","Active","Socket","Hex","5/16""","1/4""","0.98"" (25.0mm)","-"
-,-,81148-ND,81148,Apex Tool Group,1/4DR STBY HEX BIT DRV 3/8,0,0,"4.54000","0","1","-","Active","Socket","Hex","3/8""","1/4""","0.98"" (25.0mm)","-"
-,-,81150-ND,81150,Apex Tool Group,1/4DR STBY HEX BIT DRV 2MM,0,0,"4.54000","0","1","-","Active","Socket","Hex","2mm","1/4""","0.98"" (25.0mm)","-"
-,-,81151-ND,81151,Apex Tool Group,1/4DR STBY HEX BIT DRV 3MM,0,0,"4.54000","0","1","-","Active","Socket","Hex","3mm","1/4""","0.98"" (25.0mm)","-"
-,-,81152-ND,81152,Apex Tool Group,1/4DR STBY HEX BIT DRV 4MM,0,0,"4.54000","0","1","-","Active","Socket","Hex","4mm","1/4""","0.98"" (25.0mm)","-"
-,-,81153-ND,81153,Apex Tool Group,1/4DR STBY HEX BIT DRV 5MM,0,0,"4.54000","0","1","-","Active","Socket","Hex","5mm","1/4""","0.98"" (25.0mm)","-"
-,-,81154-ND,81154,Apex Tool Group,1/4DR STBY HEX BIT DRV 6MM,0,0,"4.54000","0","1","-","Active","Socket","Hex","6mm","1/4""","0.98"" (25.0mm)","-"
-,-,81155-ND,81155,Apex Tool Group,1/4DR STBY HEX BIT DRV 7MM,0,0,"4.54000","0","1","-","Active","Socket","Hex","7mm","1/4""","0.98"" (25.0mm)","-"
-,-,81156-ND,81156,Apex Tool Group,1/4DR STBY HEX BIT DRV 8MM,0,0,"4.54000","0","1","-","Active","Socket","Hex","8mm","1/4""","0.98"" (25.0mm)","-"
-,-,81157-ND,81157,Apex Tool Group,1/4DR STBY HEX BIT DRV 9MM,0,0,"4.54000","0","1","-","Active","Socket","Hex","9mm","1/4""","0.98"" (25.0mm)","-"
-,-,81158-ND,81158,Apex Tool Group,1/4DR STBY HEX BIT DRV 10MM,0,0,"4.54000","0","1","-","Active","Socket","Hex","10mm","1/4""","0.98"" (25.0mm)","-"
-,-,CDDS29N-ND,CDDS29N,Apex Tool Group,"DEEP SOCKET,3/8"" DRIVE,5/8"",6PT",0,0,"4.57000","0","1","-","Active","Socket","6 Point Socket","5/8""","3/8""","2.50"" (63.5mm)","Chrome Finish, Deep Socket"
-,-,CDDS30N-ND,CDDS30N,Apex Tool Group,"DEEP SOCKET,3/8"" DRIVE,11/16"",6P",0,0,"4.57000","0","1","-","Active","Socket","6 Point Socket","11/16""","3/8""","2.50"" (63.5mm)","Chrome Finish, Deep Socket"
-,-,CDDS31N-ND,CDDS31N,Apex Tool Group,"DEEP SOCKET,3/8"" DRIVE,3/4"",6PT",0,0,"4.57000","0","1","-","Active","Socket","6 Point Socket","3/4""","3/8""","2.50"" (63.5mm)","Chrome Finish, Deep Socket"
-,-,CDDS32N-ND,CDDS32N,Apex Tool Group,"DEEP SOCKET,3/8"" DRIVE,13/16"",6P",0,0,"4.57000","0","1","-","Active","Socket","6 Point Socket","13/16""","3/8""","2.50"" (63.5mm)","Chrome Finish, Deep Socket"
-,-,CDDS33N-ND,CDDS33N,Apex Tool Group,"DEEP SOCKET,3/8"" DRIVE,7/8"",6PT",0,0,"4.57000","0","1","-","Active","Socket","6 Point Socket","7/8""","3/8""","2.50"" (63.5mm)","Chrome Finish, Deep Socket"
-,-,CDDS45N-ND,CDDS45N,Apex Tool Group,"DEEP SOCKET,3/8"" DRIVE,15MM,6PT",0,0,"4.57000","0","1","-","Active","Socket","6 Point Socket","15mm","3/8""","2.50"" (63.5mm)","Chrome Finish, Deep Socket"
-,-,CDDS46N-ND,CDDS46N,Apex Tool Group,"DEEP SOCKET,3/8"" DRIVE,16MM,6PT",0,0,"4.57000","0","1","-","Active","Socket","6 Point Socket","16mm","3/8""","2.50"" (63.5mm)","Chrome Finish, Deep Socket"
-,-,CDDS47N-ND,CDDS47N,Apex Tool Group,"DEEP SOCKET,3/8"" DRIVE,17MM,6PT",0,0,"4.57000","0","1","-","Active","Socket","6 Point Socket","17mm","3/8""","2.50"" (63.5mm)","Chrome Finish, Deep Socket"
-,-,CDDS48N-ND,CDDS48N,Apex Tool Group,"DEEP SOCKET,3/8"" DRIVE,18MM,6PT",0,0,"4.57000","0","1","-","Active","Socket","6 Point Socket","18mm","3/8""","2.50"" (63.5mm)","Chrome Finish, Deep Socket"
-,-,CDDS49N-ND,CDDS49N,Apex Tool Group,"DEEP SOCKET,3/8"" DRIVE,19MM,6PT",0,0,"4.57000","0","1","-","Active","Socket","6 Point Socket","19mm","3/8""","2.50"" (63.5mm)","Chrome Finish, Deep Socket"
-,-,CDS60N-ND,CDS60N,Apex Tool Group,"SOCKET,1/2"" DRIVE,7/8"",12PT",0,0,"4.57000","0","1","-","Active","Socket","12 Point Socket","7/8""","1/2""","1.50"" (38.1mm)","Chrome Finish"
-,-,CDS61N-ND,CDS61N,Apex Tool Group,"SOCKET,1/2"" DRIVE,15/16"",12PT",0,0,"4.57000","0","1","-","Active","Socket","12 Point Socket","7/8""","1/2""","1.50"" (38.1mm)","Chrome Finish"
-,-,CDS78N-ND,CDS78N,Apex Tool Group,"SOCKET,1/2"" DRIVE,18MM,12PT",0,0,"4.57000","0","1","-","Active","Socket","12 Point Socket","18mm","1/2""","1.50"" (38.1mm)","Chrome Finish"
-,-,CDS79N-ND,CDS79N,Apex Tool Group,"SOCKET,1/2"" DRIVE,19MM,12PT",0,0,"4.57000","0","1","-","Active","Socket","12 Point Socket","19mm","1/2""","1.50"" (38.1mm)","Chrome Finish"
-,-,CDS80N-ND,CDS80N,Apex Tool Group,"SOCKET,1/2"" DRIVE,20MM,12PT",0,0,"4.57000","0","1","-","Active","Socket","12 Point Socket","20mm","1/2""","1.50"" (38.1mm)","Chrome Finish"
-,-,80461-ND,80461,Apex Tool Group,SKT TORX EXT 3/8DR E-12,0,0,"4.60000","0","10","-","Active","Socket","Torx®","E12","3/8""","1.24"" (31.5mm)","Black Finish"
-,-,80462-ND,80462,Apex Tool Group,SKT TORX EXT 3/8DR E-14,0,0,"4.60000","0","1","-","Active","Socket","Torx®","E14","3/8""","1.24"" (31.5mm)","Black Finish"
-,-,84317N-ND,84317N,Apex Tool Group,3/8""DRIVE 16MM STANDARD IMPACT S,0,0,"4.69000","0","10","-","Active","Socket","6 Point Socket","16mm","3/8""","1.18"" (30.0mm)","-"
-,-,84318N-ND,84318N,Apex Tool Group,3/8""DRIVE 17MM STANDARD IMPACT S,0,0,"4.69000","0","10","-","Active","Socket","6 Point Socket","17mm","3/8""","1.18"" (30.0mm)","-"
-,-,132200GR-ND,132200GR,Apex Tool Group,SKT VRTX 3/8DR 6PT 5/8,0,0,"4.70000","0","1","-","Active","Socket","6 Point Socket","5/8""","3/8""","-","-"
-,-,532150GR-ND,532150GR,Apex Tool Group,SKT VRTX 3/8DR 6PT 15MM,0,0,"4.70000","0","50","-","Active","Socket","6 Point Socket","15mm","3/8""","-","-"
-,-,532160GR-ND,532160GR,Apex Tool Group,SKT VRTX 3/8DR 6PT 16MM,0,0,"4.70000","0","50","-","Active","Socket","6 Point Socket","16mm","3/8""","-","-"
-,-,81164-ND,81164,Apex Tool Group,1/4DR STBY SLT BIT DRV 3.5MM,0,0,"4.75000","0","1","-","Active","Socket","Slotted","5.5mm","1/4""","0.98"" (25.0mm)","-"
-,-,81165-ND,81165,Apex Tool Group,1/4DR STBY SLT BIT DRV 4MM,0,0,"4.75000","0","1","-","Active","Socket","Slotted","4mm","1/4""","0.98"" (25.0mm)","-"
-,-,81166-ND,81166,Apex Tool Group,1/4DR STBY SLT BIT DRV 5.5MM,0,0,"4.75000","0","1","-","Active","Socket","Slotted","5.5mm","1/4""","0.98"" (25.0mm)","-"
-,-,81167-ND,81167,Apex Tool Group,1/4DR STBY SLT BIT DRV 8MM,0,0,"4.75000","0","1","-","Active","Socket","Slotted","8mm","1/4""","0.98"" (25.0mm)","-"
-,-,81168-ND,81168,Apex Tool Group,1/4DR STBY SLT BIT DRV 10MM,0,0,"4.75000","0","1","-","Active","Socket","Slotted","10mm","1/4""","0.98"" (25.0mm)","-"
-,-,81169-ND,81169,Apex Tool Group,1/4DR STBY SLT BIT DRV 12MM,0,0,"4.75000","0","1","-","Active","Socket","Slotted","12mm","1/4""","0.98"" (25.0mm)","-"
-,-,81176-ND,81176,Apex Tool Group,1/4DR STBY PHLP BIT DRV PH#1,0,0,"4.75000","0","1","-","Active","Socket","Slotted","#1","1/4""","0.98"" (25.0mm)","-"
-,-,81177-ND,81177,Apex Tool Group,1/4DR STBY PHLP BIT DRV PH#2,0,0,"4.75000","0","1","-","Active","Socket","Slotted","#2","1/4""","0.98"" (25.0mm)","-"
-,-,81178-ND,81178,Apex Tool Group,1/4DR STBY PHLP BIT DRV PH#3,0,0,"4.75000","0","1","-","Active","Socket","Slotted","#3","1/4""","0.98"" (25.0mm)","-"
-,-,81179-ND,81179,Apex Tool Group,1/4DR STBY PHLP BIT DRV PH#4,0,0,"4.75000","0","1","-","Active","Socket","Slotted","#4","1/4""","0.98"" (25.0mm)","-"
-,-,132220GR-ND,132220GR,Apex Tool Group,SKT VRTX 3/8DR 6PT 11/16,0,0,"4.77000","0","50","-","Active","Socket","6 Point Socket","11/16""","3/8""","-","-"
-,-,532170GR-ND,532170GR,Apex Tool Group,SKT VRTX 3/8DR 6PT 17MM,0,0,"4.77000","0","50","-","Active","Socket","6 Point Socket","17mm","3/8""","-","-"
-,-,532180GR-ND,532180GR,Apex Tool Group,SKT VRTX 3/8DR 6PT 18MM,0,0,"4.77000","0","50","-","Active","Socket","6 Point Socket","18mm","3/8""","-","-"
