Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Tool Type","For Use With/Related Products"
https://cdn.harwin.com/pdfs/Z80-280.pdf,//media.digikey.com/Photos/Harwin/MFG_Z80-280.jpg,952-1241-ND,Z80-280,Harwin Inc.,TOOL INSERT/REMOVE FOR DATAMATE,67,0,"159.22000","0","1","Datamate","Active","Insertion/Extraction Tool","Datamate"
-,//media.digikey.com/photos/JST%20Photos/EJ-JWPF.JPG,455-2277-ND,EJ-JWPF,JST Sales America Inc.,EXTRACTION TOOL JWPF,29,0,"205.81000","0","1","JWPF","Active","Extraction Tool","Waterproof Connector Contacts"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=0411-240-2005&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/0411-240-2005.JPG,1734-1112-ND,0411-240-2005,TE Connectivity Deutsch Connectors,HD30 EXT TOOL RED,3363,0,"1.30000","0","1","-","Active","Extraction Tool","Contacts, 16-22 AWG"
https://www.hirose.com/product/document?clcode=CL0541-0636-1-01&productname=DF1B-18DP-2.5DS(01)&series=DF1B&documenttype=Catalog&lang=en&documentid=D31684_en,//media.digikey.com/photos/Hirose%20Elect%20Photos/DF-C-PO(B).jpg,H9996-ND,DF-C-PO(B),Hirose Electric Co Ltd,TOOL HAND EXTRACTION CRIMP SOCKT,364,0,"1.51000","0","1","DF1B","Active","Extraction Tool","Rectangular Connector Contacts"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=0411-204-1605&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/0411-204-1605.JPG,1734-1108-ND,0411-204-1605,TE Connectivity Deutsch Connectors,HD30 EXT TOOL BLUE,1438,0,"1.67000","0","1","-","Active","Extraction Tool","Contacts, 16-18 AWG"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=0411-336-1605&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/0411-336-1605.JPG,1734-1109-ND,0411-336-1605,TE Connectivity Deutsch Connectors,HD30 EXT TOOL BLU,2219,0,"1.74000","0","1","-","Active","Extraction Tool","Contacts, 16-20 AWG"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=0411-310-1605&DocType=Customer+Drawing&DocLang=EN,//media.digikey.com/photos/TE%20Connectivity/0411-310-1605.JPG,1734-1826-ND,0411-310-1605,TE Connectivity Deutsch Connectors,0411-310-1605,1285,0,"1.74000","0","1","-","Active","Extraction Tool","Contacts, 16-18 AWG"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=114008_DEUTSCH&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/TE%20Connectivity/114008-ZZ.JPG,1734-1111-ND,114008-ZZ,TE Connectivity Deutsch Connectors,HD30 EXT TOOL GRN,1500,0,"2.19000","0","1","-","Active","Extraction Tool","Contacts, 8-10 AWG"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1643917&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/Tyco%20Photos/1643917-1.jpg,A36308-ND,1643917-1,TE Connectivity AMP Connectors,TOOL REMOVAL SIZE #20,448,0,"2.26000","0","1","ELCON","Active","Insertion/Extraction Tool","Circular Connector Contacts"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=0411-027-0405&DocType=Customer+Drawing&DocLang=English,-,1734-1837-ND,0411-027-0405,TE Connectivity Deutsch Connectors,EXT TOOL,345,0,"2.64000","0","1","-","Active","Extraction Tool","Contacts, Size 4"
https://belfuse.com/resources/AIMCambridge/pdf_CS06GeneralLineCatalog.pdf,//media.digikey.com/Photos/Emerson%20Network%20Photos/40-9865.JPG,367-1097-ND,40-9865,Cinch Connectivity Solutions AIM-Cambridge,TOOL INSERTION/EXTRACTION D-SUB,282,0,"2.88000","0","1","-","Active","Insertion/Extraction Tool","D-Sub Contacts"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=114008%2F114010&DocType=Customer+Drawing&DocLang=English,-,1734-1113-ND,114009-ZZ,TE Connectivity Deutsch Connectors,HD30 EXT TOOL WHT,1018,0,"2.97000","0","1","-","Active","Extraction Tool","Contacts, 6 AWG"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1-1773962-8&DocType=DS&DocLang=English,-,1508-1341-ND,0411-353-0805,TE Connectivity Deutsch Connectors,EXT TOOL,226,0,"3.05000","0","1","-","Active","Extraction Tool","Contacts, Size 8"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=0411-354-1605&DocType=Customer+Drawing&DocLang=EN,-,1734-1828-ND,0411-354-1605,TE Connectivity Deutsch Connectors,0411-354-1605,2314,0,"3.44000","0","1","-","Active","Extraction Tool","Contacts, Size 16"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1643915&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/Tyco%20Photos/1643915-1.JPG,A36310-ND,1643915-1,TE Connectivity AMP Connectors,TOOL INSERTION/REMOVAL SIZE #12,328,0,"3.74000","0","1","ELCON","Active","Insertion/Extraction Tool","Circular Connector Contacts"
https://www.jonard.com/~/media/Files/Catalogs/Jonard%20Tools%20Catalog%20114.ashx,//media.digikey.com/Photos/OK%20Industries%20-%20Jonard%20Photos/S-340.JPG,K547-ND,S-340,Jonard Tools,DIP/IC EXTRACTOR COATED HANDLE,444,0,"4.19000","0","1","-","Active","Extraction Tool","DIPs, 8 ~ 24 pins"
//media.digikey.com/pdf/Data%20Sheets/Hirose%20PDFs/RP6.pdf,//media.digikey.com/photos/Hirose%20Elect%20Photos/RP6-SC-TP.jpg,HR499-ND,RP6-SC-TP,Hirose Electric Co Ltd,TOOL EXTRACT RP AND H12 CONTACTS,113,0,"4.69000","0","1","RP6","Active","Extraction Tool","Circular Connector Contacts"
https://www.norcomp.net/rohspdfs/DSubContacts/HandTool/170-901-170-000.pdf,//media.digikey.com/photos/Norcomp%20Photos/170-901-170-000.jpg,T1010-ND,170-901-170-000,NorComp Inc.,TOOL INSERTION/REMOVAL,191,0,"5.74000","0","1","-","Active","Insertion/Extraction Tool","Crimp Pins and Sockets"
"//media.digikey.com/pdf/Data%20Sheets/Tyco%20Electonics%20AMP%20PDFs/109,%2090%20Series%20Application%20Tools%20.pdf",//media.digikey.com/photos/Tyco%20Amp%20Photos/126195-4.JPG,A34470-ND,126195-4,"TE Connectivity Aerospace, Defense and Marine",EXTRACT TIP REPLACEMENT 91067-2,150,0,"5.78000","0","1","Universal MATE-N-LOK","Active","Extraction Tool","High Current Commercial Connectors"
//media.digikey.com/pdf/Data%20Sheets/AVX%20PDFs/9176_Series.pdf,//media.digikey.com/photos/AVX%20Photos/069176701601000.JPG,478-9920-ND,069176702301000,AVX Corporation,BIT FOR 9176-400 SERIES CAP,172,0,"5.96000","0","1","9176-400","Active","Insertion Tool","Solid State Lighting Connectors"
//media.digikey.com/pdf/Data%20Sheets/AVX%20PDFs/9176%20Series.pdf,//media.digikey.com/photos/AVX%20Photos/069176701602000.JPG,478-4623-ND,069176701602000,AVX Corporation,BIT FOR 9176 HAND TOOL 1.6MM,122,25,"7.64000","0","1","9176","Active","Insertion Tool","IDC Connectors"
https://www.norcomp.net/rohspdfs/DSubContacts/HandTool/180-901-170-000.pdf,//media.digikey.com/photos/Norcomp%20Photos/180-901-170-000.jpg,T2020-ND,180-901-170-000,NorComp Inc.,TOOL INSERTION/REMOVAL,125,0,"7.94000","0","1","-","Active","Insertion/Extraction Tool","Crimp Pins and Sockets"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=CTA-1160&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/CTA-1160.JPG,A125992-ND,CTA-1160,"TE Connectivity Aerospace, Defense and Marine",EXTRACTION TOOL FOR MTC SERIES,106,0,"11.13000","0","1","MTC100","Active","Insertion/Extraction Tool","Crimp Pins and Sockets"
https://www.jonard.com/~/media/Files/Catalogs/Jonard%20Tools%20Catalog%20114.ashx,//media.digikey.com/photos/OK%20Industries%20-%20Jonard%20Photos/EX-6.jpg,K374-ND,EX-6,Jonard Tools,TOOL EXTRACTOR IC PLCC UNIVERSAL,132,0,"12.22000","0","1","-","Active","Extraction Tool","PLCC Sockets"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=DT-RT1&DocType=Customer+Drawing&DocLang=English,-,1734-1838-ND,DT-RT1,TE Connectivity Deutsch Connectors,MULTI-USE REMOVAL TOOL,199,0,"15.50000","0","1","-","Active","Extraction Tool","Contacts, Size 16"
https://www.molex.com/pdm_docs/ats/ATS-690081070.pdf,//media.digikey.com/photos/Molex/69008-1070.JPG,WM9991-ND,0690081070,Molex,TOOL EXTRACT PICO FLEX,215,490,"17.96000","0","1","Picoflex","Active","Extraction Tool","Rectangular Connectors"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=408-1216&DocType=SS&DocLang=EN,//media.digikey.com/photos/Tyco%20Amp%20Photos/305183.jpg,A1329-ND,305183,TE Application Tooling,CONTACT EXTRACTION TOOL,2343,0,"18.90000","0","1","Multimate I","Active","Extraction Tool","Circular Connector Contacts"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=408-10376&DocType=SS&DocLang=EN,//media.digikey.com/Photos/TE%20Connectivity/2063388-1.JPG,A101134-ND,2063388-1,TE Application Tooling,EXTRACTION TOOL,117,0,"18.90000","0","1","-","Active","Extraction Tool","Rectangular Connector Contacts"
http://www.amphenol-sine.com/pdf/catalog/C091Amphenol.pdf,//media.digikey.com/photos/Amphenol%20Photos/N%2045%20091%200001.jpg,361-1145-ND,N 45 091 0001 U,Amphenol Sine Systems Corp,TOOL WRENCH RECEPT SPANNER,101,0,"19.13000","0","1","-","Active","Insertion/Extraction Tool","Circular Connectors"
https://b2b.harting.com/files/download/PRD/PDF_TS/09990000052_100090779DRW002A.pdf,//media.digikey.com/Photos/Harting/09990000052.jpg,1195-2900-ND,09990000052,HARTING,"REMOVAL TOOL, HAN D, MINI",126,0,"19.31000","0","1","Han® D","Active","Extraction Tool","Han® D Contacts"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=408-9404&DocType=SS&DocLang=EN,//media.digikey.com/photos/Tyco%20Amp%20Photos/91285-1.jpg,A9979-ND,91285-1,TE Application Tooling,INSERTION/EXTRACTION TOOL HDP-22,398,0,"29.70000","0","1","AMPLIMITE","Active","Insertion/Extraction Tool","D-Sub Terminals"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=234168-1&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/Tyco%20Amp%20Photos/234168-1.jpg,A36245-ND,234168-1,TE Application Tooling,TOOL EXTRACTION DYNAMIC D-3000,358,0,"32.40000","0","1","Dynamic","Active","Extraction Tool","Rectangular Connector Contacts"
-,//media.digikey.com/photos/Tyco%20Photos/189727-1.JPG,A25695-ND,189727-1,TE Application Tooling,EXTRACTION TOOL,362,0,"35.10000","0","1","-","Active","Extraction Tool","Rectangular Connector Contacts"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=408-7907&DocType=SS&DocLang=EN,//media.digikey.com/photos/Tyco%20Amp%20Photos/59803-1.jpg,A9982-ND,59803-1,TE Application Tooling,T-HANDLE TOOL MTA-100,265,0,"40.50000","0","1","MTA-100","Active","Insertion Tool","Rectangular Connectors"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=408-10049&DocType=SS&DocLang=EN,//media.digikey.com/photos/Tyco%20Amp%20Photos/1804030-1.jpg,A32539-ND,1804030-1,TE Application Tooling,TOOL EXTRACTION UNI-MATE-II,147,0,"58.65000","0","1","Universal MATE-N-LOK, Universal MATE-N-LOK II","Active","Extraction Tool","Rectangular Connector Contacts"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1-1579007-6&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/Tyco%20Amp%20Photos/1-1579007-6.jpg,1-1579007-6-ND,1-1579007-6,TE Application Tooling,TOOL EXTRACTION HAND JPT,120,0,"72.68000","0","1","-","Active","Extraction Tool","Junior Power Timer Contacts"
http://www.jst-mfg.com/product/pdf/eng/eTOOL-5A.pdf,//media.digikey.com/Photos/JST%20Photos/EJ-PHDRB.JPG,455-2570-ND,EJPHDRB,JST Sales America Inc.,EXTRACTION TOOL PHD,36,0,"95.87000","0","1","PHD","Active","Extraction Tool","Rectangular Connector Contacts"
http://www.amphenolrf.com/media/downloads/1424/C227-T2000.pdf,//media.digikey.com/Photos/Amphenol%20Photos/227-T2000.JPG,ARF1769-ND,227-T2000,Amphenol RF Division,HDBNC MATING TOOL,35,0,"96.56000","0","1","HD-BNC™","Active","Insertion/Extraction Tool","Coaxial, RF - BNC"
https://www.astrotool.com/Portals/0/PDF/Astro-Catalog.pdf,//media.digikey.com/Photos/Astro%20Tools%20Photos/MFG_M81969%5E14-02.jpg,M81969/14-02-ND,M81969/14-02,Astro Tool Corp,INS/REM TOOL PLASTIC SIZE 20,802,0,"2.43000","0","1","-","Active","Insertion/Extraction Tool","Contacts, Size 20"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=2295226&DocType=Customer+Drawing&DocLang=Japanese,//media.digikey.com/Photos/TE%20Connectivity/MFG_2295226-1.jpg,A124949-ND,2295226-1,TE Connectivity AMP Connectors,THERMOCOUPLE CONNECTOR.OPENER.,3961,0,"2.76000","0","1","-","Active","Insertion Tool","Rectangular IDC Connectors"
"//media.digikey.com/pdf/Data%20Sheets/Tyco%20Electonics%20AMP%20PDFs/109,%2090%20Series%20Application%20Tools%20.pdf",//media.digikey.com/photos/Tyco%20Photos/126195-3.JPG,A34469-ND,126195-3,"TE Connectivity Aerospace, Defense and Marine",INSERT TIP REPLACEMENT 91067-2,129,0,"5.78000","0","1","Universal MATE-N-LOK","Active","Insertion Tool","High Current Commercial Connectors"
https://www.astrotool.com/Portals/0/PDF/Astro-Catalog.pdf,//media.digikey.com/Photos/Astro%20Tools%20Photos/M81969%5E14-12.jpg,M81969/14-12-ND,M81969/14-12,Astro Tool Corp,REM TOOL PLASTIC SIZE 8,106,0,"10.83000","0","1","*","Active","-","-"
https://www.astrotool.com/Portals/0/PDF/Astro-Catalog.pdf,//media.digikey.com/Photos/Astro%20Tools%20Photos/MFG_M81969%5E1-03.jpg,M81969/1-03-ND,M81969/1-03,Astro Tool Corp,INSERTION/REMOVAL TOOL-SIZE 16,165,0,"13.53000","0","1","-","Active","Insertion/Extraction Tool","Backplane Contacts"
https://www.molex.com/pdm_docs/ats/ATS-011030002.pdf,//media.digikey.com/Photos/Molex/W-HT-2285.jpg,WM9902-ND,W-HT-2285,GC Electronics,TOOL EXTRACTOR HT-2285 .062,109,0,"15.81000","0","1","-","Active","Extraction Tool","0.062"" Terminals"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=91066&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/91066-1.jpg,A121114-ND,91066-1,"TE Connectivity Aerospace, Defense and Marine",CONN TOOL INSERTION/EXTRACTION,125,0,"18.01000","0","1","-","Active","Insertion/Extraction Tool","Rectangular Connector Contacts"
-,//media.digikey.com/photos/Molex/W-HT-2023.JPG,WM1586-ND,W-HT-2023,GC Electronics,TOOL EXTRACTION 18-30AWG .062"",1855,0,"9.77000","0","1","-","Active","Extraction Tool","0.062"" Terminals"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=776106&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/776106-1.JPG,A139345-ND,776106-1,TE Connectivity AMP Connectors,EXTRACTION TOOL,1161,0,"2.77000","0","1","*","Active","-","-"
-,-,AAM81969/14-06-ND,M81969/14-06,Amphenol Aerospace Operations,TOOL INS/EXT 8 PLASTIC,147,147,"5.22000","0","1","-","Active","Insertion/Extraction Tool","-"
-,-,6500-018-0000-ND,6500-018-0000,Amphenol Aerospace Operations,TOOL INS/EXT 0 PLASTIC,146,146,"7.48000","0","1","-","Active","Insertion/Extraction Tool","-"
-,-,980-0008-135-ND,980-0008-135,"ITT Cannon, LLC",CIET D*A 20/24 AWG INS/EXT,132,132,"27.45000","0","1","-","Active","Extraction Tool","D-Sub Contacts, 20-24 AWG"
https://www.astrotool.com/DesktopModules/Revindex.Dnn.RevindexStorefront/Portals/0/EnvelopeDrawings/ATML%200809B_env.pdf,-,ATML0809B-ND,ATML 0809B,Astro Tool Corp,TOOL INSERT TWZR M81969/8-09 B,48,0,"102.22000","0","1","*","Active","-","-"
https://www.ittcannon.com/Core/medialibrary/ITTCannon/website/Literature/Catalogs-Brochures/ITT-Cannon-DL-Catalog.pdf,-,ICET-DL10-ND,CET-DL10,"ITT Cannon, LLC",TOOL EXTRACTION,39,39,"128.37000","0","1","DL","Active","Extraction Tool","Backplane, Rack and Panel Contacts"
http://www.ittcannon.com/Core/medialibrary/ITTCannon/website/Literature/Source-Book/Microminiature/CTA.pdf,-,324-9502-000-ND,324-9502-000,"ITT Cannon, LLC",CET-P-CTA-2 TIP,47,47,"164.10000","0","1","Centi-Loc","Active","Extraction Tool Tip","Centisocket Contacts"
-,-,A43240-ND,A43240,"ITT Cannon, LLC",CIR REMOVAL TOOL KIT,27,27,"326.72000","0","1","-","Active","Extraction Tool","-"
https://www.ittcannon.com/Core/medialibrary/ITTCannon/website/Literature/Source-Book/Fiber-Optic/D-Sub-Specials.pdf,-,ICET-C6B-2-ND,CET-C6B-2,"ITT Cannon, LLC",TOOL EXTRACTION,72,72,"385.57000","0","1","-","Active","Extraction Tool","Fiber Optic Contacts"
https://www.molex.com/pdm_docs/ats/ATS-011030002.pdf,//media.digikey.com/Photos/Molex/0011030002.JPG,WM9929-ND,0011030002,Molex,TOOL EXTRACTION MOLEX .062 TERM,90,470,"18.72000","0","1","-","Active","Extraction Tool","0.062"" Terminals"
https://www.molex.com/pdm_docs/ats/ATS-638131500.pdf,//media.digikey.com/photos/Molex/63813-1500.JPG,WM17434-ND,0638131500,Molex,TOOL EXTRACTION,66,70,"28.06000","0","1","MX150L","Active","Extraction Tool","Rectangular Connector Contacts"
https://belfuse.com/resources/brochures/cinchconnectivitysolutions/modice/br-ccs-ice-modice-and-shs-brochure.pdf,//media.digikey.com/Photos/Cinch%20Connectivity%20Solutions%20Johnson/5810118920.JPG,116-1107-ND,5810118920,Cinch Connectivity Solutions,SHS LW TERMINAL REMOVAL TOOL,91,0,"59.18000","0","1","SHS","Active","Extraction Tool","Backplane, Rack and Panel Contacts"
https://cdn.harwin.com/pdfs/Z125-902.pdf,//media.digikey.com/photos/Harwin/Z125-902.jpg,952-2516-ND,Z125-902,Harwin Inc.,G125 CRIMP INS/REMOV TOOL KIT,53,0,"79.43000","0","1","Gecko","Active","Insertion/Extraction Tool","Rectangular Contacts, 24-32 AWG"
https://b2b.harting.com/files/download/PRD/PDF_TS/09990000012_100109488DRW005A.pdf,//media.digikey.com/Photos/Harting/09990000012.jpg,1195-2898-ND,09990000012,HARTING,"REMOVAL TOOL, HAN D",51,0,"89.40000","0","1","Han® D","Active","Insertion Tool","Han® D Contacts"
https://www.molex.com/webdocs/datasheets/pdf/en-us/0638120800_APPLICATION_TOOLIN.pdf,//media.digikey.com/Photos/Molex/638120800.jpg,WM4789-ND,0638120800,Molex,INSERTION TOOL 20-30 AWG CRIMP,2,0,"93.56000","0","1","Micro-Fit 3.0","Active","Insertion Tool","Rectangular Contacts, 20-30 AWG"
https://www.ittcannon.com/Core/medialibrary/ITTCannon/website/Literature/Catalogs-Brochures/ITT-Cannon-DL-Catalog.pdf,//media.digikey.com/Photos/ITT%20Cannon/274-7029-007.JPG,1003-1693-ND,274-7029-007,"ITT Cannon, LLC",TOOL EXTRACTION,93,0,"123.27000","0","1","DL","Active","Extraction Tool","Backplane, Rack and Panel Contacts"
https://www.molex.com/pdm_docs/ats/638130400.pdf,//media.digikey.com/Photos/Molex/0638130400.JPG,WM9961-ND,0638130400,Molex,TOOL EXTRACTION MINI FIT SR,12,0,"124.74000","0","1","Mini-Fit Sr","Active","Extraction Tool","Rectangular Connector Contacts"
https://www.molex.com/pdm_docs/ats/ATS-638132400.pdf,//media.digikey.com/photos/Molex/0638132400.jpg,WM5150-ND,0638132400,Molex,EXTRACTOR TOOL,8,85,"124.74000","0","1","-","Active","Extraction Tool","CP Terminals"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=408-7276&DocType=SS&DocLang=EN,//media.digikey.com/photos/Tyco%20Amp%20Photos/91019-3.jpg,A9912-ND,91019-3,"TE Connectivity Aerospace, Defense and Marine",TOOL EXTRACTION CPC SERIES 3,4,0,"351.14000","0","1","CPC Series 3","Active","Extraction Tool","Circular Connector Contacts"
https://www.svmicrowave.com/sites/default/files/documents/500-32-007.PDD.PDF,//media.digikey.com/Photos/Amphenol%20Photos/MFG_500-32-007.JPG,500-32-007-ND,500-32-007,Amphenol SV Microwave,SMPM FEMALE BULLET REMOVAL TOOL,14,0,"371.49000","0","1","-","Active","Extraction Tool","Coaxial, RF - SMPM"
https://cdn.harwin.com/pdfs/Z80-290.pdf,//media.digikey.com/Photos/Harwin/Z80-290.JPG,952-1660-ND,Z80-290,Harwin Inc.,TOOL REMOVAL FOR MIX-TEK COAX,11,0,"395.67000","0","1","Datamate Mix-Tek","Active","Extraction Tool","Coaxial, RF Connectors"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=408-10373&DocType=SS&DocLang=EN,//media.digikey.com/photos/TE%20Connectivity/2101595-1.JPG,A105513-ND,2101595-1,"TE Connectivity Aerospace, Defense and Marine",TOOL INSERTION SMPM CONTACT,17,0,"508.50000","0","1","-","Active","Insertion Tool","Backplane, Rack and Panel Contacts"
https://www.svmicrowave.com/sites/default/files/pdf/500-32-004.PDD_0.PDF,//media.digikey.com/Photos/Amphenol%20Photos/MFG_500-32-004.jpg,500-32-004-ND,500-32-004,Amphenol SV Microwave,SMPM MALE PANEL REMOVAL TOOL,12,0,"769.78000","0","1","-","Active","Extraction Tool","Coaxial, RF - SMPM"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=0411-337-1205&DocType=Customer+Drawing&DocLang=EN,//media.digikey.com/photos/TE%20Connectivity/0411-337-1205.JPG,1734-1827-ND,0411-337-1205,TE Connectivity Deutsch Connectors,HD30 EXTRACTION TOOL ORANGE,592,0,"1.19000","0","1","-","Active","Extraction Tool","Contacts, Size 12"
https://www.hirose.com/product/document?clcode=CL0541-0636-1-01&productname=DF1B-18DP-2.5DS(01)&series=DF1B&documenttype=Catalog&lang=en&documentid=D31684_en,//media.digikey.com/photos/Hirose%20Elect%20Photos/DF-C-PO(A).jpg,H9930-ND,DF-C-PO(A),Hirose Electric Co Ltd,TOOL HAND EXTRACTION ID SOCKET,55,0,"1.51000","0","1","DF1B","Active","Extraction Tool","Rectangular Connector Contacts"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=114008%2F114010&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/114010-ZZ.JPG,1734-1114-ND,114010-ZZ,TE Connectivity Deutsch Connectors,HD30 EXT TOOL YLW,641,0,"1.52000","0","1","-","Active","Extraction Tool","Contacts, 12-14 AWG"
