Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Type","Battery Chemistry","Battery Cell Size","Number of Cells","Voltage - Nominal","Charge Current - Max","Charge Time","Voltage - Input","Power - Max","Size / Dimension","Mounting Type","Termination Style","Features"
https://belfuse.com/resources/datasheets/powersolutions/ds-bps-w-series.pdf,//media.digikey.com/Photos/Bel%20Photos/MFG_Melcher-W-Series.jpg,179-2472-ND,LWN1240-6EM1G,Bel Power Solutions,BATT CHARGER ENCLOSED 27.3V 8.4A,9,0,"431.06000","0","1","Melcher W","Active","Enclosed","Lead Acid","24V","1","27.3V","8.4A","-","85 ~ 264 VAC","230W","4.47"" L x 4.06"" W x 5.43"" H (113.60mm x 103.00mm x 138.00mm)","DIN Rail","Terminal Block","LED Indicator"
https://www.meanwell.com/Upload/PDF/DBU-3200/DBU-3200-SPEC.PDF,//media.digikey.com/Photos/Mean-Well-USA-Inc/MFG_DBU-3200-Series.jpg,1866-5518-ND,DBU-3200-48,MEAN WELL USA Inc.,BATTERY CHARGER ENCLOSED 48V 55A,7,0,"624.00000","0","1","DBU-3200","Active","Enclosed","Lead Acid, Lithium-Ion","48V","1","48V","55A","-","90 ~ 264VAC, 127 ~ 370VDC","3200W","12.83"" L x 4.21"" W x 1.61"" H (325.80mm x 107.00mm x 41.00mm)","Chassis Mount","Terminal Block","LED Indicator"
-,//media.digikey.com/Photos/Assmann%20Photos/31800.JPG,AE11052-ND,31800,Assmann WSW Components,BATT CHRGR USB AUTO ADAPT 5V 1A,47,0,"14.23000","0","1","Digitus®","Active","USB Auto Adapter","Mobile Devices","-","1","5V","1A","-","12 ~ 24VDC","-","-","Auto Socket","USB A Receptacle","LED Indicator, USB Pluggable"
https://assets.tripplite.com/product-pdfs/en/u280002w12.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_U280-002-W12.jpg,TL2278-ND,U280-002-W12,Tripp Lite,BATT CHRG USB WALL MT 5V 1A/2.4A,47,0,"19.43000","0","1","-","Active","USB Wall Mount","Mobile Devices","-","2","5V","1A, 2.4A","-","-","17W","-","Wall Mount","USB A Receptacle (2)","-"
https://assets.tripplite.com/product-pdfs/en/upb05k21u.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_UPB-05K2-1U.jpg,TL2328-ND,UPB-05K2-1U,Tripp Lite,BATT CHRGR USB POWER PACK 5V 1A,14,0,"29.90000","0","1","-","Active","USB Power Pack","Mobile Devices","-","1","5V","1A","5.2 Hrs","-","-","3.80"" L x 1.80"" W x 0.90"" H (96.52mm x 45.72mm x 22.86mm)","Desktop","USB A Receptacle","5.2Ah Internal Battery, LED Light"
https://www.meanwell.com/Upload/PDF/GC30E/GC30E-SPEC.PDF,//media.digikey.com/Photos/Mean-Well-USA-Inc/MFG_GC30E.jpg,1866-5181-ND,GC30E-5P1J,MEAN WELL USA Inc.,BATT CHARGER DESKTOP 16.8V 1.6A,20,0,"31.84000","0","1","GC30E","Active","Desktop","Lead Acid, Lithium-Ion","-","1","16.8V","1.6A","-","90 ~ 264 VAC","27W","4.23"" L x 2.64"" W x 1.42"" H (107.5mm x 67.0mm x 36.0mm)","Desktop","2.1mm I.D. x 5.5mm O.D. x 11mm Female","LED Indicator"
//media.digikey.com/pdf/Data%20Sheets/Adafruit%20PDFs/1566_Web.pdf,//media.digikey.com/Photos/Adafruit%20Industries%20LLC/MFG_1566.jpg,1528-1856-ND,1566,Adafruit Industries LLC,BATT CHARGER USB POWER PACK 2A,21,0,"39.95000","0","1","PI","Active","USB Power Pack","Mobile Devices","-","1","-","2A","-","5V","-","5.43"" L x 2.44"" W x 0.83"" H (138.00mm x 62.00mm x 21.30mm)","Desktop","USB Micro-B, USB A (2)","10Ah Internal Battery, LED Indicator"
https://assets.tripplite.com/product-pdfs/en/upb10k02u.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_UPB-10K0-2U.jpg,TL2329-ND,UPB-10K0-2U,Tripp Lite,BATT CHARGER USB PWR PK 5V 1A/2A,14,0,"44.84000","0","1","-","Active","USB Power Pack","Mobile Devices","-","2","5V","1A, 2A","3.3 Hrs","-","-","4.70"" L x 3.10"" W x 0.90"" H (119.38mm x 78.74mm x 22.86mm)","Desktop","USB A Receptacle (2)","10Ah Internal Battery, LED Light"
https://www.meanwell.com/Upload/PDF/PA-120/PA-120-SPEC.PDF,//media.digikey.com/Photos/Mean-Well-USA-Inc/MFG_PB-120N-C.jpg,1866-3722-ND,PB-120N-27C,MEAN WELL USA Inc.,BATT CHARGER ENCLOSED 27.6V 4.3A,57,0,"50.72000","0","1","PB-120","Active","Enclosed","Lead Acid","24V","1","27.6V","4.3A","-","88 ~ 132 VAC, 176 ~ 264 VAC","118.68W","7.09"" L x 3.78"" W x 1.93"" H (180.0mm x 96.0mm x 49.0mm)","Desktop","XLR, 3 Pin","LED Indicator"
https://www.meanwell.com/Upload/PDF/PA-120/PA-120-SPEC.PDF,//media.digikey.com/Photos/Mean-Well-USA-Inc/MFG_PA-120N-C.jpg,1866-3712-ND,PA-120N-13C,MEAN WELL USA Inc.,BATT CHARGER ENCLOSED 13.8V 7.2A,24,0,"50.72000","0","1","PA-120","Active","Enclosed","Lead Acid","12V","1","13.8V","7.2A","-","88 ~ 132 VAC, 176 ~ 264 VAC","99.36W","7.09"" L x 3.78"" W x 1.93"" H (180.0mm x 96.0mm x 49.0mm)","Desktop","XLR, 3 Pin","LED Indicator"
https://assets.tripplite.com/product-pdfs/en/upb12k02u.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_UPB-12K0-2U.jpg,TL2330-ND,UPB-12K0-2U,Tripp Lite,BATT CHARGER USB PWR PK 5V 1A/2A,6,0,"50.82000","0","1","-","Active","USB Power Pack","Mobile Devices","-","2","5V","1A, 2A","4 Hrs","-","-","5.60"" L x 3.20"" W x 0.90"" H (142.24mm x 81.28mm x 22.86mm)","Desktop","USB A Receptacle (2)","12Ah Internal Battery, LED Light"
https://www.meanwell.com/Upload/PDF/ENC-120/ENC-120-SPEC.PDF,//media.digikey.com/Photos/Mean-Well-USA-Inc/MFG_ENC-120.jpg,1866-1611-ND,ENC-120-12,MEAN WELL USA Inc.,BATTERY CHARGER DESKTOP 12V 8A,0,0,"65.52000","0","1","ENC-120","Active","Desktop","Lead Acid, Lithium-Ion","12V","1","12V","8A","-","90 ~ 264 VAC","115W","7.56"" L x 7.01"" W x 1.96"" H (192.0mm x 178.0mm x 49.8mm)","Desktop","Terminal Block","LED Indicator"
https://www.meanwell.com/Upload/PDF/PB-230/PB-230-SPEC.PDF,//media.digikey.com/Photos/Mean-Well-USA-Inc/MFG_PB-230.jpg,1866-3727-ND,PB-230-24,MEAN WELL USA Inc.,BATT CHARGER ENCLOSED 28.8V 8A,21,0,"75.29000","0","1","PB-230","Active","Enclosed","Lead Acid, Lithium-Ion","24V","1","28.8V","8A","-","90 ~ 264 VAC, 127 ~ 370 VDC","230W","7.48"" L x 3.78"" W x 1.93"" H (190.0mm x 96.0mm x 49.0mm)","Desktop","XLR, 4 Pin","LED Indicator"
https://www.meanwell.com/Upload/PDF/PB-300/PB-300-SPEC.PDF,//media.digikey.com/Photos/Mean-Well-USA-Inc/MFG_PB-300N.jpg,1866-3729-ND,PB-300N-12,MEAN WELL USA Inc.,BATT CHRGR ENCLOSED 14.4V 20.85A,34,0,"83.70000","0","1","PB-300","Active","Enclosed","Lead Acid, Lithium-Ion","12V","1","14.4V","20.85A","-","90 ~ 132 VAC, 180 ~ 264 VAC","300W","9.96"" L x 5.31"" W x 1.91"" H (253.0mm x 135.0mm x 48.5mm)","Chassis Mount","Screw Terminal","LED Indicator"
https://assets.tripplite.com/product-pdfs/en/u280010.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_U280-010.jpg,TL2280-ND,U280-010,Tripp Lite,BATTERY CHARGING STATION 5V 2.4A,10,0,"104.54000","0","1","-","Active","Charging Station","Mobile Devices","-","10","5V","2.4A","-","100 ~ 240 VAC","105W","6.90"" L x 5.10"" W x 1.90"" H (175.26mm x 129.54mm x 48.26mm)","Desktop","USB A Receptacle (10)","-"
http://www.crtes.com/cts_images/datasheets/PC-150-12-750_datasheet.pdf,"//media.digikey.com/photos/Patco%20Electronics%20Photos/3201P,3202P,3202-750.JPG",PATC-04-ND,3202-750,Patco Electronics,BATT CHRG ENCLOSED 10V-14V 800MA,8,0,"122.11000","0","1","InteliTender 150","Active","Enclosed","Lead Acid","12V","1","10V ~ 14V","800mA","8.5 Hrs","115 ~ 130 VAC","-","5.00"" L x 3.50"" W x 2.50"" H (127.00mm x 88.90mm x 63.50mm)","Chassis Mount","-","Multiple Charge Modes"
http://www.crtes.com/cts_images/datasheets/PC-150-6_datasheet.pdf,"//media.digikey.com/photos/Patco%20Electronics%20Photos/3201P,3202P,3202-750.JPG",PATC-01-ND,3201P,Patco Electronics,BATT CHARGER ENCLOSED 5V-7V 2A,5,0,"122.11000","0","1","InteliTender 150","Active","Enclosed","Lead Acid","6V","1","5V ~ 7V","2A","8.5 Hrs","115 ~ 130 VAC","-","5.00"" L x 3.50"" W x 2.50"" H (127.00mm x 88.90mm x 63.50mm)","Chassis Mount","-","Multiple Charge Modes"
http://www.crtes.com/cts_images/datasheets/PC-150-6-750_datasheet.pdf,//media.digikey.com/photos/Patco%20Electronics%20Photos/3201-750.JPG,PATC-02-ND,3201-750,Patco Electronics,BATT CHRGR ENCLOSED 5V-7V 800MA,5,0,"122.11000","0","1","InteliTender 150","Active","Enclosed","Lead Acid","6V","1","5V ~ 7V","800mA","8.5 Hrs","115 ~ 130 VAC","-","5.00"" L x 3.50"" W x 2.50"" H (127.00mm x 88.90mm x 63.50mm)","Chassis Mount","-","Multiple Charge Modes"
https://www.meanwell.com/Upload/PDF/PB-600/PB-600-SPEC.PDF,//media.digikey.com/Photos/Mean-Well-USA-Inc/MFG_PB-600.jpg,1866-3743-ND,PB-600-48,MEAN WELL USA Inc.,BATT CHRGR ENCLOSED 57.6V 10.5A,25,0,"213.50000","0","1","PB-600","Active","Enclosed","Lead Acid, Lithium-Ion","48V","1","57.6V","10.5A","-","90 ~ 264 VAC, 127 ~ 370 VDC","600W","9.06"" L x 6.22"" W x 2.64"" H (230.0mm x 158.0mm x 67.0mm)","Chassis Mount","Screw Terminal","LED Indicator"
https://www.meanwell.com/Upload/PDF/PB-600/PB-600-SPEC.PDF,//media.digikey.com/Photos/Mean-Well-USA-Inc/MFG_PB-600.jpg,1866-3742-ND,PB-600-24,MEAN WELL USA Inc.,BATT CHARGER ENCLOSED 28.8V 21A,21,0,"213.50000","0","1","PB-600","Active","Enclosed","Lead Acid, Lithium-Ion","24V","1","28.8V","21A","-","90 ~ 264 VAC, 127 ~ 370 VDC","600W","9.06"" L x 6.22"" W x 2.64"" H (230.0mm x 158.0mm x 67.0mm)","Chassis Mount","Screw Terminal","LED Indicator"
https://www.meanwell.com/Upload/PDF/PB-600/PB-600-SPEC.PDF,//media.digikey.com/Photos/Mean-Well-USA-Inc/MFG_PB-600.jpg,1866-3741-ND,PB-600-12,MEAN WELL USA Inc.,BATT CHARGER ENCLOSED 14.4V 40A,16,0,"213.50000","0","1","PB-600","Active","Enclosed","Lead Acid, Lithium-Ion","12V","1","14.4V","40A","-","90 ~ 264 VAC, 127 ~ 370 VDC","600W","9.06"" L x 6.22"" W x 2.64"" H (230.0mm x 158.0mm x 67.0mm)","Chassis Mount","Screw Terminal","LED Indicator"
https://www.meanwell.com/Upload/PDF/HEP-600C/HEP-600C-SPEC.PDF,//media.digikey.com/Photos/Mean-Well-USA-Inc/MFG_HEP-600C.jpg,1866-2296-ND,HEP-600C-48,MEAN WELL USA Inc.,BATT CHRGR ENCLOSED 57.6V 10.5A,24,0,"248.58000","0","1","HEP-600C","Active","Enclosed","Lead Acid, Lithium-Ion","48V","1","57.6V","10.5A","-","90 ~ 305 VAC, 127 ~ 431 VDC","600W","11.02"" L x 5.67"" W x 1.91"" H (280.0mm x 144.0mm x 48.5mm)","Chassis Mount","Screw Terminal","LED Indicator"
//media.digikey.com/pdf/Data%20Sheets/Fedco%20Batteries/CH-012.pdf,-,1706-1004-ND,CH-012,Fedco Batteries,BATTERY CHARGER DESKTOP 10.8V,6,0,"301.95000","0","1","Energy+","Active","Desktop","Lithium-Ion","-","2","10.8V","-","-","-","-","6.89"" L x 4.89"" W x 2.30"" H (175.01mm x 124.21mm x 58.42mm)","Desktop","Battery Bay","-"
//media.digikey.com/pdf/Data%20Sheets/Fedco%20Batteries/CH-011.pdf,-,1706-1003-ND,CH-011,Fedco Batteries,BATTERY CHARGER DESKTOP 10.8V,3,0,"301.95000","0","1","Energy+","Active","Desktop","Lithium-Ion","-","2","10.8V","-","-","-","-","6.89"" L x 4.89"" W x 2.30"" H (175.01mm x 124.21mm x 58.42mm)","Desktop","Battery Bay","-"
http://www.meanwellusa.com/productPdf.aspx?i=28,//media.digikey.com/Photos/Mean-Well-USA-Inc/MFG_PB-1000.jpg,1866-3718-ND,PB-1000-12,MEAN WELL USA Inc.,BATT CHARGER ENCLOSED 14.4V 60A,18,0,"311.10000","0","1","PB-1000","Active","Enclosed","Lead Acid, Lithium-Ion","12V","1","14.4V","60A","-","90 ~ 264 VAC, 127 ~ 370 VDC","1000W","11.81"" L x 7.24"" W x 2.76"" H (300.0mm x 184.0mm x 70.0mm)","Chassis Mount","Screw Terminal","LED Indicator"
http://www.meanwellusa.com/productPdf.aspx?i=28,//media.digikey.com/Photos/Mean-Well-USA-Inc/MFG_PB-1000.jpg,1866-3720-ND,PB-1000-48,MEAN WELL USA Inc.,BATT CHRGR ENCLOSED 57.6V 17.4A,6,0,"311.10000","0","1","PB-1000","Active","Enclosed","Lead Acid, Lithium-Ion","48V","1","57.6V","17.4A","-","90 ~ 264 VAC, 127 ~ 370 VDC","1000W","11.81"" L x 7.24"" W x 2.76"" H (300.0mm x 184.0mm x 70.0mm)","Chassis Mount","Screw Terminal","LED Indicator"
-,//media.digikey.com/Photos/Phihong%20USA/MFG_CLM10D-203.jpg,993-1122-ND,CLM10D-203,Phihong USA,BATT CHARGER USB AUTO ADAPTER 5V,37,0,"13.20000","0","1000","-","Active","USB Auto Adapter","Mobile Devices","-","1","5V","-","-","10 ~ 30VDC","-","-","Auto Socket","USB Micro-B, USB A","Dual Output, USB Pluggable"
//media.digikey.com/pdf/Data%20Sheets/Adafruit%20PDFs/1565_Web.pdf,//media.digikey.com/Photos/Adafruit%20Industries%20LLC/MFG_1565.jpg,1528-1855-ND,1565,Adafruit Industries LLC,BATT CHARGER USB POWER PACK 1A,29,0,"24.95000","0","1","PI","Active","USB Power Pack","Mobile Devices","-","1","-","1A","-","5V","-","1.91"" L x 3.53"" W x 0.84"" H (48.60mm x 89.70mm x 21.40mm)","Desktop","USB Micro-B, USB A","4Ah Internal Battery, LED Indicator"
http://ixapps.ixys.com/DataSheet/Mini-B-Product-Manual.pdf,//media.digikey.com/photos/IXYS%20Photos/SLUC-MINIB-BLK.jpg,SLUC-MINIB-BLK-ND,SLUC-MINIB-BLK,IXYS,BATT CHRG USB/SOLAR PWR PK 600MA,8,0,"54.59000","0","1","-","Active","USB, Solar Power Pack","Mobile Devices","-","-","-","600mA","1.5 ~ 20 Hrs","5V","-","3.90"" L x 1.14"" W x 0.75"" H (99.00mm x 29.00mm x 19.00mm)","-","-","1Ah Internal Battery, LED Light"
http://ixapps.ixys.com/DataSheet/SLPD-01%20leaflet2_english_2012-9-13.pdf,//media.digikey.com/photos/IXYS%20Photos/SLPD-01-BLK.jpg,SLPD-01-BLK-ND,SLPD-01-BLK,IXYS,BATT CHRG USB/SOLAR PK 5.2V 1.5A,12,0,"84.66000","0","1","-","Active","USB, Solar Power Pack","Mobile Devices","-","-","5.2V","1.5A","6 ~ 30 Hrs","5V, 6.3V","-","4.72"" L x 2.99"" W x 0.71"" H (120.00mm x 76.00mm x 18.00mm)","Desktop","USB A Receptacle","6Ah Internal Battery, LED Light"
https://belfuse.com/resources/datasheets/powersolutions/ds-bps-los-lor-lok-series.pdf,//media.digikey.com/Photos/Bel%20Photos/MFG_LOK4000-Series.jpg,179-2466-ND,LOK4240-2RLDG,Bel Power Solutions,BATT CHARGER ENCLOSED 25.7V 1.8A,23,0,"171.75000","0","1","Melcher LOK4000","Active","Enclosed","Lead Acid","24V","1","25.7V","1.8A","-","85 ~ 264 VAC","49W","4.47"" L x 1.49"" W x 3.54"" H (113.60mm x 38.00mm x 90.00mm)","DIN Rail","Terminal Block","-"
https://cdn.sparkfun.com/assets/d/9/6/8/a/PYL1I_________.pdf,-,1568-PRT-14367-ND,PRT-14367,SparkFun Electronics,LITHIUM ION BATTERY PACK - 2.5AH,49,0,"8.95000","0","1","-","Active","USB Power Pack","Lithium-Ion","-","1","5V","1A","-","-","-","-","Desktop","USB Micro-B, USB A","2.5Ah Internal Battery"
https://www.molex.com/pdm_docs/sd/685324510_sd.pdf,//media.digikey.com/Photos/Molex/MFG_0685324510.jpg,WM16793-ND,0685324510,Molex,BATT CHRG USB IN-VEHICLE 5V 2.4A,76,0,"16.40000","0","1","68532","Active","USB In-Vehicle","Mobile Devices","-","1","5V","2.4A","-","9 ~ 16VDC","-","1.60"" L x 1.93"" W x 0.90"" H (40.58mm x 49.00mm x 22.80mm)","Panel Mount","USB A Receptacle","Backlight, USB Battery Charging BC1.2 Compliant"
https://assets.tripplite.com/product-pdfs/en/u280w01qc3.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_U280-W01-QC3.jpg,TL2284-ND,U280-W01-QC3,Tripp Lite,BATT CHARGER USB WALL MT 5V 2.4A,17,0,"22.32000","0","1","-","Active","USB Wall Mount","Mobile Devices","-","1","5V","2.4A","-","-","-","-","Wall Mount","USB A Receptacle","-"
-,//media.digikey.com/Photos/Tripplite%20Photos/MFG_U280-C02-C1A1.jpg,TL2369-ND,U280-C02-C1A1,Tripp Lite,DUAL-PORT USB CAR CHARGER WITH P,46,0,"22.42000","0","1","-","Active","USB Auto Adapter","Mobile Devices","-","2","3.6 ~ 6V/6 ~ 9V/9 ~ 12V, 5V","3A/2A/1.5A, 1A","-","12V","5W, 27W","2.69"" L x 1.19"" W x 1.19"" H (68.33mm x 30.23mm x 30.23mm)","Auto Socket","USB A Receptacle, USB C Receptacle","LED Indicator"
http://globtek.force.com/spec?id=01t0c000008OpNx,-,1939-1703-ND,GTM91128LI2C1000T00,"GlobTek, Inc.",8.4W 8.4V 1A WALL PLUG-IN+DESKTO,49,0,"27.16000","0","1","-","Active","Desktop, Wall Mount","Lithium-Ion","-","2","8.4V","1A","-","90 ~ 264VAC","8.4W","4.63"" L x 2.11"" W x 1.44"" H (117.5mm x 53.5mm x 36.6mm)","Wall Mount","Assorted Adapters","Interchangeable Blades"
http://globtek.force.com/spec?id=01ta0000003dRHy,-,1939-1084-ND,GTM91128LI2C1000XFX9,"GlobTek, Inc.",BATT CHARGER WALL MOUNT 8.4V 1A,60,0,"29.62000","0","1","GTM91128LIXCEL","Active","Wall Mount","Lithium-Ion","-","2","8.4V","1A","-","90 ~ 264 VAC","8.4W","4.63"" L x 2.11"" W x 1.44"" H (117.53mm x 53.47mm x 36.60mm)","Wall Mount","Assorted Adapters","Automatic Shut Off, LED Indicator"
http://globtek.force.com/spec?id=01ta0000005J4tE,-,1939-1083-ND,GTM91128LI1C1000XFX9,"GlobTek, Inc.",BATT CHARGER WALL MOUNT 4.2V 1A,48,0,"29.62000","0","1","GTM91128LIXCEL","Active","Wall Mount","Lithium-Ion","-","1","4.2V","1A","-","90 ~ 264 VAC","4.2W","4.63"" L x 2.11"" W x 1.44"" H (117.53mm x 53.47mm x 36.60mm)","Wall Mount","Assorted Adapters","Automatic Shut Off, LED Indicator"
http://globtek.force.com/spec?id=01ta0000003dRHz,-,1939-1085-ND,GTM91128LI3C1000XFX9,"GlobTek, Inc.",BATT CHARGER WALL MOUNT 12.6V 1A,47,0,"29.62000","0","1","GTM91128LIXCEL","Active","Wall Mount","Lithium-Ion","-","3","12.6V","1A","-","90 ~ 264 VAC","12.6W","4.63"" L x 2.11"" W x 1.44"" H (117.53mm x 53.47mm x 36.60mm)","Wall Mount","Assorted Adapters","Automatic Shut Off, LED Indicator"
http://www.zeusbatteryproducts.com/wp-content/uploads/Zeus-8P-Brochure-Folder-r5-9x11.pdf,//media.digikey.com/photos/ZEUS-Battery-Products/MFG_PCCG-SLA12V5000.jpg,2059-PCCG-SLA12V5000-ND,PCCG-SLA12V5000,ZEUS Battery Products,BATT CHARGER DESKTOP 12V 5A SLA,55,0,"30.93000","0","1","-","Active","Desktop","Lead Acid","12V","1","12V","5A","-","120VAC","-","-","-","Alligator Clips","LED Indicator"
http://globtek.force.com/spec?id=01t0c000006JDCd,-,1939-1082-ND,GTM91128LI1C1000T00,"GlobTek, Inc.",BATT CHARGER WALL MOUNT 4.2V 1A,60,0,"34.56000","0","1","GTM91128LIXCEL","Active","Wall Mount","Lithium-Ion","-","1","4.2V","1A","-","90 ~ 264 VAC","4.2W","4.63"" L x 2.11"" W x 1.44"" H (117.53mm x 53.47mm x 36.60mm)","Wall Mount","Assorted Adapters","Automatic Shut Off, LED Indicator"
-,-,TL2376-ND,U280-W02-A1C1,Tripp Lite,DUAL-PORT USB WALL CHARGER WITH,10,0,"37.33000","0","1","-","Active","USB Wall Mount","Mobile Devices","-","2","5V/9V/15V, 5V","3A/3A/2.6A, 2.4A","-","100 ~ 240VAC","12W, 39W","2.50"" L x 1.20"" H x 2.90"" H (63.50mm x 30.48mm x 73.66mm)","Wall Mount","USB A Receptacle, USB C Receptacle","-"
https://assets.tripplite.com/product-pdfs/en/upb10k4s2u.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_UPB-10K4-S2U.jpg,TL1898-ND,UPB-10K4-S2U,Tripp Lite,BATT CHRGR USB PWR PK 5V 1A/2.4A,18,0,"40.08000","0","1","-","Active","USB Power Pack","Mobile Devices","-","2","5V","1A, 2.4A","-","-","-","5.50"" L x 2.50"" W x 1.00"" H (139.70mm x 63.50mm x 25.40mm)","Desktop","USB A Receptacle (2)","10.4Ah Internal Battery, LED Indicator"
http://globtek.force.com/spec?id=01t0c000008Oq4x,-,1939-1704-ND,GTM91128LI3C1000T00,"GlobTek, Inc.",12.6W 12.6V 1A WALL PLUG-IN+DESK,59,0,"43.21000","0","1","-","Active","Desktop, Wall Mount","Lithium-Ion","-","3","12.6V","1A","-","90 ~ 264VAC","12.6W","4.63"" L x 2.11"" W x 1.44"" H (117.5mm x 53.5mm x 36.6mm)","Wall Mount","Assorted Adapters","Interchangeable Blades"
-,-,TL2521-ND,UPB-12K0-S2X2U,Tripp Lite,"PORTABLE 12,000MAH DUAL-PORT MOB",8,0,"61.41000","0","1","-","Active","USB Power Pack","Mobile Devices","-","2","5V, 5V","2.4A, 2.4A","-","-","-","5.50"" L x 2.50"" W x 1.00"" H (139.70mm x 63.50mm x 25.40mm)","Panel Mount","USB Micro-B, USB A (2)","-"
https://assets.tripplite.com/product-pdfs/en/u280004ws3c1.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_U280-004-WS3C1.jpg,TL2279-ND,U280-004-WS3C1,Tripp Lite,BATT USB CHARG HUB 5/12V 2.4A/3A,27,0,"63.51000","0","1","-","Active","USB Charging Hub","Mobile Devices","-","4","5V, 12V","2.4A, 3A","-","100 ~ 240 VAC","12W, 60W","1.10"" L x 3.00"" W x 3.60"" H (27.94mm x 76.20mm x 91.44mm)","Desktop","USB A Receptacle (3), USB C Receptacle","-"
https://assets.tripplite.com/product-pdfs/en/u280016rmint.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_U280-016-RMINT.jpg,TL2283-ND,U280-016-RMINT,Tripp Lite,BATTERY CHARGER STATION 5V 2.4A,3,0,"349.06000","0","1","-","Active","Charging Station","Mobile Devices","-","16","5V","2.4A","-","220 ~ 240 VAC","-","11.88"" L x 17.30"" W x 3.41"" H (301.75mm x 439.42mm x 86.61mm)","Rack Mount","USB A Receptacle","-"
//media.digikey.com/pdf/Data%20Sheets/Sparkfun%20PDFs/TOL-14169_Web.pdf,//media.digikey.com/Photos/Sparkfun%20Elec%20%20Photos/MFG_TOL-14169.JPG,1568-1610-ND,TOL-14169,SparkFun Electronics,BATT CHRGR USB POWER PACK 5V 1A,59,0,"6.95000","0","1","-","Obsolete","USB Power Pack","Mobile Devices","-","1","5V","1A","-","-","-","3.38"" L x 0.71"" W x 0.71"" H (85.85mm x 18.00mm x 18.00mm)","Desktop","USB A Receptacle","2.2Ah Internal Battery, LED Indicator"
//media.digikey.com/pdf/Data%20Sheets/Adafruit%20PDFs/1573_Web.pdf,//media.digikey.com/photos/Adafruit%20Industries%20LLC/MFG_1573.JPG,1528-1944-ND,1573,Adafruit Industries LLC,BATTERY CHARGER COIN CELL 45MA,47,0,"14.95000","0","1","-","Active","Coin Cell","Lithium-Ion","LIR2450","1","-","45mA","3 Hrs","3.3V","-","-","Custom","USB A Plug","LED Indicator"
//media.digikey.com/pdf/Data%20Sheets/FDK/FCT345_Basic_Charger_Spec.pdf,//media.digikey.com/Photos/FDK%20America/FCT345FXUST(B).jpg,SY641-ND,FCT345FXUST(B),"FDK America, Inc., a member of Fujitsu Group",BATTERY CHARGER WALL MOUNT,91,0,"18.64000","0","1","-","Active","Wall Mount","Nickel Metal Hydride","-","-","-","-","-","-","-","-","-","-","-"
http://www.memoryprotectiondevices.com/datasheets/AP-133-datasheet.pdf,//media.digikey.com/Photos/Memory%20Protection%20Photos/AP-133.jpg,AP-133-ND,AP-133,MPD (Memory Protection Devices),BATT CHRGR USB AUTO ADAPT 5V 2A,93,400,"19.11000","0","1","-","Active","USB Auto Adapter","Mobile Devices","-","1","5V","2A","-","12V","-","-","Auto Socket","USB A Receptacle","LED Indicator, USB Pluggable"
https://cdn-learn.adafruit.com/downloads/pdf/minty-boost.pdf,//media.digikey.com/photos/Adafruit%20Industries%20LLC/MFG_14.jpg,1528-1919-ND,14,Adafruit Industries LLC,BATTERY CHARGER ENCLOSED 500MA,16,0,"19.50000","0","1","MintyBoost®","Active","Enclosed","Mobile Devices","AA","1","-","500mA","-","5V","-","1.319"" L x 0.709"" W x 0.630"" H (33.50mm x 18.00mm x 16.00mm)","Desktop","USB Micro-B, USB A","-"
http://data.energizer.com/pdfs/ch2aa.pdf,//media.digikey.com/photos/Energizer%20Photos/CEL2NOK.jpg,N322-ND,CEL2NOK,Energizer Battery Company,BATTERY CHARGER 5V 600MA NOKIA,10,0,"22.78000","0","1","Energi To Go®","Obsolete","-","Mobile Devices","-","1","5V","600mA","-","3V","-","-","-","-","Comes with 2 AA Lithium Batteries and Nokia Connectors"
//media.digikey.com/pdf/Data%20Sheets/FDK/FCT344_Quick_Charger_Spec.pdf,//media.digikey.com/Photos/FDK%20America/FCT344AUFX(CL).jpg,SY640-ND,FCT344AUFX(CL),"FDK America, Inc., a member of Fujitsu Group",BATT CHRGR WALL MOUNT 2.8V 360MA,77,0,"25.52000","0","1","-","Active","Wall Mount","Nickel Metal Hydride","AA, AAA","4","2.8V","360mA","8 Hrs","100 ~ 240 VAC","-","8.46"" L x 4.13"" W x 2.68"" H (215.00mm x 105.00mm x 68.00mm)","Wall Mount","Battery Bay","Automatic Shut Off, LED Indicator"
