Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Tool Type","For Use With/Related Products","Specifications","Compatible Tools","Cable Group"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=408-8691&DocType=SS&DocLang=EN,//media.digikey.com/Photos/Tyco%20Photos/1490413-6.jpg,A141733-ND,1490413-6,TE Application Tooling,NEST U-DIE SOLISTRAND 2/0,4,0,"388.50000","0","1","Solistrand","Active","Nest","Splices, 2/0 AWG","-","1490745-1, 1490746-1, 1490747-1, 1490748-1, 1490749-1, 1901820-1, 1901821-1, 1976230-1","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=408-8691&DocType=SS&DocLang=EN,//media.digikey.com/Photos/Tyco%20Photos/1490413-3.jpg,1490413-3-ND,1490413-3,TE Application Tooling,NEST U-DIE SOLISTRAND #4,2,0,"388.50000","0","1","Solistrand, Strato-Therm","Active","Nest","Splices, 4 AWG","-","1490745-1, 1490746-1, 1490747-1, 1490748-1, 1490749-1, 1901820-1, 1901821-1, 1976230-1","-"
http://ittcannon.com/Core/medialibrary/ITTCannon/website/Literature/Catalogs-Brochures/ITT-Cannon-APD-Catalog.pdf,//media.digikey.com/Photos/ITT%20Cannon/121586-5197.jpg,1003-2099-ND,121586-5197,"ITT Cannon, LLC",CRIMP DIE FOR 121586-5156,2,0,"454.74000","0","1","APD 19-Way","Active","Die Set","Circular Contacts, 0.35 ~ 0.75mm²","-","121586-5156","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=411-18138&DocType=SS&DocLang=EN,//media.digikey.com/Photos/TE%20Connectivity/539951-2.jpg,A120129-ND,539951-2,TE Application Tooling,TOOL ERGO DIE SET MCP 2.8K,8,0,"471.45000","0","1","ERGOCRIMP, MCP","Active","Die Set","Rectangular Contacts, 13-24 AWG","-","539635-1","-"
-,//media.digikey.com/Photos/TE%20Connectivity/MFG_3-1579021-7.jpg,A120052-ND,3-1579021-7,TE Application Tooling,ERGO_F.MCP6.3/4.8,2,0,"481.20000","0","1","-","Active","-","-","-","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=411-18140&DocType=SS&DocLang=German,//media.digikey.com/Photos/TE%20Connectivity/539952-2.jpg,A120130-ND,539952-2,TE Application Tooling,TOOL ERGO DIE SET MCP 2.8K,2,0,"502.80000","0","1","ERGOCRIMP, MCP","Active","Die Set","Rectangular Contacts, 13-24 AWG","-","539635-1","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=408-4217&DocType=SS&DocLang=English,//media.digikey.com/photos/Tyco%20Amp%20Photos/318451-2.jpg,A24630-ND,318451-2,TE Application Tooling,DIE SET,4,0,"523.50000","0","1","Pro-Crimper III","Active","Die Set","Coaxial, RF - BNC","Diamond - 0.041"" ~ 0.046""; Round - 0.104""","354940-1","RG-161, 179, 187"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1773457-7_NECTOR_S_LINE_CONNECTORS&DocType=DS&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/MFG_3-1579021-8.jpg,A107382-ND,3-1579021-8,TE Application Tooling,TOOL CRIMP HEAD MICRO QUADLOK,2,0,"533.28000","0","1","Micro Quadlok","Active","Crimp Head","Rectangular Contacts, 0.75mm²","-","2-1579005-1","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=408-10256&DocType=SS&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/2063030-1.jpg,A124758-ND,2063030-1,TE Application Tooling,"SDE DIESET, RBY, UL",3,0,"673.88000","0","1","PIDG, Plasti-Grip","Active","Die Set","Quick Connects Terminals, 14-22 AWG; Terminals, 10-22 AWG","-","9-1478240-0","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=408-2786&DocType=SS&DocLang=EN,//media.digikey.com/photos/Tyco%20Amp%20Photos/58330-1.jpg,A24779-ND,58330-1,TE Application Tooling,DIE ASSY U/W A9996-ND,3,0,"779.52000","0","1","Pro-Crimper III","Active","Die Set","Coaxial, RF - BNC","-","354940-1","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=408-2822&DocType=SS&DocLang=EN,//media.digikey.com/photos/Tyco%20Photos/59827-1.jpg,59827-1-ND,59827-1,TE Application Tooling,TOOL TETRA-CRIMP DIE 16-14AWG,4,0,"813.02000","0","1","Faston, PIDG, Plasti-Grip","Active","Die Set","Quick Connects Terminals, 14-16 AWG; Splices and Terminals 14-20 AWG HD","-","56700-2, 56700-3, 687658-1","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=408-9278&DocType=SS&DocLang=English,//media.digikey.com/photos/Tyco%20Photos/58079-3.JPG,A28009-ND,58079-3,TE Application Tooling,ULTRAFAST PLUS DIE SET 22-18 AWG,3,0,"819.87000","0","1","Pro-Crimper III, Ultra-Fast Plus","Active","Die Set","Quick Connects Terminals, 18-22 AWG","-","58078-3","-"
https://www.molex.com/pdm_docs/ats/ATS-638160300.pdf,//media.digikey.com/Photos/Molex/0638160300.JPG,WM4482-ND,0638160300,Molex,TOOL CRIMP HEAD HAND BATTERY PWR,2,4,"822.15000","0","1","-","Active","Crimp Head - without Die Set","Varies by Die Set","-","63816-0200","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=82068_AMPLIMITE_Cable_Connectors&DocType=CS&DocLang=English,//media.digikey.com/Photos/Tyco%20Photos/543424-6.jpg,A23582-ND,543424-6,TE Application Tooling,TOOL DIE SET FOR STEPPED FERRULE,3,0,"997.24000","0","1","AMPLIMITE","Active","Die Set","Ferrules","-","543344-1, 312522-3","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=408-9607&DocType=SS&DocLang=EN,//media.digikey.com/photos/Tyco%20Amp%20Photos/58443-1.JPG,A30528-ND,58443-1,TE Application Tooling,TOOL HEAD ASSEMBLY MTA .156,9,0,"1037.48000","0","1","MTA-156","Active","Terminating Head","Rectangular IDC Connectors, 18 AWG and 26 AWG","-","58074-1, 58075-1, 58338-1, 931800-1","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=408-1697&DocType=SS&DocLang=EN,//media.digikey.com/photos/Tyco%20Photos/45436.jpg,45436-ND,45436,TE Application Tooling,TOOL DIE SOLIS 69099 1/0AWG,2,0,"1152.75000","0","1","Solistrand, Strato-Therm","Active","Die Set, Hydraulic","Splices and Terminals, 1/0 AWG","-","69099","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=408-1729&DocType=SS&DocLang=EN,//media.digikey.com/Photos/Tyco%20Photos/47821.jpg,47821-ND,47821,TE Application Tooling,DIE TERMINYL 69051 6AWG,4,0,"1442.75000","0","1","Plasti-Grip; Terminyl","Active","Die Set, Hydraulic","Splices and Terminals, 6 AWG","-","59974-1, 69051","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=408-1729&DocType=SS&DocLang=EN,//media.digikey.com/photos/Tyco%20Photos/47820.jpg,47820-ND,47820,TE Application Tooling,DIE TERMINYL 69051 8AWG,2,0,"1442.75000","0","1","Plasti-Grip; Terminyl","Active","Die Set, Hydraulic","Splices and Terminals, 8 AWG","-","59974-1, 69051","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=408-4099&DocType=SS&DocLang=EN,//media.digikey.com/Photos/TE%20Connectivity/679305-1.JPG,679305-1-ND,679305-1,TE Application Tooling,TOOL HEAD TETRA CRIMP ADPT ASSY,10,0,"4193.00000","0","1","Tetra-Crimp, PIDG, Plasti-Bond, Plasti-Grip","Active","Crimp Head, Pneumatic","Quick Connects Terminals, 10-22 AWG; Splices and Terminals, 10-22 AWG HD","-","189721-1, 189722-1","-"
https://www.jonard.com/~/media/B6E64B59C60549C686634F6F027B4E79.pdf,//media.digikey.com/photos/Jonard%20Tools/MFG_UCD-2685.jpg,K781-ND,UCD-2685,Jonard Tools,FIBER CRIMPING DIE,12,0,"18.94000","0","1","-","Active","Die Set","Fiber Optics - FC, LC, MT-RJ, SC, SMA, ST","-","UC-8000","-"
http://www.amphenolrf.com/media/downloads/6856/47-20247 (47-2xxxx).pdf,//media.digikey.com/Photos/Amphenol%20Photos/MFG_47-20247.JPG,ARF3045-ND,47-20247,Amphenol RF Division,DIE SET HEX DIM .100 .128 .151,14,0,"34.27000","0","1","47","Active","Die Set","Coaxial, RF Connectors","Hex - 0.106"", 0.114"", 0.130""","47-10000","RG-174, 178, 179, 187, 188, 195, 316, 316 (Double Braid)"
http://www.amphenolrf.com/media/downloads/6834/47-20024 (47-2xxxx).pdf,//media.digikey.com/Photos/Amphenol%20Photos/MFG_47-20249.JPG,ARF3046-ND,47-20249,Amphenol RF Division,DIE SET .068 .100 .429,10,0,"34.27000","0","1","47","Active","Die Set","Coaxial, RF - BNC, N, TNC","Hex - 0.068"", 0.100"", 0.429""","47-10000","RG-8, 11, 213, 214, 393"
http://www.amphenolrf.com/media/downloads/6834/47-20024 (47-2xxxx).pdf,//media.digikey.com/Photos/Amphenol%20Photos/MFG_47-20250.JPG,ARF3047-ND,47-20250,Amphenol RF Division,DIE SET HEX .042 .068 .128 .178,7,0,"34.27000","0","1","47","Active","Die Set","Coaxial, RF - BNC, TNC","Hex - 0.042"", 0.068"", 0.128"", 0.178""","47-10000","-"
http://www.amphenolrf.com/media/downloads/6886/47-20000 (47-2xxxx).pdf,//media.digikey.com/Photos/Amphenol%20Photos/MFG_47-20000.jpg,ARF2766-ND,47-20000,Amphenol RF Division,TOOL DIE SET .225/.213/.068,16,0,"35.98000","0","1","47","Active","Die Set","Coaxial, RF Connectors","Hex - 0.068"", 0.213"", 0.255""","47-10000","RG-55, 58, 59, 62, 141, 142, 223, 303, 400, 8X, LMR195, LMR200, LMR240"
http://www.amphenolrf.com/media/downloads/1751/47-20245.pdf,//media.digikey.com/Photos/Amphenol%20Photos/MFG_47-20245.jpg,ARF2764-ND,47-20245,Amphenol RF Division,DIE SET HEX .042 .068 .190 .213,16,0,"35.98000","0","1","47","Active","Die Set","Coaxial, RF Connectors","Hex - 0.042"", 0.068"", 0.190"", 0.213""","47-10000","RG-58, 59 Plenum"
http://www.amphenolrf.com/media/downloads/6930/47-20001 (47-2xxxx).pdf,//media.digikey.com/Photos/Amphenol%20Photos/MFG_47-20001.JPG,ARF3494-ND,47-20001,Amphenol RF Division,TOOL DIE SET .324/.255/.068/.042,10,0,"35.98000","0","1","47","Active","Die Set","Coaxial, RF Connectors","Hex - 0.042"", 0.068"", 0.255"", 0.324""","47-10000","RG-6, 59, Belden 8281"
http://www.amphenolrf.com/media/downloads/6970/47-20002 (47-2xxxx).pdf,//media.digikey.com/Photos/Amphenol%20Photos/MFG_47-20002.JPG,ARF2765-ND,47-20002,Amphenol RF Division,TOOL DIE SET .213/.178/.068/.042,20,0,"36.36000","0","1","47","Active","Die Set","Coaxial, RF Connectors","Hex - 0.042"", 0.068"", 0.178"", 0.213""","47-10000","RG-55, 58, 141, 142, 174, 179, 187, 188, 223, 316, 400"
http://www.amphenolrf.com/media/downloads/231/47-20008.pdf,//media.digikey.com/Photos/Amphenol%20Photos/MFG_47-20025.JPG,ARF3495-ND,47-20025,Amphenol RF Division,DIE SET .255/.213/.100/.068/.052,9,0,"39.38000","0","1","47","Active","Die Set","Coaxial, RF - BNC, N, SMA, TNC","Hex - 0.052"", 0.068"", 0.100"", 0.213"", 0.255""","47-10000","RG-58, 59"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=4-539785-9&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/TE%20Connectivity/4-539785-9.jpg,A120062-ND,4-539785-9,TE Application Tooling,TOOL POSITIONER FOR 169481-2,10,0,"52.28000","0","1","-","Active","Positioner","-","-","169481-2","-"
http://www.panduit.com/heiler/CatalogCutSheets/CT-720%20Product%20Page.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/MFG_CD-720-2.jpg,298-14297-ND,CD-720-2,Panduit Corp,CRIMP DIE FOR CT-720,5,0,"106.61000","0","1","-","Active","Die Set","Splices and Terminals","-","CT-720","-"
http://www.panduit.com/heiler/CatalogCutSheets/CT-720%20Product%20Page.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/MFG_CD-720-3.jpg,298-14298-ND,CD-720-3,Panduit Corp,CRIMP DIE FOR CT-720,3,0,"106.61000","0","1","-","Active","Die Set","Splices and Terminals","-","CT-720","-"
http://www.panduit.com/heiler/CatalogCutSheets/CT-720%20Product%20Page.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/MFG_CD-720-7.jpg,298-14300-ND,CD-720-7,Panduit Corp,CRIMP DIE FOR CT-720,3,0,"106.61000","0","1","-","Active","Die Set","Splices and Terminals","-","CT-720","-"
http://www.panduit.com/heiler/CatalogCutSheets/CT-720%20Product%20Page.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/MFG_CD-720-4.jpg,298-14299-ND,CD-720-4,Panduit Corp,CRIMP DIE FOR CT-720,2,0,"106.61000","0","1","-","Active","Die Set","Splices and Terminals","-","CT-720","-"
http://www.switchcraft.com/Documents/Switchcraft_EN3_NPB_602.pdf,//media.digikey.com/Photos/Switchcraft%20Photos/EN3POS20.JPG,SC2658-ND,EN3POS20,Switchcraft Inc.,CONN EN3 POSITIONER 20AWG,22,0,"109.97000","0","1","EN3®","Active","Positioner","Circular Contacts, 20 AWG","-","EN3CR, EN3CRAUTO","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=408-9657&DocType=SS&DocLang=English,//media.digikey.com/photos/Tyco%20Amp%20Photos/58425-1.jpg,A9992-ND,58425-1,TE Application Tooling,"DIESET HEXCRIMP RG62, 59",2,0,"137.45000","0","1","Pro-Crimper III","Active","Die Set","Coaxial, RF - BNC, TNC","Hex - 0.213"", 0.255""; Square - 0.042""","1490076-2, 2031450-1, 2031460-1, 354940-1, 679304-1, 9-1478240-0","RG-59, 62"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=408-8696&DocType=SS&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/9-1478245-0.jpg,A120176-ND,9-1478245-0,TE Application Tooling,PRO-C HEX DIE PSF1/7,2,0,"137.45000","0","1","-","Active","Die Set","Coaxial, RF - BNC, TNC","Hex - 0.069"", 0.187""","9-1478240-0","RG-59 Mini, 174, 179, 187, 188, 316"
https://www.molex.com/webdocs/datasheets/pdf/en-us/0690081129_APPLICATION_TOOLIN.pdf,-,WM22210-ND,0690081129,Molex,4300-1537 DIE FOR 69008-1124,9,7,"140.33000","0","1","-","Active","Die Set","Modular - RJ45 (8p8c)","-","69008-1150","-"
http://www.panduit.com/heiler/CatalogCutSheets/CD-920-8%20Product%20Page.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/MFG_CD-930-SERIES.jpg,298-14318-ND,CD-930G-1/0,Panduit Corp,CRIMP DIE FOR CT-920/930,3,0,"143.52000","0","1","-","Active","Die Set","Terminals, 1/0 AWG","-","CT-930","-"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=1212846,//media.digikey.com/Photos/Phoenix%20Photos/MFG_1212846.jpg,277-15612-ND,1212846,Phoenix Contact,CRIMPFOX 16R TWIN/DIE,5,0,"153.15000","0","1","CrimpFox","Active","Die Set","Ferrules","-","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=408-8694&DocType=SS&DocLang=EN,//media.digikey.com/photos/Tyco%20Photos/9-1478242-0.JPG,A97886-ND,9-1478242-0,TE Application Tooling,DIE HEX RG58-RG59-URM70,15,0,"157.08000","0","1","-","Active","Die Set","Coaxial, RF - BNC, FME, N, TNC, UHF","Hex - 0.069"", 0.102"", 0.220"", 0.256""","9-1478240-0","RG-55, 58, 59, 62, 140, 141, 142, 210, 223, 400, Belden 9907"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=408-9657&DocType=SS&DocLang=English,//media.digikey.com/photos/Tyco%20Amp%20Photos/58436-2.jpg,A9960-ND,58436-2,TE Application Tooling,TOOL DIE SET 50 OHM BELDEN 8281,8,0,"157.08000","0","1","Pro-Crimper III","Active","Die Set","Coaxial, RF - BNC, TNC","Hex - 0.068"", 0.100"", 0.324""","1490076-2, 2031450-1, 2031460-1, 354940-1, 679304-1, 9-1478240-0","Belden 8281, 9141"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=408-9657&DocType=SS&DocLang=EN,//media.digikey.com/photos/Tyco%20Photos/58425-3.jpg,A9959-ND,58425-3,TE Application Tooling,TOOL DIE SET COAX RG59 DB,8,0,"157.08000","0","1","Pro-Crimper III","Active","Die Set","Coaxial, RF - BNC, TNC","Hex - 0.151"", 0.324""; Square - 0.042""","1490076-2, 2031450-1, 2031460-1, 354940-1, 679304-1, 9-1478240-0","RG-59 DB, Belden 8281, 9141"
http://www.panduit.com/heiler/CatalogCutSheets/CD-920-8%20Product%20Page_1.pdf,//media.digikey.com/photos/Panduit%20Corp%20Photos/MFG_CD-930H-250.jpg,298-14321-ND,CD-930H-250,Panduit Corp,CRIMP DIE FOR CT-930,3,0,"160.49000","0","1","-","Active","Die Set","Terminals, 250MCM (kcmil) and 2 AWG","-","CT-930","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=65910_Power_Contacts&DocType=CS&DocLang=EN,//media.digikey.com/photos/Tyco%20Photos/608651-2.jpg,A34780-ND,608651-2,TE Application Tooling,POSITIONER FOR 608651-1 8-14AWG,2,0,"163.35000","0","1","Amplimate 109, Metrimate, Multimate I","Active","Positioner","Contacts, 8-14 AWG","-","608651-1","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=82021_CPC_sections1-5&DocType=CS&DocLang=English,//media.digikey.com/Photos/Tyco%20Amp%20Photos/356337-1.jpg,356337-1-ND,356337-1,TE Application Tooling,POSITIONER TP 1013 CRIMP UN MNL,2,0,"163.35000","0","1","MATE-N-LOK II","Active","Positioner","-","-","356114-1","-"
"//media.digikey.com/pdf/Data%20Sheets/Emerson%20PDFs/140-0000-951,%202,%203,%205.pdf",-,J10535-ND,140-0000-955,Cinch Connectivity Solutions Johnson,"COMB DIE RG-179,179DS,RG-59",3,0,"163.68000","0","1","-","Active","Die Set","Coaxial, RF - MCX, SMA, SMB Mini","Hex - 0.128"", 0.151"", 0.178"", 0.255""","140-0000-952","AT&T 735A, RG-59, 179, LMR-240"
http://www.panduit.com/heiler/CatalogCutSheets/CD-2001-8%20Product%20Page.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/MFG_CD-2001-Series.jpg,298-14289-ND,CD-2001-400-SET,Panduit Corp,CRIMP DIE FOR CT-2001,5,0,"168.14000","0","1","-","Active","Die Set","Ferrules, 400MCM","-","CT-2001, CT-3001","-"
http://www.panduit.com/heiler/CatalogCutSheets/CD-2001-8%20Product%20Page.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/MFG_CD-2001-Series.jpg,298-14285-ND,CD-2001-2-SET,Panduit Corp,CRIMP DIE SET FOR CT-2001,4,0,"168.14000","0","1","-","Active","Die Set","Splices and Terminals, 2 AWG","-","CT-3001/CCP, CT-3001/ST","-"
http://www1.panduit.com/heiler/CatalogCutSheets/CD-2001-8%20Product%20Page.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/MFG_CD-2001-250-SET.jpg,298-14284-ND,CD-2001-250-SET,Panduit Corp,CRIMP DIE SET FOR CT-2001,4,0,"168.14000","0","1","-","Active","Die Set","Splices and Terminals, 250MCM","-","CT-2001, CT-3001","-"
http://www.panduit.com/heiler/CatalogCutSheets/CD-2001-8%20Product%20Page.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/MFG_CD-2001-Series.jpg,298-14288-ND,CD-2001-4/0-SET,Panduit Corp,CRIMP DIE SET FOR CT-2001,3,0,"168.14000","0","1","-","Active","Die Set","Splices and Terminals, 4/0 AWG","-","CT-3001/CCP, CT-3001/ST","-"
http://www.panduit.com/heiler/CatalogCutSheets/CD-2001-8%20Product%20Page.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/MFG_CD-2001-Series.jpg,298-14292-ND,CD-2001-6-SET,Panduit Corp,CRIMP DIE SET FOR CT-2001,3,0,"168.14000","0","1","-","Active","Die Set","Splices and Terminals, 6 AWG","-","CT-3001/CCP, CT-3001/ST","-"
-,//media.digikey.com/Photos/Panduit%20Corp%20Photos/MFG_CD-2001-Series.jpg,298-14291-ND,CD-2001-500-SET,Panduit Corp,"CRIMP DIE FOR CT-2001, 500 KCMIL",3,0,"168.14000","0","1","*","Active","-","-","-","-","-"
http://www.panduit.com/heiler/CatalogCutSheets/CD-2001-8%20Product%20Page.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/MFG_CD-2001-Series.jpg,298-14290-ND,CD-2001-4-SET,Panduit Corp,CRIMP DIE SET FOR CT-2001,2,0,"168.14000","0","1","-","Active","Die Set","Splices and Terminals, 2-4 AWG","-","CT-3001/CCP, CT-3001/ST","-"
http://www.panduit.com/heiler/CatalogCutSheets/CD-2001-8%20Product%20Page.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/MFG_CD-2001-Series.jpg,298-14293-ND,CD-2001-8-SET,Panduit Corp,CRIMP DIE SET FOR CT-2001,2,0,"168.14000","0","1","-","Active","Die Set","Splices and Terminals, 8 AWG","-","CT-3001/CCP, CT-3001/ST","-"
-,//media.digikey.com/Photos/Panduit%20Corp%20Photos/MFG_CD-2001-Series.jpg,298-14281-ND,CD-2001-1-SET,Panduit Corp,"CRIMP DIE FOR CT-2001 FMY, #1 AW",2,0,"168.14000","0","1","*","Active","-","-","-","-","-"
-,//media.digikey.com/Photos/Panduit%20Corp%20Photos/MFG_CD-2001-Series.jpg,298-14283-ND,CD-2001-2/0-SET,Panduit Corp,"CRIMP DIE FOR CT-2001, 2/0 AWG C",2,0,"168.14000","0","1","*","Active","-","-","-","-","-"
-,//media.digikey.com/Photos/Panduit%20Corp%20Photos/MFG_CD-2001-350-SET.jpg,298-14287-ND,CD-2001-350-SET,Panduit Corp,"CRIMP DIE FOR CT-2001, 350 KCMIL",2,0,"168.14000","0","1","*","Active","-","-","-","-","-"
https://www.molex.com/webdocs/datasheets/pdf/en-us/0690081126_APPLICATION_TOOLIN.pdf,-,WM23518-ND,0690081126,Molex,4300-1535 DIE FOR 69008-1121,2,0,"175.77000","0","1","-","Active","Die Set","Modular - RJ11 (6p2c, 6p4c, 6p6c)","-","69008-1150","-"
-,//media.digikey.com/Photos/Cinch%20Connectivity%20Solutions%20Johnson/141-0000-907.jpg,J10544-ND,141-0000-907,Cinch Connectivity Solutions Johnson,TURRT HD PSITINR CRIMP TOOL,4,0,"188.88000","0","1","-","Active","Positioner","Coaxial, RF - SMA","-","144-0000-910","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=408-9964&DocType=SS&DocLang=EN,//media.digikey.com/photos/Tyco%20Photos/90869-2.jpg,A9957-ND,90869-2,TE Application Tooling,DIE SET 24-18 AWG USE WITH A9996,2,0,"194.22000","0","1","Pro-Crimper III, Commercial .062"","Active","Die Set","Rectangular Contacts, 18-24 AWG","-","1213890-1, 1213890-2, 1490076-2, 354940-1, 679304-1, 9-1478240-0","-"
https://b2b.harting.com/files/download/PRD/PDF_TS/09990000853_100572320DRW002C.pdf,//media.digikey.com/Photos/Harting/09990000853.jpg,1195-6827-ND,09990000853,HARTING,HYDRAULIC CRIMP TOOL 60KN CRIMP,2,0,"199.19000","0","1","*","Active","-","-","-","-","-"
http://www.timesmicrowave.com/documents/resources/Installation%20Tools.pdf,//media.digikey.com/photos/Times-Microwave-Systems/Y1720-DIES.jpg,1946-1108-ND,Y1720 DIES,Amphenol Times Microwave Systems,TOOL DIE SET .610"" FOR CT-U,3,0,"201.27000","0","1","-","Active","Die Set","Coaxial, RF Connectors","Hex - 0.610""","CT-U, HX-4","-"
http://www.timesmicrowave.com/documents/resources/Installation%20Tools.pdf,//media.digikey.com/photos/Times-Microwave-Systems/Y375-DIES.jpg,1946-1109-ND,Y375 DIES,Amphenol Times Microwave Systems,TOOL DIE SET .255"" FOR CT-U,3,0,"201.27000","0","1","-","Active","Die Set","Coaxial, RF Connectors","Hex - 0.255""","CT-U, HX-4","-"
https://b2b.harting.com/files/download/PRD/PDF_TS/09990000855_100572324DRW002C.pdf,//media.digikey.com/Photos/Harting/MFG_09990000855.JPG,1195-8553-ND,09990000855,HARTING,HYDRAULIC CRIMP TOOL 60KN CRIMP,2,0,"204.27000","0","1","*","Active","-","-","-","-","-"
https://b2b.harting.com/files/download/PRD/PDF_TS/09990000855_100572324DRW002C.pdf,//media.digikey.com/Photos/Harting/MFG_09990000856.jpg,1195-8554-ND,09990000856,HARTING,HYDRAULIC CRIMP TOOL 60KN CRIMP,2,0,"204.27000","0","1","*","Active","-","-","-","-","-"
https://b2b.harting.com/files/TB61030000173_BL01_R32683.pdf,-,1195-8184-ND,61030000173,HARTING,"INDUCOM - CRIMP TOOL INSERT 14,0",2,0,"206.01000","0","1","Inducom","Active","Die Set","D-Sub Contacts","-","61036000020","-"
//media.digikey.com/pdf/Data%20Sheets/Emerson%20PDFs/Coaxial_Conn_Assembly_Tools.pdf,//media.digikey.com/Photos/Cinch-Connectivity-Solutions/141-0000-901.jpg,J10542-ND,141-0000-901,Cinch Connectivity Solutions Johnson,CRIMP DIE SET RG178,3,0,"208.37000","0","1","-","Active","Die Set","Coaxial, RF - MCX, SMA, SMB, SMC","Hex - 0.105""","144-0000-900","RG-178, 196"
//media.digikey.com/pdf/Data%20Sheets/Emerson%20PDFs/Coaxial_Conn_Assembly_Tools.pdf,-,J10543-ND,141-0000-902,Cinch Connectivity Solutions Johnson,CRIMP DIE SET RG316,2,0,"208.37000","0","1","-","Active","Die Set","Coaxial, RF - MCX, SMA, SMB, SMC","Hex - 0.128""","144-0000-900","RG-161, 174, 179, 187, 188, 316, LMR-100"
http://www.panduit.com/heiler/CatalogCutSheets/CT-2500%20Product%20Page.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/MFG_CD-550.jpg,298-14295-ND,CD-550,Panduit Corp,TOOL CRIMP DIE FOR CT-2500CH,4,0,"208.97000","0","1","-","Active","Die Set","Quick Connects Terminals, 10-22 AWG; Splices and Terminals, 10-22 AWG","-","CT-2500, CT-2500/E, CT-2500CH, CT-2525CH, CT-2550CH, CT2570CH","-"
http://www.panduit.com/heiler/ProductBulletins/WW-TMCB05%20WEB%208-16-10.pdf,-,298-19660-ND,CD-2600-PV6,Panduit Corp,CRIMP DIE FOR CT-2600,2,0,"209.30000","0","1","-","Active","Die Set, Hydraulic","Terminals, 6 AWG","-","CT-2600","-"
https://b2b.harting.com/files/TB61030000105_BL01_R32683.pdf,//media.digikey.com/Photos/Harting/MFG_61030000105.jpg,1195-6948-ND,61030000105,HARTING,INDUCOM - CRIMP TOOL INSERT 9.5,5,0,"210.80000","0","1","Inducom","Active","Die Set","D-Sub Contacts","-","61036000020","-"
