Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Accessory Type","For Use With/Related Products"
http://ww1.microchip.com/downloads/en/DeviceDoc/50002340A.pdf,//media.digikey.com/Photos/Microchip%20Tech%20Photos/MFG_AC320101.jpg,AC320101-ND,AC320101,Microchip Technology,ADAPTER BOARD MEB/II UART TO USB,6,0,"25.00000","0","1","-","Active","Adapter Board","MEB, MEB II"
http://www.ftdichip.com/Support/Documents/DataSheets/Modules/DS_UMFT311GP.pdf,//media.digikey.com/Photos/FTDI%20(Future%20Tech%20Devices)/MFG_UMFT311GP.jpg,768-1143-ND,UMFT311GP,"FTDI, Future Technology Devices International Ltd",GPIO SHIELD BOARD FOR FT311D,10,0,"25.76000","0","1","-","Active","Interface Board","FT311D"
http://www.teamfdi.com/products/JLINK-AD/maunal/AD-JLINK-RX%20Users%20Manual.pdf,//media.digikey.com/Photos/Future%20Designs%20Photos/JLINK-RX-AD.JPG,622-1052-ND,JLINK-RX-AD,Future Designs Inc.,ADAPT BD FOR MINI-JTAG CONNECTOR,14,0,"30.00000","0","1","uEZ® GUI","Active","JTAG Adapter","SOMDIMM-RX62N"
https://download.mikroe.com/documents/add-on-boards/other/display/easytft/easytft-manual-v101.pdf,//media.digikey.com/Photos/MikroElektronika/MFG_MIKROE-1142.jpg,1471-1027-ND,MIKROE-1142,MikroElektronika,DISPLAY BOARD EASYTFT,10,0,"35.70000","0","1","-","Active","LCD Display","-"
https://www.nxp.com/files-static/microcontrollers/doc/fact_sheet/KV3XFS.pdf,//media.digikey.com/Photos/NXP%20Semi%20Photos/FRDM-MC-LVMTR.jpg,FRDM-MC-LVMTR-ND,FRDM-MC-LVMTR,NXP USA Inc.,MOTOR 3-PH BLDC 4000R/MIN 24V 2.,6,0,"37.19000","0","1","-","Active","Motor","Freescale Freedom Development Platform"
https://www.nxp.com/files-static/analog/doc/user_guide/KTFRDMPWRSTG1UG.pdf,//media.digikey.com/Photos/Texas%20Instr%20Photos/MFG_FRDM-PWRSTG1EVB.JPG,FRDM-PWRSTG1EVB-ND,FRDM-PWRSTG1EVB,NXP USA Inc.,GD3000 MOSFET ACCESSORY BOARD,9,0,"53.13000","0","1","-","Active","Interface Board","GD3000"
//media.digikey.com/pdf/Data%20Sheets/SVTronics%20PDFs/BBEXPDTR43.pdf,//media.digikey.com/Photos/SVTronics%20Inc/BBEXPDTR43.jpg,1055-1005-ND,BBEXPDTR43,SVTronics Inc.,LCD 4.3"" RES-TOUCH BEAGLE BONE,25,0,"55.00000","0","1","-","Active","LCD Display","BeagleBone Boards"
https://www.segger.com/downloads/jlink/UM08001_JLink.pdf,//media.digikey.com/photos/Segger%20Microcontroller%20Systems/6.68.18-CORTEX-M-TRACE-REFERENCE-BOARD.JPG,899-1045-ND,6.68.18 CORTEX-M TRACE REFERENCE BOARD,Segger Microcontroller Systems,CORTEX-M TRACE REFERENCE BOARD,16,0,"63.75000","0","1","-","Active","Trace Board","ARM"
//media.digikey.com/pdf/Data%20Sheets/Segger%20PDFs/J-Link_2mm_Adapter_Web.pdf,//media.digikey.com/Photos/Segger%20Microcontroller%20Systems/8.06.11%20J-LINK%202MM%20ADAPTER.jpg,899-1029-ND,8.06.11 J-LINK 2MM ADAPTER,Segger Microcontroller Systems,ADAPTER J-LINK 2MM ADAPTER,9,0,"63.75000","0","1","-","Active","Adapter Board","J-Link"
//media.digikey.com/pdf/Data%20Sheets/Segger%20PDFs/J-Link_SiLabs_C2_Adapter_Web.pdf,//media.digikey.com/Photos/Segger%20Microcontroller%20Systems/MFG_8.06.17-SILABS-C2-ADAPTER.jpg,899-1052-ND,8.06.17 SILABS C2 ADAPTER,Segger Microcontroller Systems,SILABS C2 ADAPTER,9,0,"63.75000","0","1","-","Active","Adapter Board","J-Link"
