Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Type","Specifications"
//media.digikey.com/pdf/Data%20Sheets/Makeblock%20PDFs/60701_Web.pdf,//media.digikey.com/Photos/Makeblock/MFG_60701.JPG,1890-1069-ND,60701,"Makeblock Co., LTD.",BEAM0412-036-BLUE 4PC,30,0,"4.99000","0","1","-","Active","Beam","-"
//media.digikey.com/pdf/Data%20Sheets/Makeblock%20PDFs/60826_Web.pdf,//media.digikey.com/Photos/Makeblock/MFG_60826.jpg,1890-1070-ND,60826,"Makeblock Co., LTD.",SLIDE BEAM2424-120-BLUE,30,0,"4.99000","0","1","-","Active","Beam","-"
http://www.makeblock.com.ph/catalogue.pdf,//media.digikey.com/Photos/Makeblock/85001.JPG,1890-1052-ND,85001,"Makeblock Co., LTD.",D SHAFT 4X56MM 4PC,28,0,"4.99000","0","1","-","Active","Shaft","-"
//media.digikey.com/pdf/Data%20Sheets/Makeblock%20PDFs/61236_Web.pdf,//media.digikey.com/Photos/Makeblock/MFG_61236.JPG,1890-1071-ND,61236,"Makeblock Co., LTD.",PLATE 0324-088-BLUE PAIR,27,0,"4.99000","0","1","-","Active","Coupling Plate","-"
//media.digikey.com/pdf/Data%20Sheets/Makeblock%20PDFs/87085_Web.pdf,//media.digikey.com/Photos/Makeblock/MFG_87085.jpg,1890-1121-ND,87085,"Makeblock Co., LTD.",58MM OMNI WHEEL,8,0,"14.99000","0","1","-","Active","Wheel, Omni","-"
https://www.rk-rose-krieger.com/fileadmin/catalogue/verbindungstechnik/vt_verbindungstechnik_en.pdf#page=144,//media.digikey.com/Photos/RoseKrieger/12250000020.jpg,1758-1134-ND,12250000020,Rose+Krieger,FLANGE CLAMP FIT 25.1MM RD TUBE,12,0,"23.51000","0","1","-","Active","Clamp","-"
https://www.rk-rose-krieger.com/fileadmin/catalogue/verbindungstechnik/vt_verbindungstechnik_en.pdf#page=58,-,1758-1135-ND,102500000200,Rose+Krieger,FLANGE CLAMP FIT 25.1MM RD TUBE,10,0,"25.97000","0","1","-","Active","Clamp","-"
//media.digikey.com/pdf/Data%20Sheets/ROSE+BOPLA%20PDFs/RFA.0500_Dwg.pdf,//media.digikey.com/Photos/Rose%20&%20Bopla%20Enclosures/MFG_FK-12-30-FLANGE-CLAMP.jpg,1758-1093-ND,RFA0500,Rose+Krieger,FLANGE CLAMP FIT .50"" RD TUBE AL,60,0,"27.81000","0","1","ClampWorks®","Active","Clamp","-"
//media.digikey.com/pdf/Data%20Sheets/ROSE+BOPLA%20PDFs/RFA.0700_Dwg.pdf,//media.digikey.com/Photos/Rose%20&%20Bopla%20Enclosures/MFG_FK-12-30-FLANGE-CLAMP.jpg,1758-1095-ND,RFA0700,Rose+Krieger,FLANGE CLAMP FIT .75""RD TUBE AL,8,0,"27.81000","0","1","ClampWorks®","Active","Clamp","-"
//media.digikey.com/pdf/Data%20Sheets/ROSE+BOPLA%20PDFs/RBC.0600_Dwg.pdf,//media.digikey.com/Photos/Rose%20&%20Bopla%20Enclosures/MFG_FS-12-18-BASE-CLAMP.jpg,1758-1087-ND,RBC0600,Rose+Krieger,BASE CLAMP FIT .625"" RD TUBE AL,13,0,"29.54000","0","1","ClampWorks®","Active","Clamp","-"
//media.digikey.com/pdf/Data%20Sheets/ROSE+BOPLA%20PDFs/13120009200.pdf,//media.digikey.com/Photos/Rose%20&%20Bopla%20Enclosures/MFG_FS-12-18-BASE-CLAMP.jpg,1758-1081-ND,RBC0500,Rose+Krieger,BASE CLAMP FIT .50"" RD TUBE AL,8,0,"29.54000","0","1","ClampWorks®","Active","Clamp","-"
//media.digikey.com/pdf/Data%20Sheets/ROSE+BOPLA%20PDFs/RBC.0700_Dwg.pdf,//media.digikey.com/Photos/Rose%20&%20Bopla%20Enclosures/MFG_FS-12-18-BASE-CLAMP.jpg,1758-1088-ND,RBC0700,Rose+Krieger,BASE CLAMP FIT .75"" RD TUBE AL,8,0,"29.54000","0","1","ClampWorks®","Active","Clamp","-"
http://www.makeblock.com.ph/catalogue.pdf,-,1890-1131-ND,95022,"Makeblock Co., LTD.",THREAD DRIVE PACK V2.0-BLUE,8,0,"29.99000","0","1","-","Active","Drive Pack","M4 Thread"
//media.digikey.com/pdf/Data%20Sheets/ROSE+BOPLA%20PDFs/RBC.1000_Drawing.pdf,//media.digikey.com/Photos/Rose%20&%20Bopla%20Enclosures/MFG_FS-25-50-BASE-CLAMP.jpg,1758-1089-ND,RBC1000,Rose+Krieger,BASE CLAMP FIT 1.00"" RD TUBE AL,9,0,"31.28000","0","1","ClampWorks®","Active","Clamp","-"
//media.digikey.com/pdf/Data%20Sheets/ROSE+BOPLA%20PDFs/RXA.0606_Dwg.pdf,//media.digikey.com/Photos/Rose%20&%20Bopla%20Enclosures/MFG_K-12-18-RXA-CROSS-CLAMPS.jpg,1758-1116-ND,RXA0606,Rose+Krieger,CROSS CLAMP FIT .625"" RD TUBE AL,9,0,"31.28000","0","1","ClampWorks®","Active","Clamp","-"
//media.digikey.com/pdf/Data%20Sheets/ROSE+BOPLA%20PDFs/111200009200_Dwg.pdf,//media.digikey.com/Photos/Rose%20&%20Bopla%20Enclosures/MFG_W-12-18-RAA-ANGLE-CLAMP.jpg,1758-1070-ND,RAA0505,Rose+Krieger,ANGLE CLAMP FIT .50"" RD TUBE AL,8,0,"31.28000","0","1","ClampWorks®","Active","Clamp","-"
//media.digikey.com/pdf/Data%20Sheets/ROSE+BOPLA%20PDFs/111800009200_Dwg.pdf,//media.digikey.com/Photos/Rose%20&%20Bopla%20Enclosures/MFG_W-12-18-RAA-ANGLE-CLAMP.jpg,1758-1071-ND,RAA0707,Rose+Krieger,ANGLE CLAMP FIT .75"" RD TUBE AL,8,0,"31.28000","0","1","ClampWorks®","Active","Clamp","-"
//media.digikey.com/pdf/Data%20Sheets/ROSE+BOPLA%20PDFs/RXA.0505_Dwg.pdf,//media.digikey.com/Photos/Rose%20&%20Bopla%20Enclosures/MFG_K-12-18-RXA-CROSS-CLAMPS.jpg,1758-1115-ND,RXA0505,Rose+Krieger,CROSS CLAMP FIT .50"" RD TUBE AL,8,0,"31.28000","0","1","ClampWorks®","Active","Clamp","-"
//media.digikey.com/pdf/Data%20Sheets/ROSE+BOPLA%20PDFs/RXA.0707_Dwg.pdf,//media.digikey.com/Photos/Rose%20&%20Bopla%20Enclosures/MFG_K-12-18-RXA-CROSS-CLAMPS.jpg,1758-1117-ND,RXA0707,Rose+Krieger,CROSS CLAMP FIT .75"" RD TUBE AL,8,0,"31.28000","0","1","ClampWorks®","Active","Clamp","-"
//media.digikey.com/pdf/Data%20Sheets/ROSE+BOPLA%20PDFs/RBC.1200_Dwg.pdf,//media.digikey.com/Photos/Rose%20&%20Bopla%20Enclosures/MFG_FS-25-50-BASE-CLAMP.jpg,1758-1090-ND,RBC1200,Rose+Krieger,BASE CLAMP FIT 1.25"" RD TUBE AL,6,0,"31.28000","0","1","ClampWorks®","Active","Clamp","-"
//media.digikey.com/pdf/Data%20Sheets/Makeblock%20PDFs/87080_Web.pdf,-,1890-1130-ND,87080,"Makeblock Co., LTD.",100MM OMNI WHEEL,6,0,"31.99000","0","1","-","Active","Wheel, Omni","-"
https://www.rk-rose-krieger.com/fileadmin/catalogue/verbindungstechnik/vt_itas_rohrverbinder_en.pdf,//media.digikey.com/Photos/Rose%20&%20Bopla%20Enclosures/MFG_14403410025.jpg,1758-1085-ND,14403410025,Rose+Krieger,MI 40 180 DEGREE COUPLER INTERNA,7,0,"32.74000","0","1","StairWorks®","Active","Coupler","-"
//media.digikey.com/pdf/Data%20Sheets/ROSE+BOPLA%20PDFs/RFA.1000_Dwg.pdf,//media.digikey.com/Photos/Rose%20&%20Bopla%20Enclosures/MFG_FK-25-30-FLANGE-CLAMP.jpg,1758-1096-ND,RFA1000,Rose+Krieger,FLANGE CLAMP FIT 1.00""RD TUBE AL,8,0,"33.02000","0","1","ClampWorks®","Active","Clamp","-"
//media.digikey.com/pdf/Data%20Sheets/ROSE+BOPLA%20PDFs/RFA.1200_Dwg.pdf,//media.digikey.com/Photos/Rose%20&%20Bopla%20Enclosures/MFG_FK-25-30-FLANGE-CLAMP.jpg,1758-1097-ND,RFA1200,Rose+Krieger,FLANGE CLAMP FIT 1.25""RD TUBE AL,8,0,"33.02000","0","1","ClampWorks®","Active","Clamp","-"
https://www.rk-rose-krieger.com/fileadmin/catalogue/verbindungstechnik/vt_itas_rohrverbinder_en.pdf,//media.digikey.com/Photos/Rose%20&%20Bopla%20Enclosures/MFG_13403430025.jpg,1758-1083-ND,13403430025,Rose+Krieger,FIW 40 WALL FLANGE MOUNT,8,0,"34.85000","0","1","StairWorks®","Active","Mount","-"
https://www.rk-rose-krieger.com/fileadmin/catalogue/verbindungstechnik/vt_itas_rohrverbinder_en.pdf,//media.digikey.com/Photos/Rose%20&%20Bopla%20Enclosures/MFG_11404521025.jpg,1758-1079-ND,11404521025,Rose+Krieger,WI 40-45D 135 DEGREE ELBOW INTER,59,0,"35.98000","0","1","StairWorks®","Active","Holder","-"
https://www.rk-rose-krieger.com/fileadmin/catalogue/verbindungstechnik/vt_itas_rohrverbinder_en.pdf,//media.digikey.com/Photos/Rose%20&%20Bopla%20Enclosures/MFG_11403421025.jpg,1758-1075-ND,11403421025,Rose+Krieger,WI 40 90 DEGREE ELBOW INTERNAL T,6,0,"37.06000","0","1","StairWorks®","Active","Holder","-"
https://www.rk-rose-krieger.com/fileadmin/catalogue/verbindungstechnik/vt_verbindungstechnik_en.pdf#page=207,//media.digikey.com/Photos/RoseKrieger/MFG_12180000380.jpg,1758-1136-ND,12180000380,Rose+Krieger,FLANGE CLAMP FK-VA 18,6,0,"37.27000","0","1","-","Active","Clamp","-"
https://www.rk-rose-krieger.com/fileadmin/catalogue/verbindungstechnik/vt_itas_rohrverbinder_en.pdf,//media.digikey.com/Photos/Rose%20&%20Bopla%20Enclosures/MFG_13403431025.jpg,1758-1084-ND,13403431025,Rose+Krieger,FI 40 BASE MOUNT,50,0,"38.61000","0","1","StairWorks®","Active","Base","-"
//media.digikey.com/pdf/Data%20Sheets/ROSE+BOPLA%20PDFs/RHA.0505_Dwg.pdf,//media.digikey.com/Photos/Rose%20&%20Bopla%20Enclosures/MFG_GW-12-18-RHA-HINGE-CLAMP1.jpg,1758-1103-ND,RHA0505,Rose+Krieger,HINGE CLAMP FIT .50""RD TUBE AL,6,0,"38.84000","0","1","ClampWorks®","Active","Clamp","-"
//media.digikey.com/pdf/Data%20Sheets/ROSE+BOPLA%20PDFs/RXA.1010_Dwg.pdf,//media.digikey.com/Photos/Rose%20&%20Bopla%20Enclosures/MFG_K-12-50-RXA-CROSS-CLAMPS.jpg,1758-1118-ND,RXA1010,Rose+Krieger,CROSS CLAMP FIT 1.00"" RD TUBE AL,24,0,"39.97000","0","1","ClampWorks®","Active","Clamp","-"
//media.digikey.com/pdf/Data%20Sheets/ROSE+BOPLA%20PDFs/RFB.1000_Dwg.pdf,//media.digikey.com/Photos/Rose%20&%20Bopla%20Enclosures/MFG_FKR-25-35-RFB-FLANGE-CLAMP.jpg,1758-1100-ND,RFB1000,Rose+Krieger,FLANGE CLAMP FIT 1.00""RD TUBE AL,6,0,"41.71000","0","1","ClampWorks®","Active","Clamp","-"
//media.digikey.com/pdf/Data%20Sheets/ROSE+BOPLA%20PDFs/RFB.1200_Dwg.pdf,//media.digikey.com/Photos/Rose%20&%20Bopla%20Enclosures/MFG_FKR-25-35-RFB-FLANGE-CLAMP.jpg,1758-1101-ND,RFB1200,Rose+Krieger,FLANGE CLAMP FIT 1.25""RD TUBE AL,6,0,"41.71000","0","1","ClampWorks®","Active","Clamp","-"
https://www.rk-rose-krieger.com/fileadmin/catalogue/verbindungstechnik/vt_itas_rohrverbinder_en.pdf,//media.digikey.com/Photos/Rose%20&%20Bopla%20Enclosures/MFG_11403422025.jpg,1758-1076-ND,11403422025,Rose+Krieger,WIE 40 90 DEGREE 3-WAY CORNER IN,6,0,"42.51000","0","1","StairWorks®","Active","Holder","-"
-,//media.digikey.com/Photos/Rose%20&%20Bopla%20Enclosures/MFG_TAR204x.jpg,1758-1123-ND,TAR2044,Rose+Krieger,"STAIRWORKS, INTERNAL TENSION SYS",6,0,"43.43000","0","1","StairWorks®","Active","-","-"
https://www.rk-rose-krieger.com/fileadmin/catalogue/verbindungstechnik/vt_itas_rohrverbinder_en.pdf,//media.digikey.com/Photos/Rose%20&%20Bopla%20Enclosures/MFG_11403423025.jpg,1758-1077-ND,11403423025,Rose+Krieger,WIT 40 90 DEGREE T-JOINT INTERNA,6,0,"43.89000","0","1","StairWorks®","Active","Holder","-"
//media.digikey.com/pdf/Data%20Sheets/ROSE+BOPLA%20PDFs/RBC.1500_Dwg.pdf,//media.digikey.com/Photos/Rose%20&%20Bopla%20Enclosures/MFG_FS-25-50-BASE-CLAMP.jpg,1758-1091-ND,RBC1500,Rose+Krieger,BASE CLAMP FIT 1.50"" RD TUBE AL,6,0,"47.30000","0","1","ClampWorks®","Active","Clamp","-"
//media.digikey.com/pdf/Data%20Sheets/ROSE+BOPLA%20PDFs/RFA.1500_Dwg.pdf,//media.digikey.com/Photos/Rose%20&%20Bopla%20Enclosures/MFG_FK-32-UP-FLANGE-CLAMP.jpg,1758-1098-ND,RFA1500,Rose+Krieger,FLANGE CLAMP FIT 1.50""RD TUBE AL,6,0,"48.99000","0","1","ClampWorks®","Active","Clamp","-"
//media.digikey.com/pdf/Data%20Sheets/Makeblock%20PDFs/87055_Web.pdf,-,1890-1134-ND,87055,"Makeblock Co., LTD.",100MM LEFT MECANUM WHEEL WITH 4M,6,0,"51.99000","0","1","-","Active","Wheel, Mecanum","-"
//media.digikey.com/pdf/Data%20Sheets/Makeblock%20PDFs/87056_Web.pdf,-,1890-1135-ND,87056,"Makeblock Co., LTD.",100MM MECANUM WHEEL 4MM SHAFT CO,6,0,"51.99000","0","1","-","Active","Wheel, Mecanum","-"
//media.digikey.com/pdf/Data%20Sheets/Wakefield%20Thermal%20PDFs/Alves_Universal_Joint.pdf,//media.digikey.com/Photos/Wakefield%20Photos/BS-1250.jpg,345-1726-ND,BS-1250,Wakefield-Vette,ALVES ZERO BACKLASH U-JOINT,25,0,"73.06000","0","1","-","Active","Joint","-"
-,//media.digikey.com/Photos/Rose%20&%20Bopla%20Enclosures/MFG_TAR204x.jpg,1758-1122-ND,TAR2040,Rose+Krieger,"STAIRWORKS, INTERNAL TENSION SYS",2,0,"91.82000","0","1","StairWorks®","Active","-","-"
//media.digikey.com/pdf/Data%20Sheets/Wakefield%20Thermal%20PDFs/Alves_Universal_Joint.pdf,//media.digikey.com/Photos/Wakefield%20Photos/BB-1250-010-02A.jpg,345-1723-ND,BB-1250-010-02A,Wakefield-Vette,ALVES ZERO BACKLASH U-JOINT,25,0,"94.50000","0","1","*","Active","-","-"
//media.digikey.com/pdf/Data%20Sheets/Wakefield%20Thermal%20PDFs/Alves_Universal_Joint.pdf,//media.digikey.com/Photos/Wakefield%20Photos/BB-1250.jpg,345-1725-ND,BB-1250,Wakefield-Vette,ALVES ZERO BACKLASH U-JOINT,25,0,"98.98000","0","1","*","Active","-","-"
//media.digikey.com/pdf/Data%20Sheets/Wakefield%20Thermal%20PDFs/Alves_Universal_Joint.pdf,-,345-1724-ND,BB-1000,Wakefield-Vette,ALVES ZERO BACKLASH U-JOINT,25,0,"109.74000","0","1","-","Active","Joint","1.000"" (25.40mm) Outer Diameter"
//media.digikey.com/pdf/Data%20Sheets/Wakefield%20Thermal%20PDFs/Alves_Universal_Joint.pdf,-,345-1720-ND,BB-1250-276-01A,Wakefield-Vette,ALVES ZERO BACKLASH U-JOINT,25,0,"113.39000","0","1","*","Active","-","-"
//media.digikey.com/pdf/Data%20Sheets/Wakefield%20Thermal%20PDFs/Alves_Universal_Joint.pdf,-,345-1721-ND,BB-1250-276-02A,Wakefield-Vette,ALVES ZERO BACKLASH U-JOINT,25,0,"121.26000","0","1","*","Active","-","-"
//media.digikey.com/pdf/Data%20Sheets/Wakefield%20Thermal%20PDFs/Alves_Universal_Joint.pdf,-,345-1719-ND,BB-1250-032-01A,Wakefield-Vette,ALVES ZERO BACKLASH U-JOINT,25,0,"165.95000","0","1","*","Active","-","-"
//media.digikey.com/pdf/Data%20Sheets/Adafruit%20PDFs/3769_Web.pdf,//media.digikey.com/Photos/Adafruit%20Industries%20LLC/3769.JPG,1528-2588-ND,3769,Adafruit Industries LLC,SNAP-ON HUB FOR TT MOTOR,42,0,"1.95000","0","1","-","Active","Hub","0.165"" (4.20mm) Inner Diameter"
//media.digikey.com/pdf/Data%20Sheets/Adafruit%20PDFs/3810_Web.pdf,//media.digikey.com/Photos/Adafruit%20Industries%20LLC/3810.jpg,1528-2611-ND,3810,Adafruit Industries LLC,DC GEARBOX ""TT"" MOTOR TO LEGO,44,0,"3.95000","0","1","-","Active","Cross Axle","Length 34mm"
//media.digikey.com/pdf/Data%20Sheets/Makeblock%20PDFs/83049_Web.pdf,//media.digikey.com/Photos/Makeblock/MFG_83049.jpg,1890-1056-ND,83049,"Makeblock Co., LTD.","TIMING BELT (1M), OPEN-END",30,0,"4.99000","0","1","-","Obsolete","Timing Belt","-"
//media.digikey.com/pdf/Data%20Sheets/Makeblock%20PDFs/59011_Web.pdf,//media.digikey.com/Photos/Makeblock/MFG_59012.JPG,1890-1064-ND,59011,"Makeblock Co., LTD.",REDUCING STRAIGHT CONNECTOR 4PC,30,0,"4.99000","0","1","-","Obsolete","-","-"
//media.digikey.com/pdf/Data%20Sheets/Makeblock%20PDFs/59012_Web.pdf,//media.digikey.com/Photos/Makeblock/MFG_59012.JPG,1890-1065-ND,59012,"Makeblock Co., LTD.",REDUCING STRAIGHT CONNECTOR 4PC,30,0,"4.99000","0","1","-","Obsolete","-","-"
//media.digikey.com/pdf/Data%20Sheets/Makeblock%20PDFs/59013_Web.pdf,//media.digikey.com/Photos/Makeblock/MFG_59013.JPG,1890-1066-ND,59013,"Makeblock Co., LTD.",CROSS FOUR-WAY CONNECTOR 4PC,30,0,"7.99000","0","1","-","Obsolete","-","-"
//media.digikey.com/pdf/Data%20Sheets/Makeblock%20PDFs/83051_Web.pdf,//media.digikey.com/Photos/Makeblock/MFG_83051.JPG,1890-1055-ND,83051,"Makeblock Co., LTD.","TIMING BELT (3M), OPEN-END",30,0,"14.99000","0","1","-","Obsolete","Timing Belt","-"
//media.digikey.com/pdf/Data%20Sheets/Makeblock%20PDFs/59030_Web.pdf,-,1890-1128-ND,59030,"Makeblock Co., LTD.",MINI CYLINDER MSI8X20UFA,10,0,"29.99000","0","1","-","Obsolete","-","-"
//media.digikey.com/pdf/Data%20Sheets/Makeblock%20PDFs/84050_Web.pdf,-,1890-1123-ND,84050,"Makeblock Co., LTD.",T6 L256MM LEAD SCREW AND BRASS F,10,0,"37.99000","0","1","-","Obsolete","-","-"
//media.digikey.com/pdf/Data%20Sheets/Makeblock%20PDFs/95067_Web.pdf,-,1890-1137-ND,95067,"Makeblock Co., LTD.",100MM MECANUM WHEEL SET WITH 4MM,5,0,"161.99000","0","1","-","Obsolete","Wheel, Mecanum","-"
//media.digikey.com/pdf/Data%20Sheets/Adafruit%20PDFs/1182_Web.pdf,//media.digikey.com/Photos/Adafruit%20Industries%20LLC/MFG_1182.jpg,1528-1553-ND,1182,Adafruit Industries LLC,LINEAR RAIL SHAFT GUIDE 8MM,66,0,"3.95000","0","1","-","Active","Rail Support","-"
//media.digikey.com/pdf/Data%20Sheets/Adafruit%20PDFs/1257_Web.pdf,//media.digikey.com/Photos/Adafruit%20Industries%20LLC/MFG_1257.jpg,1528-1308-ND,1257,Adafruit Industries LLC,ANGLE SUPPORT ADJ 2020 EXTRUSION,50,0,"9.95000","0","1","-","Active","Angle Support","-"
//media.digikey.com/pdf/Data%20Sheets/DFRobot%20PDFs/FIT0007_Web.pdf,//media.digikey.com/Photos/DFRobot/MFG_FIT0007.jpg,1738-1328-ND,FIT0007,DFRobot,METAL BALL CASTERS,24,0,"2.58000","0","1","-","Active","Caster, Ball","0.591"" (15.00mm) Diameter"
//media.digikey.com/pdf/Data%20Sheets/Sparkfun%20PDFs/ROB-12211_Web.pdf,//media.digikey.com/Photos/Sparkfun%20Elec%20%20Photos/MFG_ROB-12211.jpg,1568-1692-ND,ROB-12211,SparkFun Electronics,SHAFT COUPLER 1/4"" TO 6MM,18,0,"4.99000","0","1","-","Active","Shaft Coupler","0.250"" (6.35mm) Diameter to 0.236"" (6.00mm) Diameter"
//media.digikey.com/pdf/Data%20Sheets/Sparkfun%20PDFs/ROB-12325_Web.pdf,//media.digikey.com/Photos/Sparkfun%20Elec%20%20Photos/MFG_ROB-12325.jpg,1568-1694-ND,ROB-12325,SparkFun Electronics,SHAFT COUPLER 1/4"" TO 5MM,10,0,"4.99000","0","1","-","Active","Shaft Coupler","0.250"" (6.35mm) Diameter to 0.197"" (5.00mm) Diameter"
//media.digikey.com/pdf/Data%20Sheets/Sparkfun%20PDFs/ROB-08899_Web.pdf,//media.digikey.com/Photos/Sparkfun%20Elec%20%20Photos/MFG_ROB-08899.jpg,1568-1790-ND,ROB-08899,SparkFun Electronics,WHEEL 42X19MM,10,0,"6.95000","0","1","-","Active","Wheel","1.654"" (42.00mm) Outer Diameter"
-,//media.digikey.com/Photos/Parallax%20Photos/721-00002.JPG,721-00002-ND,721-00002,Parallax Inc.,RUBBER BAND TIRE FOR 721-00001,20,0,"0.13000","0","1","-","Active","Rubber Ring","-"
https://www.rk-rose-krieger.com/fileadmin/catalogue/profiltechnik/bl_aluprofilsystem_en.pdf,//media.digikey.com/photos/Rose%20&%20Bopla%20Enclosures/4000421.JPG,1758-1029-ND,4000421,Rose+Krieger,"PLASTIC END CAP 30MM, BLACK",16,0,"1.10000","0","1","Frameworks®","Active","End Cap","-"
https://www.rk-rose-krieger.com/fileadmin/catalogue/profiltechnik/bl_aluprofilsystem_en.pdf,//media.digikey.com/photos/Rose%20&%20Bopla%20Enclosures/4006710.JPG,1758-1038-ND,4006710,Rose+Krieger,"SLOT STONE F 30MM, M3",10,0,"1.43000","0","1","Frameworks®","Active","Slot Stone","M3 Thread"
https://www.rk-rose-krieger.com/fileadmin/catalogue/profiltechnik/bl_aluprofilsystem_en.pdf,//media.digikey.com/Photos/Rose%20&%20Bopla%20Enclosures/4006203.JPG,1758-1051-ND,4006203,Rose+Krieger,"SLOT STONE N 30MM, M6",4,0,"1.88000","0","1","Frameworks®","Active","Slot Stone","M6 Thread"
https://www.rk-rose-krieger.com/fileadmin/catalogue/profiltechnik/bl_aluprofilsystem_en.pdf,//media.digikey.com/photos/Rose%20&%20Bopla%20Enclosures/4030421.JPG,1758-1031-ND,4030421,Rose+Krieger,"PLASTIC END CAP 40X80MM, BLACK",25,0,"2.34000","0","1","Frameworks®","Active","End Cap","-"
https://www.rk-rose-krieger.com/fileadmin/catalogue/profiltechnik/bl_aluprofilsystem_en.pdf,//media.digikey.com/Photos/Rose%20&%20Bopla%20Enclosures/4026202.JPG,1758-1062-ND,4026202,Rose+Krieger,"FIXATION SET TYPE N T-NUT, WASHE",10,0,"2.69000","0","1","Frameworks®","Active","Fixing Set","M8 Thread"
//media.digikey.com/pdf/Data%20Sheets/DFRobot%20PDFs/FIT0160_Web.pdf,//media.digikey.com/Photos/DFRobot/MFG_FIT0160.jpg,1738-1236-ND,FIT0160,DFRobot,MICRO METAL GEARMOTOR BRACKET,17,0,"3.61000","0","1","-","Active","Bracket","-"
https://www.parallax.com/sites/default/files/downloads/28109-Boe-Bot-Wheel-Dimensions.pdf,//media.digikey.com/Photos/Parallax%20Photos/28109.jpg,28109PAR-ND,28109,Parallax Inc.,BOE-BOT/SUMOBOT TIRE AND WHEEL,6,0,"3.71000","0","1","-","Active","Wheel","2.620"" (66.55mm) Outer Diameter"
-,//media.digikey.com/Photos/Parallax%20Photos/721-00019.JPG,721-00019-ND,721-00019,Parallax Inc.,SERVO WHEEL 2-5/8 DIA RED,3,0,"4.26000","0","1","-","Active","Wheel","2.625"" (66.68mm) Outer Diameter"
//media.digikey.com/pdf/Data%20Sheets/Parallax%20PDFs/721-00018_Web.pdf,//media.digikey.com/photos/Parallax%20Photos/721-00018.JPG,721-00018-ND,721-00018,Parallax Inc.,SERVO WHEEL 2-5/8 DIA BLUE,1,0,"4.26000","0","1","-","Active","Wheel","2.625"" (66.68mm) Outer Diameter"
//media.digikey.com/pdf/Data%20Sheets/Adafruit%20PDFs/1177_Web.pdf,//media.digikey.com/photos/Adafruit%20Industries%20LLC/MFG_1177.jpg,1528-2349-ND,1177,Adafruit Industries LLC,COUPLER FLEX SHAFT ALUM 5MM-10MM,18,0,"4.95000","0","1","-","Active","Shaft Coupler","0.197"" (5.00mm) Diameter to 0.394"" (10.00mm) Diameter"
//media.digikey.com/pdf/Data%20Sheets/Adafruit%20PDFs/1175_Web.pdf,//media.digikey.com/photos/Adafruit%20Industries%20LLC/MFG_1175.jpg,1528-1286-ND,1175,Adafruit Industries LLC,COUPLER FLEX SHAFT ALUM 5MM-5MM,14,0,"4.95000","0","1","-","Active","Shaft Coupler","0.197"" (5.00mm) Diameter to 0.197"" (5.00mm) Diameter"
//media.digikey.com/pdf/Data%20Sheets/Sparkfun%20PDFs/ROB-00320_Web.pdf,//media.digikey.com/Photos/Sparkfun%20Elec%20%20Photos/MFG_ROB-00320.jpg,1568-1354-ND,ROB-00320,SparkFun Electronics,BALL CASTER OMNI METAL,1,0,"5.95000","0","1","-","Active","Caster, Ball","-"
https://www.rk-rose-krieger.com/fileadmin/catalogue/profiltechnik/bl_aluprofilsystem_en.pdf,//media.digikey.com/photos/Rose%20&%20Bopla%20Enclosures/4306709.jpg,1758-1018-ND,4306709,Rose+Krieger,"FLANGE BRACKET, 90 DEGREE FOR F-",12,0,"6.72000","0","1","Frameworks®","Active","Bracket","-"
https://www.parallax.com/sites/default/files/downloads/725-28015-Ping-Protector-Stand-Documentation-v1.3.pdf,//media.digikey.com/Photos/Parallax%20Photos/725-28015.jpg,725-28015-ND,725-28015,Parallax Inc.,PING PROTECTOR STAND,1,0,"8.99000","0","1","PING)))™","Active","Stand","-"
//media.digikey.com/pdf/Data%20Sheets/Adafruit%20PDFs/1184_Web.pdf,//media.digikey.com/Photos/Adafruit%20Industries%20LLC/MFG_1184.jpg,1528-2087-ND,1184,Adafruit Industries LLC,TIMING BELT GT2 2MM P 6X1164MM,14,0,"9.95000","0","1","-","Active","Timing Belt","582 Teeth, 2.00mm Pitch"
https://www.rk-rose-krieger.com/fileadmin/catalogue/profiltechnik/bl_aluprofilsystem_en.pdf,//media.digikey.com/Photos/Rose%20&%20Bopla%20Enclosures/MFG_4575000.jpg,1758-1000-ND,4575000.1000,Rose+Krieger,F-30X30 30X30MM EXTRUSION 1 METE,9,0,"15.66000","0","1","Frameworks®","Active","Extruded Aluminum Profile","39.370"" L x 1.181"" W x 1.181"" H (1000.00mm x 30.00mm x 30.00mm)"
https://www.rk-rose-krieger.com/fileadmin/catalogue/profiltechnik/bl_aluprofilsystem_en.pdf,//media.digikey.com/Photos/Rose%20&%20Bopla%20Enclosures/4006222.JPG,1758-1056-ND,4006222,Rose+Krieger,"SLOT STONE R 30MM, M5",25,0,"2.24000","0","1","Frameworks®","Active","Slot Stone","M5 Thread"
https://www.rk-rose-krieger.com/fileadmin/catalogue/profiltechnik/bl_aluprofilsystem_en.pdf,//media.digikey.com/Photos/Rose%20&%20Bopla%20Enclosures/4006223.JPG,1758-1058-ND,4006223,Rose+Krieger,"SLOT STONE R 30MM, M8",25,0,"2.24000","0","1","Frameworks®","Active","Slot Stone","M8 Thread"
