Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Accessory Type","For Use With/Related Products"
http://www.amphenolltw.com/2012download/2D%20PDF/18_Vent%20Connectors/VENT-BJ005(A).pdf,//media.digikey.com/Photos/Amphenol%20Photos/MFG_VENT-BJ005.jpg,1754-1149-ND,VENT-BJ005,Amphenol LTW,"BREATHABLE VENT M12*1.5,METAL",1132,0,"3.75000","0","1","-","Active","Vent","-"
http://www.amphenolltw.com/2012download/2D%20PDF/18_Vent%20Connectors/VENT-PS1XXX-XXXXX.pdf,//media.digikey.com/Photos/Amphenol%20Photos/VENT-PS1YBK-O8002.jpg,1754-1226-ND,VENT-PS1YBK-O8002,Amphenol LTW,BREATHABLE VENT WITH NUT,180,0,"3.99000","0","1","-","Active","Vent","-"
http://www.amphenolltw.com/2012download/2D%20PDF/18_Vent%20Connectors/VENT-PS1XXX-XXXXX.pdf,//media.digikey.com/Photos/Amphenol%20Photos/VENT-PS1YGY-O8002.jpg,1754-1225-ND,VENT-PS1YGY-O8002,Amphenol LTW,BREATHABLE VENT WITH NUT,125,0,"3.99000","0","1","-","Active","Vent","-"
//media.digikey.com/pdf/Data%20Sheets/BUD%20Industries%20PDFs/ANX%20Series.pdf,//media.digikey.com/photos/BUD%20Industries%20Photos/ANX-1390.JPG,377-1606-ND,ANX-1390,Bud Industries,KIT WALL MOUNTING BRACKET NAT,305,135,"4.10000","0","1","AN","Active","Mounting Brackets","AN Series"
https://www.hammfg.com/electrical/products/accessories/1427cg.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/1427CG-Series.jpg,HM2655-ND,1427CG9,Hammond Manufacturing,CORDGRIP NEMA4 .599"",206,2547,"5.14000","0","1","1427","Active","Cord Grip","1427 Series"
https://www.hammfg.com/electrical/products/accessories/1427cg.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/1427CG-Series.jpg,HM1488-ND,1427CG7,Hammond Manufacturing,CORDGRIP NEMA4 .492"",286,1422,"5.54000","0","1","1427","Active","Cord Grip","1427 Series"
https://www.hammfg.com/electrical/products/accessories/1427cg.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/1427CG-Series.jpg,HM1710-ND,1427CG13,Hammond Manufacturing,CORDGRIP NEMA4 .804"",183,1713,"5.54000","0","1","1427","Active","Cord Grip","1427 Series"
-,//media.digikey.com/Photos/Schroff/21100429.JPG,1439-1150-ND,21100429,Schroff,SCREW M2.5X8 100 PCS,134,0,"5.73000","0","1","-","Active","Screws","Plug-in Units"
https://www.hammfg.com/electronics/small-case/plastic/1593.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/1593ATS50.jpg,HM1442-ND,1593ATS50,Hammond Manufacturing,SCREW FOR MNT PC BOARD 1=50,199,331,"6.38000","0","1","1593","Active","Screws","1593 Series"
//media.digikey.com/pdf/Data%20Sheets/ROSE+BOPLA%20PDFs/Battery%20Compartments_DIN%20Rail%20Holder.pdf,//media.digikey.com/photos/Rose%20&%20Bopla%20Enclosures/MFG_20035000.jpg,902-1087-ND,TSH 35-2,Bopla Enclosures,DIN RAIL HOLDER SET OF 2+4SCREWS,832,0,"8.90000","0","1","-","Active","DIN Rail Holder","Enclosures"
http://www.hammondmfg.com/pdf/1427DIN75M.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/1427DIN75M.jpg,HM1362-ND,1427DIN75M,Hammond Manufacturing,ALUMINUM DIN CLIP 2.95"",271,952,"9.88000","0","1","1427","Active","DIN Rail Clip","1427 Series"
https://www.pentairprotect.com/wcsstore/ExtendedSitesCatalogAssetStore/PentairDataLoad/EPSMedia/Hoffman/docs/187/140993/Spec-00182.pdf,//media.digikey.com/Photos/Hoffman-Enclosures-Inc/AS050.JPG,1441-1321-ND,AS050,"Hoffman Enclosures, Inc.",HOLE SEAL FOR 1/2-IN CONDUIT,1375,0,"10.21000","0","1","HOL-SEALERS™","Active","Hole Plug","Enclosures"
https://www.hammfg.com/electrical/products/accessories/hp.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_HP100.jpg,HM5501-ND,HP50SS,Hammond Manufacturing,HOLE PLUG .5"" STAINLESS STEEL,235,1060,"13.14000","0","1","HP","Active","Hole Plug","Knockouts"
https://www.hammfg.com/electrical/products/accessories/epa.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_EPA.jpg,HM5417-ND,EPA,Hammond Manufacturing,ADAPTER PADLOCK FOR EN4SD SERIES,125,508,"17.36000","0","1","Eclipse","Active","Adapter","EN4SD Series"
-,//media.digikey.com/Photos/Schroff/21100748.JPG,1439-1158-ND,21100748,Schroff,POZ SCREW M2.5X11 100 PCS,121,0,"27.67000","0","1","-","Active","Screws","Plug-in Units"
http://www.budind.com/pdf/hb22260.pdf,//media.digikey.com/Photos/BUD%20Industries%20Photos/BPM-22260.jpg,377-1632-ND,BPM-22260,Bud Industries,BRACKET POLE MNT FOR NEMA BOXES,110,15,"76.50000","0","1","BPM","Active","Mounting Brackets","Enclosures"
http://www.budind.com/pdf/hb22261.pdf,//media.digikey.com/Photos/BUD%20Industries%20Photos/BPM-22261.jpg,377-1633-ND,BPM-22261,Bud Industries,BRACKET POLE MNT FOR NEMA BOXES,40,13,"109.00000","0","1","BPM","Active","Mounting Brackets","Enclosures"
http://www.serpac.com/userprints/A27.pdf,//media.digikey.com/photos/Serpac%20Photos/51.jpg,SR51-ND,51,Serpac,NON-SKID FEET BLK,2522,0,"0.49000","0","1","A","Active","Feet, Leveling","A Series"
http://www.serpac.com/userprints/M6.pdf,//media.digikey.com/photos/Serpac%20Photos/72.jpg,SR72-ND,72,Serpac,BATTERY CONTACT,1578,0,"0.89000","0","1","-","Active","Battery Clips","H, M Series AA (2)"
http://www.keyelco.com/product-pdf.cfm?p=1743,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_9123.jpg,36-9123-ND,9123,Keystone Electronics,FERRULE ALUM FOR ROUND HANDLE,2016,13340,"1.64000","0","1","-","Active","Ferrule","For use with Round Handles"
-,//media.digikey.com/photos/Phoenix%20Photos/2200171.JPG,277-9171-ND,2200171,Phoenix Contact,FUSE ELEMENT MNT PANEL BASES,200,0,"2.29000","0","1","UM PRO","Active","Fuse Element","UM Housing Systems"
-,//media.digikey.com/Photos/Schroff/21100146.JPG,1439-1149-ND,21100146,Schroff,POZ SCREW M2.5X6 100 PCS,202,0,"3.78000","0","1","-","Active","Screws","Enclosures"
http://www.serpac.com/userprints/PS17Spec.pdf,//media.digikey.com/photos/Serpac%20Photos/PS-17.JPG,SRPS-17-ND,PS17,Serpac,GASKET 6.876 X 4.876"",1061,0,"5.94000","0","1","S","Active","Gasket, Seal","S Series 171, 172, 173, SL Series 17-S"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/BC_Series_Installation_Component_Housing.pdf,//media.digikey.com/Photos/Phoenix%20Photos/MFG_2202992.jpg,277-11982-ND,2202992,Phoenix Contact,SOCKET STRIP FOR RPI-BC HOUSING,223,0,"6.55000","0","1","BC","Active","Connector","Raspberry Pi"
//media.digikey.com/pdf/Data%20Sheets/BUD%20Industries%20PDFs/ANX%20Series.pdf,//media.digikey.com/photos/BUD%20Industries%20Photos/anx-1390-b.jpg,377-1607-ND,ANX-1390-B,Bud Industries,KIT WALL MOUNTING BRACKET BLACK,123,192,"6.80000","0","1","AN","Active","Mounting Brackets","AN Series"
https://www.hammfg.com/files/parts/pdf/N1JLK.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/N1JLK.jpg,HM1583-ND,N1JLK,Hammond Manufacturing,REPLACEMENT LOCK FOR N1J & CHKO,161,1608,"8.72000","0","1","N1J","Active","Locking Kit","N1J, CHKO Series"
http://www.keyelco.com/userAssets/store/files/p102.pdf,//media.digikey.com/Photos/Keystone%20Elect%20Photos/686.jpg,36-686-ND,686,Keystone Electronics,CONN HDR MINI/SMALL HSG 11-PIN,1209,360,"8.97000","0","1","-","Active","Header, 11 Pin","Housing, Large"
https://www.ckswitches.com/media/1378/pl.pdf,//media.digikey.com/photos/CK%20Comp%20Photos/PL001UEBMA1K22.jpg,CKC8048-ND,PL001UEBMA1K22,C&K,SWITCHLOCK SP 4A 2POS BLACK,2410,0,"10.06000","0","1","PL","Active","Lock","Enclosures"
https://www.pentairprotect.com/wcsstore/ExtendedSitesCatalogAssetStore/PentairDataLoad/EPSMedia/Hoffman/docs/187/140993/Spec-00182.pdf,//media.digikey.com/Photos/Hoffman-Enclosures-Inc/AS056M.jpg,1441-1324-ND,AS056M,"Hoffman Enclosures, Inc.",HOLE SEAL FOR MICRO,399,0,"11.47000","0","1","HOL-SEALERS™","Active","Hole Plug","Enclosures"
http://www.hammondmfg.com/pdf2/9C-1455.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/1455JF.jpg,HM1497-ND,1455JF,Hammond Manufacturing,FLANGE 34.5X78"" CLEAR 2/PKG,133,25,"12.19000","0","1","1455","Active","Mounting Brackets, Flange","1455J Series"
