Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Type","For Use With/Related Products"
https://learn.adafruit.com/downloads/pdf/untztrument-trellis-midi-instrument.pdf,//media.digikey.com/Photos/Adafruit%20Industries%20LLC/MFG_1929.jpg,1929-ND,1929,Adafruit Industries LLC,GRID CONTROLLER KIT 8X8 WHT LEDS,0,0,"99.95000","0","1","UNTZtrument!","Active","Grid Controller","Arduino Leonardo"
https://learn.adafruit.com/downloads/pdf/untztrument-trellis-midi-instrument.pdf,//media.digikey.com/Photos/Adafruit%20Industries%20LLC/MFG_1999.jpg,1999-ND,1999,Adafruit Industries LLC,GRID CONTROLLER KIT 16X8 WHT LED,0,0,"199.99000","0","1","UNTZtrument!","Active","Grid Controller","Arduino Leonardo"
-,-,110990460-ND,110990460,"Seeed Technology Co., Ltd",L3D CUBE (8X8X8 FULL COLOR KIT),0,0,"406.98000","0","1","-","Active","L3D Cube","-"
http://cdn.sparkfun.com/datasheets/Components/General/FUN001.jpg,//media.digikey.com/photos/Sparkfun%20Elec%20%20Photos/MFG_COM-11694.jpg,COM-11694-ND,COM-11694,SparkFun Electronics,SILICON NITRIDE IGNITER 12V,0,0,"Obsolete","0","1","-","Obsolete","Silicon Nitride Igniter","-"
http://cdn.sparkfun.com/datasheets/Components/General/PSTIIproductinsert.pdf,//media.digikey.com/photos/Sparkfun%20Elec%20%20Photos/MFG_COM-10747.jpg,COM-10747-ND,COM-10747,SparkFun Electronics,DC PWR CORD FOR CONTROLLING PWR,0,0,"Obsolete","0","1","PowerSwitch Tail II","Obsolete","DC Power Cord","-"
//media.digikey.com/pdf/Data%20Sheets/Sparkfun%20PDFs/COM-11759_Web.pdf,//media.digikey.com/photos/Sparkfun%20Elec%20%20Photos/MFG_COM-11759.jpg,1568-1799-ND,COM-11759,SparkFun Electronics,INFRARED REMOTE CONTROL,0,0,"Obsolete","0","1","-","Obsolete","Infrared Remote Control","-"
http://cmucam.org/projects/cmucam5/wiki/Quick_Start,//media.digikey.com/Photos/Sparkfun%20Elec%20%20Photos/MFG_SEN-14392.JPG,SEN-14392-ND,SEN-14392,SparkFun Electronics,PIXY CMUCAM5,0,0,"Obsolete","0","1","Pixy","Obsolete","Vision Sensor","Arduino"
https://cdn.sparkfun.com/assets/4/0/3/f/b/MWM__Transition_Doc.pdf,//media.digikey.com/Photos/Sparkfun%20Elec%20%20Photos/MFG_SEN-14455.jpg,SEN-14455-ND,SEN-14455,SparkFun Electronics,NEUROSKY MINDWAVE MOBILE+,0,0,"Obsolete","0","1","MindWave Mobile 2","Obsolete","Headset","-"
//media.digikey.com/pdf/Data%20Sheets/Makeblock%20PDFs/59005_Web.pdf,-,59005-ND,59005,"Makeblock Co., LTD.",2M F4 PNEUMATIC TUBE - BLUE,0,0,"Obsolete","0","1","-","Obsolete","Air Tube","-"
https://cdn-learn.adafruit.com/downloads/pdf/timesquare-watch-kit.pdf,//media.digikey.com/Photos/Adafruit%20Industries%20LLC/MFG_1226.jpg,1528-1299-ND,1226,Adafruit Industries LLC,WATCH KIT WHITE DISP 8X8 MATRIX,0,0,"Obsolete","0","1","TIMESQUARE","Obsolete","Watch","-"
//media.digikey.com/pdf/Data%20Sheets/Adafruit%20PDFs/1533_Web.pdf,//media.digikey.com/Photos/Adafruit%20Industries%20LLC/MFG_1533.jpg,1528-1322-ND,1533,Adafruit Industries LLC,GENERATOR PEDAL PWR BOX K-TOR,0,0,"Obsolete","0","1","K-TOR","Obsolete","Pedal Powered Generator","-"
//media.digikey.com/pdf/Data%20Sheets/Adafruit%20PDFs/1462_Web.pdf,//media.digikey.com/Photos/Adafruit%20Industries%20LLC/MFG_1462.jpg,1462-ND,1462,Adafruit Industries LLC,POWER OUTLET HAND-CRANK,0,0,"Obsolete","0","1","Pocket Socket 2","Obsolete","Power Outlet","-"
//media.digikey.com/pdf/Data%20Sheets/Seeed%20Technology/101990056_Web.pdf,//media.digikey.com/Photos/Seeed%20Technology%20Ltd/MFG_101990056.jpg,1597-1308-ND,101990056,"Seeed Technology Co., Ltd",PIXY CMUCAM5 SENSOR,0,0,"Obsolete","0","1","Pixy","Obsolete","Vision Sensor","Arduino"
http://www.yeelight.com/download/yeelight_sunflower_user_manual_en.pdf,//media.digikey.com/Photos/Seeed%20Technology%20Ltd/MFG_104060005_A.jpg,104060005-ND,104060005,"Seeed Technology Co., Ltd",YEELIGHT SUNFLOWER KIT,0,0,"Obsolete","0","1","Yeelight SunFlower","Obsolete","Wireless Lighting System","ZigBee Networks™"
http://www.yeelight.com/download/yeelight-blue-quick-start.pdf,-,104990095-ND,104990095,"Seeed Technology Co., Ltd",YEELIGHT BLUE V2 BULB KIT,0,0,"Obsolete","0","1","Yeelight Blue","Obsolete","Wireless Bulb Kit","Bluetooth"
-,//media.digikey.com/Photos/Seeed%20Technology%20Ltd/109990040.jpg,109990040-ND,109990040,"Seeed Technology Co., Ltd",DSLR UNIVERSAL INTRVAL IR REMOTE,0,0,"Obsolete","0","2","-","Obsolete","DSLR Interval IR Remote","Canon, Nikon, Olympus, Pentax, Sigma, Sony"
-,-,114990180-ND,114990180,"Seeed Technology Co., Ltd",TINYTIM LED BOARD 24BIT 8X8,0,0,"Obsolete","0","1","TinyTiM","Obsolete","LED Board","-"
-,//media.digikey.com/Photos/Seeed%20Technology%20Ltd/MFG_404990001.jpg,404990001-ND,404990001,"Seeed Technology Co., Ltd",DC MOTOR DRILL 12V PCB,0,0,"Obsolete","0","12","-","Obsolete","DC Motor Drill","-"
-,//media.digikey.com/Photos/Seeed%20Technology%20Ltd/MFG_107990002.jpg,107990002-ND,107990002,"Seeed Technology Co., Ltd",RETROCADE SYNTH MEGA WING,0,0,"Obsolete","0","1","-","Obsolete","RetroCade Synth","-"
-,//media.digikey.com/Photos/Seeed%20Technology%20Ltd/MFG_110990150-%28side-A%29.jpg,110990150-ND,110990150,"Seeed Technology Co., Ltd",DISPOSABLE ECG ELECTRODE,0,0,"Obsolete","0","23","-","Obsolete","ECG Electrode","-"
//media.digikey.com/pdf/Data%20Sheets/Seeed%20Technology/108990013_Web.pdf,//media.digikey.com/Photos/Seeed%20Technology%20Ltd/MFG_108990013.jpg,108990013-ND,108990013,"Seeed Technology Co., Ltd",BICYCLE DYNAMO WITH BRACKET 6V 3,0,0,"Obsolete","0","100","-","Obsolete","Bicycle Dynamo","-"
-,//media.digikey.com/Photos/Seeed%20Technology%20Ltd/MFG_311020000.jpg,311020000-ND,311020000,"Seeed Technology Co., Ltd",FOOT SWITCH TFS201 W/1M CABLE,0,0,"Obsolete","0","8","-","Obsolete","Foot Switch","-"
http://www.seeedstudio.com/document/3.6V%20Micro%20Hydro%20Generator%20Pro.pdf,//media.digikey.com/Photos/Seeed%20Technology%20Ltd/MFG_108100001.jpg,108100001-ND,108100001,"Seeed Technology Co., Ltd",MICRO HYDRO GENERATOR PRO 3.6V,0,0,"Obsolete","0","2","-","Obsolete","Hydro Generator","-"
