Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Type","Number of Keys","Interface","Features","Color","Size / Dimension"
https://www.storm-interface.com/fileuploader/download/download/?d=0&file=custom%2Fupload%2FFile-1396359116.pdf,//media.digikey.com/Photos/Storm%20Interface%20Photos/2212-252223.jpg,MGR1633-ND,2212-252223,Storm Interface,KEYBOARD 63KEY VANDAL RESIST,0,0,"386.10000","0","5","2212","Active","Keyboard","63","USB","Trackball, Vandal Resistant, Sealed, IP65","Silver with Black Keys","15.120"" L x 5.590"" W x 1.570"" H (384.00mm x 142.00mm x 40.00mm)"
//media.digikey.com/pdf/Data%20Sheets/Storm%20Interface%20PDFs/2210TB.pdf,//media.digikey.com/photos/Storm%20Interface%20Photos/2210-320323.jpg,MGR1611-ND,2210-320323,Storm Interface,KEYBOARD 63KEY W/TRKBALL METAL,0,0,"416.73200","0","5","2210","Active","Keyboard","61","PS/2, USB","Trackball, Vandal Resistant, Sealed, IP65","Silver","11.400"" L x 4.600"" W x 1.500"" H (290.00mm x 117.60mm x 38.10mm)"
//media.digikey.com/pdf/Data%20Sheets/Cherry%20PDFs/JK-0800_Series.pdf,-,JK-0800EU-2-ND,JK-0800EU-2,Cherry Americas LLC,KEYBOARD 104 KEY USB BLK,0,0,"12.71000","0","6","JK-0800","Active","Keyboard","108","USB","4 HotKeys","Black","17.560"" L x 6.220"" W x 1.100"" H (446.00mm x 158.00mm x 28.00mm)"
//media.digikey.com/pdf/Data%20Sheets/Cherry%20PDFs/JK-0800_Series.pdf,-,JK-0800EU-0-ND,JK-0800EU-0,Cherry Americas LLC,KEYBOARD FULL SZ 104KEY USB GRY,0,0,"12.71000","0","6","JK-0800","Active","Keyboard","108","USB","4 HotKeys","Light Gray","17.560"" L x 6.220"" W x 1.100"" H (446.00mm x 158.00mm x 28.00mm)"
//media.digikey.com/pdf/Data%20Sheets/Adafruit%20PDFs/1736_Web.pdf,//media.digikey.com/Photos/Adafruit%20Industries%20LLC/MFG_1736.jpg,1528-1200-ND,1736,Adafruit Industries LLC,KEYBOARD MINI CHICLET USB BLACK,0,0,"14.95000","0","1","-","Active","Keyboard, Mini","-","USB","-","Black","12.010"" L x 5.390"" W x 0.710"" H (305.00mm x 137.00mm x 18.00mm)"
https://www.cherry.de/PDF/US_CHERRY_DC_2000.pdf,-,JD-0800EU-2-ND,JD-0800EU-2,Cherry Americas LLC,KEYBOARD/MOUSE WIRELESS ENCRYPTE,0,0,"18.15000","0","6","-","Active","Keyboard and Mouse","108","USB","Compact","Black","18.030"" L x 6.690"" W x 0.780"" H (458.00mm x 170.00mm x 20.00mm)"
https://cherry.de/PDF/US_CHERRY_STREAM_3_0.pdf,-,G85-23200EU-2-ND,G85-23200EU-2,Cherry Americas LLC,KEYBOARD FULL SIZE USB BLACK,0,0,"28.97500","0","6","G85-23200","Active","Keyboard","110","USB","6 HotKeys","Black","18.580"" L x 6.930"" W x 0.710"" H (472.00mm x 176.00mm x 18.00mm)"
//media.digikey.com/pdf/Data%20Sheets/Cherry%20PDFs/JD-0700EU-2.pdf,-,JD-0710EU-2-ND,JD-0710EU-2,Cherry Americas LLC,KEYBOARD/MOUSE WIRELESS ENCRYPTE,0,0,"29.60000","0","6","-","Not For New Designs","Keyboard and Mouse (Wireless)","108","USB","Compact","Black","18.030"" L x 6.690"" W x 0.780"" H (458.00mm x 170.00mm x 20.00mm)"
-,-,JK-A0100EU-2-ND,JK-A0100EU-2,Cherry Americas LLC,KEYBOARD FULL SZ 104KEY USB BLK,0,0,"36.60000","0","6","JK-A0100","Active","Keyboard","108","USB","Smart Card Reader","Black, Light Gray","18.030"" L x 7.400"" W x 1.810"" H (458.00mm x 188.00mm x 46.00mm)"
//media.digikey.com/pdf/Data%20Sheets/Adafruit%20PDFs/3398_Web.pdf,//media.digikey.com/Photos/Adafruit%20Industries%20LLC/MFG_3398.jpg,1528-1916-ND,3398,Adafruit Industries LLC,KEYBOARD WITH BLUE-TYPE MECHANIC,0,0,"59.95000","0","1","-","Active","Keyboard","-","USB","-","Black","-"
//media.digikey.com/pdf/Data%20Sheets/Cherry%20PDFs/JK-A0100_A0104.pdf,-,JK-A0104EU-2-ND,JK-A0104EU-2,Cherry Americas LLC,KEYBOARD USB 104+4KEY PCSC/EMV B,0,0,"60.80000","0","6","-","Active","Keyboard","108","USB","Smart Card Reader","Black","18.030"" L x 7.400"" W x 1.810"" H (458.00mm x 188.00mm x 46.00mm)"
https://cherry.de/PDF/US_Keypad_G84-4700.pdf,//media.digikey.com/Photos/Cherry%20Switch%20Photos/G844700LUCUS0.jpg,CH980-ND,G84-4700LUCUS-0,Cherry Americas LLC,KEYPAD 21 KEYS LT GRY 4"",0,0,"75.60000","0","10","G84-4700","Active","Number Pad","21","USB","Programmable","Light Gray","3.540"" L x 5.200"" W x 1.420"" H (90.00mm x 132.00mm x 36.00mm)"
https://cherry.de/PDF/US_Keypad_G84-4700.pdf,-,G84-4700LPBUS-2-ND,G84-4700LPBUS-2,Cherry Americas LLC,KEYPAD 21KEY 4"" PROGRAMMABLE BLK,0,0,"75.60000","0","10","G84-4700","Active","Number Pad","21","PS/2","-","Black","3.540"" L x 5.200"" W x 1.340"" H (90.00mm x 132.00mm x 34.00mm)"
https://cherry.de/PDF/US_CHERRY_MX_Board_3_0.pdf,-,G80-3850LSDEU-2-ND,G80-3850LSDEU-2,Cherry Americas LLC,KEYBOARD 104KEY 17.5"" USB,0,0,"76.50000","0","8","G80-3850","Active","Keyboard","108","USB","-","Black","17.559"" L x 6.220"" W x 1.100"" H (446.00mm x 158.00mm x 27.94mm)"
https://cherry.de/PDF/US_CHERRY_MX_Board_3_0.pdf,-,G80-3850LXDEU-2-ND,G80-3850LXDEU-2,Cherry Americas LLC,KEYBOARD 104KEY BRN 17.5"" USB,0,0,"76.50000","0","8","G80-3850","Active","Keyboard","108","USB","-","Black","17.559"" L x 6.220"" W x 1.100"" H (446.00mm x 158.00mm x 27.94mm)"
https://www.cherry.de/PDF/US_Compact-Keyboard_G84-4100.pdf,-,G84-4100LCAUS-2-ND,G84-4100LCAUS-2,Cherry Americas LLC,KEYBOARD USB AND PS/2 83 KEY BLK,0,0,"82.35000","0","42","G84-4100","Active","Keyboard","83","PS/2, USB","Compact","Black","11.100"" L x 5.200"" W x 1.000"" H (281.90mm x 132.10mm x 25.40mm)"
-,-,JD-0410EU-2-ND,JD-0410EU-2,Cherry Americas LLC,KEYBOARD WIRELESS US ENG EU,0,0,"83.30000","0","6","-","Active","Keyboard and Mouse (Wireless)","108","USB","-","Black","18.110"" L x 6.496"" W x 0.591"" H (460.00mm x 165.00mm x 15.00mm)"
//media.digikey.com/pdf/Data%20Sheets/Cherry%20PDFs/G84-4100.pdf,//media.digikey.com/Photos/Cherry%20Switch%20Photos/G84-4100.jpg,CH974-ND,G84-4100LCMUS-0,Cherry Americas LLC,KEYBOARD LT GRAY USB&PS/2 86KEYS,0,0,"85.40000","0","10","G84-4100","Active","Keyboard","86","PS/2, USB","-","Light Gray","11.000"" L x 5.200"" W x 1.060"" H (282.00mm x 132.00mm x 27.00mm)"
https://cherry.de/PDF/US_CHERRY_MX_Board_3_0.pdf,-,G80-3850LYDEU-2-ND,G80-3850LYDEU-2,Cherry Americas LLC,KEYBOARD 104KEY RED 17.5"" USB,0,0,"93.50000","0","8","G80-3850","Not For New Designs","Keyboard","108","USB","-","Black","17.559"" L x 6.220"" W x 1.100"" H (446.00mm x 158.00mm x 27.94mm)"
https://www.cherry.de/PDF/US_XS_Complete_Keyboard.pdf,//media.digikey.com/Photos/Cherry%20Switch%20Photos/G84-5200.jpg,G84-5200LCMEU-2-ND,G84-5200LCMEU-2,Cherry Americas LLC,XS KEYBOARD BLK USB PS/2 103 KEY,0,0,"97.15000","0","10","G84-5200","Active","Keyboard","104","USB","-","Light Gray","14.720"" L x 5.470"" W x 0.710"" H (374.00mm x 139.00mm x 18.00mm)"
https://cherry.de/PDF/US_EZClean_4100.pdf,//media.digikey.com/Photos/Cherry%20Switch%20Photos/EZN-4100LCMUS.jpg,CH986-ND,EZN4100LCMUS2,Cherry Americas LLC,KEYBOARD EZCLEAN 83 KEYS USB,0,0,"105.00000","0","10","EZClean™ 4100","Active","Keyboard","83","USB","Covered","Black","11.540"" L x 5.670"" W x 1.090"" H (293.00mm x 144.00mm x 27.60mm)"
https://www.cherry.de/PDF/US_G80-1800.pdf,-,G80-1800LPCEU-0-ND,G80-1800LPCEU-0,Cherry Americas LLC,KEYBOARD 104 KEY USB/PS2 LT GRAY,0,0,"112.00000","0","10","G80-1800","Active","Keyboard","104","PS/2, USB","Compact","Light Gray","15.910"" L x 7.090"" W x 1.690"" H (404.00mm x 180.00mm x 43.00mm)"
https://www.cherry.de/PDF/US_G80-1800.pdf,-,G80-1800LPCEU-2-ND,G80-1800LPCEU-2,Cherry Americas LLC,KEYBOARD 104 KEY USB/PS2 BLCK,0,0,"112.00000","0","10","G80-1800","Active","Keyboard","104","PS/2, USB","Compact","Black","15.910"" L x 7.090"" W x 1.690"" H (404.00mm x 180.00mm x 43.00mm)"
https://www.cherry.de/PDF/US_CHERRY_MX_BOARD_SILENT.pdf,-,G80-3494LTCEU-2-ND,G80-3494LTCEU-2,Cherry Americas LLC,KEYBOARD 104KEY 18.5"" USB&PS/2 B,0,0,"126.00000","0","10","G80-3494","Active","Keyboard","104","PS/2, USB","-","Black","18.500"" L x 7.680"" W x 1.730"" H (470.00mm x 195.00mm x 44.00mm)"
https://www.cherry.de/PDF/US_CHERRY_MX_BOARD_SILENT.pdf,-,G80-3494LWCEU-0-ND,G80-3494LWCEU-0,Cherry Americas LLC,KEYBOARD 104KEY 18.5"" USB&PS/2 L,0,0,"126.00000","0","10","G80-3494","Active","Keyboard","104","PS/2, USB","-","Gray","18.500"" L x 7.680"" W x 1.730"" H (470.00mm x 195.00mm x 44.00mm)"
https://www.cherry.de/PDF/US_CHERRY_MX_BOARD_SILENT.pdf,-,G80-3494LWCEU-2-ND,G80-3494LWCEU-2,Cherry Americas LLC,KEYBOARD 104KEY 18.5"" USB&PS/2 B,0,0,"126.00000","0","10","G80-3494","Active","Keyboard","104","PS/2, USB","-","Black","18.500"" L x 7.680"" W x 1.730"" H (470.00mm x 195.00mm x 44.00mm)"
https://cherry.de/PDF/US_SPOS_G86-61410.pdf,//media.digikey.com/Photos/Cherry%20Switch%20Photos/G86-61410.jpg,G86-61410EUADAA-ND,G86-61410EUADAA,Cherry Americas LLC,KEYBOARD SPOS BLACK USB,0,0,"148.50000","0","10","G86","Active","Keyboard","-","USB","Magnetic Card Reader (MSR), Touchpad, Programmable","Black","14.170"" L x 7.800"" W x 1.500"" H (360.00mm x 198.00mm x 38.00mm)"
https://www.cherry.de/PDF/US_TouchBoard_G80-11900.pdf,//media.digikey.com/Photos/Cherry%20Switch%20Photos/G80-11900.jpg,G80-11900LUMEU-2-ND,G80-11900LUMEU-2,Cherry Americas LLC,KEYBOARD COMPACT 104 KEY USB BLK,0,0,"166.05000","0","10","G80-11900","Active","Keyboard","104","USB","Touchpad","Black","16.300"" L x 7.600"" W x 1.450"" H (414.00mm x 193.00mm x 36.80mm)"
https://www.cherry.de/PDF/US_TouchBoard_G80-11900.pdf,//media.digikey.com/Photos/Cherry%20Switch%20Photos/G80-11900.jpg,G80-11900LUMEU-0-ND,G80-11900LUMEU-0,Cherry Americas LLC,KEYBOARD COMPACT 104KEY USB GRAY,0,0,"166.05000","0","10","G80-11900","Active","Keyboard","104","USB","Touchpad","Gray","16.300"" L x 7.600"" W x 1.450"" H (414.00mm x 193.00mm x 36.80mm)"
https://cherry.de/PDF/US_XS_Trackball_Keyboard.pdf,//media.digikey.com/Photos/Cherry%20Switch%20Photos/G84-5400.jpg,G84-5400LUMEU-2-ND,G84-5400LUMEU-2,Cherry Americas LLC,XS TRACKBLL KEYBRD BLK USB 88KEY,0,0,"166.05000","0","10","G84-5400","Active","Keyboard","88","USB","Trackball","Black","14.720"" L x 5.470"" W x 0.790"" H (374.00mm x 139.00mm x 20.00mm)"
https://cherry.de/PDF/US_XS_Touchpad_Keyboard.pdf,//media.digikey.com/Photos/Cherry%20Switch%20Photos/G84-5500.jpg,G84-5500LUMEU-2-ND,G84-5500LUMEU-2,Cherry Americas LLC,XS TRACKBLL KEYBRD BLK USB 88KEY,0,0,"166.05000","0","10","G84-5500","Active","Keyboard","88","USB","Touchpad","Black","14.720"" L x 5.470"" W x 0.710"" H (374.00mm x 139.00mm x 18.00mm)"
https://cherry.de/PDF/US_XS_Touchpad_Keyboard.pdf,//media.digikey.com/Photos/Cherry%20Switch%20Photos/MFG_G84-5500LxMEU-0.jpg,G84-5500LUMEU-0-ND,G84-5500LUMEU-0,Cherry Americas LLC,KEYBOARD 88KEY TOUCHPAD USB,0,0,"166.05000","0","10","G84-5500","Active","Keyboard","88","USB","Compact, Touchpad","Light Gray","14.720"" L x 5.470"" W x 0.710"" H (374.00mm x 139.00mm x 18.00mm)"
//media.digikey.com/pdf/Data%20Sheets/Cherry%20PDFs/G84-4400.pdf,//media.digikey.com/Photos/Cherry%20Switch%20Photos/G84-4420.jpg,G84-4420LUBEU-0-ND,G84-4420LUBEU-0,Cherry Americas LLC,KEYBOARD LT GRAY ULTRASLIM 83KEY,0,0,"194.30000","0","10","G84-4420","Active","Keyboard","83","USB","Trackball","Light Gray","14.570"" L x 5.470"" W x 0.770"" H (370.00mm x 139.00mm x 19.60mm)"
//media.digikey.com/pdf/Data%20Sheets/Cherry%20PDFs/G80-7040.pdf,-,G80-7040LUVEU-2-ND,G80-7040LUVEU-2,Cherry Americas LLC,KEYBOARD 104KEY 16"" PCSCC/EMV BL,0,0,"268.25000","0","10","G80-7040","Not For New Designs","Keyboard","104","USB","Compact","Black","15.940"" L x 8.660"" W x 2.510"" H (405.00mm x 220.00mm x 64.00mm)"
-,-,11300203-ND,11300203,Storm Interface,KEYBOARD INDUSTRIAL 90 KEY PS2,0,0,"Obsolete","0","5","-","Obsolete","-","90","PS/2","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Storm%20Interface%20PDFs/1200%20Application%20Manual.pdf,//media.digikey.com/photos/Storm%20Interface%20Photos/1200-320023.jpg,1200-320023-ND,1200-320023,Storm Interface,KEYBOARD ENCODED VANDAL RESIS,0,0,"Obsolete","0","5","1200","Obsolete","Keyboard","53","PS/2, USB","Vandal Resistant, Sealed, IP65","Silver","6.900"" L x 3.300"" W x 0.800"" H (175.00mm x 85.00mm x 21.50mm)"
-,//media.digikey.com/photos/Storm%20Interface%20Photos/2210-220023.jpg,MGR1609-ND,2210-220023,Storm Interface,KEYBOARD 61KEY VANDAL RESIS POLY,0,0,"Obsolete","0","5","2210","Obsolete","Keyboard","61","PS/2, USB","Vandal Resistant, Sealed, IP65","Silver with Black Keys","11.400"" L x 4.600"" W x 1.500"" H (290.00mm x 117.60mm x 38.10mm)"
//media.digikey.com/pdf/Data%20Sheets/Storm%20Interface%20PDFs/2210TB.pdf,//media.digikey.com/photos/Storm%20Interface%20Photos/2210-220223.jpg,MGR1610-ND,2210-220223,Storm Interface,KEYBOARD 63KEY W/TRKBALL POLY,0,0,"Obsolete","0","5","2210","Obsolete","Keyboard","61","PS/2, USB","Trackball, Vandal Resistant, Sealed, IP65","Silver with Black Keys","11.400"" L x 4.600"" W x 1.500"" H (290.00mm x 117.60mm x 38.10mm)"
//media.digikey.com/pdf/Data%20Sheets/Storm%20Interface%20PDFs/2220.pdf,//media.digikey.com/photos/Storm%20Interface%20Photos/2220-220023.jpg,MGR1613-ND,2220-220023,Storm Interface,KEYBOARD 75KEY VANDAL RESIS POLY,0,0,"Obsolete","0","5","2220","Obsolete","Keyboard","75","PS/2, USB","Vandal Resistant, Sealed, IP65","Silver with Black Keys","11.420"" L x 5.390"" W (290.00mm x 137.00mm)"
-,"//media.digikey.com/photos/Storm%20Interface%20Photos/2230-220023,TOP.jpg",MGR1614-ND,2230-220023,Storm Interface,KEYBOARD VAND-RES NUMERIC/ARITH,0,0,"Obsolete","0","5","2230","Obsolete","Keyboard","92","PS/2, USB","Vandal Resistant, Sealed, IP65","Silver with Black Keys","13.620"" L x 5.390"" W x 1.520"" H (346.00mm x 137.00mm x 38.50mm)"
https://assets.tripplite.com/product-pdfs/en/in3004kbm.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_IN3004KBM.jpg,IN3004KBM-ND,IN3004KBM,Tripp Lite,KEYBOARD MOUSE WIRELESS W/BASE,0,0,"Obsolete","0","6","-","Obsolete","Keyboard and Mouse (Wireless)","-","USB","-","Silver with Black Keys","19.000"" L x 7.750"" W x 0.750"" H (482.60mm x 196.85mm x 19.05mm)"
https://assets.tripplite.com/product-pdfs/en/in3005kb.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_IN3005KB.jpg,IN3005KB-ND,IN3005KB,Tripp Lite,KEYBOARD USB W/HOTKEYS,0,0,"Obsolete","0","1","-","Obsolete","Keyboard","-","USB","-","Silver with Black Keys","16.750"" L x 8.000"" W x 0.750"" H (425.45mm x 203.20mm x 19.05mm)"
https://assets.tripplite.com/product-pdfs/en/kp3040.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_KP3040.jpg,KP3040-ND,KP3040,Tripp Lite,KEYPAD USB W/2 USB PORTS,0,0,"Obsolete","0","1","-","Obsolete","Number Pad","19","USB","USB HUB, 2 Port","Silver with Black Keys","4.900"" L x 3.100"" W x 0.800"" H (124.46mm x 78.74mm x 20.32mm)"
-,//media.digikey.com/Photos/Parallax%20Photos/32351.jpg,32351-ND,32351,Parallax Inc.,MINI-KEYBOARD PARALLAX PS/2,0,0,"Obsolete","0","1","-","Obsolete","Keyboard, Mini","88","PS/2","-","Black Legend, Silver Background","-"
https://assets.tripplite.com/product-pdfs/en/in3007kb.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_IN3007KB.jpg,IN3007KB-ND,IN3007KB,Tripp Lite,NOTEBOOK LAPTOP OFFICE KEYBOARD,0,0,"Obsolete","0","1","-","Obsolete","Keyboard","-","USB","17 HotKeys","Silver","18.250"" L x 7.500"" W x 1.000"" H (463.60mm x 190.50mm x 25.40mm)"
https://assets.tripplite.com/product-pdfs/en/in3008kb.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_IN3008KB.jpg,IN3008KB-ND,IN3008KB,Tripp Lite,LAPTOP USB & PS/2 KEYBRD,0,0,"Obsolete","0","1","-","Obsolete","Keyboard","106","PS/2, USB","Compact, Flexible","Black","-"
https://assets.tripplite.com/product-pdfs/en/in3010kb.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_IN3010KB.jpg,IN3010KB-ND,IN3010KB,Tripp Lite,LAPTOP WIRELESS FLEXIBLE KEYBRD,0,0,"Obsolete","0","1","-","Obsolete","Keyboard","-","USB","18 HotKeys, Flexible","White","17.250"" L x 5.750"" W x 0.500"" H (438.20mm x 146.00mm x 12.70mm)"
http://downloadt.advantech.com/ProductFile/PIS/IPC-KB-6304/Product%20-%20Datasheet/Keyboards_DS(02.01.16)20160201104125.pdf,-,KBD-6307-ND,KBD-6307,Advantech Corp,KEYBOARD 105-KEY TOUCHPAD ENG,0,0,"Obsolete","0","1","KBD","Obsolete","Keyboard","105","PS/2","Touchpad","-","15.430"" L x 10.040"" W x 1.020"" H (392.00mm x 255.00mm x 26.00mm)"
http://downloadt.advantech.com/ProductFile/PIS/IPC-KB-6304/Product%20-%20Datasheet/Keyboards_DS(02.01.16)20160201104125.pdf,-,KBD-6312-ND,KBD-6312,Advantech Corp,KEYBOARD RACK MT 105KEY TOUCH BG,0,0,"Obsolete","0","1","KBD","Obsolete","Keyboard","105","PS/2","Touchpad","-","14.170"" L x 18.980"" W x 1.730"" H (360.00mm x 482.00mm x 44.00mm)"
http://downloadt.advantech.com/ProductFile/PIS/IPC-KB-6304/Product%20-%20Datasheet/Keyboards_DS(02.01.16)20160201104125.pdf,-,KBD-6312-BLK-ND,KBD-6312-BLK,Advantech Corp,KEYBOARD RACK MT 105KEY TOUCH BK,0,0,"Obsolete","0","1","KBD-6312","Obsolete","Keyboard","105","PS/2","Touchpad","Black","14.170"" L x 18.980"" W x 1.730"" H (360.00mm x 482.00mm x 44.00mm)"
http://downloadt.advantech.com/ProductFile/PIS/IPC-KB-6304/Product%20-%20Datasheet/Keyboards_DS(02.01.16)20160201104125.pdf,-,KBD-6304-ND,KBD-6304,Advantech Corp,KEYBOARD COMPACT 88-KEY ENGLISH,0,0,"Obsolete","0","1","KBD","Obsolete","Keyboard","88","PS/2","Compact","-","11.300"" L x 5.510"" W x 1.140"" H (287.00mm x 140.00mm x 29.00mm)"
http://downloadt.advantech.com/ProductFile/PIS/IPC-KB-6304/Product%20-%20Datasheet/Keyboards_DS(02.01.16)20160201104125.pdf,-,KBD-6305-ND,KBD-6305,Advantech Corp,KEYBOARD COMPACT 88KEY TOUCH ENG,0,0,"Obsolete","0","1","KBD","Obsolete","Keyboard","88","PS/2","Compact, Touchpad","-","11.380"" L x 8.940"" W x 1.060"" H (289.00mm x 227.00mm x 27.00mm)"
http://downloadt.advantech.com/ProductFile/PIS/IPC-KB-6304/Product%20-%20Datasheet/Keyboards_DS(02.01.16)20160201104125.pdf,-,PCA-6302-ND,PCA-6302,Advantech Corp,KEYBOARD COMPACT 104-KEY,0,0,"Obsolete","0","1","PCA","Obsolete","Keyboard","104","PS/2","Compact","-","15.750"" L x 7.400"" W x 1.570"" H (400.00mm x 187.96mm x 40.00mm)"
-,-,CH211-ND,G81-1600SAU,Cherry Americas LLC,KEYBOARD W/BARCODE INTERFACE,0,0,"Obsolete","0","1","G81-1600","Obsolete","Keyboard","101","-","-","Beige","19.100"" L x 8.200"" W (485.10mm x 208.20mm)"
-,//media.digikey.com/Photos/Cherry%20Switch%20Photos/G81-1800.jpg,CH212-ND,G81-1800HAU,Cherry Americas LLC,KEYBOARD 101 KEY COMPACT AT,0,0,"Obsolete","0","1","G81-1800","Obsolete","Keyboard","101","PS/2, USB","Compact","-","15.940"" L x 7.090"" W x 1.730"" H (405.00mm x 180.00mm x 44.00mm)"
-,//media.digikey.com/Photos/Cherry%20Switch%20Photos/G81-1800%28Beige%29.jpg,CH213-ND,G81-1800HPU,Cherry Americas LLC,KEYBOARD 101 KEY COMPACT PS2,0,0,"Obsolete","0","1","G81-1800","Obsolete","Keyboard","101","PS/2","-","Beige","15.940"" L x 7.090"" W x 1.730"" H (405.00mm x 180.00mm x 44.00mm)"
-,-,CH214-ND,G81-3100SAU,Cherry Americas LLC,KEYBOARD W/MAG READER TRACK 1&2,0,0,"Obsolete","0","1","G81-3100","Obsolete","Keyboard","101","-","Magnetic Card Reader (MSR)","Beige","18.500"" L x 8.350"" W (469.90mm x 212.00mm)"
-,-,CH215-ND,G83-3000SAU,Cherry Americas LLC,KEYBOARD 101 KEY IBM COMPATIBLE,0,0,"Obsolete","0","1","G83-3000","Obsolete","Keyboard","101","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Cherry%20PDFs/G83-6104%20Series.pdf,//media.digikey.com/photos/Cherry%20Switch%20Photos/G83-6104LPNUS.jpg,CH216-ND,G83-6104LPNUS,Cherry Americas LLC,KEYBOARD FULL SZ 104KEY PS/2 BGE,0,0,"Obsolete","0","10","G83-6104","Obsolete","Keyboard","104","PS/2","-","Beige","18.030"" L x 6.690"" W x 1.370"" H (458.00mm x 169.90mm x 34.80mm)"
-,//media.digikey.com/Photos/Cherry%20Switch%20Photos/G84-4400.jpg,CH899-ND,G84-4400PPBUS,Cherry Americas LLC,KEYBOARD NOTEBOOK 83KEY PS2 BEIG,0,0,"Obsolete","0","1","G84-4400","Obsolete","Keyboard","83","PS/2","Trackball","Beige","14.600"" L x 5.500"" W x 0.800"" H (370.80mm x 139.70mm x 20.32mm)"
//media.digikey.com/pdf/Data%20Sheets/Cherry%20PDFs/G81-1800_Series.pdf,//media.digikey.com/Photos/Cherry%20Switch%20Photos/G81-1800.jpg,G81-1800LAMUS-0-ND,G81-1800LAMUS-0,Cherry Americas LLC,KEYBOARD COMPACT 104KEY PS2 LTGY,0,0,"Obsolete","0","1","G81-1800","Obsolete","Keyboard","104","-","-","Light Gray","16.000"" L x 7.100"" W x 1.530"" H (406.40mm x 183.90mm x 38.80mm)"
//media.digikey.com/pdf/Data%20Sheets/Cherry%20PDFs/G80-11900.pdf,//media.digikey.com/photos/Cherry%20Switch%20Photos/G80-11900HVMUS.jpg,CH718-ND,G80-11900HVMUS,Cherry Americas LLC,KEYBOARD COMPACT 104 KEY PS2 BLK,0,0,"Obsolete","0","10","G80-11900","Obsolete","Keyboard","104","PS/2","Touchpad","Black","16.300"" L x 7.600"" W x 1.450"" H (414.00mm x 193.00mm x 36.80mm)"
//media.digikey.com/pdf/Data%20Sheets/Cherry%20PDFs/G80-11900.pdf,//media.digikey.com/photos/Cherry%20Switch%20Photos/G80-11900LTMUS.jpg,CH720-ND,G80-11900LTMUS,Cherry Americas LLC,KEYBOARD 104 KEY PS2 BEIGE,0,0,"Obsolete","0","10","G80-11900","Obsolete","Keyboard","104","PS/2","Touchpad","Beige","16.300"" L x 7.600"" W x 1.450"" H (414.00mm x 193.00mm x 36.80mm)"
-,//media.digikey.com/photos/Cherry%20Switch%20Photos/G83-13000LCAUS-0.jpg,CH736-ND,G83-13000LCAUS-0,Cherry Americas LLC,KEYBOARD FULL SIZE 104 KEY PS2,0,0,"Obsolete","0","1","G83-13000","Obsolete","Keyboard","104","PS/2, USB","-","Light Gray with Light Blue Accent","18.000"" L x 7.240"" W x 1.530"" H (457.00mm x 183.90mm x 38.80mm)"
"//media.digikey.com/pdf/Data%20Sheets/Cherry%20PDFs/G83-6000,6101,6104.pdf",//media.digikey.com/photos/Cherry%20Switch%20Photos/G83-6104LPNUS-0.jpg,CH738-ND,G83-6104LPNUS-0,Cherry Americas LLC,KEYBOARD FULL 104KEY PS2 LTGY,0,0,"Obsolete","0","1","G83-6104","Obsolete","Keyboard","104","PS/2","-","Light Gray","18.030"" L x 6.690"" W x 1.370"" H (458.00mm x 169.90mm x 34.80mm)"
-,//media.digikey.com/photos/Cherry%20Switch%20Photos/G84-4100PCAUS-0.jpg,CH742-ND,G84-4100PCAUS-0,Cherry Americas LLC,KEYBOARD NOTEBOOK 83KEY USB LTGY,0,0,"Obsolete","0","10","G84-4100","Obsolete","Keyboard","83","USB","-","Light Gray","11.000"" L x 5.200"" W x 1.060"" H (282.00mm x 132.00mm x 27.00mm)"
-,//media.digikey.com/photos/Cherry%20Switch%20Photos/G84-4400PRBUS.jpg,CH750-ND,G84-4400PRBUS,Cherry Americas LLC,KEYBOARD NOTEBOOK 83KEY PS2 BLK,0,0,"Obsolete","0","1","G84-4400","Obsolete","Keyboard","83","PS/2","Trackball","Black","14.600"" L x 5.500"" W x 0.800"" H (370.80mm x 139.70mm x 20.32mm)"
-,//media.digikey.com/photos/Cherry%20Switch%20Photos/G84-4400PTBUS.jpg,CH751-ND,G84-4400PTBUS,Cherry Americas LLC,KEYBOARD NOTEBOOK 83KEY USB BLK,0,0,"Obsolete","0","1","G84-4400","Obsolete","Keyboard","83","USB","Trackball","Black","14.600"" L x 5.500"" W x 0.800"" H (370.80mm x 139.70mm x 20.32mm)"
//media.digikey.com/pdf/Data%20Sheets/Cherry%20PDFs/General%20Purpose%20Keyboards.pdf,-,G836104LUNUS-ND,G836104LUNUS,Cherry Americas LLC,KEYBOARD FULL SZ 104 KEY USB BGE,0,0,"Obsolete","0","10","G83-6104","Obsolete","Keyboard","104","USB","-","Beige","18.030"" L x 6.690"" W x 1.370"" H (458.00mm x 169.90mm x 34.80mm)"
