Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Function","Type","Inductance","Tolerance","DC Resistance (DCR)","Q @ Freq","Current Rating (Amps)","Current - Saturation","Frequency - Self Resonant","Operating Temperature","Size / Dimension"
https://katalog.we-online.de/pbs/datasheet/760308100110.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/MFG_760308100110.jpg,732-5283-ND,760308100110,Wurth Electronics Inc.,TX 1 COIL 1 LAYER 24UH 6A,109,0,"12.76000","0","1","WE-WPCC","Active","Transmitter","1 Coil, 1 Layer","24µH","±10%","70mOhm","180 @ 125kHz","6A","10A","5MHz","-20°C ~ 105°C","1.97"" Dia x 0.24"" H (50.0mm x 6.0mm)"
//media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/WR282840-37K2-LR3l.pdf,//media.digikey.com/Photos/TDK%20Photos/WR282840-37K2-LR3.jpg,445-172409-ND,WR282840-37K2-LR3,TDK Corporation,RX 1 COIL 1 LYR 46UH,151,0,"21.69000","0","1","WR","Active","Receiver","1 Coil, 1 Layer","46µH","-","1.25Ohm","-","-","-","-","-","-"
http://assets.lairdtech.com/home/brandworld/files/MCP-DS-WPC%20RX%20Coil%20Module%201114.pdf,//media.digikey.com/Photos/Laird%20Tech%20Photos/SWC4242KB120-100.jpg,240-2786-ND,SWC4242KB120-100,Laird-Signal Integrity Products,RX 1 COIL 1 LAYER 12.5UH,842,0,"5.51000","0","1","SWC","Active","Receiver","1 Coil, 1 Layer","12.5µH","±10%","240mOhm Max","20 @ 100kHz","-","-","-","-40°C ~ 85°C","-"
https://product.tdk.com/info/en/catalog/datasheets/wlc_rx_wr444030-16f3-g_en.pdf,//media.digikey.com/Photos/TDK%20Photos/WR444030-16F3-G.jpg,445-16093-ND,WR444030-16F3-G,TDK Corporation,RX 1 COIL 1 LYR 19UH,244,0,"6.67000","0","1","WR","Active","Receiver","1 Coil, 1 Layer","19µH","-","700mOhm","-","-","-","-","-","1.71"" L x 1.56"" W x 0.02"" H (43.5mm x 39.5mm x 0.6mm)"
https://product.tdk.com/info/en/catalog/datasheets/wlc_tx_wt505090-20k2-a10-g_en.pdf,//media.digikey.com/Photos/TDK%20Photos/WT505090-20K2-A10-G.jpg,445-16094-ND,WT505090-20K2-A10-G,TDK Corporation,TX 1 COIL 2 LYR 24UH,130,0,"7.78000","0","1","WT","Active","Transmitter","1 Coil, 2 Layer","24µH","-","100mOhm","-","-","-","-","-","1.97"" Dia x 0.15"" H (50.0mm x 3.8mm)"
//media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/WT252512-8F2-SM_Spec.pdf,//media.digikey.com/Photos/TDK%20Photos/WT252512-8F2-SM.JPG,445-174603-ND,WT252512-8F2-SM,TDK Corporation,TX 1 COIL 1 LYR 2.76UH,276,0,"7.87000","0","1","WT","Active","Transmitter","1 Coil, 1 Layer","2.76µH","±5%","70mOhm","-","-","-","-","-","0.984"" Dia x 0.007"" H (25.00mm x 2.05mm)"
http://assets.lairdtech.com/home/brandworld/files/MCP-DS-WPC%20A6%20Single%200414.pdf,//media.digikey.com/Photos/Laird%20Tech%20Photos/SWC5547AK120-500.jpg,240-2781-ND,SWC5547AK120-500,Laird-Signal Integrity Products,TX 1 COIL 1 LAYER 12.5UH,367,0,"8.05000","0","1","SWC","Active","Transmitter","1 Coil, 1 Layer","12.5µH","±10%","65mOhm Max","90 @ 100kHz","-","-","-","-40°C ~ 125°C","-"
https://abracon.com/Magnetics/wireless/AWCCA-50N50.pdf,//media.digikey.com/Photos/Abracon%20Corporation%20Photos/AWCCA-50N50H40-C01-B.jpg,535-12504-ND,AWCCA-50N50H40-C01-B,Abracon LLC,RX TX 1 COIL 1 LAYER 24UH 5.7A,192,0,"8.22000","0","1","AWCCA-50N50","Active","Receiver, Transmitter","1 Coil, 1 Layer","24µH","±10%","72mOhm","165 @ 100kHz","5.7A","27A","2.9MHz","-25°C ~ 85°C","1.96"" L x 1.96"" W x 0.15"" H (50.0mm x 50.0mm x 4.0mm)"
https://abracon.com/Magnetics/wireless/AWCCA-50N50.pdf,//media.digikey.com/Photos/Abracon%20Corporation%20Photos/AWCCA-50N50H50-C02-B.jpg,535-12507-ND,AWCCA-50N50H50-C02-B,Abracon LLC,RX TX 1 COIL 1 LAYER 6.3UH 10.6A,103,0,"8.22000","0","1","AWCCA-50N50","Active","Receiver, Transmitter","1 Coil, 1 Layer","6.3µH","±10%","19mOhm","75 @ 100kHz","10.6A","40A","5.7MHz","-25°C ~ 85°C","1.96"" L x 1.96"" W x 0.19"" H (50.0mm x 50.0mm x 5.0mm)"
http://assets.lairdtech.com/home/brandworld/files/MCP-DS-WPC%20A1%200414.pdf,//media.digikey.com/Photos/Laird%20Tech%20Photos/RWC5353EJ240-501.jpg,240-2785-ND,RWC5353EJ240-501,Laird-Signal Integrity Products,TX 1 COIL 2 LAYER 24UH 5.5A,199,0,"8.24000","0","1","RWC","Active","Transmitter","1 Coil, 2 Layer","24µH","±10%","75mOhm Max","90 @ 100kHz","5.5A","10A","-","-40°C ~ 125°C","-"
https://www.molex.com/pdm_docs/sd/1461791001_sd.pdf,//media.digikey.com/Photos/Molex/1461791001.JPG,WM15000-ND,1461791001,Molex,RX 1 COIL 1 LAYER 11.6UH,425,0,"8.58000","0","1","NuCurrent, PowerLife, 146179","Active","Receiver","1 Coil, 1 Layer","11.6µH","±2%","520mOhm","23 @ 200kHz","-","-","-","-","1.693"" L x 1.220"" W x 0.019"" H (43.00mm x 31.00mm x 0.48mm)"
https://www.molex.com/pdm_docs/sd/1461791011_sd.pdf,//media.digikey.com/Photos/Molex/MFG_1461791011.jpg,WM15001-ND,1461791011,Molex,RX 2 COIL 1 LAYER 9.9UH,268,0,"8.93000","0","1","NuCurrent, PowerLife, 146179","Active","Receiver","2 Coil, 1 Layer","9.9µH","±2%","390mOhm","23 @ 200kHz","-","-","-","-","1.575"" L x 1.850"" W x 0.020"" H (40.00mm x 47.00mm x 0.52mm)"
https://www.molex.com/pdm_docs/sd/1461798021_sd.pdf,//media.digikey.com/Photos/Molex/1461798021.JPG,WM15005-ND,1461798021,Molex,RX 1 COIL 1 LAYER 4UH,340,0,"10.72000","0","1","NuCurrent, PowerLife, 146179","Active","Receiver","1 Coil, 1 Layer","4µH","±2%","235mOhm","115 @ 6.78MHz","-","-","-","-","1.379"" Dia x 0.023"" H (35.02mm x 0.59mm)"
https://katalog.we-online.de/pbs/datasheet/760308102210.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/760308102210.JPG,732-5646-ND,760308102210,Wurth Electronics Inc.,RX 1 COIL 1 LAYER 7.5UH 3A,642,0,"10.89000","0","1","WE-WPCC","Active","Receiver","1 Coil, 1 Layer","7.5µH","±10%","180mOhm Max","45 @ 125kHz","3A","6A","22MHz","-20°C ~ 105°C","1.46"" L x 1.46"" W x 0.07"" H (37.0mm x 37.0mm x 1.8mm)"
https://www.molex.com/pdm_docs/sd/1461790001_sd.pdf,//media.digikey.com/Photos/Molex/1461790001.JPG,WM14999-ND,1461790001,Molex,RX 1 COIL 1 LAYER 17.3UH,367,0,"11.53000","0","1","NuCurrent, PowerLife, 146179","Active","Receiver","1 Coil, 1 Layer","17.3µH","±2%","450mOhm","-","-","-","-","-","1.693"" L x 1.969"" W x 0.019"" H (43.00mm x 50.00mm x 0.49mm)"
https://katalog.we-online.de/pbs/datasheet/760308103102.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/MFG_760308103102.jpg,732-10332-ND,760308103102,Wurth Electronics Inc.,TX 1 COIL 1 LAYER 10UH 7A,222,0,"11.71000","0","1","WE-WPCC","Active","Transmitter","1 Coil, 1 Layer","10µH","±10%","55mOhm Max","130 @ 125kHz","7A","10A","11MHz","-20°C ~ 105°C","1.791"" L x 2.087"" W x 0.177"" H (45.50mm x 53.00mm x 4.50mm)"
https://assets.lairdtech.com/home/brandworld/files/SWC10056AA120-500.pdf,//media.digikey.com/Photos/Laird%20Tech%20Photos/SWC10056AA120-500.JPG,240-2782-ND,SWC10056AA120-500,Laird-Signal Integrity Products,TRANSMITTER 3 COIL 1 LAYER,102,0,"11.91000","0","1","SWC","Active","Transmitter","3 Coil, 1 Layer","12.5µH, 11.5µH, 12.5µH","±10%","65mOhm Max","90 @ 100kHz","-","-","-","-40°C ~ 125°C","-"
https://katalog.we-online.de/pbs/datasheet/760308105.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/MFG_760308105.jpg,732-4463-ND,760308105,Wurth Electronics Inc.,TX 1 COIL 1 LAYER 6.3UH 13A,297,0,"12.76000","0","1","WE-WPCC","Active","Transmitter","1 Coil, 1 Layer","6.3µH","±10%","24mOhm Max","55 @ 125kHz","13A","16A","20MHz","-20°C ~ 105°C","2.10"" L x 2.10"" W x 0.24"" H (53.3mm x 53.3mm x 6.0mm)"
//media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/WT-505060-10K2-A11-G_Spec.pdf,//media.digikey.com/Photos/TDK%20Photos/WT-505060-10K2-A11-G.JPG,445-9304-ND,WT-505060-10K2-A11-G,TDK Corporation,TX 1 COIL 1 LYR 6.3UH,417,0,"13.13000","0","1","WT","Active","Transmitter","1 Coil, 1 Layer","6.3µH","±10%","60mOhm Max","70 @ 100kHz","-","-","-","-30°C ~ 70°C","1.97"" Dia x 0.13"" H (50.0mm x 3.4mm)"
https://www.molex.com/pdm_docs/sd/1461798001_sd.pdf,//media.digikey.com/Photos/Molex/1461798001.JPG,WM15003-ND,1461798001,Molex,RX 1 COIL 1 LAYER 2.9UH,468,0,"13.62000","0","1","NuCurrent, PowerLife, 146179","Active","Receiver","1 Coil, 1 Layer","2.9µH","±2%","120mOhm","160 @ 6.78MHz","-","-","-","-","2.236"" L x 2.864"" W x 0.037"" H (56.80mm x 72.75mm x 0.95mm)"
https://katalog.we-online.de/pbs/datasheet/760308101.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/760308101.jpg,732-4056-ND,760308101,Wurth Electronics Inc.,TX 1 COIL 1 LAYER 24UH 6A,121,0,"17.60000","0","1","WE-WPCC","Active","Transmitter","1 Coil, 1 Layer","24µH","±10%","100mOhm Max","90 @ 125kHz","6A","10A","6MHz","-20°C ~ 105°C","2.10"" L x 2.10"" W x 0.24"" H (53.3mm x 53.3mm x 6.0mm)"
https://abracon.com/Magnetics/wireless/AWCCA-98T56H38-C01-B.pdf,//media.digikey.com/Photos/Abracon%20Corporation%20Photos/MFG_AWCCA-98T56H38-C01-B.jpg,535-13310-ND,AWCCA-98T56H38-C01-B,Abracon LLC,TRANSMITTER 3 COIL 1 LAYER,115,0,"11.51000","0","1","AWCCA","Active","Transmitter","3 Coil, 1 Layer","12.0µH, 11.5µH, 12.0µH","±10%","56mOhm","120,110 @ 100kHZ","-","-","-","-25°C ~ 85°C","3.86"" L x 2.20"" W x 0.15"" H (98.0mm x 56.0mm x 3.8mm)"
https://www.molex.com/pdm_docs/sd/1461794001_sd.pdf,//media.digikey.com/Photos/Molex/1461794001.JPG,WM15002-ND,1461794001,Molex,RX 2 COIL 1 LAYER 8.9UH,453,0,"11.77000","0","1","NuCurrent, PowerLife, 146179","Active","Receiver","2 Coil, 1 Layer","8.9µH","±2%","350mOhm","25 @ 200kHz","-","-","-","-","2.579"" L x 1.906"" W x 0.020"" H (65.50mm x 48.40mm x 0.52mm)"
https://www.molex.com/pdm_docs/sd/1461792001_sd.pdf,//media.digikey.com/Photos/Molex/MFG_1461792001.jpg,WM15007-ND,1461792001,Molex,RX 2 COIL 1 LAYER 10.6UH,440,0,"12.81000","0","1","NuCurrent, PowerLife, 146179","Active","Receiver","2 Coil, 1 Layer","10.6µH","±2%","190mOhm","24 @ 200kHz","-","-","-","-","2.547"" L x 2.110"" W x 0.055"" H (64.70mm x 53.60mm x 1.40mm)"
https://katalog.we-online.de/pbs/datasheet/760308103305.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/760308103305.JPG,732-10830-ND,760308103305,Wurth Electronics Inc.,WE-WPCC WIRELESS POWER CHARGING,159,0,"14.24000","0","1","WE-WPCC","Active","Receiver","2 Coil, 1 Layer","8.8µH, 1.4µH","±10%","220mOhm Max, 100mOhm Max","30 @ 125Khz, 47 @ 125kHz","2.6A, 5A","5A, 5A","22MHz, 16MHz","-20°C ~ 105°C","1.77"" L x 1.73"" W x 0.03"" H (45.0mm x 44.0mm x 0.75mm)"
https://katalog.we-online.de/pbs/datasheet/760308102306.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/760308102306.jpg,732-10831-ND,760308102306,Wurth Electronics Inc.,WE-WPCC WIRELESS POWER CHARGING,185,0,"17.00000","0","1","WE-WPCC","Active","Receiver","2 Coil, 1 Layer","8µH, 1.4µH","±10%","400mOhm Max, 100mOhm Max","19 @ 125kHz, 47 @ 125kHz","2A, 5A","5A, 5A","17.5MHz, 19MHz","-20°C ~ 105°C","1.73"" L x 1.73"" W x 0.03"" H (44.0mm x 44.0mm x 0.75mm)"
https://katalog.we-online.de/pbs/datasheet/760308101304.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/MFG_76030810xxxx.jpg,732-9672-ND,760308101304,Wurth Electronics Inc.,TX 1 COIL 1 LAYER 6.3UH 6A,109,0,"17.60000","0","1","WE-WPCC","Active","Transmitter","1 Coil, 1 Layer","6.3µH","±10%","48mOhm Max","115 @ 125kHz","6A","10A","16MHz","-20°C ~ 105°C","1.85"" Dia x 0.12"" H (47.0mm x 3.0mm)"
//media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/WR483265-13F5-G_Spec.pdf,//media.digikey.com/photos/TDK%20Photos/MFG_WR483265-13F5-G.jpg,445-175298-ND,WR483265-13F5-G,TDK Corporation,"RX 1 COIL, 1 LYR 10.1UH",192,0,"7.24000","0","1","WR","Active","Receiver","1 Coil, 1 Layer","10.1µH","-","270mOhm","-","-","-","-","-","1.90"" L x 1.27"" W x 0.05"" H (48.2mm x 32.2mm x 1.3mm)"
//media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/WR383245-17F5-G_Spec.pdf,//media.digikey.com/photos/TDK%20Photos/MFG_WR383245-17F5-G.jpg,445-175293-ND,WR383245-17F5-G,TDK Corporation,"RX 1 COIL, 1 LYR 13.9UH",123,0,"7.76000","0","1","WR","Active","Receiver","1 Coil, 1 Layer","13.9µH","-","310mOhm","28 @ 100kHz","-","-","-","-","1.51"" L x 1.27"" W x 0.03"" H (38.4mm x 32.3mm x 0.9mm)"
https://product.tdk.com/info/en/catalog/datasheets/wlc_rx_wr444025-17m6-g_en.pdf,//media.digikey.com/photos/TDK%20Photos/MFG_WR444025-17M6-G.jpg,445-175290-ND,WR444025-17M6-G,TDK Corporation,"RX 1 COIL, 1 LYR 16.7UH",449,0,"9.33000","0","1","WR","Active","Receiver","1 Coil, 1 Layer","16.7µH","-","650mOhm","-","-","-","-","-","1.71"" L x 1.56"" W x 0.02"" H (43.5mm x 39.5mm x 0.5mm)"
//media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/WT505090-10F2-LP-G1_Spec.pdf,//media.digikey.com/photos/TDK%20Photos/MFG_WT505090-10F2-LP-G1.jpg,445-175296-ND,WT505090-10F2-LP-G1,TDK Corporation,"TX 1 COIL, 1 LYR 6.3UH",164,0,"9.35000","0","1","WT","Active","Transmitter","1 Coil, 1 Layer","6.3µH","-","60mOhm","-","-","-","-","-","2.024"" Dia x 0.133"" H (51.40mm x 3.38mm)"
//media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/WT505090-10F2-LP-G_Spec.pdf,//media.digikey.com/photos/TDK%20Photos/MFG_WT505090-10F2-LP-G.jpg,445-175295-ND,WT505090-10F2-LP-G,TDK Corporation,"TX 1 COIL, 1 LYR 6.3UH",159,0,"9.35000","0","1","WT","Active","Transmitter","1 Coil, 1 Layer","6.3µH","-","60mOhm","-","-","-","-","-","1.969"" Dia x 0.099"" H (50.00mm x 2.51mm)"
//media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/WT505090-10F2-A11-G1.pdf,//media.digikey.com/photos/TDK%20Photos/MFG_WT505090-10F2-A11-G1.jpg,445-175294-ND,WT505090-10F2-A11-G1,TDK Corporation,"TX 1 COIL, 1 LYR 6.3UH",151,0,"9.35000","0","1","WT","Active","Transmitter","1 Coil, 1 Layer","6.3µH","-","60mOhm","-","-","-","-","-","2.024"" Dia x 0.133"" H (51.40mm x 3.38mm)"
https://product.tdk.com/info/en/catalog/datasheets/wlc_tx_wtm505090-10k2-5v-g1_en.pdf,//media.digikey.com/Photos/TDK%20Photos/WTM505090-10K2-5V-G1.JPG,445-173098-ND,WTM505090-10K2-5V-G1,TDK Corporation,TX 1 COIL 1 LYR 6.3UH,86,0,"26.03000","0","1","WTM","Active","Transmitter","1 Coil, 1 Layer","6.3µH","-","60mOhm Max","-","-","-","-","-","-"
https://abracon.com/Magnetics/wireless/AWCCA-12R12H11-C01-B.pdf,//media.digikey.com/Photos/Abracon%20Corporation%20Photos/MFG_AWCCA-12R12H11-C01-B.jpg,535-13306-ND,AWCCA-12R12H11-C01-B,Abracon LLC,RX 1 COIL 1 LAYER 8UH,76,0,"3.82000","0","1","AWCCA","Active","Receiver","1 Coil, 1 Layer","8µH","±10%","520mOhm","10 @ 100kHz","-","-","-","-25°C ~ 85°C","0.47"" L x 0.47"" W x 0.04"" H (12.0mm x 12.0mm x 1.1mm)"
https://abracon.com/Magnetics/wireless/AWCCA-18R18H10-C01-B.pdf,//media.digikey.com/Photos/Abracon%20Corporation%20Photos/MFG_AWCCA-18R18H10-C01-B.jpg,535-13307-ND,AWCCA-18R18H10-C01-B,Abracon LLC,RX 1 COIL 1 LAYER 10.5UH,62,0,"4.20000","0","1","AWCCA","Active","Receiver","1 Coil, 1 Layer","10.5µH","±10%","330mOhm","17 @ 100kHz","-","-","-","-25°C ~ 85°C","0.72"" Dia x 0.04"" H (18.3mm x 1.0mm)"
//media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/WR202020-18M8-G_Spec.pdf,//media.digikey.com/photos/TDK%20Photos/MFG_WR202020-18M8-G.jpg,445-175307-ND,WR202020-18M8-G,TDK Corporation,"RX 1 COIL, 1 LYR 9.9UH",27,0,"4.39000","0","1","WR","Active","Receiver","1 Coil, 1 Layer","9.9µH","-","520mOhm","-","-","-","-","-","0.787"" Dia x 0.024"" H (20.00mm x 0.60mm)"
https://abracon.com/Magnetics/wireless/AWCCA-30R30H05-C01-B.pdf,//media.digikey.com/photos/Abracon%20Corporation%20Photos/MFG_AWCCA-30R30H05-C01-B.jpg,535-13607-ND,AWCCA-30R30H05-C01-B,Abracon LLC,"RECEIVER COIL, 1 COIL, 29.5UH",60,0,"5.35000","0","1","AWCCA","Active","Receiver","1 Coil, 1 Layer","29.5µH","±10%","1.8mOhm","10.4 @ 100kHz","-","-","-","-25°C ~ 85°C","1.18"" Dia x 0.02"" H (30.0mm x 0.5mm)"
//media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/WR202010-18M8-SM_Spec.pdf,//media.digikey.com/Photos/TDK%20Photos/WR202010-18M8-SM.JPG,445-174602-ND,WR202010-18M8-SM,TDK Corporation,RX 1 COIL 2 LYR 10.68UH,52,0,"5.40000","0","1","WR","Active","Receiver","1 Coil, 2 Layer","10.68µH","±5%","350mOhm","-","-","-","-","-","0.787"" Dia x 0.033"" H (20.00mm x 0.84mm)"
https://katalog.we-online.de/pbs/datasheet/760308101221.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/MFG_760308101221.jpg,732-11702-ND,760308101221,Wurth Electronics Inc.,WE-WPCC WIRELESS POWER CHARGING,57,0,"5.92000","0","1","WE-WPCC","Active","Receiver","1 Coil, 1 Layer","24µH","±10%","1.15Ohm Max","16 @ 125kHz","400mA","1A","10MHz","-20°C ~ 105°C","0.24"" Dia x 0.16"" H (6.0mm x 4.0mm)"
https://product.tdk.com/info/en/catalog/datasheets/wlc_rx_wr483265-15f5-g_en.pdf,//media.digikey.com/Photos/TDK%20Photos/WR483265-15F5-G.jpg,445-16090-ND,WR483265-15F5-G,TDK Corporation,RX 1 COIL 1 LYR 13.3UH,89,0,"5.95000","0","1","WR","Active","Receiver","1 Coil, 1 Layer","13.3µH","-","200mOhm","-","-","-","-","-","1.89"" L x 1.27"" W x 0.04"" H (48.2mm x 32.2mm x 1.2mm)"
https://katalog.we-online.de/pbs/datasheet/760308102213.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/760308102213.jpg,732-8239-ND,760308102213,Wurth Electronics Inc.,RX 1 COIL 1 LAYER 7.9UH 1.7A,62,0,"8.09000","0","1","WE-WPCC","Active","Receiver","1 Coil, 1 Layer","7.9µH","±10%","330mOhm Max","18 @ 125kHz","1.7A","4A","21MHz","-20°C ~ 105°C","1.14"" L x 1.14"" W x 0.04"" H (29.0mm x 29.0mm x 0.9mm)"
https://katalog.we-online.de/pbs/datasheet/760308103215.pdf,//media.digikey.com/photos/Wurth%20Electronics%20Photos/MFG_760308103215.jpg,732-8241-ND,760308103215,Wurth Electronics Inc.,RX 1 COIL 1 LAYER 14.3UH 3A,47,0,"8.33000","0","1","WE-WPCC","Active","Receiver","1 Coil, 1 Layer","14.3µH","±10%","190mOhm Max","40 @ 125kHz","3A","8A","8.8MHz","-20°C ~ 105°C","1.89"" L x 1.26"" W x 0.04"" H (48.0mm x 32mm x 1mm)"
https://katalog.we-online.de/pbs/datasheet/760308110.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/MFG_760308110.jpg,732-4462-ND,760308110,Wurth Electronics Inc.,TX 1 COIL 1 LAYER 24UH 6A,100,0,"12.76000","0","1","WE-WPCC","Active","Transmitter","1 Coil, 1 Layer","24µH","±10%","100mOhm Max","180 @ 125kHz","6A","10A","5MHz","-20°C ~ 105°C","2.10"" L x 2.10"" W x 0.24"" H (53.3mm x 53.3mm x 6.0mm)"
https://katalog.we-online.de/pbs/datasheet/760308104113.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/MFG_760308104113.jpg,732-5717-ND,760308104113,Wurth Electronics Inc.,TX 1 COIL 1 LAYER 12UH 7A,34,0,"15.29000","0","1","WE-WPCC","Active","Transmitter","1 Coil, 1 Layer","12µH","±10%","72mOhm Max","120 @ 125kHz","7A","12A","16MHz","-20°C ~ 105°C","2.34"" L x 2.05"" W x 0.15"" H (59.5mm x 52.0mm x 4.0mm)"
https://katalog.we-online.de/pbs/datasheet/760308102142.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/MFG_76030810xxxx.jpg,732-9670-ND,760308102142,Wurth Electronics Inc.,TX 1 COIL 1 LAYER 5.8UH 18A,56,0,"20.08000","0","1","WE-WPCC","Active","Transmitter","1 Coil, 1 Layer","5.8µH","±10%","12mOhm Max","100 @ 125kHz","18A","30A","12MHz","-20°C ~ 105°C","2.10"" L x 2.10"" W x 0.26"" H (53.3mm x 53.3mm x 6.5mm)"
https://katalog.we-online.de/pbs/datasheet/760308100141.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/MFG_760308100141.jpg,732-5675-ND,760308100141,Wurth Electronics Inc.,TX 1 COIL 1 LAYER 10UH 9A,74,0,"22.55000","0","1","WE-WPCC","Active","Transmitter","1 Coil, 1 Layer","10µH","±10%","30mOhm Max","180 @ 125kHz","9A","16A","11MHz","-20°C ~ 105°C","1.97"" L x 1.89"" W x 0.24"" H (50.0mm x 48.0mm x 6.0mm)"
https://katalog.we-online.de/pbs/datasheet/760308141.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/MFG_760308141.jpg,732-5674-ND,760308141,Wurth Electronics Inc.,TX 1 COIL 1 LAYER 10UH 9A,55,0,"22.55000","0","1","WE-WPCC","Active","Transmitter","1 Coil, 1 Layer","10µH","±10%","30mOhm Max","140 @ 125kHz","9A","16A","11MHz","-20°C ~ 105°C","2.10"" L x 2.10"" W x 0.26"" H (53.3mm x 53.3mm x 6.5mm)"
https://abracon.com/Magnetics/wireless/AWCCA-37R37H18-C01-B.pdf,//media.digikey.com/photos/Abracon%20Corporation%20Photos/MFG_AWCCA-37R37H18-C01-B.jpg,535-13606-ND,AWCCA-37R37H18-C01-B,Abracon LLC,"RECEIVER COIL, 1 COIL, 10UH",64,0,"5.88000","0","1","AWCCA","Active","Receiver","1 Coil, 1 Layer","10µH","±10%","160mOhm","38 @ 100kHz","-","-","-","-25°C ~ 85°C","1.46"" Dia x 0.07"" H (37.0mm x 1.8mm)"
https://katalog.we-online.de/pbs/datasheet/760308103203.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/MFG_760308103203.jpg,732-5256-ND,760308103203,Wurth Electronics Inc.,RX 1 COIL 1 LAYER 12UH 1.55A,51,0,"6.05000","0","1","WE-WPCC","Active","Receiver","1 Coil, 1 Layer","12µH","±10%","550mOhm","21 @ 125kHz","1.55A","3A","20MHz","-20°C ~ 105°C","1.89"" L x 1.27"" W x 0.03"" H (48.2mm x 32.2mm x 1.0mm)"
https://abracon.com/Magnetics/wireless/AWCCA-50N50H30-C21-B.pdf,//media.digikey.com/Photos/Abracon%20Corporation%20Photos/MFG_AWCCA-50N50H30-C21-B.jpg,535-13309-ND,AWCCA-50N50H30-C21-B,Abracon LLC,RX TX 1 COIL 1 LAYER 6.3UH,90,0,"7.78000","0","1","AWCCA","Active","Receiver, Transmitter","1 Coil, 1 Layer","6.3µH","±10%","38mOhm","90 @ 100kHz","-","-","-","-25°C ~ 85°C","1.97"" Dia x 0.12"" H (50.0mm x 3.0mm)"
https://abracon.com/Magnetics/wireless/AWCCA-50N50H16-C51-B.pdf,//media.digikey.com/Photos/Abracon%20Corporation%20Photos/MFG_AWCCA-50N50H16-C51-B.jpg,535-13302-ND,AWCCA-50N50H16-C51-B,Abracon LLC,RX TX 1 COIL 1 LAYER 12.5UH,92,0,"8.07000","0","1","AWCCA","Active","Receiver, Transmitter","1 Coil, 1 Layer","12.5µH","±10%","80mOhm","80 @ 100kHz","-","-","-","-25°C ~ 85°C","1.97"" L x 1.97"" W x 0.06"" H (50.0mm x 50.0mm x 1.6mm)"
https://katalog.we-online.de/pbs/datasheet/760308103211.pdf,//media.digikey.com/photos/Wurth%20Electronics%20Photos/MFG_760308103211.jpg,732-8237-ND,760308103211,Wurth Electronics Inc.,RX 1 COIL 1 LAYER 7.3UH 2.5A,77,0,"8.09000","0","1","WE-WPCC","Active","Receiver","1 Coil, 1 Layer","7.3µH","±10%","200mOhm Max","28 @ 125kHz","2.5A","5A","12.7MHz","-20°C ~ 105°C","1.81"" L x 1.42"" W x 0.03"" H (46.0mm x 36.0mm x 0.7mm)"
https://katalog.we-online.de/pbs/datasheet/760308102212.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/760308102212.jpg,732-8238-ND,760308102212,Wurth Electronics Inc.,RX 1 COIL 1 LAYER 5.4UH 2A,50,0,"8.09000","0","1","WE-WPCC","Active","Receiver","1 Coil, 1 Layer","5.4µH","±10%","240mOhm Max","18 @ 125kHz","2A","4A","25MHz","-20°C ~ 105°C","1.14"" L x 1.14"" W x 0.04"" H (29.0mm x 29.0mm x 0.9mm)"
