Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Type","Material - Core","Inductance","Tolerance","Current Rating (Amps)","Current - Saturation","Shielding","DC Resistance (DCR)","Q @ Freq","Frequency - Self Resonant","Ratings","Operating Temperature","Inductance Frequency - Test","Features","Mounting Type","Package / Case","Supplier Device Package","Size / Dimension","Height - Seated (Max)"
https://katalog.we-online.de/pbs/datasheet/74439344022.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/MFG_WE-XHMI.JPG,732-10701-2-ND,74439344022,Wurth Electronics Inc.,FIXED IND 2.2UH 8A 10.5 MOHM,2000,0,"1.47229","0","1000","Tape & Reel (TR)","WE-XHMI","Active","Wirewound","Metal Composite","2.2µH","±20%","8A","16A","Shielded","10.5mOhm","-","36MHz","-","-40°C ~ 125°C","100kHz","-","Surface Mount","Nonstandard","-","0.262"" L x 0.254"" W (6.65mm x 6.45mm)","0.130"" (3.30mm)"
https://katalog.we-online.de/pbs/datasheet/74439344022.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/MFG_WE-XHMI.JPG,732-10701-1-ND,74439344022,Wurth Electronics Inc.,FIXED IND 2.2UH 8A 10.5 MOHM,2424,0,"2.64000","0","1","Cut Tape (CT)","WE-XHMI","Active","Wirewound","Metal Composite","2.2µH","±20%","8A","16A","Shielded","10.5mOhm","-","36MHz","-","-40°C ~ 125°C","100kHz","-","Surface Mount","Nonstandard","-","0.262"" L x 0.254"" W (6.65mm x 6.45mm)","0.130"" (3.30mm)"
https://katalog.we-online.de/pbs/datasheet/74439344022.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/MFG_WE-XHMI.JPG,732-10701-6-ND,74439344022,Wurth Electronics Inc.,FIXED IND 2.2UH 8A 10.5 MOHM,2424,0,"Digi-Reel","0","1","Digi-Reel®","WE-XHMI","Active","Wirewound","Metal Composite","2.2µH","±20%","8A","16A","Shielded","10.5mOhm","-","36MHz","-","-40°C ~ 125°C","100kHz","-","Surface Mount","Nonstandard","-","0.262"" L x 0.254"" W (6.65mm x 6.45mm)","0.130"" (3.30mm)"
https://katalog.we-online.de/pbs/datasheet/7443340330.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/7443340030.jpg,732-2165-2-ND,7443340330,Wurth Electronics Inc.,FIXED IND 3.3UH 14A 6.5 MOHM SMD,1501,0,"1.48700","0","500","Tape & Reel (TR)","WE-HCC","Active","Wirewound","Ferrite","3.3µH","±20%","14A","8.5A","Shielded","8.2mOhm Max","-","81MHz","-","-40°C ~ 125°C","100kHz","-","Surface Mount","Nonstandard","-","0.331"" L x 0.311"" W (8.40mm x 7.90mm)","0.295"" (7.50mm)"
https://katalog.we-online.de/pbs/datasheet/7443340330.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/7443340030.jpg,732-2165-1-ND,7443340330,Wurth Electronics Inc.,FIXED IND 3.3UH 14A 6.5 MOHM SMD,3048,0,"2.01000","0","1","Cut Tape (CT)","WE-HCC","Active","Wirewound","Ferrite","3.3µH","±20%","14A","8.5A","Shielded","8.2mOhm Max","-","81MHz","-","-40°C ~ 125°C","100kHz","-","Surface Mount","Nonstandard","-","0.331"" L x 0.311"" W (8.40mm x 7.90mm)","0.295"" (7.50mm)"
https://katalog.we-online.de/pbs/datasheet/7443340330.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/7443340030.jpg,732-2165-6-ND,7443340330,Wurth Electronics Inc.,FIXED IND 3.3UH 14A 6.5 MOHM SMD,3048,0,"Digi-Reel","0","1","Digi-Reel®","WE-HCC","Active","Wirewound","Ferrite","3.3µH","±20%","14A","8.5A","Shielded","8.2mOhm Max","-","81MHz","-","-40°C ~ 125°C","100kHz","-","Surface Mount","Nonstandard","-","0.331"" L x 0.311"" W (8.40mm x 7.90mm)","0.295"" (7.50mm)"
https://katalog.we-online.de/pbs/datasheet/74437324022.pdf,//media.digikey.com/photos/Wurth%20Electronics%20Photos/WE-LHMI-SERIES.jpg,732-3331-2-ND,74437324022,Wurth Electronics Inc.,FIXED IND 2.2UH 3.25A 61 MOHM,6000,0,"1.52300","0","3000","Tape & Reel (TR)","WE-LHMI","Active","Molded","Iron Powder","2.2µH","±20%","3.25A","6.5A","Shielded","61mOhm Max","-","49MHz","-","-40°C ~ 125°C","100kHz","-","Surface Mount","Nonstandard","-","0.175"" L x 0.160"" W (4.45mm x 4.06mm)","0.079"" (2.00mm)"
https://katalog.we-online.de/pbs/datasheet/74437324022.pdf,//media.digikey.com/photos/Wurth%20Electronics%20Photos/WE-LHMI-SERIES.jpg,732-3331-1-ND,74437324022,Wurth Electronics Inc.,FIXED IND 2.2UH 3.25A 61 MOHM,6241,0,"2.20000","0","1","Cut Tape (CT)","WE-LHMI","Active","Molded","Iron Powder","2.2µH","±20%","3.25A","6.5A","Shielded","61mOhm Max","-","49MHz","-","-40°C ~ 125°C","100kHz","-","Surface Mount","Nonstandard","-","0.175"" L x 0.160"" W (4.45mm x 4.06mm)","0.079"" (2.00mm)"
https://katalog.we-online.de/pbs/datasheet/74437324022.pdf,//media.digikey.com/photos/Wurth%20Electronics%20Photos/WE-LHMI-SERIES.jpg,732-3331-6-ND,74437324022,Wurth Electronics Inc.,FIXED IND 2.2UH 3.25A 61 MOHM,6241,0,"Digi-Reel","0","1","Digi-Reel®","WE-LHMI","Active","Molded","Iron Powder","2.2µH","±20%","3.25A","6.5A","Shielded","61mOhm Max","-","49MHz","-","-40°C ~ 125°C","100kHz","-","Surface Mount","Nonstandard","-","0.175"" L x 0.160"" W (4.45mm x 4.06mm)","0.079"" (2.00mm)"
https://katalog.we-online.de/pbs/datasheet/744373240047.pdf,//media.digikey.com/photos/Wurth%20Electronics%20Photos/WE-LHMI-SERIES.jpg,732-3332-2-ND,744373240047,Wurth Electronics Inc.,FIXED IND 470NH 6.8A 14 MOHM SMD,3000,0,"1.52300","0","3000","Tape & Reel (TR)","WE-LHMI","Active","Molded","Iron Powder","470nH","±20%","6.8A","14.5A","Shielded","14mOhm Max","-","122MHz","-","-40°C ~ 125°C","100kHz","-","Surface Mount","Nonstandard","-","0.175"" L x 0.160"" W (4.45mm x 4.06mm)","0.079"" (2.00mm)"
https://katalog.we-online.de/pbs/datasheet/744373240047.pdf,//media.digikey.com/photos/Wurth%20Electronics%20Photos/WE-LHMI-SERIES.jpg,732-3332-1-ND,744373240047,Wurth Electronics Inc.,FIXED IND 470NH 6.8A 14 MOHM SMD,4552,0,"2.20000","0","1","Cut Tape (CT)","WE-LHMI","Active","Molded","Iron Powder","470nH","±20%","6.8A","14.5A","Shielded","14mOhm Max","-","122MHz","-","-40°C ~ 125°C","100kHz","-","Surface Mount","Nonstandard","-","0.175"" L x 0.160"" W (4.45mm x 4.06mm)","0.079"" (2.00mm)"
https://katalog.we-online.de/pbs/datasheet/744373240047.pdf,//media.digikey.com/photos/Wurth%20Electronics%20Photos/WE-LHMI-SERIES.jpg,732-3332-6-ND,744373240047,Wurth Electronics Inc.,FIXED IND 470NH 6.8A 14 MOHM SMD,4552,0,"Digi-Reel","0","1","Digi-Reel®","WE-LHMI","Active","Molded","Iron Powder","470nH","±20%","6.8A","14.5A","Shielded","14mOhm Max","-","122MHz","-","-40°C ~ 125°C","100kHz","-","Surface Mount","Nonstandard","-","0.175"" L x 0.160"" W (4.45mm x 4.06mm)","0.079"" (2.00mm)"
https://katalog.we-online.de/pbs/datasheet/74437324100.pdf,//media.digikey.com/photos/Wurth%20Electronics%20Photos/WE-LHMI-SERIES.jpg,732-3336-2-ND,74437324100,Wurth Electronics Inc.,FIXED IND 10UH 1.5A 243 MOHM SMD,3000,0,"1.52300","0","3000","Tape & Reel (TR)","WE-LHMI","Active","Molded","Iron Powder","10µH","±20%","1.5A","2.4A","Shielded","243mOhm Max","-","23MHz","-","-40°C ~ 125°C","100kHz","-","Surface Mount","Nonstandard","-","0.175"" L x 0.160"" W (4.45mm x 4.06mm)","0.079"" (2.00mm)"
https://katalog.we-online.de/pbs/datasheet/74437324100.pdf,//media.digikey.com/photos/Wurth%20Electronics%20Photos/WE-LHMI-SERIES.jpg,732-3336-1-ND,74437324100,Wurth Electronics Inc.,FIXED IND 10UH 1.5A 243 MOHM SMD,6740,0,"2.20000","0","1","Cut Tape (CT)","WE-LHMI","Active","Molded","Iron Powder","10µH","±20%","1.5A","2.4A","Shielded","243mOhm Max","-","23MHz","-","-40°C ~ 125°C","100kHz","-","Surface Mount","Nonstandard","-","0.175"" L x 0.160"" W (4.45mm x 4.06mm)","0.079"" (2.00mm)"
https://katalog.we-online.de/pbs/datasheet/74437324100.pdf,//media.digikey.com/photos/Wurth%20Electronics%20Photos/WE-LHMI-SERIES.jpg,732-3336-6-ND,74437324100,Wurth Electronics Inc.,FIXED IND 10UH 1.5A 243 MOHM SMD,6740,0,"Digi-Reel","0","1","Digi-Reel®","WE-LHMI","Active","Molded","Iron Powder","10µH","±20%","1.5A","2.4A","Shielded","243mOhm Max","-","23MHz","-","-40°C ~ 125°C","100kHz","-","Surface Mount","Nonstandard","-","0.175"" L x 0.160"" W (4.45mm x 4.06mm)","0.079"" (2.00mm)"
https://katalog.we-online.de/pbs/datasheet/74408943220.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/MFG_WE-SPC-Series.jpg,732-3034-2-ND,74408943220,Wurth Electronics Inc.,FIXED IND 22UH 1.1A 213 MOHM SMD,1500,0,"1.52300","0","500","Tape & Reel (TR)","WE-SPC","Active","Wirewound","Ferrite","22µH","±20%","1.1A","1.4A","Shielded","213mOhm Max","-","19MHz","-","-40°C ~ 125°C","100kHz","-","Surface Mount","Nonstandard","-","0.189"" L x 0.189"" W (4.80mm x 4.80mm)","0.161"" (4.10mm)"
https://katalog.we-online.de/pbs/datasheet/74408943220.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/MFG_WE-SPC-Series.jpg,732-3034-1-ND,74408943220,Wurth Electronics Inc.,FIXED IND 22UH 1.1A 213 MOHM SMD,2000,0,"2.09000","0","1","Cut Tape (CT)","WE-SPC","Active","Wirewound","Ferrite","22µH","±20%","1.1A","1.4A","Shielded","213mOhm Max","-","19MHz","-","-40°C ~ 125°C","100kHz","-","Surface Mount","Nonstandard","-","0.189"" L x 0.189"" W (4.80mm x 4.80mm)","0.161"" (4.10mm)"
https://katalog.we-online.de/pbs/datasheet/74408943220.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/MFG_WE-SPC-Series.jpg,732-3034-6-ND,74408943220,Wurth Electronics Inc.,FIXED IND 22UH 1.1A 213 MOHM SMD,2000,0,"Digi-Reel","0","1","Digi-Reel®","WE-SPC","Active","Wirewound","Ferrite","22µH","±20%","1.1A","1.4A","Shielded","213mOhm Max","-","19MHz","-","-40°C ~ 125°C","100kHz","-","Surface Mount","Nonstandard","-","0.189"" L x 0.189"" W (4.80mm x 4.80mm)","0.161"" (4.10mm)"
https://katalog.we-online.de/pbs/datasheet/744777920.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/WE-PD-Series-0.287-x-0.287-x-0.177.jpg,732-1199-2-ND,744777920,Wurth Electronics Inc.,FIXED IND 100UH 790MA 380 MOHM,8000,0,"1.55200","0","1000","Tape & Reel (TR)","WE-PD Robust","Active","Wirewound","Ferrite","100µH","±20%","790mA","750mA","Shielded","380mOhm Max","-","7MHz","AEC-Q200","-40°C ~ 125°C","1kHz","-","Surface Mount","Nonstandard","-","0.287"" L x 0.287"" W (7.30mm x 7.30mm)","0.177"" (4.50mm)"
https://katalog.we-online.de/pbs/datasheet/744777920.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/WE-PD-Series-0.287-x-0.287-x-0.177.jpg,732-1199-1-ND,744777920,Wurth Electronics Inc.,FIXED IND 100UH 790MA 380 MOHM,8117,0,"2.36000","0","1","Cut Tape (CT)","WE-PD Robust","Active","Wirewound","Ferrite","100µH","±20%","790mA","750mA","Shielded","380mOhm Max","-","7MHz","AEC-Q200","-40°C ~ 125°C","1kHz","-","Surface Mount","Nonstandard","-","0.287"" L x 0.287"" W (7.30mm x 7.30mm)","0.177"" (4.50mm)"
https://katalog.we-online.de/pbs/datasheet/744777920.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/WE-PD-Series-0.287-x-0.287-x-0.177.jpg,732-1199-6-ND,744777920,Wurth Electronics Inc.,FIXED IND 100UH 790MA 380 MOHM,8967,0,"Digi-Reel","0","1","Digi-Reel®","WE-PD Robust","Active","Wirewound","Ferrite","100µH","±20%","790mA","750mA","Shielded","380mOhm Max","-","7MHz","AEC-Q200","-40°C ~ 125°C","1kHz","-","Surface Mount","Nonstandard","-","0.287"" L x 0.287"" W (7.30mm x 7.30mm)","0.177"" (4.50mm)"
https://katalog.we-online.de/pbs/datasheet/7447779006.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/WE-PD-Series-0.287-x-0.287-x-0.177.jpg,732-1190-2-ND,7447779006,Wurth Electronics Inc.,FIXED IND 6.8UH 2.91A 35 MOHM,2000,0,"1.55200","0","1000","Tape & Reel (TR)","WE-PD Robust","Active","Wirewound","Ferrite","6.8µH","±20%","2.91A","3.3A","Shielded","35mOhm Max","-","32MHz","AEC-Q200","-40°C ~ 125°C","1kHz","-","Surface Mount","Nonstandard","-","0.287"" L x 0.287"" W (7.30mm x 7.30mm)","0.177"" (4.50mm)"
https://katalog.we-online.de/pbs/datasheet/7447779006.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/WE-PD-Series-0.287-x-0.287-x-0.177.jpg,732-1190-1-ND,7447779006,Wurth Electronics Inc.,FIXED IND 6.8UH 2.91A 35 MOHM,3168,0,"2.22000","0","1","Cut Tape (CT)","WE-PD Robust","Active","Wirewound","Ferrite","6.8µH","±20%","2.91A","3.3A","Shielded","35mOhm Max","-","32MHz","AEC-Q200","-40°C ~ 125°C","1kHz","-","Surface Mount","Nonstandard","-","0.287"" L x 0.287"" W (7.30mm x 7.30mm)","0.177"" (4.50mm)"
https://katalog.we-online.de/pbs/datasheet/7447779006.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/WE-PD-Series-0.287-x-0.287-x-0.177.jpg,732-1190-6-ND,7447779006,Wurth Electronics Inc.,FIXED IND 6.8UH 2.91A 35 MOHM,3168,0,"Digi-Reel","0","1","Digi-Reel®","WE-PD Robust","Active","Wirewound","Ferrite","6.8µH","±20%","2.91A","3.3A","Shielded","35mOhm Max","-","32MHz","AEC-Q200","-40°C ~ 125°C","1kHz","-","Surface Mount","Nonstandard","-","0.287"" L x 0.287"" W (7.30mm x 7.30mm)","0.177"" (4.50mm)"
https://katalog.we-online.de/pbs/datasheet/744316470.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/MFG_744316.jpg,732-6182-2-ND,744316470,Wurth Electronics Inc.,FIXED IND 4.7UH 4.6A 24.5 MOHM,1500,0,"1.61300","0","1500","Tape & Reel (TR)","WE-HCI","Active","Wirewound","-","4.7µH","±20%","4.6A","4.7A","Shielded","24.5mOhm Max","-","57MHz","AEC-Q200","-40°C ~ 150°C","100kHz","-","Surface Mount","2-SMD","5040","0.217"" L x 0.209"" W (5.50mm x 5.30mm)","0.169"" (4.30mm)"
https://katalog.we-online.de/pbs/datasheet/744316470.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/MFG_744316.jpg,732-6182-1-ND,744316470,Wurth Electronics Inc.,FIXED IND 4.7UH 4.6A 24.5 MOHM,2434,0,"2.55000","0","1","Cut Tape (CT)","WE-HCI","Active","Wirewound","-","4.7µH","±20%","4.6A","4.7A","Shielded","24.5mOhm Max","-","57MHz","AEC-Q200","-40°C ~ 150°C","100kHz","-","Surface Mount","2-SMD","5040","0.217"" L x 0.209"" W (5.50mm x 5.30mm)","0.169"" (4.30mm)"
https://katalog.we-online.de/pbs/datasheet/744316470.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/MFG_744316.jpg,732-6182-6-ND,744316470,Wurth Electronics Inc.,FIXED IND 4.7UH 4.6A 24.5 MOHM,2434,0,"Digi-Reel","0","1","Digi-Reel®","WE-HCI","Active","Wirewound","-","4.7µH","±20%","4.6A","4.7A","Shielded","24.5mOhm Max","-","57MHz","AEC-Q200","-40°C ~ 150°C","100kHz","-","Surface Mount","2-SMD","5040","0.217"" L x 0.209"" W (5.50mm x 5.30mm)","0.169"" (4.30mm)"
https://katalog.we-online.de/pbs/datasheet/7447709100.pdf,//media.digikey.com/photos/Wurth%20Electronics%20Photos/7447709100.JPG,732-1241-2-ND,7447709100,Wurth Electronics Inc.,FIXED IND 10UH 7.1A 21 MOHM SMD,23750,0,"1.64000","0","250","Tape & Reel (TR)","WE-PD","Active","Wirewound","Ferrite","10µH","±20%","7.1A","10.5A","Shielded","21mOhm Max","-","21MHz","AEC-Q200","-40°C ~ 125°C","1kHz","-","Surface Mount","Nonstandard","-","0.472"" L x 0.472"" W (12.00mm x 12.00mm)","0.394"" (10.00mm)"
https://katalog.we-online.de/pbs/datasheet/7447709100.pdf,//media.digikey.com/photos/Wurth%20Electronics%20Photos/7447709100.JPG,732-1241-1-ND,7447709100,Wurth Electronics Inc.,FIXED IND 10UH 7.1A 21 MOHM SMD,24022,0,"2.41000","0","1","Cut Tape (CT)","WE-PD","Active","Wirewound","Ferrite","10µH","±20%","7.1A","10.5A","Shielded","21mOhm Max","-","21MHz","AEC-Q200","-40°C ~ 125°C","1kHz","-","Surface Mount","Nonstandard","-","0.472"" L x 0.472"" W (12.00mm x 12.00mm)","0.394"" (10.00mm)"
https://katalog.we-online.de/pbs/datasheet/7447709101.pdf,//media.digikey.com/photos/Wurth%20Electronics%20Photos/7447709101.JPG,732-1248-2-ND,7447709101,Wurth Electronics Inc.,FIXED IND 100UH 2.5A 110 MOHM,13500,0,"1.64000","0","250","Tape & Reel (TR)","WE-PD","Active","Wirewound","Ferrite","100µH","±20%","2.5A","3.1A","Shielded","110mOhm Max","-","4.3MHz","AEC-Q200","-40°C ~ 125°C","1kHz","-","Surface Mount","Nonstandard","-","0.472"" L x 0.472"" W (12.00mm x 12.00mm)","0.394"" (10.00mm)"
https://katalog.we-online.de/pbs/datasheet/7447709101.pdf,//media.digikey.com/photos/Wurth%20Electronics%20Photos/7447709101.JPG,732-1248-1-ND,7447709101,Wurth Electronics Inc.,FIXED IND 100UH 2.5A 110 MOHM,13689,0,"2.41000","0","1","Cut Tape (CT)","WE-PD","Active","Wirewound","Ferrite","100µH","±20%","2.5A","3.1A","Shielded","110mOhm Max","-","4.3MHz","AEC-Q200","-40°C ~ 125°C","1kHz","-","Surface Mount","Nonstandard","-","0.472"" L x 0.472"" W (12.00mm x 12.00mm)","0.394"" (10.00mm)"
https://katalog.we-online.de/pbs/datasheet/7447709330.pdf,//media.digikey.com/photos/Wurth%20Electronics%20Photos/Wurth%20Electronics_7447709220.JPG,732-1244-2-ND,7447709330,Wurth Electronics Inc.,FIXED IND 33UH 4.2A 45 MOHM SMD,13400,0,"1.64000","0","250","Tape & Reel (TR)","WE-PD","Active","Wirewound","Ferrite","33µH","±20%","4.2A","5.5A","Shielded","45mOhm Max","-","8.5MHz","AEC-Q200","-40°C ~ 125°C","1kHz","-","Surface Mount","Nonstandard","1210","0.472"" L x 0.472"" W (12.00mm x 12.00mm)","0.394"" (10.00mm)"
https://katalog.we-online.de/pbs/datasheet/7447709330.pdf,//media.digikey.com/photos/Wurth%20Electronics%20Photos/Wurth%20Electronics_7447709220.JPG,732-1244-1-ND,7447709330,Wurth Electronics Inc.,FIXED IND 33UH 4.2A 45 MOHM SMD,13502,0,"2.41000","0","1","Cut Tape (CT)","WE-PD","Active","Wirewound","Ferrite","33µH","±20%","4.2A","5.5A","Shielded","45mOhm Max","-","8.5MHz","AEC-Q200","-40°C ~ 125°C","1kHz","-","Surface Mount","Nonstandard","1210","0.472"" L x 0.472"" W (12.00mm x 12.00mm)","0.394"" (10.00mm)"
https://katalog.we-online.de/pbs/datasheet/7447709330.pdf,//media.digikey.com/photos/Wurth%20Electronics%20Photos/Wurth%20Electronics_7447709220.JPG,732-1244-6-ND,7447709330,Wurth Electronics Inc.,FIXED IND 33UH 4.2A 45 MOHM SMD,13502,0,"Digi-Reel","0","1","Digi-Reel®","WE-PD","Active","Wirewound","Ferrite","33µH","±20%","4.2A","5.5A","Shielded","45mOhm Max","-","8.5MHz","AEC-Q200","-40°C ~ 125°C","1kHz","-","Surface Mount","Nonstandard","1210","0.472"" L x 0.472"" W (12.00mm x 12.00mm)","0.394"" (10.00mm)"
https://katalog.we-online.de/pbs/datasheet/7447709220.pdf,//media.digikey.com/photos/Wurth%20Electronics%20Photos/Wurth%20Electronics_7447709220.JPG,732-1243-2-ND,7447709220,Wurth Electronics Inc.,FIXED IND 22UH 5.3A 28 MOHM SMD,9250,0,"1.64000","0","250","Tape & Reel (TR)","WE-PD","Active","Wirewound","Ferrite","22µH","±20%","5.3A","6.5A","Shielded","28mOhm Max","-","10MHz","AEC-Q200","-40°C ~ 125°C","1kHz","-","Surface Mount","Nonstandard","-","0.472"" L x 0.472"" W (12.00mm x 12.00mm)","0.394"" (10.00mm)"
https://katalog.we-online.de/pbs/datasheet/7447709220.pdf,//media.digikey.com/photos/Wurth%20Electronics%20Photos/Wurth%20Electronics_7447709220.JPG,732-1243-1-ND,7447709220,Wurth Electronics Inc.,FIXED IND 22UH 5.3A 28 MOHM SMD,9497,0,"2.41000","0","1","Cut Tape (CT)","WE-PD","Active","Wirewound","Ferrite","22µH","±20%","5.3A","6.5A","Shielded","28mOhm Max","-","10MHz","AEC-Q200","-40°C ~ 125°C","1kHz","-","Surface Mount","Nonstandard","-","0.472"" L x 0.472"" W (12.00mm x 12.00mm)","0.394"" (10.00mm)"
https://katalog.we-online.de/pbs/datasheet/7447709220.pdf,//media.digikey.com/photos/Wurth%20Electronics%20Photos/Wurth%20Electronics_7447709220.JPG,732-1243-6-ND,7447709220,Wurth Electronics Inc.,FIXED IND 22UH 5.3A 28 MOHM SMD,9497,0,"Digi-Reel","0","1","Digi-Reel®","WE-PD","Active","Wirewound","Ferrite","22µH","±20%","5.3A","6.5A","Shielded","28mOhm Max","-","10MHz","AEC-Q200","-40°C ~ 125°C","1kHz","-","Surface Mount","Nonstandard","-","0.472"" L x 0.472"" W (12.00mm x 12.00mm)","0.394"" (10.00mm)"
https://katalog.we-online.de/pbs/datasheet/7447709151.pdf,//media.digikey.com/photos/Wurth%20Electronics%20Photos/7447709151.JPG,732-1695-2-ND,7447709151,Wurth Electronics Inc.,FIXED IND 150UH 2.1A 200 MOHM,8750,0,"1.64000","0","250","Tape & Reel (TR)","WE-PD","Active","Wirewound","Ferrite","150µH","±20%","2.1A","2.7A","Shielded","200mOhm Max","-","3.5MHz","AEC-Q200","-40°C ~ 125°C","1kHz","-","Surface Mount","Nonstandard","-","0.472"" L x 0.472"" W (12.00mm x 12.00mm)","0.394"" (10.00mm)"
https://katalog.we-online.de/pbs/datasheet/7447709151.pdf,//media.digikey.com/photos/Wurth%20Electronics%20Photos/7447709151.JPG,732-1695-1-ND,7447709151,Wurth Electronics Inc.,FIXED IND 150UH 2.1A 200 MOHM,8892,0,"2.41000","0","1","Cut Tape (CT)","WE-PD","Active","Wirewound","Ferrite","150µH","±20%","2.1A","2.7A","Shielded","200mOhm Max","-","3.5MHz","AEC-Q200","-40°C ~ 125°C","1kHz","-","Surface Mount","Nonstandard","-","0.472"" L x 0.472"" W (12.00mm x 12.00mm)","0.394"" (10.00mm)"
https://katalog.we-online.de/pbs/datasheet/7447709151.pdf,//media.digikey.com/photos/Wurth%20Electronics%20Photos/7447709151.JPG,732-1695-6-ND,7447709151,Wurth Electronics Inc.,FIXED IND 150UH 2.1A 200 MOHM,8892,0,"Digi-Reel","0","1","Digi-Reel®","WE-PD","Active","Wirewound","Ferrite","150µH","±20%","2.1A","2.7A","Shielded","200mOhm Max","-","3.5MHz","AEC-Q200","-40°C ~ 125°C","1kHz","-","Surface Mount","Nonstandard","-","0.472"" L x 0.472"" W (12.00mm x 12.00mm)","0.394"" (10.00mm)"
https://katalog.we-online.de/pbs/datasheet/7447709150.pdf,//media.digikey.com/photos/Wurth%20Electronics%20Photos/7447709150.JPG,732-1242-2-ND,7447709150,Wurth Electronics Inc.,FIXED IND 15UH 6.5A 26 MOHM SMD,7250,0,"1.64000","0","250","Tape & Reel (TR)","WE-PD","Active","Wirewound","Ferrite","15µH","±20%","6.5A","8A","Shielded","26mOhm Max","-","17MHz","AEC-Q200","-40°C ~ 125°C","1kHz","-","Surface Mount","Nonstandard","-","0.472"" L x 0.472"" W (12.00mm x 12.00mm)","0.394"" (10.00mm)"
https://katalog.we-online.de/pbs/datasheet/7447709150.pdf,//media.digikey.com/photos/Wurth%20Electronics%20Photos/7447709150.JPG,732-1242-1-ND,7447709150,Wurth Electronics Inc.,FIXED IND 15UH 6.5A 26 MOHM SMD,7565,0,"2.41000","0","1","Cut Tape (CT)","WE-PD","Active","Wirewound","Ferrite","15µH","±20%","6.5A","8A","Shielded","26mOhm Max","-","17MHz","AEC-Q200","-40°C ~ 125°C","1kHz","-","Surface Mount","Nonstandard","-","0.472"" L x 0.472"" W (12.00mm x 12.00mm)","0.394"" (10.00mm)"
https://katalog.we-online.de/pbs/datasheet/7447709331.pdf,//media.digikey.com/photos/Wurth%20Electronics%20Photos/7447709331.JPG,732-1698-2-ND,7447709331,Wurth Electronics Inc.,FIXED IND 330UH 1.5A 430 MOHM,3750,0,"1.64000","0","250","Tape & Reel (TR)","WE-PD","Active","Wirewound","Ferrite","330µH","±20%","1.5A","1.7A","Shielded","430mOhm Max","-","2MHz","AEC-Q200","-40°C ~ 125°C","1kHz","-","Surface Mount","Nonstandard","-","0.472"" L x 0.472"" W (12.00mm x 12.00mm)","0.394"" (10.00mm)"
https://katalog.we-online.de/pbs/datasheet/7447709331.pdf,//media.digikey.com/photos/Wurth%20Electronics%20Photos/7447709331.JPG,732-1698-1-ND,7447709331,Wurth Electronics Inc.,FIXED IND 330UH 1.5A 430 MOHM,3922,0,"2.41000","0","1","Cut Tape (CT)","WE-PD","Active","Wirewound","Ferrite","330µH","±20%","1.5A","1.7A","Shielded","430mOhm Max","-","2MHz","AEC-Q200","-40°C ~ 125°C","1kHz","-","Surface Mount","Nonstandard","-","0.472"" L x 0.472"" W (12.00mm x 12.00mm)","0.394"" (10.00mm)"
https://katalog.we-online.de/pbs/datasheet/7447709331.pdf,//media.digikey.com/photos/Wurth%20Electronics%20Photos/7447709331.JPG,732-1698-6-ND,7447709331,Wurth Electronics Inc.,FIXED IND 330UH 1.5A 430 MOHM,3922,0,"Digi-Reel","0","1","Digi-Reel®","WE-PD","Active","Wirewound","Ferrite","330µH","±20%","1.5A","1.7A","Shielded","430mOhm Max","-","2MHz","AEC-Q200","-40°C ~ 125°C","1kHz","-","Surface Mount","Nonstandard","-","0.472"" L x 0.472"" W (12.00mm x 12.00mm)","0.394"" (10.00mm)"
https://katalog.we-online.de/pbs/datasheet/7447709681.pdf,//media.digikey.com/photos/Wurth%20Electronics%20Photos/7447709681.JPG,732-1700-2-ND,7447709681,Wurth Electronics Inc.,FIXED IND 680UH 1.1A 825 MOHM,3500,0,"1.64000","0","250","Tape & Reel (TR)","WE-PD","Active","Wirewound","Ferrite","680µH","±20%","1.1A","1.3A","Shielded","825mOhm Max","-","1.5MHz","AEC-Q200","-40°C ~ 125°C","1kHz","-","Surface Mount","Nonstandard","-","0.472"" L x 0.472"" W (12.00mm x 12.00mm)","0.394"" (10.00mm)"
