Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Voltage - DC Spark Over (Nom)","Impulse Discharge Current (8/20µs)","Tolerance","Number of Poles","Fail Short","Mounting Type","Package / Case"
https://www.littelfuse.com/~/media/electronics/datasheets/gas_discharge_tubes/littelfuse_gdt_cg_cg2_datasheet.pdf.pdf,//media.digikey.com/photos/Littelfuse%20Photos/CG75MS.JPG,F2723DKR-ND,CG75MS,Littelfuse Inc.,GDT 75V 20KA SURFACE MOUNT,6762,0,"Digi-Reel","0","1","Digi-Reel®","CG","Active","75V","20000A (20kA)","-","2","No","Surface Mount","2-SMD Cylinder Square End"
https://www.littelfuse.com/~/media/electronics/datasheets/gas_discharge_tubes/littelfuse_gdt_cg_cg2_datasheet.pdf.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/CG2145MS.JPG,F2728TR-ND,CG90MS,Littelfuse Inc.,GDT 90V 20KA SURFACE MOUNT,1000,0,"1.50300","0","500","Tape & Reel (TR)","CG","Active","90V","20000A (20kA)","-","2","No","Surface Mount","2-SMD Cylinder Square End"
https://www.littelfuse.com/~/media/electronics/datasheets/gas_discharge_tubes/littelfuse_gdt_cg_cg2_datasheet.pdf.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/CG2145MS.JPG,F2728CT-ND,CG90MS,Littelfuse Inc.,GDT 90V 20KA SURFACE MOUNT,1003,0,"3.31000","0","1","Cut Tape (CT)","CG","Active","90V","20000A (20kA)","-","2","No","Surface Mount","2-SMD Cylinder Square End"
https://www.littelfuse.com/~/media/electronics/datasheets/gas_discharge_tubes/littelfuse_gdt_cg_cg2_datasheet.pdf.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/CG2145MS.JPG,F2728DKR-ND,CG90MS,Littelfuse Inc.,GDT 90V 20KA SURFACE MOUNT,1003,0,"Digi-Reel","0","1","Digi-Reel®","CG","Active","90V","20000A (20kA)","-","2","No","Surface Mount","2-SMD Cylinder Square End"
https://en.tdk.eu/inf/100/ds/A81-C90X-X1380S102.pdf,//media.digikey.com/photos/Epcos%20Photos/A81%20SERIES.jpg,495-1472-ND,B88069X1380S102,EPCOS (TDK),GDT 90V 20% 20KA THROUGH HOLE,25899,0,"1.95000","0","1","Bulk","-","Active","90V","20000A (20kA)","±20%","2","No","Through Hole","Axial Cylinder"
https://en.tdk.eu/inf/100/ds/A71-H14X-X2180S102.pdf,//media.digikey.com/Photos/Epcos%20Photos/A71-H14X.jpg,495-4270-ND,B88069X2180S102,EPCOS (TDK),GDT 1400V 20% 10KA THROUGH HOLE,29177,0,"2.02000","0","1","Bulk","A71-H14X","Active","1400V","10000A (10kA)","±20%","2","No","Through Hole","Axial Cylinder"
https://en.tdk.eu/inf/100/ds/A71-H10X-X3820xxxx.pdf,//media.digikey.com/photos/Epcos%20Photos/A71-H%20SERIES.jpg,495-1469-ND,B88069X3820S102,EPCOS (TDK),GDT 1300V 15% 10KA THROUGH HOLE,3398,0,"2.02000","0","1","Bulk","-","Active","1300V","10000A (10kA)","±15%","2","No","Through Hole","Axial Cylinder"
https://en.tdk.eu/inf/100/ds/A71-H08X-X2140xxxx.pdf,//media.digikey.com/Photos/Epcos%20Photos/A71-H08X.jpg,495-4269-ND,B88069X2140S102,EPCOS (TDK),GDT 800V 15% 10KA THROUGH HOLE,1704,0,"2.02000","0","1","Bulk","A71-H08X","Active","800V","10000A (10kA)","±15%","2","No","Through Hole","Axial Cylinder"
https://en.tdk.eu/inf/100/ds/A81-A600X-X2880S102.pdf,//media.digikey.com/Photos/Epcos%20Photos/A81-A600X.jpg,495-4274-ND,B88069X2880S102,EPCOS (TDK),GDT 600V 20% 20KA THROUGH HOLE,5593,0,"2.05000","0","1","Bulk","A81-A600X","Active","600V","20000A (20kA)","±20%","2","No","Through Hole","Axial Cylinder"
https://en.tdk.eu/inf/100/ds/A81-A230X-X2250xxxx.pdf,//media.digikey.com/photos/Epcos%20Photos/A81%20SERIES.jpg,495-1471-ND,B88069X2250S102,EPCOS (TDK),GDT 230V 20% 20KA THROUGH HOLE,3888,0,"2.05000","0","1","Bulk","-","Active","230V","20000A (20kA)","±20%","2","No","Through Hole","Axial Cylinder"
https://en.tdk.eu/inf/100/ds/A81-A350X-X2380xxxx.pdf,//media.digikey.com/Photos/Epcos%20Photos/A81-A350X.jpg,495-4271-ND,B88069X2380S102,EPCOS (TDK),GDT 350V 20% 20KA THROUGH HOLE,2503,0,"2.05000","0","1","Bulk","A81-A350X","Active","350V","20000A (20kA)","±20%","2","No","Through Hole","Axial Cylinder"
https://en.tdk.eu/inf/100/ds/T83-A90X-X8300xxxx.pdf,//media.digikey.com/photos/Epcos%20Photos/T83-A90X.jpg,495-1482-ND,B88069X8300B502,EPCOS (TDK),GDT 90V 20% 10KA THROUGH HOLE,6674,0,"2.17000","0","1","Bulk","T83","Active","90V","10000A (10kA)","±20%","3","No","Through Hole","Axial Cylinder, 3 Lead (Radial Bend)"
https://www.bourns.com/docs/Product-Datasheets/2026.pdf,//media.digikey.com/photos/Bourns%20Photos/2026-60-C2LF.JPG,2026-15-C2LF-ND,2026-15-C2LF,Bourns Inc.,GDT 150V 20% 20KA THROUGH HOLE,5212,0,"2.17000","0","1","Bulk","TRIGARD® 2026","Active","150V","20000A (20kA)","±20%","3","No","Through Hole","Axial Cylinder, 3 Lead (Radial Bend)"
https://www.bourns.com/docs/Product-Datasheets/2036.pdf,//media.digikey.com/Photos/Bourns%20Photos/2036-09-B3LF.JPG,2036-09-B2LF-ND,2036-09-B2LF,Bourns Inc.,GDT 90V 20% 10KA THROUGH HOLE,3822,0,"2.17000","0","1","Tray","Mini-TRIGARD™ 2036","Active","90V","10000A (10kA)","±20%","3","No","Through Hole","Axial Cylinder, 3 Lead (Radial Bend)"
https://www.bourns.com/docs/Product-Datasheets/2036.pdf,//media.digikey.com/Photos/Bourns%20Photos/2036-09-B3LF.JPG,2036-07-B3LF-ND,2036-07-B3LF,Bourns Inc.,GDT 75V 20% 10KA THROUGH HOLE,2223,0,"2.17000","0","1","Tray","Mini-TRIGARD™ 2036","Active","75V","10000A (10kA)","±20%","3","No","Through Hole","Axial Cylinder, 3 Lead (Radial Bend)"
https://www.littelfuse.com/~/media/electronics/datasheets/gas_discharge_tubes/littelfuse_gdt_sl1003a_datasheet.pdf.pdf,//media.digikey.com/photos/Littelfuse%20Photos/PMT6%20SMD%20SERIES.jpg,F3409TR-ND,SL1003A090SM,Littelfuse Inc.,GDT 90V 10KA SURFACE MOUNT,3500,0,"2.28956","0","700","Tape & Reel (TR)","SL1003A","Active","90V","10000A (10kA)","-","3","No","Surface Mount","3-SMD Cylinder Square End"
https://www.littelfuse.com/~/media/electronics/datasheets/gas_discharge_tubes/littelfuse_gdt_sl1003a_datasheet.pdf.pdf,//media.digikey.com/photos/Littelfuse%20Photos/PMT6%20SMD%20SERIES.jpg,F3409CT-ND,SL1003A090SM,Littelfuse Inc.,GDT 90V 10KA SURFACE MOUNT,4179,0,"5.04000","0","1","Cut Tape (CT)","SL1003A","Active","90V","10000A (10kA)","-","3","No","Surface Mount","3-SMD Cylinder Square End"
https://www.littelfuse.com/~/media/electronics/datasheets/gas_discharge_tubes/littelfuse_gdt_sl1003a_datasheet.pdf.pdf,//media.digikey.com/photos/Littelfuse%20Photos/PMT6%20SMD%20SERIES.jpg,F3409DKR-ND,SL1003A090SM,Littelfuse Inc.,GDT 90V 10KA SURFACE MOUNT,4179,0,"Digi-Reel","0","1","Digi-Reel®","SL1003A","Active","90V","10000A (10kA)","-","3","No","Surface Mount","3-SMD Cylinder Square End"
http://en.tdk.eu/inf/100/ds/T23-A230X-X8740B502.pdf,//media.digikey.com/photos/Epcos%20Photos/T23-A230X.jpg,495-76171-ND,B88069X8740B502,EPCOS (TDK),3 ELECT / 230v,6467,0,"2.33000","0","1","Tray","T23-A230X","Active","230V","20000A (20kA)","±20%","3","No","Through Hole","Axial Cylinder, 3 Lead (Radial Bend)"
https://en.tdk.eu/inf/100/ds/T23-A350X-X7200B502.pdf,//media.digikey.com/photos/Epcos%20Photos/T23-A350X.JPG,495-4282-ND,B88069X7200B502,EPCOS (TDK),GDT 350V 20% 20KA THROUGH HOLE,4100,0,"2.33000","0","1","Bulk","T23-A350X","Active","350V","20000A (20kA)","±20%","3","No","Through Hole","Axial Cylinder, 3 Lead (Radial Bend)"
https://www.littelfuse.com/~/media/electronics/datasheets/gas_discharge_tubes/littelfuse_gdt_cg_cg2_datasheet.pdf.pdf,"//media.digikey.com/Photos/Littelfuse%20Photos/CG31.5L,CG32.5L.jpg",F2727-ND,CG90L,Littelfuse Inc.,GDT 90V 20KA THROUGH HOLE,3966,0,"3.06000","0","1","Tray","CG","Active","90V","20000A (20kA)","-","2","No","Through Hole","Axial Cylinder"
https://www.littelfuse.com/~/media/electronics/datasheets/gas_discharge_tubes/littelfuse_gdt_cg_cg2_datasheet.pdf.pdf,"//media.digikey.com/Photos/Littelfuse%20Photos/CG31.5L,CG32.5L.jpg",F2726-ND,CG75L,Littelfuse Inc.,GDT 75V 20KA THROUGH HOLE,1905,0,"3.06000","0","1","Tray","CG","Active","75V","20000A (20kA)","-","2","No","Through Hole","Axial Cylinder"
https://www.tdk-electronics.tdk.com/inf/120/ds/ssg3x1x0260.pdf,//media.digikey.com/Photos/Epcos%20Photos/B88069X260S102.JPG,495-5857-ND,B88069X0260S102,EPCOS (TDK),GDT 3000V THROUGH HOLE,878,0,"5.37000","0","1","Strip","SSG3X-1","Active","3000V","-","-","-","-","Through Hole","Axial Cylinder"
https://www.bourns.com/docs/Product-Datasheets/2051.pdf,"//media.digikey.com/Photos/Bourns%20Photos/MFG_2051%20Series,%20Non-Standard%20SMD.jpg",2051-35-SM-RPLFTR-ND,2051-35-SM-RPLF,Bourns Inc.,GDT 350V 25% 2KA SURFACE MOUNT,5000,0,"0.32340","0","2500","Tape & Reel (TR)","2051","Active","350V","2000A (2kA)","±25%","2","No","Surface Mount","1812 (4532 Metric)"
https://www.bourns.com/docs/Product-Datasheets/2051.pdf,"//media.digikey.com/Photos/Bourns%20Photos/MFG_2051%20Series,%20Non-Standard%20SMD.jpg",2051-35-SM-RPLFCT-ND,2051-35-SM-RPLF,Bourns Inc.,GDT 350V 25% 2KA SURFACE MOUNT,6473,0,"0.85000","0","1","Cut Tape (CT)","2051","Active","350V","2000A (2kA)","±25%","2","No","Surface Mount","1812 (4532 Metric)"
https://www.bourns.com/docs/Product-Datasheets/2051.pdf,"//media.digikey.com/Photos/Bourns%20Photos/MFG_2051%20Series,%20Non-Standard%20SMD.jpg",2051-35-SM-RPLFDKR-ND,2051-35-SM-RPLF,Bourns Inc.,GDT 350V 25% 2KA SURFACE MOUNT,6473,0,"Digi-Reel","0","1","Digi-Reel®","2051","Active","350V","2000A (2kA)","±25%","2","No","Surface Mount","1812 (4532 Metric)"
https://www.bourns.com/docs/Product-Datasheets/2051.pdf,"//media.digikey.com/Photos/Bourns%20Photos/MFG_2051%20Series,%20Non-Standard%20SMD.jpg",2051-60-SM-RPLFTR-ND,2051-60-SM-RPLF,Bourns Inc.,GDT 600V 25% 2KA SURFACE MOUNT,5000,0,"0.32340","0","2500","Tape & Reel (TR)","2051","Active","600V","2000A (2kA)","±25%","2","No","Surface Mount","1812 (4532 Metric)"
https://www.bourns.com/docs/Product-Datasheets/2051.pdf,"//media.digikey.com/Photos/Bourns%20Photos/MFG_2051%20Series,%20Non-Standard%20SMD.jpg",2051-60-SM-RPLFCT-ND,2051-60-SM-RPLF,Bourns Inc.,GDT 600V 25% 2KA SURFACE MOUNT,6445,0,"0.85000","0","1","Cut Tape (CT)","2051","Active","600V","2000A (2kA)","±25%","2","No","Surface Mount","1812 (4532 Metric)"
https://www.bourns.com/docs/Product-Datasheets/2051.pdf,"//media.digikey.com/Photos/Bourns%20Photos/MFG_2051%20Series,%20Non-Standard%20SMD.jpg",2051-60-SM-RPLFDKR-ND,2051-60-SM-RPLF,Bourns Inc.,GDT 600V 25% 2KA SURFACE MOUNT,6445,0,"Digi-Reel","0","1","Digi-Reel®","2051","Active","600V","2000A (2kA)","±25%","2","No","Surface Mount","1812 (4532 Metric)"
https://www.bourns.com/docs/Product-Datasheets/2053.pdf,//media.digikey.com/Photos/Bourns%20Photos/2053-23-SM-RPLF.jpg,2053-60-SM-RPLFTR-ND,2053-60-SM-RPLF,Bourns Inc.,GDT 600V 20% 3KA SURFACE MOUNT,2700,0,"0.33810","0","2700","Tape & Reel (TR)","2053","Active","600V","3000A (3kA)","±20%","2","No","Surface Mount","2-SMD Cylinder Square End"
https://www.bourns.com/docs/Product-Datasheets/2053.pdf,//media.digikey.com/Photos/Bourns%20Photos/2053-23-SM-RPLF.jpg,2053-60-SM-RPLFCT-ND,2053-60-SM-RPLF,Bourns Inc.,GDT 600V 20% 3KA SURFACE MOUNT,2834,0,"0.85000","0","1","Cut Tape (CT)","2053","Active","600V","3000A (3kA)","±20%","2","No","Surface Mount","2-SMD Cylinder Square End"
https://www.bourns.com/docs/Product-Datasheets/2053.pdf,//media.digikey.com/Photos/Bourns%20Photos/2053-23-SM-RPLF.jpg,2053-60-SM-RPLFDKR-ND,2053-60-SM-RPLF,Bourns Inc.,GDT 600V 20% 3KA SURFACE MOUNT,2834,0,"Digi-Reel","0","1","Digi-Reel®","2053","Active","600V","3000A (3kA)","±20%","2","No","Surface Mount","2-SMD Cylinder Square End"
https://en.tdk.eu/inf/100/ds/S30-A75X-X1023T203.pdf,//media.digikey.com/Photos/Epcos%20Photos/S30-A150X.jpg,495-76146-2-ND,B88069X1023T203,EPCOS (TDK),GDT 75V 5KA 2 POLE,4000,0,"0.37538","0","2000","Tape & Reel (TR)","-","Active","75V","5000A (5kA)","±30%","2","No","Surface Mount","1812 (4532 Metric)"
https://en.tdk.eu/inf/100/ds/S30-A75X-X1023T203.pdf,//media.digikey.com/Photos/Epcos%20Photos/S30-A150X.jpg,495-76146-1-ND,B88069X1023T203,EPCOS (TDK),GDT 75V 5KA 2 POLE,5800,0,"0.96000","0","1","Cut Tape (CT)","-","Active","75V","5000A (5kA)","±30%","2","No","Surface Mount","1812 (4532 Metric)"
https://en.tdk.eu/inf/100/ds/S30-A90X-X9231T203.pdf,//media.digikey.com/Photos/Epcos%20Photos/B88069X9231T203.jpg,495-5930-2-ND,B88069X9231T203,EPCOS (TDK),GDT 90V 30% 2KA SURFACE MOUNT,2000,0,"0.37538","0","2000","Tape & Reel (TR)","S30-A90X","Active","90V","2000A (2kA)","±30%","2","No","Surface Mount","1812 (4532 Metric)"
https://en.tdk.eu/inf/100/ds/S30-A90X-X9231T203.pdf,//media.digikey.com/Photos/Epcos%20Photos/B88069X9231T203.jpg,495-5930-1-ND,B88069X9231T203,EPCOS (TDK),GDT 90V 30% 2KA SURFACE MOUNT,5547,0,"0.96000","0","1","Cut Tape (CT)","S30-A90X","Active","90V","2000A (2kA)","±30%","2","No","Surface Mount","1812 (4532 Metric)"
https://en.tdk.eu/inf/100/ds/S30-A90X-X9231T203.pdf,//media.digikey.com/Photos/Epcos%20Photos/B88069X9231T203.jpg,495-5930-6-ND,B88069X9231T203,EPCOS (TDK),GDT 90V 30% 2KA SURFACE MOUNT,5547,0,"Digi-Reel","0","1","Digi-Reel®","S30-A90X","Active","90V","2000A (2kA)","±30%","2","No","Surface Mount","1812 (4532 Metric)"
https://www.bourns.com/docs/Product-Datasheets/2053.pdf,//media.digikey.com/Photos/Bourns%20Photos/2053-23-SM-RPLF.jpg,2053-07-SM-RPLFTR-ND,2053-07-SM-RPLF,Bourns Inc.,GDT 75V 20% 3KA SURFACE MOUNT,6300,0,"0.41056","0","900","Tape & Reel (TR)","2053","Active","75V","3000A (3kA)","±20%","2","No","Surface Mount","2-SMD Cylinder Square End"
https://www.bourns.com/docs/Product-Datasheets/2053.pdf,//media.digikey.com/Photos/Bourns%20Photos/2053-23-SM-RPLF.jpg,2053-07-SM-RPLFCT-ND,2053-07-SM-RPLF,Bourns Inc.,GDT 75V 20% 3KA SURFACE MOUNT,6462,0,"0.85000","0","1","Cut Tape (CT)","2053","Active","75V","3000A (3kA)","±20%","2","No","Surface Mount","2-SMD Cylinder Square End"
https://www.bourns.com/docs/Product-Datasheets/2053.pdf,//media.digikey.com/Photos/Bourns%20Photos/2053-23-SM-RPLF.jpg,2053-07-SM-RPLFDKR-ND,2053-07-SM-RPLF,Bourns Inc.,GDT 75V 20% 3KA SURFACE MOUNT,6462,0,"Digi-Reel","0","1","Digi-Reel®","2053","Active","75V","3000A (3kA)","±20%","2","No","Surface Mount","2-SMD Cylinder Square End"
https://www.bourns.com/docs/Product-Datasheets/2039-xxx-SM.pdf,//media.digikey.com/Photos/Bourns%20Photos/MFG_2039-SM-SERIES.jpg,2039-110-SM-RPLFTR-ND,2039-110-SM-RPLF,Bourns Inc.,GDT 1100V 20% 2.5KA SMD,18000,0,"0.46200","0","1500","Tape & Reel (TR)","2039-SM","Active","1100V","2500A (2.5kA)","±20%","2","No","Surface Mount","2-SMD Cylinder Square End"
https://www.bourns.com/docs/Product-Datasheets/2039-xxx-SM.pdf,//media.digikey.com/Photos/Bourns%20Photos/MFG_2039-SM-SERIES.jpg,2039-110-SM-RPLFCT-ND,2039-110-SM-RPLF,Bourns Inc.,GDT 1100V 20% 2.5KA SMD,19215,0,"1.16000","0","1","Cut Tape (CT)","2039-SM","Active","1100V","2500A (2.5kA)","±20%","2","No","Surface Mount","2-SMD Cylinder Square End"
https://www.bourns.com/docs/Product-Datasheets/2039-xxx-SM.pdf,//media.digikey.com/Photos/Bourns%20Photos/MFG_2039-SM-SERIES.jpg,2039-110-SM-RPLFDKR-ND,2039-110-SM-RPLF,Bourns Inc.,GDT 1100V 20% 2.5KA SMD,19215,0,"Digi-Reel","0","1","Digi-Reel®","2039-SM","Active","1100V","2500A (2.5kA)","±20%","2","No","Surface Mount","2-SMD Cylinder Square End"
https://www.bourns.com/docs/Product-Datasheets/2035-xx-SM.pdf,//media.digikey.com/photos/Bourns%20Photos/2035-23-SM-RPLF.JPG,2035-47-SM-RPLFTR-ND,2035-47-SM-RPLF,Bourns Inc.,GDT 470V 15% 5KA SURFACE MOUNT,6000,0,"0.46200","0","1500","Tape & Reel (TR)","2035-SM","Active","470V","5000A (5kA)","±15%","2","No","Surface Mount","2-SMD Cylinder Square End"
https://www.bourns.com/docs/Product-Datasheets/2035-xx-SM.pdf,//media.digikey.com/photos/Bourns%20Photos/2035-23-SM-RPLF.JPG,2035-47-SM-RPLFCT-ND,2035-47-SM-RPLF,Bourns Inc.,GDT 470V 15% 5KA SURFACE MOUNT,6196,0,"1.16000","0","1","Cut Tape (CT)","2035","Active","470V","5000A (5kA)","±15%","2","No","Surface Mount","2-SMD Cylinder Square End"
https://www.bourns.com/docs/Product-Datasheets/2035-xx-SM.pdf,//media.digikey.com/photos/Bourns%20Photos/2035-23-SM-RPLF.JPG,2035-47-SM-RPLFDKR-ND,2035-47-SM-RPLF,Bourns Inc.,GDT 470V 15% 5KA SURFACE MOUNT,6196,0,"Digi-Reel","0","1","Digi-Reel®","2035","Active","470V","5000A (5kA)","±15%","2","No","Surface Mount","2-SMD Cylinder Square End"
https://www.bourns.com/docs/Product-Datasheets/2039-xxx-SM.pdf,//media.digikey.com/Photos/Bourns%20Photos/MFG_2039-SM-SERIES.jpg,2039-80-SM-RPLFTR-ND,2039-80-SM-RPLF,Bourns Inc.,GDT 800V 20% 2.5KA SURFACE MOUNT,1500,0,"0.46200","0","1500","Tape & Reel (TR)","2039-SM","Active","800V","2500A (2.5kA)","±20%","2","No","Surface Mount","2-SMD Cylinder Square End"
https://www.bourns.com/docs/Product-Datasheets/2039-xxx-SM.pdf,//media.digikey.com/Photos/Bourns%20Photos/MFG_2039-SM-SERIES.jpg,2039-80-SM-RPLFCT-ND,2039-80-SM-RPLF,Bourns Inc.,GDT 800V 20% 2.5KA SURFACE MOUNT,2582,0,"1.16000","0","1","Cut Tape (CT)","2039-SM","Active","800V","2500A (2.5kA)","±20%","2","No","Surface Mount","2-SMD Cylinder Square End"
https://www.bourns.com/docs/Product-Datasheets/2039-xxx-SM.pdf,//media.digikey.com/Photos/Bourns%20Photos/MFG_2039-SM-SERIES.jpg,2039-80-SM-RPLFDKR-ND,2039-80-SM-RPLF,Bourns Inc.,GDT 800V 20% 2.5KA SURFACE MOUNT,2582,0,"Digi-Reel","0","1","Digi-Reel®","2039-SM","Active","800V","2500A (2.5kA)","±20%","2","No","Surface Mount","2-SMD Cylinder Square End"
https://www.littelfuse.com/~/media/electronics/product_specifications/gas_discharge_tubes/littelfuse_gdt_gtcc23_151m_r01_2_product_specification.pdf.pdf,//media.digikey.com/photos/TE%20Connectivity/GTCC23%20SERIES.JPG,GTCC23-501M-R01-2TR-ND,GTCC23-501M-R01-2,Littelfuse Inc.,GDT 500V 20% 1KA SURFACE MOUNT,2000,0,"0.48125","0","2000","Tape & Reel (TR)","GTC","Active","500V","1000A (1kA)","±20%","2","No","Surface Mount","1812 (4532 Metric)"
https://www.littelfuse.com/~/media/electronics/product_specifications/gas_discharge_tubes/littelfuse_gdt_gtcc23_151m_r01_2_product_specification.pdf.pdf,//media.digikey.com/photos/TE%20Connectivity/GTCC23%20SERIES.JPG,GTCC23-501M-R01-2CT-ND,GTCC23-501M-R01-2,Littelfuse Inc.,GDT 500V 20% 1KA SURFACE MOUNT,2058,0,"1.23000","0","1","Cut Tape (CT)","GTC","Active","500V","1000A (1kA)","±20%","2","No","Surface Mount","1812 (4532 Metric)"
https://www.littelfuse.com/~/media/electronics/product_specifications/gas_discharge_tubes/littelfuse_gdt_gtcc23_151m_r01_2_product_specification.pdf.pdf,//media.digikey.com/photos/TE%20Connectivity/GTCC23%20SERIES.JPG,GTCC23-501M-R01-2DKR-ND,GTCC23-501M-R01-2,Littelfuse Inc.,GDT 500V 20% 1KA SURFACE MOUNT,2058,0,"Digi-Reel","0","1","Digi-Reel®","GTC","Active","500V","1000A (1kA)","±20%","2","No","Surface Mount","1812 (4532 Metric)"
https://www.bourns.com/docs/Product-Datasheets/2087.pdf,//media.digikey.com/Photos/Bourns%20Photos/2087-150-SM-RPLF.jpg,2087-100-SM-RPLFTR-ND,2087-100-SM-RPLF,Bourns Inc.,GDT 1000V 20% 2KA SURFACE MOUNT,2700,0,"0.49500","0","900","Tape & Reel (TR)","2087","Active","1000V","2000A (2kA)","±20%","2","No","Surface Mount","2-SMD Cylinder Square End"
https://www.bourns.com/docs/Product-Datasheets/2087.pdf,//media.digikey.com/Photos/Bourns%20Photos/2087-150-SM-RPLF.jpg,2087-100-SM-RPLFCT-ND,2087-100-SM-RPLF,Bourns Inc.,GDT 1000V 20% 2KA SURFACE MOUNT,2968,0,"1.06000","0","1","Cut Tape (CT)","2087","Active","1000V","2000A (2kA)","±20%","2","No","Surface Mount","2-SMD Cylinder Square End"
https://www.bourns.com/docs/Product-Datasheets/2087.pdf,//media.digikey.com/Photos/Bourns%20Photos/2087-150-SM-RPLF.jpg,2087-100-SM-RPLFDKR-ND,2087-100-SM-RPLF,Bourns Inc.,GDT 1000V 20% 2KA SURFACE MOUNT,2968,0,"Digi-Reel","0","1","Digi-Reel®","2087","Active","1000V","2000A (2kA)","±20%","2","No","Surface Mount","2-SMD Cylinder Square End"
https://www.littelfuse.com/~/media/electronics/datasheets/gas_discharge_tubes/littelfuse_gdt_sg_datasheet.pdf.pdf,//media.digikey.com/Renders/Littelfuse%20Renders/1812%20Series.jpg,F4132TR-ND,SG350Q,Littelfuse Inc.,GDT 350V 1KA SURFACE MOUNT,12000,0,"0.55688","0","2000","Tape & Reel (TR)","SG","Active","350V","1000A (1kA)","-","2","No","Surface Mount","1812 (4532 Metric)"
https://www.littelfuse.com/~/media/electronics/datasheets/gas_discharge_tubes/littelfuse_gdt_sg_datasheet.pdf.pdf,//media.digikey.com/Renders/Littelfuse%20Renders/1812%20Series.jpg,F4132CT-ND,SG350Q,Littelfuse Inc.,GDT 350V 1KA SURFACE MOUNT,13082,0,"1.43000","0","1","Cut Tape (CT)","SG","Active","350V","1000A (1kA)","-","2","No","Surface Mount","1812 (4532 Metric)"
https://www.littelfuse.com/~/media/electronics/datasheets/gas_discharge_tubes/littelfuse_gdt_sg_datasheet.pdf.pdf,//media.digikey.com/Renders/Littelfuse%20Renders/1812%20Series.jpg,F4132DKR-ND,SG350Q,Littelfuse Inc.,GDT 350V 1KA SURFACE MOUNT,13082,0,"Digi-Reel","0","1","Digi-Reel®","SG","Active","350V","1000A (1kA)","-","2","No","Surface Mount","1812 (4532 Metric)"
https://www.littelfuse.com/~/media/electronics/datasheets/gas_discharge_tubes/littelfuse_gdt_sg_datasheet.pdf.pdf,//media.digikey.com/Renders/Littelfuse%20Renders/1812%20Series.jpg,F4128TR-ND,SG230,Littelfuse Inc.,GDT 230V 1KA SURFACE MOUNT,2000,0,"0.55688","0","2000","Tape & Reel (TR)","SG","Active","230V","1000A (1kA)","-","2","No","Surface Mount","1812 (4532 Metric)"
https://www.littelfuse.com/~/media/electronics/datasheets/gas_discharge_tubes/littelfuse_gdt_sg_datasheet.pdf.pdf,//media.digikey.com/Renders/Littelfuse%20Renders/1812%20Series.jpg,F4128CT-ND,SG230,Littelfuse Inc.,GDT 230V 1KA SURFACE MOUNT,3135,0,"1.43000","0","1","Cut Tape (CT)","SG","Active","230V","1000A (1kA)","-","2","No","Surface Mount","1812 (4532 Metric)"
https://www.littelfuse.com/~/media/electronics/datasheets/gas_discharge_tubes/littelfuse_gdt_sg_datasheet.pdf.pdf,//media.digikey.com/Renders/Littelfuse%20Renders/1812%20Series.jpg,F4128DKR-ND,SG230,Littelfuse Inc.,GDT 230V 1KA SURFACE MOUNT,3135,0,"Digi-Reel","0","1","Digi-Reel®","SG","Active","230V","1000A (1kA)","-","2","No","Surface Mount","1812 (4532 Metric)"
https://www.bourns.com/docs/Product-Datasheets/2031-xxT.pdf,//media.digikey.com/Photos/Bourns%20Photos/MFG_2031T-Series.jpg,2031-42T-SM-RPLFTR-ND,2031-42T-SM-RPLF,Bourns Inc.,GDT 360V 1KA SURFACE MOUNT,1500,0,"0.60200","0","1500","Tape & Reel (TR)","2031-xxT-SM","Active","360V","1000A (1kA)","-","2","No","Surface Mount","2-SMD Cylinder Square End"
https://www.bourns.com/docs/Product-Datasheets/2031-xxT.pdf,//media.digikey.com/Photos/Bourns%20Photos/MFG_2031T-Series.jpg,2031-42T-SM-RPLFCT-ND,2031-42T-SM-RPLF,Bourns Inc.,GDT 360V 1KA SURFACE MOUNT,2628,0,"1.51000","0","1","Cut Tape (CT)","2031-xxT-SM","Active","360V","1000A (1kA)","-","2","No","Surface Mount","2-SMD Cylinder Square End"
https://www.bourns.com/docs/Product-Datasheets/2031-xxT.pdf,//media.digikey.com/Photos/Bourns%20Photos/MFG_2031T-Series.jpg,2031-42T-SM-RPLFDKR-ND,2031-42T-SM-RPLF,Bourns Inc.,GDT 360V 1KA SURFACE MOUNT,2628,0,"Digi-Reel","0","1","Digi-Reel®","2031-xxT-SM","Active","360V","1000A (1kA)","-","2","No","Surface Mount","2-SMD Cylinder Square End"
https://www.bourns.com/docs/Product-Datasheets/2027-xx-SM.pdf,//media.digikey.com/Photos/Bourns%20Photos/2027-15-SM-RPLF.JPG,2027-15-SM-RPLFTR-ND,2027-15-SM-RPLF,Bourns Inc.,GDT 150V 15% 10KA SURFACE MOUNT,13500,0,"0.64350","0","500","Tape & Reel (TR)","2027","Active","150V","10000A (10kA)","±15%","2","No","Surface Mount","2-SMD Cylinder Square End"
