Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Accessory Type","For Use With/Related Products"
-,//media.digikey.com/photos/Vicor%20Corporation/30074.JPG,1102-5525-ND,30074,Vicor Corporation,SOCKET FOR .040 PIN,16079,0,"2.10000","0","1","-","Active","Socket","VICOR Maxi, Mini, Micro, VI-200S, VI-J00 Modules"
//media.digikey.com/pdf/Data%20Sheets/Vicor%20PDFs/04308_Dwg.pdf,//media.digikey.com/Photos/Vicor%20Corporation/04308.JPG,1102-1091-ND,04308,Vicor Corporation,MINI MODULE THERMAL PAD,2036,0,"3.99000","0","1","-","Active","Thermal Pads","Mini Series DC/DC Converter"
//media.digikey.com/pdf/Data%20Sheets/Vicor%20PDFs/30268_Dwg.pdf,//media.digikey.com/Photos/Vicor%20Corporation/30268.JPG,1102-1603-ND,30268,Vicor Corporation,DFFRNTL OUTPUT INDCTR 0.2UH 40A,13805,0,"7.98000","0","1","-","Active","Inductor","VICOR Maxi, Mini, Micro, VI-200S, VI-J00 Modules"
http://asp.vicorpower.com/CADPDF/SVQ9XJ.PDF,//media.digikey.com/Photos/Vicor%20Corporation/34074.JPG,1102-5371-ND,34074,Vicor Corporation,FULL 11MM LONGITUDINAL FLOW PINS,1950,0,"9.25000","0","1","-","Active","Heat Sink","VI Chip® Modules"
http://asp.vicorpower.com/CADPDF/G5IM9M.PDF,//media.digikey.com/Photos/Vicor%20Corporation/31943.JPG,1102-1090-ND,31943,Vicor Corporation,INDUCTOR COMMON MODE INPUT,1621,0,"9.45000","0","1","-","Active","Inductor","VICOR VE-J00, VI-J00 Modules"
http://asp.vicorpower.com/CADPDF/WX66LF.PDF,//media.digikey.com/Photos/Vicor%20Corporation/30771.jpg,1102-1610-ND,30771,Vicor Corporation,HEATSINK VI-J00 TRANSVERSE 0.9"",141,0,"10.29000","0","1","-","Active","Heat Sink","VICOR VI-J00-Sized Modules"
http://asp.vicorpower.com/CADPDF/FUX9EX.PDF,//media.digikey.com/Photos/Vicor%20Corporation/18393.JPG,1102-1576-ND,18393,Vicor Corporation,INMATE MICRO OUT LL BOB,2325,0,"11.49000","0","1","InMate","Active","Socket","VICOR Micro-Sized Modules"
http://asp.vicorpower.com/CADPDF/FUX9EX.PDF,//media.digikey.com/Photos/Vicor%20Corporation/18392.jpg,1102-1575-ND,18392,Vicor Corporation,INMATE MICRO OUT SL BOB,2119,0,"11.91000","0","1","InMate","Active","Socket","VICOR Micro-Sized Modules"
-,//media.digikey.com/Photos/TDK%20Photos/ARA00499.JPG,285-1996-ND,ARA00499,TDK-Lambda Americas Inc.,INPUT INDUCTOR FOR PFE300-700,1791,0,"12.63000","0","1","-","Active","Input Inductor","-"
http://asp.vicorpower.com/CADPDF/899N5I.PDF,//media.digikey.com/Photos/Vicor%20Corporation/29768.jpg,1102-1587-ND,29768,Vicor Corporation,PR TRANSFORMER,596,0,"12.87000","0","1","-","Active","Transformer","VICOR Maxi, Mini, Micro-Sized Modules"
