Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Frequency Range","Impedance - Unbalanced/Balanced","Phase Difference","Insertion Loss (Max)","Return Loss (Min)","Package / Case","Mounting Type"
http://cdn.macom.com/datasheets/MABAES0060.pdf,//media.digikey.com/Photos/MACom%20Technology%20Solutions/MABAES0060.JPG,1465-1317-6-ND,MABAES0060,M/A-Com Technology Solutions,BALUN 300KHZ-200MHZ 1:1 6SMD,5808,26012,"Digi-Reel","0","1","Digi-Reel®","-","Active","300kHz ~ 200MHz","1:1","-","1.5dB","10dB","6-SMD (5 Leads), Flat Lead","Surface Mount"
http://cdn.macom.com/datasheets/ETC1-1-13.pdf,//media.digikey.com/Photos/MACom%20Technology%20Solutions/ETC1-1-13TR.JPG,1465-1217-2-ND,ETC1-1-13TR,M/A-Com Technology Solutions,BALUN 4.5MHZ-3GHZ 1:1 5SMD,14000,68000,"1.18500","0","2000","Tape & Reel (TR)","-","Active","4.5MHz ~ 3GHz","1:1","-","3.5dB","-","5-SMD","Surface Mount"
http://cdn.macom.com/datasheets/ETC1-1-13.pdf,//media.digikey.com/Photos/MACom%20Technology%20Solutions/ETC1-1-13TR.JPG,1465-1217-1-ND,ETC1-1-13TR,M/A-Com Technology Solutions,BALUN 4.5MHZ-3GHZ 1:1 5SMD,14941,68567,"2.48000","0","1","Cut Tape (CT)","-","Active","4.5MHz ~ 3GHz","1:1","-","3.5dB","-","5-SMD","Surface Mount"
http://cdn.macom.com/datasheets/ETC1-1-13.pdf,//media.digikey.com/Photos/MACom%20Technology%20Solutions/ETC1-1-13TR.JPG,1465-1217-6-ND,ETC1-1-13TR,M/A-Com Technology Solutions,BALUN 4.5MHZ-3GHZ 1:1 5SMD,14941,68567,"Digi-Reel","0","1","Digi-Reel®","-","Active","4.5MHz ~ 3GHz","1:1","-","3.5dB","-","5-SMD","Surface Mount"
https://productfinder.pulseeng.com/doc_type/WEB301/doc_num/CX2041NL/doc_part/CX2041NL.pdf,//media.digikey.com/Photos/Pulse%20Photos/CX2041NLT.JPG,553-2290-2-ND,CX2041NLT,Pulse Electronics Network,BALUN 50KHZ-450MHZ 75/75 5SMD,4000,0,"1.42200","0","2000","Tape & Reel (TR)","-","Active","50kHz ~ 450MHz","75 / 75Ohm","-","0.8dB","-25dB","5-SMD Module","Surface Mount"
https://productfinder.pulseeng.com/doc_type/WEB301/doc_num/CX2041NL/doc_part/CX2041NL.pdf,//media.digikey.com/Photos/Pulse%20Photos/CX2041NLT.JPG,553-2290-1-ND,CX2041NLT,Pulse Electronics Network,BALUN 50KHZ-450MHZ 75/75 5SMD,5539,0,"2.97000","0","1","Cut Tape (CT)","-","Active","50kHz ~ 450MHz","75 / 75Ohm","-","0.8dB","-25dB","5-SMD Module","Surface Mount"
https://productfinder.pulseeng.com/doc_type/WEB301/doc_num/CX2041NL/doc_part/CX2041NL.pdf,//media.digikey.com/Photos/Pulse%20Photos/CX2041NLT.JPG,553-2290-6-ND,CX2041NLT,Pulse Electronics Network,BALUN 50KHZ-450MHZ 75/75 5SMD,5539,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","50kHz ~ 450MHz","75 / 75Ohm","-","0.8dB","-25dB","5-SMD Module","Surface Mount"
https://productfinder.pulseeng.com/doc_type/WEB301/doc_num/CX2024NL/doc_part/CX2024NL.pdf,//media.digikey.com/Photos/Pulse%20Photos/CX2024NL.jpg,553-1498-ND,CX2024NL,Pulse Electronics Network,BALUN 10MHZ-1GHZ 1:1 6SMD,2833,0,"1.62000","0","1","Tray","-","Active","10MHz ~ 1GHz","1:1","20°","1.0dB","16dB","6-SMD","Surface Mount"
https://productfinder.pulseeng.com/doc_type/WEB301/doc_num/CX2045LNL/doc_part/CX2045LNL.pdf,//media.digikey.com/Photos/Pulse%20Photos/CX2045LNL.jpg,553-1500-ND,CX2045LNL,Pulse Electronics Network,BALUN 3MHZ-300MHZ 1:2 SMD,2992,0,"2.96000","0","1","Tray","-","Active","3MHz ~ 300MHz","1:2","-","0.8dB","-","Nonstandard SMD","Surface Mount"
http://cdn.macom.com/datasheets/TP-103.pdf,//media.digikey.com/Photos/MACom%20Technology%20Solutions/TP-103-PIN.jpg,1465-1122-ND,TP-103-PIN,M/A-Com Technology Solutions,BALUN 500KHZ-1GHZ 50/200 6FLTPAK,74,0,"95.82000","0","1","Bulk","-","Active","500kHz ~ 1GHz","50 / 200Ohm","-","0.6dB","-","6-FlatPack","Surface Mount"
http://cdn.macom.com/datasheets/TP-101.pdf,//media.digikey.com/Photos/MACom%20Technology%20Solutions/TP-101-PIN.JPG,1465-1121-ND,TP-101-PIN,M/A-Com Technology Solutions,BALUN 500KHZ-1.5GHZ 50/50 6FLTPK,73,0,"101.69000","0","1","Bulk","-","Active","500kHz ~ 1.5GHz","50 / 50Ohm","-","0.5dB","-","6-FlatPack","Surface Mount"
https://www.johansontechnology.com/datasheets/2450BL15B200/2450BL15B200.pdf,//media.digikey.com/Renders/Johanson%20Tech%20Renders/2.45GHz%20Balun6.jpg,712-1043-2-ND,2450BL15B200E,Johanson Technology Inc.,BALUN 2.4GHZ-2.5GHZ 50/200 0805,112000,0,"0.11220","0","4000","Tape & Reel (TR)","2450","Active","2.4GHz ~ 2.5GHz","50 / 200Ohm","180° ±10°","1.0dB","9.5dB","0805 (2012 Metric)","Surface Mount"
https://www.johansontechnology.com/datasheets/2450BL15B200/2450BL15B200.pdf,//media.digikey.com/Renders/Johanson%20Tech%20Renders/2.45GHz%20Balun6.jpg,712-1043-1-ND,2450BL15B200E,Johanson Technology Inc.,BALUN 2.4GHZ-2.5GHZ 50/200 0805,115636,0,"0.36000","0","1","Cut Tape (CT)","2450","Active","2.4GHz ~ 2.5GHz","50 / 200Ohm","180° ±10°","1.0dB","9.5dB","0805 (2012 Metric)","Surface Mount"
https://www.johansontechnology.com/datasheets/2450BL15B200/2450BL15B200.pdf,//media.digikey.com/Renders/Johanson%20Tech%20Renders/2.45GHz%20Balun6.jpg,712-1043-6-ND,2450BL15B200E,Johanson Technology Inc.,BALUN 2.4GHZ-2.5GHZ 50/200 0805,115636,0,"Digi-Reel","0","1","Digi-Reel®","2450","Active","2.4GHz ~ 2.5GHz","50 / 200Ohm","180° ±10°","1.0dB","9.5dB","0805 (2012 Metric)","Surface Mount"
https://www.johansontechnology.com/datasheets/2450BL15B050/2450BL15B050.pdf,//media.digikey.com/Renders/Johanson%20Tech%20Renders/2.45GHz%20Balun6.jpg,712-1040-2-ND,2450BL15B050E,Johanson Technology Inc.,BALUN 2.4GHZ-2.5GHZ 50/50 0805,40000,0,"0.11220","0","4000","Tape & Reel (TR)","2450","Active","2.4GHz ~ 2.5GHz","50 / 50Ohm","180° ±10°","1.0dB","9.5dB","0805 (2012 Metric)","Surface Mount"
https://www.johansontechnology.com/datasheets/2450BL15B050/2450BL15B050.pdf,//media.digikey.com/Renders/Johanson%20Tech%20Renders/2.45GHz%20Balun6.jpg,712-1040-1-ND,2450BL15B050E,Johanson Technology Inc.,BALUN 2.4GHZ-2.5GHZ 50/50 0805,43804,0,"0.36000","0","1","Cut Tape (CT)","2450","Active","2.4GHz ~ 2.5GHz","50 / 50Ohm","180° ±10°","1.0dB","9.5dB","0805 (2012 Metric)","Surface Mount"
https://www.johansontechnology.com/datasheets/2450BL15B050/2450BL15B050.pdf,//media.digikey.com/Renders/Johanson%20Tech%20Renders/2.45GHz%20Balun6.jpg,712-1040-6-ND,2450BL15B050E,Johanson Technology Inc.,BALUN 2.4GHZ-2.5GHZ 50/50 0805,43804,0,"Digi-Reel","0","1","Digi-Reel®","2450","Active","2.4GHz ~ 2.5GHz","50 / 50Ohm","180° ±10°","1.0dB","9.5dB","0805 (2012 Metric)","Surface Mount"
https://product.tdk.com/info/en/documents/data_sheet/rf_balun_hhm1520_en.pdf,//media.digikey.com/Renders/TDK%20Renders/0805-RF.jpg,445-1234-2-ND,HHM1520,TDK Corporation,BALUN 2.4GHZ-2.5GHZ 50/100 0805,12000,0,"0.12563","0","2000","Tape & Reel (TR)","HHM","Active","2.4GHz ~ 2.5GHz","50 / 100Ohm","180° ±10°","1.0dB","10dB","0805 (2012 Metric)","Surface Mount"
https://product.tdk.com/info/en/documents/data_sheet/rf_balun_hhm1520_en.pdf,//media.digikey.com/Renders/TDK%20Renders/0805-RF.jpg,445-1234-1-ND,HHM1520,TDK Corporation,BALUN 2.4GHZ-2.5GHZ 50/100 0805,13544,0,"0.41000","0","1","Cut Tape (CT)","HHM","Active","2.4GHz ~ 2.5GHz","50 / 100Ohm","180° ±10°","1.0dB","10dB","0805 (2012 Metric)","Surface Mount"
https://product.tdk.com/info/en/documents/data_sheet/rf_balun_hhm1520_en.pdf,//media.digikey.com/Renders/TDK%20Renders/0805-RF.jpg,445-1234-6-ND,HHM1520,TDK Corporation,BALUN 2.4GHZ-2.5GHZ 50/100 0805,13544,0,"Digi-Reel","0","1","Digi-Reel®","HHM","Active","2.4GHz ~ 2.5GHz","50 / 100Ohm","180° ±10°","1.0dB","10dB","0805 (2012 Metric)","Surface Mount"
https://product.tdk.com/info/en/documents/data_sheet/rf_balun_hhm1520_en.pdf,//media.digikey.com/Renders/TDK%20Renders/0805-RF.jpg,445-3985-2-ND,HHM1520A2,TDK Corporation,BALUN 2.3GHZ-2.5GHZ 50/100 0805,2000,0,"0.12563","0","2000","Tape & Reel (TR)","HHM","Active","2.3GHz ~ 2.5GHz","50 / 100Ohm","180° ±10°","1.0dB","10dB","0805 (2012 Metric)","Surface Mount"
https://product.tdk.com/info/en/documents/data_sheet/rf_balun_hhm1520_en.pdf,//media.digikey.com/Renders/TDK%20Renders/0805-RF.jpg,445-3985-1-ND,HHM1520A2,TDK Corporation,BALUN 2.3GHZ-2.5GHZ 50/100 0805,2513,0,"0.41000","0","1","Cut Tape (CT)","HHM","Active","2.3GHz ~ 2.5GHz","50 / 100Ohm","180° ±10°","1.0dB","10dB","0805 (2012 Metric)","Surface Mount"
https://product.tdk.com/info/en/documents/data_sheet/rf_balun_hhm1520_en.pdf,//media.digikey.com/Renders/TDK%20Renders/0805-RF.jpg,445-3985-6-ND,HHM1520A2,TDK Corporation,BALUN 2.3GHZ-2.5GHZ 50/100 0805,2513,0,"Digi-Reel","0","1","Digi-Reel®","HHM","Active","2.3GHz ~ 2.5GHz","50 / 100Ohm","180° ±10°","1.0dB","10dB","0805 (2012 Metric)","Surface Mount"
http://www.st.com/content/ccc/resource/technical/document/datasheet/group3/51/4f/c4/19/79/13/4a/ad/DM00408204/files/DM00408204.pdf/jcr:content/translations/en.DM00408204.pdf,//media.digikey.com/Photos/STMicro%20Photos/MFG_BALF-NRG-02D3.jpg,497-17591-2-ND,BALF-NRG-02D3,STMicroelectronics,BALUN 2.4GHZ-2.5GHZ 50/50 4UFBGA,10000,0,"0.13020","0","5000","Tape & Reel (TR)","-","Active","2.4GHz ~ 2.5GHz","50 / 50Ohm","3°","1.3dB","19dB","4-UFBGA, CSPBGA","Surface Mount"
http://www.st.com/content/ccc/resource/technical/document/datasheet/group3/51/4f/c4/19/79/13/4a/ad/DM00408204/files/DM00408204.pdf/jcr:content/translations/en.DM00408204.pdf,//media.digikey.com/Photos/STMicro%20Photos/MFG_BALF-NRG-02D3.jpg,497-17591-1-ND,BALF-NRG-02D3,STMicroelectronics,BALUN 2.4GHZ-2.5GHZ 50/50 4UFBGA,13049,0,"0.50000","0","1","Cut Tape (CT)","-","Active","2.4GHz ~ 2.5GHz","50 / 50Ohm","3°","1.3dB","19dB","4-UFBGA, CSPBGA","Surface Mount"
http://www.st.com/content/ccc/resource/technical/document/datasheet/group3/51/4f/c4/19/79/13/4a/ad/DM00408204/files/DM00408204.pdf/jcr:content/translations/en.DM00408204.pdf,//media.digikey.com/Photos/STMicro%20Photos/MFG_BALF-NRG-02D3.jpg,497-17591-6-ND,BALF-NRG-02D3,STMicroelectronics,BALUN 2.4GHZ-2.5GHZ 50/50 4UFBGA,13049,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","2.4GHz ~ 2.5GHz","50 / 50Ohm","3°","1.3dB","19dB","4-UFBGA, CSPBGA","Surface Mount"
http://www.st.com/content/ccc/resource/technical/document/datasheet/0d/f4/d5/7f/90/c0/4a/bf/DM00122278.pdf/files/DM00122278.pdf/jcr:content/translations/en.DM00122278.pdf,//media.digikey.com/Renders/STMicro%20Renders/BALF-NRG-01D3.jpg,497-14945-2-ND,BALF-NRG-01D3,STMicroelectronics,BALUN 2.4GHZ-2.5GHZ 50/50 4WFBGA,15000,0,"0.16530","0","5000","Tape & Reel (TR)","-","Active","2.4GHz ~ 2.5GHz","50 / 50Ohm","7°","1.1dB","-20dBm","4-WFBGA, FCBGA","Surface Mount"
http://www.st.com/content/ccc/resource/technical/document/datasheet/0d/f4/d5/7f/90/c0/4a/bf/DM00122278.pdf/files/DM00122278.pdf/jcr:content/translations/en.DM00122278.pdf,//media.digikey.com/Renders/STMicro%20Renders/BALF-NRG-01D3.jpg,497-14945-1-ND,BALF-NRG-01D3,STMicroelectronics,BALUN 2.4GHZ-2.5GHZ 50/50 4WFBGA,18347,0,"0.51000","0","1","Cut Tape (CT)","-","Active","2.4GHz ~ 2.5GHz","50 / 50Ohm","7°","1.1dB","-20dBm","4-WFBGA, FCBGA","Surface Mount"
http://www.st.com/content/ccc/resource/technical/document/datasheet/0d/f4/d5/7f/90/c0/4a/bf/DM00122278.pdf/files/DM00122278.pdf/jcr:content/translations/en.DM00122278.pdf,//media.digikey.com/Renders/STMicro%20Renders/BALF-NRG-01D3.jpg,497-14945-6-ND,BALF-NRG-01D3,STMicroelectronics,BALUN 2.4GHZ-2.5GHZ 50/50 4WFBGA,18347,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","2.4GHz ~ 2.5GHz","50 / 50Ohm","7°","1.1dB","-20dBm","4-WFBGA, FCBGA","Surface Mount"
https://www.johansontechnology.com/datasheets/0900BL18B200/0900BL18B200.pdf,//media.digikey.com/Renders/Johanson%20Tech%20Renders/900MHz%20Balun6.jpg,712-1024-2-ND,0900BL18B200E,Johanson Technology Inc.,BALUN 800MHZ-1GHZ 50/200 1206,66000,0,"0.16575","0","3000","Tape & Reel (TR)","0900","Active","800MHz ~ 1GHz","50 / 200Ohm","180° ±10°","1.0dB","9.5dB","1206 (3216 Metric)","Surface Mount"
https://www.johansontechnology.com/datasheets/0900BL18B200/0900BL18B200.pdf,//media.digikey.com/Renders/Johanson%20Tech%20Renders/900MHz%20Balun6.jpg,712-1024-1-ND,0900BL18B200E,Johanson Technology Inc.,BALUN 800MHZ-1GHZ 50/200 1206,67148,0,"0.54000","0","1","Cut Tape (CT)","0900","Active","800MHz ~ 1GHz","50 / 200Ohm","180° ±10°","1.0dB","9.5dB","1206 (3216 Metric)","Surface Mount"
https://www.johansontechnology.com/datasheets/0900BL18B200/0900BL18B200.pdf,//media.digikey.com/Renders/Johanson%20Tech%20Renders/900MHz%20Balun6.jpg,712-1024-6-ND,0900BL18B200E,Johanson Technology Inc.,BALUN 800MHZ-1GHZ 50/200 1206,67148,0,"Digi-Reel","0","1","Digi-Reel®","0900","Active","800MHz ~ 1GHz","50 / 200Ohm","180° ±10°","1.0dB","9.5dB","1206 (3216 Metric)","Surface Mount"
https://www.johansontechnology.com/datasheets/0900BL18B100/0900BL18B100.pdf,//media.digikey.com/Renders/Johanson%20Tech%20Renders/900MHz%20Balun6.jpg,712-1023-2-ND,0900BL18B100E,Johanson Technology Inc.,BALUN 800MHZ-1GHZ 50/100 1206,12000,0,"0.16575","0","3000","Tape & Reel (TR)","0900","Active","800MHz ~ 1GHz","50 / 100Ohm","180° ±10°","1.0dB","9.5dB","1206 (3216 Metric)","Surface Mount"
https://www.johansontechnology.com/datasheets/0900BL18B100/0900BL18B100.pdf,//media.digikey.com/Renders/Johanson%20Tech%20Renders/900MHz%20Balun6.jpg,712-1023-1-ND,0900BL18B100E,Johanson Technology Inc.,BALUN 800MHZ-1GHZ 50/100 1206,13801,0,"0.54000","0","1","Cut Tape (CT)","0900","Active","800MHz ~ 1GHz","50 / 100Ohm","180° ±10°","1.0dB","9.5dB","1206 (3216 Metric)","Surface Mount"
https://www.johansontechnology.com/datasheets/0900BL18B100/0900BL18B100.pdf,//media.digikey.com/Renders/Johanson%20Tech%20Renders/900MHz%20Balun6.jpg,712-1023-6-ND,0900BL18B100E,Johanson Technology Inc.,BALUN 800MHZ-1GHZ 50/100 1206,13801,0,"Digi-Reel","0","1","Digi-Reel®","0900","Active","800MHz ~ 1GHz","50 / 100Ohm","180° ±10°","1.0dB","9.5dB","1206 (3216 Metric)","Surface Mount"
https://product.tdk.com/info/en/documents/data_sheet/rf_balun_hhm1711d1_en.pdf,//media.digikey.com/Renders/TDK%20Renders/HHM17%200603%20PKG.jpg,445-1232-2-ND,HHM1711D1,TDK Corporation,BALUN 2.4GHZ-2.5GHZ 50/100 0603,8000,0,"0.17952","0","4000","Tape & Reel (TR)","HHM","Active","2.4GHz ~ 2.5GHz","50 / 100Ohm","180° ±10°","1.2dB","10dB","0603 (1608 Metric)","Surface Mount"
https://product.tdk.com/info/en/documents/data_sheet/rf_balun_hhm1711d1_en.pdf,//media.digikey.com/Renders/TDK%20Renders/HHM17%200603%20PKG.jpg,445-1232-1-ND,HHM1711D1,TDK Corporation,BALUN 2.4GHZ-2.5GHZ 50/100 0603,11148,0,"0.58000","0","1","Cut Tape (CT)","HHM","Active","2.4GHz ~ 2.5GHz","50 / 100Ohm","180° ±10°","1.2dB","10dB","0603 (1608 Metric)","Surface Mount"
https://product.tdk.com/info/en/documents/data_sheet/rf_balun_hhm1711d1_en.pdf,//media.digikey.com/Renders/TDK%20Renders/HHM17%200603%20PKG.jpg,445-1232-6-ND,HHM1711D1,TDK Corporation,BALUN 2.4GHZ-2.5GHZ 50/100 0603,11148,0,"Digi-Reel","0","1","Digi-Reel®","HHM","Active","2.4GHz ~ 2.5GHz","50 / 100Ohm","180° ±10°","1.2dB","10dB","0603 (1608 Metric)","Surface Mount"
https://product.tdk.com/info/en/documents/data_sheet/rf_balun_hhm1710d1_en.pdf,//media.digikey.com/Renders/TDK%20Renders/HHM17%200603%20PKG.jpg,445-3246-2-ND,HHM1710D1,TDK Corporation,BALUN 2.4GHZ-2.5GHZ 50/50 0603,8000,0,"0.17952","0","4000","Tape & Reel (TR)","HHM","Active","2.4GHz ~ 2.5GHz","50 / 50Ohm","180° ±10°","1.2dB","10dB","0603 (1608 Metric)","Surface Mount"
https://product.tdk.com/info/en/documents/data_sheet/rf_balun_hhm1710d1_en.pdf,//media.digikey.com/Renders/TDK%20Renders/HHM17%200603%20PKG.jpg,445-3246-1-ND,HHM1710D1,TDK Corporation,BALUN 2.4GHZ-2.5GHZ 50/50 0603,10206,0,"0.58000","0","1","Cut Tape (CT)","HHM","Active","2.4GHz ~ 2.5GHz","50 / 50Ohm","180° ±10°","1.2dB","10dB","0603 (1608 Metric)","Surface Mount"
https://product.tdk.com/info/en/documents/data_sheet/rf_balun_hhm1710d1_en.pdf,//media.digikey.com/Renders/TDK%20Renders/HHM17%200603%20PKG.jpg,445-3246-6-ND,HHM1710D1,TDK Corporation,BALUN 2.4GHZ-2.5GHZ 50/50 0603,10206,0,"Digi-Reel","0","1","Digi-Reel®","HHM","Active","2.4GHz ~ 2.5GHz","50 / 50Ohm","180° ±10°","1.2dB","10dB","0603 (1608 Metric)","Surface Mount"
https://product.tdk.com/info/en/documents/data_sheet/rf_balun_hhm1522a7_en.pdf,//media.digikey.com/Renders/TDK%20Renders/0805-RF.jpg,445-3986-2-ND,HHM1522A7,TDK Corporation,BALUN 824MHZ-894MHZ 50/50 0805,2000,0,"0.19992","0","2000","Tape & Reel (TR)","HHM","Active","824MHz ~ 894MHz","50 / 50Ohm","180° ±10°","1.4dB","10dB","0805 (2012 Metric)","Surface Mount"
https://product.tdk.com/info/en/documents/data_sheet/rf_balun_hhm1522a7_en.pdf,//media.digikey.com/Renders/TDK%20Renders/0805-RF.jpg,445-3986-1-ND,HHM1522A7,TDK Corporation,BALUN 824MHZ-894MHZ 50/50 0805,3432,0,"0.65000","0","1","Cut Tape (CT)","HHM","Active","824MHz ~ 894MHz","50 / 50Ohm","180° ±10°","1.4dB","10dB","0805 (2012 Metric)","Surface Mount"
https://product.tdk.com/info/en/documents/data_sheet/rf_balun_hhm1522a7_en.pdf,//media.digikey.com/Renders/TDK%20Renders/0805-RF.jpg,445-3986-6-ND,HHM1522A7,TDK Corporation,BALUN 824MHZ-894MHZ 50/50 0805,3432,0,"Digi-Reel","0","1","Digi-Reel®","HHM","Active","824MHz ~ 894MHz","50 / 50Ohm","180° ±10°","1.4dB","10dB","0805 (2012 Metric)","Surface Mount"
https://product.tdk.com/info/en/documents/data_sheet/rf_balun_hhm1564a4_en.pdf,//media.digikey.com/Renders/TDK%20Renders/0805-RF.jpg,445-3993-2-ND,HHM1564A4,TDK Corporation,BALUN 824MHZ-894MHZ 50/200 0805,2000,0,"0.19992","0","2000","Tape & Reel (TR)","HHM","Active","824MHz ~ 894MHz","50 / 200Ohm","180° ±10°","1.0dB","10dB","0805 (2012 Metric)","Surface Mount"
https://product.tdk.com/info/en/documents/data_sheet/rf_balun_hhm1564a4_en.pdf,//media.digikey.com/Renders/TDK%20Renders/0805-RF.jpg,445-3993-1-ND,HHM1564A4,TDK Corporation,BALUN 824MHZ-894MHZ 50/200 0805,2562,0,"0.65000","0","1","Cut Tape (CT)","HHM","Active","824MHz ~ 894MHz","50 / 200Ohm","180° ±10°","1.0dB","10dB","0805 (2012 Metric)","Surface Mount"
https://product.tdk.com/info/en/documents/data_sheet/rf_balun_hhm1564a4_en.pdf,//media.digikey.com/Renders/TDK%20Renders/0805-RF.jpg,445-3993-6-ND,HHM1564A4,TDK Corporation,BALUN 824MHZ-894MHZ 50/200 0805,2562,0,"Digi-Reel","0","1","Digi-Reel®","HHM","Active","824MHz ~ 894MHz","50 / 200Ohm","180° ±10°","1.0dB","10dB","0805 (2012 Metric)","Surface Mount"
http://www.st.com/content/ccc/resource/technical/document/datasheet/8a/a7/b0/f7/24/fc/44/9f/DM00087690.pdf/files/DM00087690.pdf/jcr:content/translations/en.DM00087690.pdf,"//media.digikey.com/Renders/STMicro%20Renders/5-UFBGA,%20CSP.jpg",497-14009-2-ND,BAL-NRF02D3,STMicroelectronics,BALUN 2.4-2.54GHZ 5UFBGA CSPBGA,125000,0,"0.20300","0","5000","Tape & Reel (TR)","-","Active","2.4GHz ~ 2.54GHz","50 / -Ohm","6°","1.9dB","12dB","5-UFBGA, CSPBGA","Surface Mount"
http://www.st.com/content/ccc/resource/technical/document/datasheet/8a/a7/b0/f7/24/fc/44/9f/DM00087690.pdf/files/DM00087690.pdf/jcr:content/translations/en.DM00087690.pdf,"//media.digikey.com/Renders/STMicro%20Renders/5-UFBGA,%20CSP.jpg",497-14009-1-ND,BAL-NRF02D3,STMicroelectronics,BALUN 2.4-2.54GHZ 5UFBGA CSPBGA,127796,0,"0.63000","0","1","Cut Tape (CT)","-","Active","2.4GHz ~ 2.54GHz","50 / -Ohm","6°","1.9dB","12dB","5-UFBGA, CSPBGA","Surface Mount"
http://www.st.com/content/ccc/resource/technical/document/datasheet/8a/a7/b0/f7/24/fc/44/9f/DM00087690.pdf/files/DM00087690.pdf/jcr:content/translations/en.DM00087690.pdf,"//media.digikey.com/Renders/STMicro%20Renders/5-UFBGA,%20CSP.jpg",497-14009-6-ND,BAL-NRF02D3,STMicroelectronics,BALUN 2.4-2.54GHZ 5UFBGA CSPBGA,127796,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","2.4GHz ~ 2.54GHz","50 / -Ohm","6°","1.9dB","12dB","5-UFBGA, CSPBGA","Surface Mount"
https://www.johansontechnology.com/datasheets/4400BL15A0050/4400BL15A0050.pdf,-,712-1652-2-ND,4400BL15A0050E,Johanson Technology Inc.,BALUN 2.8GHZ-6GHZ 50/50 0805,4000,0,"0.21675","0","4000","Tape & Reel (TR)","4400","Active","2.8GHz ~ 6GHz","50 / 50Ohm","180° ±12°","1.5dB","9.5dB","0805 (2012 Metric), 6 PC Pad","Surface Mount"
https://www.johansontechnology.com/datasheets/4400BL15A0050/4400BL15A0050.pdf,-,712-1652-1-ND,4400BL15A0050E,Johanson Technology Inc.,BALUN 2.8GHZ-6GHZ 50/50 0805,6903,0,"0.70000","0","1","Cut Tape (CT)","4400","Active","2.8GHz ~ 6GHz","50 / 50Ohm","180° ±12°","1.5dB","9.5dB","0805 (2012 Metric), 6 PC Pad","Surface Mount"
https://www.johansontechnology.com/datasheets/4400BL15A0050/4400BL15A0050.pdf,-,712-1652-6-ND,4400BL15A0050E,Johanson Technology Inc.,BALUN 2.8GHZ-6GHZ 50/50 0805,6903,0,"Digi-Reel","0","1","Digi-Reel®","4400","Active","2.8GHz ~ 6GHz","50 / 50Ohm","180° ±12°","1.5dB","9.5dB","0805 (2012 Metric), 6 PC Pad","Surface Mount"
http://www.st.com/content/ccc/resource/technical/document/datasheet/c6/b0/08/17/5e/c7/4c/b0/DM00102035.pdf/files/DM00102035.pdf/jcr:content/translations/en.DM00102035.pdf,//media.digikey.com/Renders/STMicro%20Renders/FLIPCHIP4%20BAL.jpg,497-14994-2-ND,BAL-CC1101-01D3,STMicroelectronics,BALUN 779MHZ-928MHZ 50/50 4WFBGA,5000,0,"0.25245","0","5000","Tape & Reel (TR)","-","Active","779MHz ~ 928MHz","50 / 50Ohm","10°","1.9dB","-15dB","4-WFBGA, FCBGA","Surface Mount"
http://www.st.com/content/ccc/resource/technical/document/datasheet/c6/b0/08/17/5e/c7/4c/b0/DM00102035.pdf/files/DM00102035.pdf/jcr:content/translations/en.DM00102035.pdf,//media.digikey.com/Renders/STMicro%20Renders/FLIPCHIP4%20BAL.jpg,497-14994-1-ND,BAL-CC1101-01D3,STMicroelectronics,BALUN 779MHZ-928MHZ 50/50 4WFBGA,8274,0,"0.72000","0","1","Cut Tape (CT)","-","Active","779MHz ~ 928MHz","50 / 50Ohm","10°","1.9dB","-15dB","4-WFBGA, FCBGA","Surface Mount"
http://www.st.com/content/ccc/resource/technical/document/datasheet/c6/b0/08/17/5e/c7/4c/b0/DM00102035.pdf/files/DM00102035.pdf/jcr:content/translations/en.DM00102035.pdf,//media.digikey.com/Renders/STMicro%20Renders/FLIPCHIP4%20BAL.jpg,497-14994-6-ND,BAL-CC1101-01D3,STMicroelectronics,BALUN 779MHZ-928MHZ 50/50 4WFBGA,8274,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","779MHz ~ 928MHz","50 / 50Ohm","10°","1.9dB","-15dB","4-WFBGA, FCBGA","Surface Mount"
https://www.johansontechnology.com/datasheets/1850BL15B050/1850BL15B050.pdf,//media.digikey.com/Renders/Johanson%20Tech%20Renders/Diplexer%200805(2012)6.jpg,712-1030-2-ND,1850BL15B050E,Johanson Technology Inc.,BALUN 1.7GHZ-2GHZ 50/50 0805,16000,0,"0.25500","0","4000","Tape & Reel (TR)","1850","Active","1.7GHz ~ 2GHz","50 / 50Ohm","180° ±10°","1.0dB","9.5dB","0805 (2012 Metric)","Surface Mount"
https://www.johansontechnology.com/datasheets/1850BL15B050/1850BL15B050.pdf,//media.digikey.com/Renders/Johanson%20Tech%20Renders/Diplexer%200805(2012)6.jpg,712-1030-1-ND,1850BL15B050E,Johanson Technology Inc.,BALUN 1.7GHZ-2GHZ 50/50 0805,17024,0,"0.83000","0","1","Cut Tape (CT)","1850","Active","1.7GHz ~ 2GHz","50 / 50Ohm","180° ±10°","1.0dB","9.5dB","0805 (2012 Metric)","Surface Mount"
