Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Accessory Type","For Use With/Related Products"
http://global.kyocera.com/prdct/electro/product/pdf/8069.pdf,//media.digikey.com/photos/AVX%20Photos/048069000000800+.jpg,478-6021-2-ND,048069000000800+,Kyocera International Inc. Electronic Components,CONN SHIELD LOCK .2MM,60000,0,"0.14648","0","3000","-","Active","Shield Lock","RF Shields"
http://global.kyocera.com/prdct/electro/product/pdf/8069.pdf,//media.digikey.com/photos/AVX%20Photos/048069000000800+.jpg,478-6021-1-ND,048069000000800+,Kyocera International Inc. Electronic Components,CONN SHIELD LOCK .2MM,62568,0,"0.46000","0","1","-","Active","Shield Lock","RF Shields"
http://global.kyocera.com/prdct/electro/product/pdf/8069.pdf,//media.digikey.com/photos/AVX%20Photos/048069000000800+.jpg,478-6021-6-ND,048069000000800+,Kyocera International Inc. Electronic Components,CONN SHIELD LOCK .2MM,62568,0,"Digi-Reel","0","1","-","Active","Shield Lock","RF Shields"
http://nimbelink.com/datasheets/DataSheet-Verizon_SIM_Card.pdf,//media.digikey.com/Photos/NimbeLink/NL-SIM-COM.JPG,1477-1043-ND,NL-SIM-COM,"NimbeLink, LLC",SIM 4G VERIZON 3FF,1482,0,"3.00000","0","1","Skywire™","Active","SIM Card, Micro (3FF)","Verizon LTE"
http://nimbelink.com/Documentation/Sim_Cards/NL-SIM-VER-M1/1001410_NL-SIM-VER-M1_Datasheet.pdf,//media.digikey.com/photos/NimbeLink/NL-SIM-VER-M1.JPG,1477-1051-ND,NL-SIM-VER-M1,"NimbeLink, LLC",MICRO-SIM 2/3/4FF VZW COMM TEMP,876,0,"3.00000","0","1","-","Active","SIM Card, Mini/Micro/Nano (2FF/3FF/4FF)","Verizon LTE Cat M1"
https://productfinder.pulseeng.com/doc_type/WEB301/doc_num/W90XX/doc_part/W90XX.pdf,//media.digikey.com/Photos/PulseLarsen-Antennas/W9011M.jpg,1837-1035-ND,W9011M,PulseLarsen Antennas,JUMPER SMA U.FL(IPEX) 11"",5562,0,"3.13000","0","1","-","Active","Cable","Coaxial, Communication or Electrical Cables"
http://www.lsr.com/downloads/products/330-0018.pdf,//media.digikey.com/Photos/LS%20Research%20LLC/080-0001.JPG,080-0001-ND,080-0001,Laird - Wireless & Thermal Systems,RP-SMA BULKHEAD,4961,0,"4.40000","0","1","-","Active","Adapter Cable, U.FL to RP-SMA","-"
https://nimbelink.com/Documentation/Sim_Cards/NL-SIM-COM/30147_NL-SIM_Datasheet.pdf,//media.digikey.com/Photos/NimbeLink/NL-SIM-IND.JPG,1477-1052-ND,NL-SIM-IND,"NimbeLink, LLC",MICRO-SIM 3FF VZW IND TEMP,258,0,"5.00000","0","1","-","Active","SIM Card, Micro (3FF)","Verizon LTE"
//media.digikey.com/pdf/Data%20Sheets/Roving%20Networks/Antennae_Cable.pdf,//media.digikey.com/photos/Roving%20Networks%20Photos/RN-UFL-SMA6.JPG,740-1031-ND,RN-UFL-SMA6,Microchip Technology,CABLE COAX W/UFL RPSMA 6"",9524,0,"5.15000","0","1","-","Active","Adapter Cable, U.FL to RP-SMA","-"
-,//media.digikey.com/photos/Sierra-Wireless/6000595.JPG,1645-1008-2-ND,HL SNAP-IN BASE_6000595,Sierra Wireless,SOCKET FRAME HL 66 PINS,2800,0,"5.83780","0","350","-","Active","-","-"
-,//media.digikey.com/photos/Sierra-Wireless/6000595.JPG,1645-1008-1-ND,HL SNAP-IN BASE_6000595,Sierra Wireless,SOCKET FRAME HL 66 PINS,2978,0,"8.84000","0","1","-","Active","-","-"
-,//media.digikey.com/photos/Sierra-Wireless/6000595.JPG,1645-1008-6-ND,HL SNAP-IN BASE_6000595,Sierra Wireless,SOCKET FRAME HL 66 PINS,2978,0,"Digi-Reel","0","1","-","Active","-","-"
http://www.lsr.com/downloads/products/330-0146.pdf,//media.digikey.com/Photos/LS%20Research%20LLC/080-0013.jpg,080-0013-ND,080-0013,Laird - Wireless & Thermal Systems,CABLE U.FL TO RPSMA 105MM,1664,0,"6.70000","0","1","-","Active","Adapter Cable","-"
https://linxtechnologies.com/wp/wp-content/uploads/ant-mag-bxx-ccc.pdf,//media.digikey.com/photos/Linx%20Tech%20Photos/ANT-MAG-B50-RPS.jpg,ANT-MAG-B50-RPS-ND,ANT-MAG-B50-RPS,Linx Technologies Inc.,BASE MAGN 50MM 13.1' CBL RP-SMA,165,0,"8.41000","0","1","-","Active","Magnetic Base","MAG-1 Series"
//media.digikey.com/pdf/Data%20Sheets/Multi-Tech%20Systems%20PDFs/Accessories_Gde.pdf,//media.digikey.com/Photos/Multi-Tech%20Photos/CASMA-UFL-10.jpg,591-1139-ND,CASMA-UFL-10,Multi-Tech Systems Inc.,U.FL TO SMA 8IN,21,0,"8.95000","0","1","-","Active","Adapter Cable","MultiTech Cellular Products"
//media.digikey.com/pdf/Data%20Sheets/Multi-Tech%20Systems%20PDFs/Accessories_Gde.pdf,//media.digikey.com/Photos/Multi-Tech%20Photos/PC-932-DC.JPG,881-1044-ND,PC-932-DC,Multi-Tech Systems Inc.,POWER CABLE DC,591,0,"11.88000","0","1","-","Not For New Designs","Power Cable","-"
//media.digikey.com/pdf/Data%20Sheets/Multi-Tech%20Systems%20PDFs/Accessories_Gde.pdf,//media.digikey.com/photos/Multi-Tech%20Photos/FPC-532-DC.JPG,881-1013-ND,FPC-532-DC,Multi-Tech Systems Inc.,POWER CABLE FUSED DC,3154,0,"15.84000","0","1","-","Active","Power Cable","-"
http://assets.lairdtech.com/home/brandworld/files/ANT-DS-Mounts_0414.pdf,//media.digikey.com/Photos/Laird%20Tech%20Photos/VTPM800.jpg,994-1078-ND,VTPM800,Laird Technologies IAS,MOUNT ALTERNATIVE 5/8"" N/F,263,0,"17.69000","0","1","-","Active","Mount","-"
https://github.com/sparkfun/XBee_Explorer_Serial/tree/v1.3,//media.digikey.com/Photos/Sparkfun%20Elec%20%20Photos/MFG_WRL-13225.jpg,1568-1558-ND,WRL-13225,SparkFun Electronics,SPARKFUN XBEE EXPLORER SERIAL,1034,0,"20.63000","0","1","XBee®","Active","Interface Board","XBee® Modules"
//media.digikey.com/pdf/Data%20Sheets/Sparkfun%20PDFs/WRL-11812_Web.pdf,//media.digikey.com/Photos/Sparkfun%20Elec%20%20Photos/MFG_WRL-11812.jpg,1568-1305-ND,WRL-11812,SparkFun Electronics,SPARKFUN XBEE EXPLORER USB,260,0,"25.95000","0","1","-","Active","Interface Board","XBee® Modules"
//media.digikey.com/pdf/Data%20Sheets/Sparkfun%20PDFs/WRL-11697_Web.pdf,//media.digikey.com/Photos/Sparkfun%20Elec%20%20Photos/MFG_WRL-11697.jpg,1568-1116-ND,WRL-11697,SparkFun Electronics,XBEE EXPLORER DONGLE,134,0,"25.95000","0","1","Explorer","Active","Dongle","XBee® Modules"
https://nimbelink.com/Documentation/Development_Kits/NL-AB-MPCIE/30174_NL-AB-MPCIE_ProductBrief.pdf,//media.digikey.com/Photos/NimbeLink/MFG_NL-AB-MPCIE.jpg,1477-1025-ND,NL-AB-MPCIE,"NimbeLink, LLC",DEV ADAPTER KIT SKYWIRE,753,0,"37.00000","0","1","Skywire™","Active","Adapter Board","Skywire Modems"
//media.digikey.com/pdf/Data%20Sheets/Laird%20Technologies/PW_Antenna_Catalog.pdf,//media.digikey.com/Photos/Laird%20Tech%20Photos/SP6-230-BFF.jpg,994-1062-ND,SP6-230-BFF,Laird Technologies IAS,SURGE PROTECTOR BULKHEAD,121,0,"40.00000","0","1","-","Active","Surge Protector Module","-"
-,//media.digikey.com/photos/CSR%20PLC%20Photos/DEV-SYS-1808-1A.JPG,DEV-SYS-1808-1A-ND,DEV-SYS-1808-1A,Qualcomm,CONVERTER USB TO SPI,55,0,"224.77000","0","1","-","Active","Adapter - USB","CSR Products"
-,//media.digikey.com/photos/Sierra-Wireless/6000596.JPG,1645-1009-ND,HL SNAP-IN COVER_6000596,Sierra Wireless,SOCKET COVER HL,2430,0,"1.88000","0","1","-","Active","-","-"
-,//media.digikey.com/photos/NimbeLink/NL-SIM-VER-M1.JPG,1477-1069-ND,NL-SIM-VER-TRI,"NimbeLink, LLC","SIM (2FF,3FF,4FF) VER 4G LTE",463,0,"3.00000","0","1","-","Active","SIM Card, Mini/Micro/Nano (2FF/3FF/4FF)","-"
https://productfinder.pulseeng.com/doc_type/WEB301/doc_num/W90XX/doc_part/W90XX.pdf,//media.digikey.com/Photos/PulseLarsen-Antennas/W9009C.JPG,1837-1028-ND,W9009C,PulseLarsen Antennas,LOW LOSS MINI COAX JUMPER CABLE,899,0,"3.13000","0","1","*","Active","-","-"
https://linxtechnologies.com/wp/wp-content/uploads/otx-acc-kit-hh-oem-x.pdf,//media.digikey.com/Photos/Linx%20Tech%20Photos/OTX-ACC-KIT-HH-BLK.jpg,OTX-ACC-KIT-HH-BLK-ND,OTX-ACC-KIT-HH-BLK,Linx Technologies Inc.,COVER FOR OEM TX BLACK,211,0,"3.54000","0","1","*","Active","Case","OTX-LR8, OTX-CP8, CMD-HHLR, CMD-HHCP"
//media.digikey.com/pdf/Data%20Sheets/Hologram%20PDFs/SIM_DS_170107_v2.pdf,//media.digikey.com/photos/Hologram-Inc/MFG_SIM-N2-2FF3FF4FF.jpg,1887-1003-ND,SIM-N2-2FF3FF4FF,"Hologram, Inc.",GLOBAL IOT SIM 2FF/3FF/4FF,723,0,"4.90000","0","1","-","Active","SIM Card, Mini/Micro/Nano (2FF/3FF/4FF)","-"
//media.digikey.com/pdf/Application%20Notes/Logic%20PD%20Application%20Notes/DM3730-AM3703_Shield_Cover_AN616.pdf,//media.digikey.com/Photos/Logic/LPD-SOM-CLIP2-THPAD.jpg,460-3544-2-ND,LPD-SOM-EU-SHIELD,Logic,EMISSIONS SHIELD COVER,550,0,"6.15000","0","50","-","Active","Shield Plate","-"
//media.digikey.com/pdf/Application%20Notes/Logic%20PD%20Application%20Notes/DM3730-AM3703_Shield_Cover_AN616.pdf,//media.digikey.com/Photos/Logic/LPD-SOM-CLIP2-THPAD.jpg,460-3544-1-ND,LPD-SOM-EU-SHIELD,Logic,EMISSIONS SHIELD COVER,950,0,"7.73000","0","1","-","Active","Shield Plate","-"
//media.digikey.com/pdf/Application%20Notes/Logic%20PD%20Application%20Notes/DM3730-AM3703_Shield_Cover_AN616.pdf,//media.digikey.com/Photos/Logic/LPD-SOM-CLIP2-THPAD.jpg,460-3544-6-ND,LPD-SOM-EU-SHIELD,Logic,EMISSIONS SHIELD COVER,950,0,"Digi-Reel","0","1","-","Active","Shield Plate","-"
//media.digikey.com/pdf/Data%20Sheets/Laird%20Technologies/LBT3400_LBTB3400_Dwg.pdf,//media.digikey.com/Photos/Laird%20Tech%20Photos/LBT3400.jpg,994-1027-ND,LBT3400,Laird Technologies IAS,MOUNT L BRACKET FOR TRUNK GOOSE,220,0,"6.30000","0","1","-","Active","Mount","-"
http://www.lsr.com/downloads/products/330-0147.pdf,//media.digikey.com/Photos/LS%20Research%20LLC/080-0014.jpg,080-0014-ND,080-0014,Laird - Wireless & Thermal Systems,CABLE U.FL TO RPSMA 210MM,744,0,"6.93000","0","1","-","Active","Adapter Cable","-"
//media.digikey.com/pdf/Data%20Sheets/Sparkfun%20PDFs/WRL-11373_Web.pdf,//media.digikey.com/Photos/Sparkfun%20Elec%20%20Photos/MFG_WRL-11373.jpg,1568-1075-ND,WRL-11373,SparkFun Electronics,BOARD XBEE EXPLORER REGULATED,252,0,"10.95000","0","1","XBee®","Active","ProtoBoard","XBee® Modules"
https://cdn.taoglas.com/datasheets/CAB.X02.pdf,//media.digikey.com/Photos/Taoglas/MFG_CAB.X02.jpg,931-1365-ND,CAB.X02,Taoglas Limited,CBL ASSY SMAF TO M CFD200 2000MM,102,0,"23.79000","0","1","-","Active","Antenna Mounting Base","Antennas or Video Cameras"
https://cdn.harwin.com/pdfs/S01-806005KIT.pdf,//media.digikey.com/Photos/Harwin/S01-806005KIT.jpg,952-2631-ND,S01-806005KIT,Harwin Inc.,RFI SHIELD CAN KIT,290,0,"25.55000","0","1","EZ BoardWare","Active","-","-"
//media.digikey.com/pdf/Data%20Sheets/Laird%20Technologies/PW_Antenna_Catalog.pdf,//media.digikey.com/Photos/Laird%20Tech%20Photos/SP6-230-BFM.JPG,994-1063-ND,SP6-230-BFM,Laird Technologies IAS,SURGE PROTECTOR BULKHEAD,101,0,"40.05000","0","1","-","Active","Surge Protector Module","-"
http://ftp1.digi.com/support/documentation/xbibuss_referenceguide.pdf,//media.digikey.com/Photos/Digi%20Int'l%20Photos/XBIB-U-SS.JPG,602-1408-ND,XBIB-U-SS,Digi International,BOARD XBEE/XBEE PRO USB SMD SKT,579,0,"70.00000","0","1","-","Active","Interface Board","XBee® and XBee® Pro Radios"
http://ftp1.digi.com/support/documentation/productmanual_xtend_oem_rfmodule.pdf,//media.digikey.com/photos/Digi%20Int'l%20Photos/XTIB-R.jpg,XTIB-R-ND,XTIB-R,Digi International,BOARD INTERFACE 1W RS232/485,40,0,"80.00000","0","1","-","Active","Interface Board","XTend® Radios"
http://www.synapse-wireless.com/upl/downloads/industry-solutions/reference/product-brief-prototyping-board-sn171-c1cb2be4.pdf,//media.digikey.com/photos/Synapse%20Photos/sn171gg-nr.jpg,746-1014-ND,SN171GG-NR,Synapse Wireless,SNAP PROTOBOARD W/NO RADIO,39,0,"94.94000","0","1","-","Active","ProtoBoard","Synapse RF Engines"
-,//media.digikey.com/Photos/RevX-Systems-Corp/103.jpg,1998-1003-ND,103,RevX Systems Corp.,TRIPLE 2FF/3FF/4FF SIM T-MOBIL,130,0,"4.44000","0","1","Digi-Key Data Plans","Active","SIM Card, Mini/Micro/Nano (2FF/3FF/4FF)","T-Mobile LTE"
