Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Resistance","Tolerance","Power (Watts)","Composition","Features","Temperature Coefficient","Operating Temperature","Package / Case","Supplier Device Package","Size / Dimension","Height - Seated (Max)","Number of Terminations","Failure Rate"
https://www.seielect.com/catalog/sei-cf_cfm.pdf,//media.digikey.com/Renders/Stackpole%20Renders/CF%2010k.jpg,CF14JT10K0TR-ND,CF14JT10K0,Stackpole Electronics Inc,RES 10K OHM 1/4W 5% AXIAL,1515000,0,"0.00475","0","5000","Tape & Reel (TR)","CF","Active","10 kOhms","±5%","0.25W, 1/4W","Carbon Film","Flame Retardant Coating, Safety","0/ -500ppm/°C","-55°C ~ 155°C","Axial","Axial","0.091"" Dia x 0.236"" L (2.30mm x 6.00mm)","-","2","-"
https://www.seielect.com/catalog/sei-cf_cfm.pdf,//media.digikey.com/Renders/Stackpole%20Renders/CF%2010k.jpg,CF14JT10K0CT-ND,CF14JT10K0,Stackpole Electronics Inc,RES 10K OHM 1/4W 5% AXIAL,1524462,0,"0.10000","0","1","Cut Tape (CT)","CF","Active","10 kOhms","±5%","0.25W, 1/4W","Carbon Film","Flame Retardant Coating, Safety","0/ -500ppm/°C","-55°C ~ 155°C","Axial","Axial","0.091"" Dia x 0.236"" L (2.30mm x 6.00mm)","-","2","-"
https://www.seielect.com/catalog/sei-cf_cfm.pdf,//media.digikey.com/Renders/Stackpole%20Renders/CF%201k.jpg,CF14JT1K00TR-ND,CF14JT1K00,Stackpole Electronics Inc,RES 1K OHM 1/4W 5% AXIAL,935000,0,"0.00475","0","5000","Tape & Reel (TR)","CF","Active","1 kOhms","±5%","0.25W, 1/4W","Carbon Film","Flame Retardant Coating, Safety","0/ -400ppm/°C","-55°C ~ 155°C","Axial","Axial","0.091"" Dia x 0.236"" L (2.30mm x 6.00mm)","-","2","-"
https://www.seielect.com/catalog/sei-cf_cfm.pdf,//media.digikey.com/Renders/Stackpole%20Renders/CF%201k.jpg,CF14JT1K00CT-ND,CF14JT1K00,Stackpole Electronics Inc,RES 1K OHM 1/4W 5% AXIAL,945726,0,"0.10000","0","1","Cut Tape (CT)","CF","Active","1 kOhms","±5%","0.25W, 1/4W","Carbon Film","Flame Retardant Coating, Safety","0/ -400ppm/°C","-55°C ~ 155°C","Axial","Axial","0.091"" Dia x 0.236"" L (2.30mm x 6.00mm)","-","2","-"
https://www.seielect.com/catalog/sei-rnf_rnmf.pdf,//media.digikey.com/Renders/Stackpole%20Renders/RNF-1KOhm1%25.jpg,RNF14FTD1K00TR-ND,RNF14FTD1K00,Stackpole Electronics Inc,RES 1K OHM 1/4W 1% AXIAL,425000,0,"0.00850","0","5000","Tape & Reel (TR)","RNF","Active","1 kOhms","±1%","0.25W, 1/4W","Metal Film","Flame Retardant Coating, Safety","±100ppm/°C","-55°C ~ 155°C","Axial","Axial","0.093"" Dia x 0.250"" L (2.35mm x 6.35mm)","-","2","-"
https://www.seielect.com/catalog/sei-rnf_rnmf.pdf,//media.digikey.com/Renders/Stackpole%20Renders/RNF-1KOhm1%25.jpg,RNF14FTD1K00CT-ND,RNF14FTD1K00,Stackpole Electronics Inc,RES 1K OHM 1/4W 1% AXIAL,425259,0,"0.10000","0","1","Cut Tape (CT)","RNF","Active","1 kOhms","±1%","0.25W, 1/4W","Metal Film","Flame Retardant Coating, Safety","±100ppm/°C","-55°C ~ 155°C","Axial","Axial","0.093"" Dia x 0.250"" L (2.35mm x 6.35mm)","-","2","-"
https://www.seielect.com/catalog/sei-rnf_rnmf.pdf,//media.digikey.com/Renders/Stackpole%20Renders/RNF-10KOhm1%25.jpg,RNF14FTD10K0TR-ND,RNF14FTD10K0,Stackpole Electronics Inc,RES 10K OHM 1/4W 1% AXIAL,320000,0,"0.00850","0","5000","Tape & Reel (TR)","RNF","Active","10 kOhms","±1%","0.25W, 1/4W","Metal Film","Flame Retardant Coating, Safety","±100ppm/°C","-55°C ~ 155°C","Axial","Axial","0.093"" Dia x 0.250"" L (2.35mm x 6.35mm)","-","2","-"
https://www.seielect.com/catalog/sei-rnf_rnmf.pdf,//media.digikey.com/Renders/Stackpole%20Renders/RNF-10KOhm1%25.jpg,RNF14FTD10K0CT-ND,RNF14FTD10K0,Stackpole Electronics Inc,RES 10K OHM 1/4W 1% AXIAL,332508,0,"0.10000","0","1","Cut Tape (CT)","RNF","Active","10 kOhms","±1%","0.25W, 1/4W","Metal Film","Flame Retardant Coating, Safety","±100ppm/°C","-55°C ~ 155°C","Axial","Axial","0.093"" Dia x 0.250"" L (2.35mm x 6.35mm)","-","2","-"
http://www.yageo.com/documents/recent/Yageo%20LR_MFR_2013.pdf,//media.digikey.com/Renders/Yageo%20Renders/MFR-25FRF52-10K.jpg,10.0KXTR-ND,MFR-25FRF52-10K,Yageo,RES 10K OHM 1/4W 1% AXIAL,1000000,0,"0.01047","0","5000","Tape & Reel (TR)","MFR","Active","10 kOhms","±1%","0.25W, 1/4W","Metal Film","-","±100ppm/°C","-55°C ~ 155°C","Axial","Axial","0.094"" Dia x 0.248"" L (2.40mm x 6.30mm)","-","2","-"
http://www.yageo.com/NewPortal/yageodocoutput?fileName=/pdf/throughhole/Yageo_LR_ZOR_2013.pdf,//media.digikey.com/Renders/Yageo%20Renders/ZOR.jpg,0.0ETR-ND,ZOR-12-R-52-0R,Yageo,RES 0 OHM 1/6W JUMP AXIAL,320000,0,"0.01668","0","5000","Tape & Reel (TR)","ZOR","Active","0 Ohms","Jumper","0.167W, 1/6W","Carbon Film","-","-","-55°C ~ 155°C","Axial","Axial","0.071"" Dia x 0.130"" L (1.80mm x 3.30mm)","-","2","-"
http://www.yageo.com/NewPortal/yageodocoutput?fileName=/pdf/throughhole/Yageo_LR_ZOR_2013.pdf,//media.digikey.com/Renders/Yageo%20Renders/ZOR.jpg,0.0QTR-ND,ZOR-25-R-52-0R,Yageo,RES 0 OHM 1/4W JUMP AXIAL,495000,0,"0.02037","0","5000","Tape & Reel (TR)","ZOR","Active","0 Ohms","Jumper","0.25W, 1/4W","Carbon Film","-","-","-55°C ~ 155°C","Axial","Axial","0.091"" Dia x 0.248"" L (2.30mm x 6.30mm)","-","2","-"
http://www.vishay.com/docs/28729/pr010203.pdf,//media.digikey.com/Renders/Vishay%20BC%20Renders/PR03-1K-OHM.jpg,PPC1.0KW-1TR-ND,PR01000101001JR500,Vishay BC Components,RES 1K OHM 1W 5% AXIAL,170000,0,"0.02550","0","5000","Tape & Reel (TR)","PR01","Active","1 kOhms","±5%","1W","Metal Film","Automotive AEC-Q200, Flame Retardant Coating, Safety","±250ppm/°C","-55°C ~ 155°C","Axial","Axial","0.098"" Dia x 0.256"" L (2.50mm x 6.50mm)","-","2","-"
http://www.vishay.com/docs/28729/pr010203.pdf,//media.digikey.com/Renders/Vishay%20BC%20Renders/PR03-1K-OHM.jpg,PPC1.0KW-1CT-ND,PR01000101001JR500,Vishay BC Components,RES 1K OHM 1W 5% AXIAL,174666,0,"0.24000","0","1","Cut Tape (CT)","PR01","Active","1 kOhms","±5%","1W","Metal Film","Automotive AEC-Q200, Flame Retardant Coating, Safety","±250ppm/°C","-55°C ~ 155°C","Axial","Axial","0.098"" Dia x 0.256"" L (2.50mm x 6.50mm)","-","2","-"
https://www.seielect.com/catalog/sei-rnv.pdf,"//media.digikey.com/Renders/Stackpole%20Renders/1,5m-RNV-1%25.jpg",RNV14FAL1M50TB-ND,RNV14FAL1M50,Stackpole Electronics Inc,RES MF HV .25W 1.5M OHM 1% AXIAL,44000,0,"0.02970","0","2000","Tape & Box (TB)","RNV","Active","1.5 MOhms","±1%","0.25W, 1/4W","Metal Film","Flame Retardant Coating, High Voltage, Moisture Resistant, Pulse Withstanding, Safety","±200ppm/°C","-55°C ~ 155°C","Axial","Axial","0.094"" Dia x 0.236"" L (2.40mm x 6.00mm)","-","2","-"
https://www.seielect.com/catalog/sei-rnv.pdf,"//media.digikey.com/Renders/Stackpole%20Renders/1,5m-RNV-1%25.jpg",RNV14FAL1M50CT-ND,RNV14FAL1M50,Stackpole Electronics Inc,RES MF HV .25W 1.5M OHM 1% AXIAL,45908,0,"0.26000","0","1","Cut Tape (CT)","RNV","Active","1.5 MOhms","±1%","0.25W, 1/4W","Metal Film","Flame Retardant Coating, High Voltage, Moisture Resistant, Pulse Withstanding, Safety","±200ppm/°C","-55°C ~ 155°C","Axial","Axial","0.094"" Dia x 0.236"" L (2.40mm x 6.00mm)","-","2","-"
https://www.seielect.com/catalog/sei-rnv.pdf,//media.digikey.com/Photos/Stackpole%20Photos/RNV14FAL1M00.jpg,RNV14FAL1M00TB-ND,RNV14FAL1M00,Stackpole Electronics Inc,RES MF HV .25W 1M OHM 1% AXIAL,6000,0,"0.02970","0","2000","Tape & Box (TB)","RNV","Active","1 MOhms","±1%","0.25W, 1/4W","Metal Film","Flame Retardant Coating, High Voltage, Moisture Resistant, Pulse Withstanding, Safety","±200ppm/°C","-55°C ~ 155°C","Axial","Axial","0.094"" Dia x 0.236"" L (2.40mm x 6.00mm)","-","2","-"
https://www.seielect.com/catalog/sei-rnv.pdf,//media.digikey.com/Photos/Stackpole%20Photos/RNV14FAL1M00.jpg,RNV14FAL1M00CT-ND,RNV14FAL1M00,Stackpole Electronics Inc,RES MF HV .25W 1M OHM 1% AXIAL,8048,0,"0.26000","0","1","Cut Tape (CT)","RNV","Active","1 MOhms","±1%","0.25W, 1/4W","Metal Film","Flame Retardant Coating, High Voltage, Moisture Resistant, Pulse Withstanding, Safety","±200ppm/°C","-55°C ~ 155°C","Axial","Axial","0.094"" Dia x 0.236"" L (2.40mm x 6.00mm)","-","2","-"
http://www.yageo.com/NewPortal/yageodocoutput?fileName=/pdf/throughhole/Yageo_LR_FKN_2013.pdf,//media.digikey.com/Renders/Yageo%20Renders/FKN100JR-73-100R.jpg,100DYTR-ND,FKN2WSJR-73-100R,Yageo,RES 100 OHM 2W 5% AXIAL,24000,0,"0.08233","0","2000","Tape & Reel (TR)","FKN","Active","100 Ohms","±5%","2W","Wirewound","Flame Proof, Fusible, Safety","-","-40°C ~ 155°C","Axial","Axial","0.177"" Dia x 0.453"" L (4.50mm x 11.50mm)","-","2","-"
http://www.yageo.com/NewPortal/yageodocoutput?fileName=/pdf/throughhole/Yageo_LR_FKN_2013.pdf,//media.digikey.com/Renders/Yageo%20Renders/FKN100JR-73-100R.jpg,100DYCT-ND,FKN2WSJR-73-100R,Yageo,RES 100 OHM 2W 5% AXIAL,25851,0,"0.54000","0","1","Cut Tape (CT)","FKN","Active","100 Ohms","±5%","2W","Wirewound","Flame Proof, Fusible, Safety","-","-40°C ~ 155°C","Axial","Axial","0.177"" Dia x 0.453"" L (4.50mm x 11.50mm)","-","2","-"
http://www.yageo.com/NewPortal/yageodocoutput?fileName=/pdf/throughhole/Yageo_LR_CFR_2013.pdf,//media.digikey.com/Renders/Yageo%20Renders/CFR-12JR-1K0.jpg,1.0KQBK-ND,CFR-25JB-52-1K,Yageo,RES 1K OHM 1/4W 5% AXIAL,378302,0,"0.10000","0","1","Bulk","CFR","Active","1 kOhms","±5%","0.25W, 1/4W","Carbon Film","-","-350/ +500ppm/°C","-55°C ~ 155°C","Axial","Axial","0.094"" Dia x 0.248"" L (2.40mm x 6.30mm)","-","2","-"
http://www.yageo.com/documents/recent/Yageo%20LR_MFR_2013.pdf,//media.digikey.com/Renders/Yageo%20Renders/MFR-25FRF52-10K.jpg,10.0KXBK-ND,MFR-25FBF52-10K,Yageo,RES 10K OHM 1/4W 1% AXIAL,373481,0,"0.10000","0","1","Bulk","MFR","Active","10 kOhms","±1%","0.25W, 1/4W","Metal Film","-","±100ppm/°C","-55°C ~ 155°C","Axial","Axial","0.094"" Dia x 0.248"" L (2.40mm x 6.30mm)","-","2","-"
http://www.yageo.com/NewPortal/yageodocoutput?fileName=/pdf/throughhole/Yageo_LR_CFR_2013.pdf,//media.digikey.com/Renders/Yageo%20Renders/CFR-12JR-10K.jpg,10KQBK-ND,CFR-25JB-52-10K,Yageo,RES 10K OHM 1/4W 5% AXIAL,298602,0,"0.10000","0","1","Bulk","CFR","Active","10 kOhms","±5%","0.25W, 1/4W","Carbon Film","-","-350/ +500ppm/°C","-55°C ~ 155°C","Axial","Axial","0.094"" Dia x 0.248"" L (2.40mm x 6.30mm)","-","2","-"
https://www.bourns.com/docs/Product-Datasheets/FW.pdf,//media.digikey.com/Renders/Bourns%20Renders/FWxxA%2010.jpg,FW10A10R0JATB-ND,FW10A10R0JA,Bourns Inc.,RES 10 OHM 1W 5% AXIAL,36000,0,"0.12880","0","1000","Tape & Box (TB)","FWxxA","Active","10 Ohms","±5%","1W","Wirewound","Fusible, Safety","±200ppm/°C","-55°C ~ 155°C","Axial","Axial","0.217"" Dia x 0.472"" L (5.50mm x 12.00mm)","-","2","-"
https://www.bourns.com/docs/Product-Datasheets/FW.pdf,//media.digikey.com/Renders/Bourns%20Renders/FWxxA%2010.jpg,FW10A10R0JACT-ND,FW10A10R0JA,Bourns Inc.,RES 10 OHM 1W 5% AXIAL,36235,0,"0.58000","0","1","Cut Tape (CT)","FWxxA","Active","10 Ohms","±5%","1W","Wirewound","Fusible, Safety","±200ppm/°C","-55°C ~ 155°C","Axial","Axial","0.217"" Dia x 0.472"" L (5.50mm x 12.00mm)","-","2","-"
https://www.bourns.com/docs/Product-Datasheets/FW.pdf,//media.digikey.com/Renders/Bourns%20Renders/FWxxA%2010.jpg,FW20A10R0JATB-ND,FW20A10R0JA,Bourns Inc.,RES 10 OHM 2W 5% AXIAL,36000,0,"0.12880","0","1000","Tape & Box (TB)","FWxxA","Active","10 Ohms","±5%","2W","Wirewound","Fusible, Safety","±200ppm/°C","-55°C ~ 155°C","Axial","Axial","0.236"" Dia x 0.472"" L (6.00mm x 12.00mm)","-","2","-"
https://www.bourns.com/docs/Product-Datasheets/FW.pdf,//media.digikey.com/Renders/Bourns%20Renders/FWxxA%2010.jpg,FW20A10R0JACT-ND,FW20A10R0JA,Bourns Inc.,RES 10 OHM 2W 5% AXIAL,36897,0,"0.58000","0","1","Cut Tape (CT)","FWxxA","Active","10 Ohms","±5%","2W","Wirewound","Fusible, Safety","±200ppm/°C","-55°C ~ 155°C","Axial","Axial","0.236"" Dia x 0.472"" L (6.00mm x 12.00mm)","-","2","-"
https://www.seielect.com/catalog/sei-rnf_rnmf.pdf,//media.digikey.com/Renders/Stackpole%20Renders/RNF14%2010k.jpg,RNF14BTE10K0TR-ND,RNF14BTE10K0,Stackpole Electronics Inc,RES 10K OHM 1/4W .1% AXIAL,60000,0,"0.13808","0","5000","Tape & Reel (TR)","RNF","Active","10 kOhms","±0.1%","0.25W, 1/4W","Metal Film","Flame Retardant Coating, Safety","±25ppm/°C","-55°C ~ 155°C","Axial","Axial","0.093"" Dia x 0.250"" L (2.35mm x 6.35mm)","-","2","-"
https://www.seielect.com/catalog/sei-rnf_rnmf.pdf,//media.digikey.com/Renders/Stackpole%20Renders/RNF14%2010k.jpg,RNF14BTE10K0CT-ND,RNF14BTE10K0,Stackpole Electronics Inc,RES 10K OHM 1/4W .1% AXIAL,63555,0,"0.66000","0","1","Cut Tape (CT)","RNF","Active","10 kOhms","±0.1%","0.25W, 1/4W","Metal Film","Flame Retardant Coating, Safety","±25ppm/°C","-55°C ~ 155°C","Axial","Axial","0.093"" Dia x 0.250"" L (2.35mm x 6.35mm)","-","2","-"
http://www.yageo.com/NewPortal/yageodocoutput?fileName=/pdf/throughhole/Yageo_LR_MFP_2013.pdf,//media.digikey.com/Renders/Yageo%20Renders/MFP-25BRD52-10K.jpg,10KADTR-ND,MFP-25BRD52-10K,Yageo,RES 10K OHM 1/4W 0.1% AXIAL,335000,0,"0.13948","0","5000","Tape & Reel (TR)","MFP","Active","10 kOhms","±0.1%","0.25W, 1/4W","Metal Film","-","±25ppm/°C","-55°C ~ 155°C","Axial","Axial","0.094"" Dia x 0.248"" L (2.40mm x 6.30mm)","-","2","-"
http://www.yageo.com/NewPortal/yageodocoutput?fileName=/pdf/throughhole/Yageo_LR_MFP_2013.pdf,//media.digikey.com/Renders/Yageo%20Renders/MFP-25BRD52-10K.jpg,10KADCT-ND,MFP-25BRD52-10K,Yageo,RES 10K OHM 1/4W 0.1% AXIAL,339371,0,"0.66000","0","1","Cut Tape (CT)","MFP","Active","10 kOhms","±0.1%","0.25W, 1/4W","Metal Film","-","±25ppm/°C","-55°C ~ 155°C","Axial","Axial","0.094"" Dia x 0.248"" L (2.40mm x 6.30mm)","-","2","-"
http://www.yageo.com/NewPortal/yageodocoutput?fileName=/pdf/throughhole/Yageo_LR_MFP_2013.pdf,//media.digikey.com/Renders/Yageo%20Renders/MFP-25BRD52-100K.jpg,100KADTR-ND,MFP-25BRD52-100K,Yageo,RES 100K OHM 1/4W 0.1% AXIAL,40000,0,"0.13948","0","5000","Tape & Reel (TR)","MFP","Active","100 kOhms","±0.1%","0.25W, 1/4W","Metal Film","-","±25ppm/°C","-55°C ~ 155°C","Axial","Axial","0.094"" Dia x 0.248"" L (2.40mm x 6.30mm)","-","2","-"
http://www.yageo.com/NewPortal/yageodocoutput?fileName=/pdf/throughhole/Yageo_LR_MFP_2013.pdf,//media.digikey.com/Renders/Yageo%20Renders/MFP-25BRD52-100K.jpg,100KADCT-ND,MFP-25BRD52-100K,Yageo,RES 100K OHM 1/4W 0.1% AXIAL,45023,0,"0.66000","0","1","Cut Tape (CT)","MFP","Active","100 kOhms","±0.1%","0.25W, 1/4W","Metal Film","-","±25ppm/°C","-55°C ~ 155°C","Axial","Axial","0.094"" Dia x 0.248"" L (2.40mm x 6.30mm)","-","2","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1773192&DocType=DS&DocLang=English,//media.digikey.com/Renders/TE%20Connectivity/100-Ohm-CBT-Neohm-5%25-Axial-Bn.jpg,A105937TB-ND,CBT50J100R,TE Connectivity Passive Product,RES 100 OHM 1/2W 5% AXIAL,40000,0,"0.13970","0","2000","Tape & Box (TB)","CBT, Neohm","Active","100 Ohms","±5%","0.5W, 1/2W","Carbon Composition","Pulse Withstanding","-600/ +200ppm/°C","-55°C ~ 125°C","Axial","Axial","0.142"" Dia x 0.374"" L (3.60mm x 9.50mm)","-","2","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1773192&DocType=DS&DocLang=English,//media.digikey.com/Renders/TE%20Connectivity/100-Ohm-CBT-Neohm-5%25-Axial-Bn.jpg,A105937CT-ND,CBT50J100R,TE Connectivity Passive Product,RES 100 OHM 1/2W 5% AXIAL,41009,0,"0.66000","0","1","Cut Tape (CT)","CBT, Neohm","Active","100 Ohms","±5%","0.5W, 1/2W","Carbon Composition","Pulse Withstanding","-600/ +200ppm/°C","-55°C ~ 125°C","Axial","Axial","0.142"" Dia x 0.374"" L (3.60mm x 9.50mm)","-","2","-"
http://www.vishay.com/docs/28729/pr010203.pdf,//media.digikey.com/Renders/Vishay%20BC%20Renders/47k-Ohm-5%25-Axial-red-coating.jpg,PPC47KW-3JTB-ND,PR03000204702JAC00,Vishay BC Components,RES 47K OHM 3W 5% AXIAL,28000,0,"0.14448","0","500","Tape & Box (TB)","PR03","Active","47 kOhms","±5%","3W","Metal Film","Flame Retardant Coating, Safety","±250ppm/°C","-55°C ~ 155°C","Axial","Axial","0.205"" Dia x 0.657"" L (5.20mm x 16.70mm)","-","2","-"
http://www.vishay.com/docs/28729/pr010203.pdf,//media.digikey.com/Renders/Vishay%20BC%20Renders/47k-Ohm-5%25-Axial-red-coating.jpg,PPC47KW-3JCT-ND,PR03000204702JAC00,Vishay BC Components,RES 47K OHM 3W 5% AXIAL,28507,0,"0.53000","0","1","Cut Tape (CT)","PR03","Active","47 kOhms","±5%","3W","Metal Film","Flame Retardant Coating, Safety","±250ppm/°C","-55°C ~ 155°C","Axial","Axial","0.205"" Dia x 0.657"" L (5.20mm x 16.70mm)","-","2","-"
http://www.vishay.com/docs/28730/acac-at.pdf,//media.digikey.com/photos/Vishay%20Phoenix/AC01%20SERIES.jpg,PPC1W10.0TB-ND,AC01000001009JA100,Vishay BC Components,RES 10 OHM 1W 5% AXIAL,25000,0,"0.15823","0","1000","Tape & Box (TB)","AC","Active","10 Ohms","±5%","1W","Wirewound","Flame Retardant Coating, Pulse Withstanding, Safety","-10/ -80ppm/°C","-40°C ~ 275°C","Axial","Axial","0.169"" Dia x 0.433"" L (4.30mm x 11.00mm)","-","2","-"
http://www.vishay.com/docs/28730/acac-at.pdf,//media.digikey.com/photos/Vishay%20Phoenix/AC01%20SERIES.jpg,PPC1W10.0CT-ND,AC01000001009JA100,Vishay BC Components,RES 10 OHM 1W 5% AXIAL,25408,0,"0.72000","0","1","Cut Tape (CT)","AC","Active","10 Ohms","±5%","1W","Wirewound","Flame Retardant Coating, Pulse Withstanding, Safety","-10/ -80ppm/°C","-40°C ~ 275°C","Axial","Axial","0.169"" Dia x 0.433"" L (4.30mm x 11.00mm)","-","2","-"
http://www.vishay.com/docs/31018/cmfind.pdf,//media.digikey.com/Renders/Vishay%20Dale%20Renders/CMF50.jpg,CMF10.0KQFTR-ND,CMF5010K000FHEB,Vishay Dale,RES 10.0K OHM 1/4W 1% AXIAL,17000,0,"0.20075","0","1000","Tape & Reel (TR)","CMF","Active","10 kOhms","±1%","0.25W, 1/4W","Metal Film","Flame Retardant Coating, Moisture Resistant, Safety","±50ppm/°C","-55°C ~ 175°C","Axial","Axial","0.065"" Dia x 0.150"" L (1.65mm x 3.81mm)","-","2","-"
http://www.vishay.com/docs/31018/cmfind.pdf,//media.digikey.com/Renders/Vishay%20Dale%20Renders/CMF50.jpg,CMF10.0KQFCT-ND,CMF5010K000FHEB,Vishay Dale,RES 10.0K OHM 1/4W 1% AXIAL,17414,0,"0.67000","0","1","Cut Tape (CT)","CMF","Active","10 kOhms","±1%","0.25W, 1/4W","Metal Film","Flame Retardant Coating, Moisture Resistant, Safety","±50ppm/°C","-55°C ~ 175°C","Axial","Axial","0.065"" Dia x 0.150"" L (1.65mm x 3.81mm)","-","2","-"
http://www.vishay.com/docs/28730/acac-at.pdf,//media.digikey.com/photos/Vishay%20Phoenix/AC03%20SERIES.jpg,PPC3W100TB-ND,AC03000001000JAC00,Vishay BC Components,RES 100 OHM 3W 5% AXIAL,13500,0,"0.21526","0","500","Tape & Box (TB)","AC","Active","100 Ohms","±5%","3W","Wirewound","Flame Retardant Coating, Pulse Withstanding, Safety","-10/ -80ppm/°C","-40°C ~ 275°C","Axial","Axial","0.189"" Dia x 0.512"" L (4.80mm x 13.00mm)","-","2","-"
http://www.vishay.com/docs/28730/acac-at.pdf,//media.digikey.com/photos/Vishay%20Phoenix/AC03%20SERIES.jpg,PPC3W100CT-ND,AC03000001000JAC00,Vishay BC Components,RES 100 OHM 3W 5% AXIAL,13633,0,"0.57000","0","1","Cut Tape (CT)","AC","Active","100 Ohms","±5%","3W","Wirewound","Flame Retardant Coating, Pulse Withstanding, Safety","-10/ -80ppm/°C","-40°C ~ 275°C","Axial","Axial","0.189"" Dia x 0.512"" L (4.80mm x 13.00mm)","-","2","-"
http://www.vishay.com/docs/28730/acac-at.pdf,//media.digikey.com/photos/Vishay%20Phoenix/AC03%20SERIES.jpg,PPC3W1.0TB-ND,AC03000001008JAC00,Vishay BC Components,RES 1 OHM 3W 5% AXIAL,5500,0,"0.21526","0","500","Tape & Box (TB)","AC","Active","1 Ohms","±5%","3W","Wirewound","Flame Retardant Coating, Pulse Withstanding, Safety","-10/ -80ppm/°C","-40°C ~ 275°C","Axial","Axial","0.189"" Dia x 0.512"" L (4.80mm x 13.00mm)","-","2","-"
http://www.vishay.com/docs/28730/acac-at.pdf,//media.digikey.com/photos/Vishay%20Phoenix/AC03%20SERIES.jpg,PPC3W1.0CT-ND,AC03000001008JAC00,Vishay BC Components,RES 1 OHM 3W 5% AXIAL,5580,0,"0.57000","0","1","Cut Tape (CT)","AC","Active","1 Ohms","±5%","3W","Wirewound","Flame Retardant Coating, Pulse Withstanding, Safety","-10/ -80ppm/°C","-40°C ~ 275°C","Axial","Axial","0.189"" Dia x 0.512"" L (4.80mm x 13.00mm)","-","2","-"
http://www.vishay.com/docs/28909/acxxcs.pdf,//media.digikey.com/Photos/Vishay%20BC%20Photos/AC03%20SERIES.JPG,PPC3W100ATB-ND,AC03000001000JACCS,Vishay BC Components,RES 100 OHM 3W 5% AXIAL,21500,0,"0.22050","0","500","Tape & Box (TB)","AC03","Active","100 Ohms","±5%","3W","Wirewound","Flame Retardant Coating, Fusible, Pulse Withstanding, Safety","±200ppm/°C","-40°C ~ 200°C","Axial","Axial","0.217"" Dia x 0.512"" L (5.50mm x 13.00mm)","-","2","-"
http://www.vishay.com/docs/28909/acxxcs.pdf,//media.digikey.com/Photos/Vishay%20BC%20Photos/AC03%20SERIES.JPG,PPC3W100ACT-ND,AC03000001000JACCS,Vishay BC Components,RES 100 OHM 3W 5% AXIAL,21856,0,"0.58000","0","1","Cut Tape (CT)","AC03","Active","100 Ohms","±5%","3W","Wirewound","Flame Retardant Coating, Fusible, Pulse Withstanding, Safety","±200ppm/°C","-40°C ~ 200°C","Axial","Axial","0.217"" Dia x 0.512"" L (5.50mm x 13.00mm)","-","2","-"
http://www.vishay.com/docs/28907/vr25vr37vr68.pdf,//media.digikey.com/Renders/Vishay%20BC%20Renders/1m-5%25-Axial.jpg,VR68J1.0MTB-ND,VR68000001004JAC00,Vishay BC Components,RES 1M OHM 1W 5% AXIAL,9000,0,"0.28646","0","500","Tape & Box (TB)","VR68","Active","1 MOhms","±5%","1W","Metal Film","High Voltage, Pulse Withstanding","±200ppm/°C","-55°C ~ 155°C","Axial","Axial","0.268"" Dia x 0.709"" L (6.80mm x 18.00mm)","-","2","-"
http://www.vishay.com/docs/28907/vr25vr37vr68.pdf,//media.digikey.com/Renders/Vishay%20BC%20Renders/1m-5%25-Axial.jpg,VR68J1.0MCT-ND,VR68000001004JAC00,Vishay BC Components,RES 1M OHM 1W 5% AXIAL,9247,0,"0.78000","0","1","Cut Tape (CT)","VR68","Active","1 MOhms","±5%","1W","Metal Film","High Voltage, Pulse Withstanding","±200ppm/°C","-55°C ~ 155°C","Axial","Axial","0.268"" Dia x 0.709"" L (6.80mm x 18.00mm)","-","2","-"
http://www.vishay.com/docs/28730/acac-at.pdf,//media.digikey.com/photos/Vishay%20Phoenix/AC01%20SERIES.jpg,PPC5W100TB-ND,AC05000001000JAC00,Vishay BC Components,RES 100 OHM 5W 5% AXIAL,46000,0,"0.28730","0","500","Tape & Box (TB)","AC","Active","100 Ohms","±5%","5W","Wirewound","Flame Retardant Coating, Pulse Withstanding, Safety","-10/ -80ppm/°C","-40°C ~ 275°C","Axial","Axial","0.295"" Dia x 0.709"" L (7.50mm x 18.00mm)","-","2","-"
http://www.vishay.com/docs/28730/acac-at.pdf,//media.digikey.com/photos/Vishay%20Phoenix/AC01%20SERIES.jpg,PPC5W100CT-ND,AC05000001000JAC00,Vishay BC Components,RES 100 OHM 5W 5% AXIAL,46282,0,"0.78000","0","1","Cut Tape (CT)","AC","Active","100 Ohms","±5%","5W","Wirewound","Flame Retardant Coating, Pulse Withstanding, Safety","-10/ -80ppm/°C","-40°C ~ 275°C","Axial","Axial","0.295"" Dia x 0.709"" L (7.50mm x 18.00mm)","-","2","-"
