Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Accessory Type","For Use With/Related Products"
https://www.ohmite.com/assets/docs/hardware_rheostat.pdf?r=false,//media.digikey.com/Photos/Ohmite%20Photos/5000E.JPG,5000E-ND,5000E,Ohmite,RHEOSTAT DIAL D94000,362,0,"2.46000","0","1","-","Active","Dial Plate","G, H, J, K, L Series Rheostats"
-,//media.digikey.com/Photos/Bourns%20Photos/34-1034-2A.JPG,987-1691-ND,34-1034-2A,TT Electronics/BI,M7 CONICAL WASHER,3778,0,"0.18000","0","1","P160","Active","Washer","P160 Series Potentiometers"
https://www.bourns.com/docs/Product-Datasheets/pnl_mnt.pdf,//media.digikey.com/Photos/Bourns%20Photos/H-114P.jpg,H-114P-ND,H-114P,Bourns Inc.,PANEL MOUNT ASSEMBLY HARDWARE,160,0,"7.14000","0","1","-","Active","Panel Mounting Hardware","3290, RTR24 Series Potentiometers"
https://www.bourns.com/docs/Product-Datasheets/H385.pdf,//media.digikey.com/Photos/Bourns%20Photos/H-385-3.jpg,H-385-3-ND,H-385-3,Bourns Inc.,PANEL SEAL ASSEMBLY,181,0,"37.47000","0","1","3680","Active","Panel Seal","3683 Series Potentiometers"
//media.digikey.com/pdf/Data%20Sheets/CTS%20Corporation%20PDFs/45T-3.pdf,//media.digikey.com/Photos/CTS%20Photos/45T3.JPG,CT3065-ND,45T3,CTS Electrocomponents,NUT NICKEL PLATED 3/8-32 THIN,867,0,"0.39000","0","1","450","Active","Nut","450 Series Potentiometers"
https://www.bourns.com/docs/Product-Datasheets/pnl_mnt.pdf,//media.digikey.com/photos/Bourns%20Photos/H-83P.JPG,H-83P-ND,H-83P,Bourns Inc.,RETRO FIT PANEL MNT HOLDER,327,0,"2.77000","0","1","-","Active","Panel Mounting Hardware","3005, 3006 Series Potentiometers"
-,//media.digikey.com/photos/TT%20Electronics%20BI/34-1032-2A.JPG,987-1692-ND,34-1032-2A,TT Electronics/BI,HEX NUT,341,0,"0.19000","0","1","P160","Active","Hex Nut","P160 Series Potentiometers"
//media.digikey.com/pdf/Data%20Sheets/CTS%20Corporation%20PDFs/1220A.pdf,//media.digikey.com/Photos/CTS%20Photos/1220A.JPG,CT3066-ND,1220A,CTS Electrocomponents,LOCK WASHER BLACK FOR 3/8 THREAD,868,0,"0.39000","0","1","450","Active","Lockwasher","450 Series Potentiometers"
https://www.bourns.com/docs/Product-Datasheets/pnl_mnt.pdf,//media.digikey.com/photos/Bourns%20Photos/H-58P.jpg,H-58P-ND,H-58P,Bourns Inc.,PANEL MOUNT ASSEMBLY HARDWARE,74,0,"5.85000","0","1","-","Active","Panel Mounting Hardware","3057, RT12 Series Potentiometers"
https://www.bourns.com/docs/Product-Datasheets/pnl_mnt.pdf,//media.digikey.com/Photos/Bourns%20Photos/H-117P.jpg,H-117P-ND,H-117P,Bourns Inc.,PANEL MOUNT ASSEMBLY HARDWARE,98,0,"7.14000","0","1","-","Active","Panel Mounting Hardware","RJR24 Series Potentiometers"
https://www.bourns.com/docs/Product-Datasheets/pnl_mnt.pdf,//media.digikey.com/Photos/Bourns%20Photos/H-116P.jpg,H-116P-ND,H-116P,Bourns Inc.,PANEL MOUNT ASSEMBLY HARDWARE,95,0,"7.14000","0","1","-","Active","Panel Mounting Hardware","3292 Series Potentiometers"
http://www.vishay.com/docs/50021/2e.pdf,//media.digikey.com/Photos/Vishay%20Sfernice/ACCRF2EKN.JPG,716-1027-ND,ACCRF2EKN,Vishay Sfernice,FIXING ACCES FOR WW RES 1=2 PCS,56,0,"15.10000","0","1","2E","Active","Bracket","RA, RSO, RSSD, RW Potentiometers"
http://www.vishay.com/docs/50021/2e.pdf,//media.digikey.com/Photos/Vishay%20Sfernice/ACCRF2EDN.JPG,716-1024-ND,ACCRF2ESN,Vishay Sfernice,FIXING ACCES FOR WW RES 1=2 PCS,9,0,"23.11000","0","1","2E","Active","Bracket","RA, RSO, RSSD, RW Potentiometers"
//media.digikey.com/pdf/Data%20Sheets/CTS%20Corporation%20PDFs/1214A_Dwg~.pdf,//media.digikey.com/photos/CTS%20Photos/1214A.jpg,CT3076-ND,1214A,CTS Electrocomponents,LOCK WASHER BLACK FOR 1/4 THREAD,727,0,"37.74000","0","1","270","Active","Lockwasher","270 Series Potentiometers"
http://www.vishay.com/docs/50021/2e.pdf,//media.digikey.com/Photos/Vishay%20Sfernice/ACCRF2EMN.JPG,716-1028-ND,ACCRF2EMN,Vishay Sfernice,FIXING ACCES FOR WW RES 1=2 PCS,14,0,"15.10000","0","1","2E","Active","Bracket","RA, RSO, RSSD, RW Potentiometers"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1879098&DocType=Customer+Drawing&DocLang=English,-,CB101387-ND,CB101387,TE Connectivity Passive Product,SPINDLE 10 X 4MM (BLACK),0,0,"0.06941","0","4000","CB10, Citec","Active","Shaft","CB10 Series Potentiometers"
-,-,H-127-ND,H-127,Bourns Inc.,PANEL MOUNT ASSEMBLY HARDWARE,0,0,"0.07200","0","1000","-","Active","Washer","Rotary Potentiometers"
-,-,S700-ND,S700,Precision Electronics Corporation,LOCK WASHER,0,0,"0.13880","0","1000","-","Active","Washer","-"
-,-,CB155450-ND,CB155450,TE Connectivity Passive Product,SPINDLE 34 X 6MM WHITE,0,0,"0.16242","0","1000","CB15, Citec","Active","Shaft","CB15 Series Potentiometers"
//media.digikey.com/pdf/Data%20Sheets/CTS%20Corporation%20PDFs/270-50-003-06-01_Dwg~.pdf,//media.digikey.com/photos/CTS%20Photos/270500030601.jpg,CT3075-ND,270500030601,CTS Electrocomponents,NUT BRASS 1/4-32 THIN,0,0,"0.16800","0","1000","270","Active","Nut","270 Series Potentiometers"
-,-,S710-ND,S710,Precision Electronics Corporation,MOUNTING NUT,0,0,"0.24750","0","100","-","Active","Nut","-"
-,-,H-08-1-ND,H-08-1,Bourns Inc.,PANEL MOUNT ASSEMBLY HARDWARE,0,0,"0.24750","0","100","-","Active","Nut","Rotary Potentiometers"
-,-,SL720-ND,SL720,Precision Electronics Corporation,LOCK NUT 1/4-32,0,0,"0.46000","0","200","-","Active","Nut","-"
-,-,CP105908-ND,CP105908,TE Connectivity Passive Product,BLACK 18MM THUMBWHEEL,0,0,"0.59263","0","5000","CB10, Citec","Active","Thumbwheel","CB10 Series Potentiometers"
-,//media.digikey.com/Photos/Precision%20Elec%20Comp%20Photos/KL720.JPG,KL720-ND,KL720,Precision Electronics Corporation,LOCKING NUT,0,0,"0.60960","0","50","-","Active","Nut","-"
https://www.bourns.com/docs/Product-Datasheets/pnl_mnt.pdf,//media.digikey.com/Photos/Bourns%20Photos/H-82.JPG,H-82-ND,H-82,Bourns Inc.,PANEL SEAL HARDWARE KIT,0,0,"0.67600","0","50","-","Active","Panel Seal","3250, 3252, RJ22, RJR22, RT22 Series Potentiometers"
-,-,H-25B-ND,H-25,Bourns Inc.,SIDE BRACKET FOR MODEL 3250/3252,0,0,"0.67600","0","50","-","Active","Stacking Strap","3250, 3252 Series Potentiometers"
-,-,H-28B-ND,H-28,Bourns Inc.,SIDE BRACKET FOR MODEL 3250/3252,0,0,"0.67600","0","50","-","Active","Stacking Strap","3250, 3252 Series Potentiometers"
-,-,1625895-5-ND,1625895-5,TE Connectivity Passive Product,25MM DIA E/WHEEL [BLACK],0,0,"0.70355","0","10000","51, Citec","Active","Edge Wheel","51 Series Potentiometers"
