Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Resistance","Power (Watts)","Tolerance","Adjustment Type","Diameter","Length","Mounting Type","Termination","Package / Case"
http://www.ohmite.com/assets/docs/res_210.pdf?r=false,-,D225K1K5-ND,D225K1K5,Ohmite,RESISTOR POWER ADJ 1.5K OHM 225W,0,0,"35.15000","0","10","Bulk","Dividohm®210","Active","1.5 kOhms","225W","±10%","Slide","1.126"" OD, 0.752"" ID (28.60mm x 19.10mm)","10.500"" (266.70mm)","Chassis Mount","Solder Lug","Radial, 3 Lead, Tubular"
http://www.ohmite.com/assets/docs/res_210.pdf?r=false,-,D225K25K-ND,D225K25K,Ohmite,RESISTOR POWER ADJ 25K OHM 225W,0,0,"35.15000","0","10","Bulk","Dividohm®210","Active","25 kOhms","225W","±10%","Slide","1.126"" OD, 0.752"" ID (28.60mm x 19.10mm)","10.500"" (266.70mm)","Chassis Mount","Solder Lug","Radial, 3 Lead, Tubular"
http://www.ohmite.com/assets/docs/res_210.pdf?r=false,-,D225K2K5-ND,D225K2K5,Ohmite,RESISTOR POWER ADJ 2.5K OHM 225W,0,0,"35.15000","0","10","Bulk","Dividohm®210","Active","2.5 kOhms","225W","±10%","Slide","1.126"" OD, 0.752"" ID (28.60mm x 19.10mm)","10.500"" (266.70mm)","Chassis Mount","Solder Lug","Radial, 3 Lead, Tubular"
http://www.ohmite.com/assets/docs/res_210.pdf?r=false,-,D225K5K0-ND,D225K5K0,Ohmite,RESISTOR POWER ADJ 5K OHM 225W,0,0,"35.15000","0","10","Bulk","Dividohm®210","Active","5 kOhms","225W","±10%","Slide","1.126"" OD, 0.752"" ID (28.60mm x 19.10mm)","10.500"" (266.70mm)","Chassis Mount","Solder Lug","Radial, 3 Lead, Tubular"
http://www.ohmite.com/assets/docs/res_210.pdf?r=false,-,D225K100KE-ND,D225K100KE,Ohmite,RESISTOR POWER ADJ 100K OHM 225W,0,0,"35.63100","0","10","Bulk","Dividohm®210","Active","100 kOhms","225W","±10%","Slide","1.126"" OD, 0.752"" ID (28.60mm x 19.10mm)","10.500"" (266.70mm)","Chassis Mount","Solder Lug","Radial, 3 Lead, Tubular"
http://www.ohmite.com/assets/docs/res_210.pdf?r=false,-,D225K50KE-ND,D225K50KE,Ohmite,RESISTOR POWER ADJ 50K OHM 225W,0,0,"35.63100","0","10","Bulk","Dividohm®210","Active","50 kOhms","225W","±10%","Slide","1.126"" OD, 0.752"" ID (28.60mm x 19.10mm)","10.500"" (266.70mm)","Chassis Mount","Solder Lug","Radial, 3 Lead, Tubular"
http://www.ohmite.com/assets/docs/res_210.pdf?r=false,-,D225K75KE-ND,D225K75KE,Ohmite,RESISTOR POWER ADJ 75K OHM 225W,0,0,"35.63100","0","10","Bulk","Dividohm®210","Active","75 kOhms","225W","±10%","Slide","1.126"" OD, 0.752"" ID (28.60mm x 19.10mm)","10.500"" (266.70mm)","Chassis Mount","Solder Lug","Radial, 3 Lead, Tubular"
http://www.ohmite.com/assets/docs/res_210.pdf?r=false,-,D175K10RE-ND,D175K10RE,Ohmite,RESISTOR POWER ADJ 10 OHM 175W,0,0,"35.79200","0","10","Bulk","Dividohm®210","Active","10 Ohms","175W","±10%","Slide","1.126"" OD, 0.752"" ID (28.60mm x 19.10mm)","8.500"" (215.90mm)","Chassis Mount","Solder Lug","Radial, 3 Lead, Tubular"
http://www.ohmite.com/assets/docs/res_210.pdf?r=false,-,D175K50RE-ND,D175K50RE,Ohmite,RESISTOR POWER ADJ 50 OHM 175W,0,0,"35.79200","0","10","Bulk","Dividohm®210","Active","50 Ohms","175W","±10%","Slide","1.126"" OD, 0.752"" ID (28.60mm x 19.10mm)","8.500"" (215.90mm)","Chassis Mount","Solder Lug","Radial, 3 Lead, Tubular"
http://www.ohmite.com/assets/docs/res_210.pdf?r=false,-,D175K100K-ND,D175K100K,Ohmite,RESISTOR POWER ADJ 100K OHM 175W,0,0,"36.40100","0","10","Bulk","Dividohm®210","Active","100 kOhms","175W","±10%","Slide","1.126"" OD, 0.752"" ID (28.60mm x 19.10mm)","8.500"" (215.90mm)","Chassis Mount","Solder Lug","Radial, 3 Lead, Tubular"
http://www.ohmite.com/assets/docs/res_210.pdf?r=false,-,D225K100K-ND,D225K100K,Ohmite,RESISTOR POWER ADJ 100K OHM 225W,0,0,"38.80900","0","10","Bulk","Dividohm®210","Active","100 kOhms","225W","±10%","Slide","1.126"" OD, 0.752"" ID (28.60mm x 19.10mm)","10.500"" (266.70mm)","Chassis Mount","Solder Lug","Radial, 3 Lead, Tubular"
http://www.ohmite.com/assets/docs/res_210.pdf?r=false,-,D225K50K-ND,D225K50K,Ohmite,RESISTOR POWER ADJ 50K OHM 225W,0,0,"38.80900","0","10","Bulk","Dividohm®210","Active","50 kOhms","225W","±10%","Slide","1.126"" OD, 0.752"" ID (28.60mm x 19.10mm)","10.500"" (266.70mm)","Chassis Mount","Solder Lug","Radial, 3 Lead, Tubular"
http://www.ohmite.com/assets/docs/res_210.pdf?r=false,-,D175K10R-ND,D175K10R,Ohmite,RESISTOR POWER ADJ 10 OHM 175W,0,0,"39.00200","0","10","Bulk","Dividohm®210","Active","10 Ohms","175W","±10%","Slide","1.126"" OD, 0.752"" ID (28.60mm x 19.10mm)","8.500"" (215.90mm)","Chassis Mount","Solder Lug","Radial, 3 Lead, Tubular"
http://www.ohmite.com/assets/docs/res_210.pdf?r=false,-,D175K25R-ND,D175K25R,Ohmite,RESISTOR POWER ADJ 25 OHM 175W,0,0,"39.00200","0","10","Bulk","Dividohm®210","Active","25 Ohms","175W","±10%","Slide","1.126"" OD, 0.752"" ID (28.60mm x 19.10mm)","8.500"" (215.90mm)","Chassis Mount","Solder Lug","Radial, 3 Lead, Tubular"
http://www.ohmite.com/assets/docs/res_210.pdf?r=false,-,D175K50R-ND,D175K50R,Ohmite,RESISTOR POWER ADJ 50 OHM 175W,0,0,"39.00200","0","10","Bulk","Dividohm®210","Active","50 Ohms","175W","±10%","Slide","1.126"" OD, 0.752"" ID (28.60mm x 19.10mm)","8.500"" (215.90mm)","Chassis Mount","Solder Lug","Radial, 3 Lead, Tubular"
http://www.ohmite.com/assets/docs/res_210.pdf?r=false,-,D175K2R0E-ND,D175K2R0E,Ohmite,RESISTOR POWER ADJ 2 OHM 175W,0,0,"39.03400","0","10","Bulk","Dividohm®210","Active","2 Ohms","175W","±10%","Slide","1.126"" OD, 0.752"" ID (28.60mm x 19.10mm)","8.500"" (215.90mm)","Chassis Mount","Solder Lug","Radial, 3 Lead, Tubular"
http://www.ohmite.com/assets/docs/res_210.pdf?r=false,-,D175K3R0E-ND,D175K3R0E,Ohmite,RESISTOR POWER ADJ 3 OHM 175W,0,0,"39.03400","0","10","Bulk","Dividohm®210","Active","3 Ohms","175W","±10%","Slide","1.126"" OD, 0.752"" ID (28.60mm x 19.10mm)","8.500"" (215.90mm)","Chassis Mount","Solder Lug","Radial, 3 Lead, Tubular"
http://www.ohmite.com/assets/docs/res_210.pdf?r=false,-,D175K4R0E-ND,D175K4R0E,Ohmite,RESISTOR POWER ADJ 4 OHM 175W,0,0,"39.03400","0","10","Bulk","Dividohm®210","Active","4 Ohms","175W","±10%","Slide","1.126"" OD, 0.752"" ID (28.60mm x 19.10mm)","8.500"" (215.90mm)","Chassis Mount","Solder Lug","Radial, 3 Lead, Tubular"
http://www.ohmite.com/assets/docs/res_210.pdf?r=false,-,D175K5R0E-ND,D175K5R0E,Ohmite,RESISTOR POWER ADJ 5 OHM 175W,0,0,"39.03400","0","10","Bulk","Dividohm®210","Active","5 Ohms","175W","±10%","Slide","1.126"" OD, 0.752"" ID (28.60mm x 19.10mm)","8.500"" (215.90mm)","Chassis Mount","Solder Lug","Radial, 3 Lead, Tubular"
http://www.ohmite.com/assets/docs/res_210.pdf?r=false,-,D225K10R-ND,D225K10R,Ohmite,RESISTOR POWER ADJ 10 OHM 225W,0,0,"40.16100","0","10","Bulk","Dividohm®210","Active","10 Ohms","225W","±10%","Slide","1.126"" OD, 0.752"" ID (28.60mm x 19.10mm)","10.500"" (266.70mm)","Chassis Mount","Solder Lug","Radial, 3 Lead, Tubular"
http://www.ohmite.com/assets/docs/res_210.pdf?r=false,-,D225K25R-ND,D225K25R,Ohmite,RESISTOR POWER ADJ 25 OHM 225W,0,0,"40.16100","0","10","Bulk","Dividohm®210","Active","25 Ohms","225W","±10%","Slide","1.126"" OD, 0.752"" ID (28.60mm x 19.10mm)","10.500"" (266.70mm)","Chassis Mount","Solder Lug","Radial, 3 Lead, Tubular"
http://www.ohmite.com/assets/docs/res_210.pdf?r=false,-,D225K50R-ND,D225K50R,Ohmite,RESISTOR POWER ADJ 50 OHM 225W,0,0,"40.16100","0","10","Bulk","Dividohm®210","Active","50 Ohms","225W","±10%","Slide","1.126"" OD, 0.752"" ID (28.60mm x 19.10mm)","10.500"" (266.70mm)","Chassis Mount","Solder Lug","Radial, 3 Lead, Tubular"
http://www.ohmite.com/assets/docs/res_210.pdf?r=false,-,D175K25RE-ND,D175K25RE,Ohmite,RESISTOR POWER ADJ 25 OHM 175W,2,0,"40.70000","0","1","Bulk","Dividohm®210","Active","25 Ohms","175W","±10%","Slide","1.126"" OD, 0.752"" ID (28.60mm x 19.10mm)","8.500"" (215.90mm)","Chassis Mount","Solder Lug","Radial, 3 Lead, Tubular"
http://www.ohmite.com/assets/docs/res_210.pdf?r=false,-,D175K2R0-ND,D175K2R0,Ohmite,RESISTOR POWER ADJ 2 OHM 175W,0,0,"41.06000","0","10","Bulk","Dividohm®210","Active","2 Ohms","175W","±10%","Slide","1.126"" OD, 0.752"" ID (28.60mm x 19.10mm)","8.500"" (215.90mm)","Chassis Mount","Solder Lug","Radial, 3 Lead, Tubular"
http://www.ohmite.com/assets/docs/res_210.pdf?r=false,-,D175K3R0-ND,D175K3R0,Ohmite,RESISTOR POWER ADJ 3 OHM 175W,0,0,"41.06000","0","10","Bulk","Dividohm®210","Active","3 Ohms","175W","±10%","Slide","1.126"" OD, 0.752"" ID (28.60mm x 19.10mm)","8.500"" (215.90mm)","Chassis Mount","Solder Lug","Radial, 3 Lead, Tubular"
http://www.ohmite.com/assets/docs/res_210.pdf?r=false,-,D175K5R0-ND,D175K5R0,Ohmite,RESISTOR POWER ADJ 5 OHM 175W,0,0,"41.06000","0","10","Bulk","Dividohm®210","Active","5 Ohms","175W","±10%","Slide","1.126"" OD, 0.752"" ID (28.60mm x 19.10mm)","8.500"" (215.90mm)","Chassis Mount","Solder Lug","Radial, 3 Lead, Tubular"
http://www.ohmite.com/assets/docs/res_280.pdf?r=false,-,E300K10RE-ND,E300K10RE,Ohmite,RESISTOR POWER ADJ 10 OHM 300W,0,0,"41.20800","0","5","Bulk","Corrib®280","Active","10 Ohms","300W","±10%","Slide","1.126"" OD, 0.748"" ID (28.60mm x 19.00mm)","8.500"" (215.90mm)","Chassis Mount","Solder Lug","Radial, 3 Lead, Tubular"
http://www.ohmite.com/assets/docs/res_280.pdf?r=false,-,E300K12RE-ND,E300K12RE,Ohmite,RESISTOR POWER ADJ 12 OHM 300W,0,0,"41.20800","0","5","Bulk","Corrib®280","Active","12 Ohms","300W","±10%","Slide","1.126"" OD, 0.748"" ID (28.60mm x 19.00mm)","8.500"" (215.90mm)","Chassis Mount","Solder Lug","Radial, 3 Lead, Tubular"
http://www.ohmite.com/assets/docs/res_280.pdf?r=false,-,E300K16RE-ND,E300K16RE,Ohmite,RESISTOR POWER ADJ 16 OHM 300W,0,0,"41.20800","0","5","Bulk","Corrib®280","Active","16 Ohms","300W","±10%","Slide","1.126"" OD, 0.748"" ID (28.60mm x 19.00mm)","8.500"" (215.90mm)","Chassis Mount","Solder Lug","Radial, 3 Lead, Tubular"
http://www.ohmite.com/assets/docs/res_280.pdf?r=false,-,E300K20RE-ND,E300K20RE,Ohmite,RESISTOR POWER ADJ 20 OHM 300W,0,0,"41.20800","0","5","Bulk","Corrib®280","Active","20 Ohms","300W","±10%","Slide","1.126"" OD, 0.748"" ID (28.60mm x 19.00mm)","8.500"" (215.90mm)","Chassis Mount","Solder Lug","Radial, 3 Lead, Tubular"
http://www.ohmite.com/assets/docs/res_210.pdf?r=false,-,D225K4R0E-ND,D225K4R0E,Ohmite,RESISTOR POWER ADJ 4 OHM 225W,0,0,"41.40100","0","10","Bulk","Dividohm®210","Active","4 Ohms","225W","±10%","Slide","1.126"" OD, 0.752"" ID (28.60mm x 19.10mm)","10.500"" (266.70mm)","Chassis Mount","Solder Lug","Radial, 3 Lead, Tubular"
http://www.ohmite.com/assets/docs/res_280.pdf?r=false,-,E300K5R0E-ND,E300K5R0E,Ohmite,RESISTOR POWER ADJ 5 OHM 300W,0,0,"42.45000","0","5","Bulk","Corrib®280","Active","5 Ohms","300W","±10%","Slide","1.126"" OD, 0.748"" ID (28.60mm x 19.00mm)","8.500"" (215.90mm)","Chassis Mount","Solder Lug","Radial, 3 Lead, Tubular"
http://www.ohmite.com/assets/docs/res_280.pdf?r=false,-,E300K6R3E-ND,E300K6R3E,Ohmite,RESISTOR POWER ADJ 6.3 OHM 300W,0,0,"42.45000","0","5","Bulk","Corrib®280","Active","6.3 Ohms","300W","±10%","Slide","1.126"" OD, 0.748"" ID (28.60mm x 19.00mm)","8.500"" (215.90mm)","Chassis Mount","Solder Lug","Radial, 3 Lead, Tubular"
http://www.ohmite.com/assets/docs/res_280.pdf?r=false,-,E300K8R0E-ND,E300K8R0E,Ohmite,RESISTOR POWER ADJ 8 OHM 300W,0,0,"42.45000","0","5","Bulk","Corrib®280","Active","8 Ohms","300W","±10%","Slide","1.126"" OD, 0.748"" ID (28.60mm x 19.00mm)","8.500"" (215.90mm)","Chassis Mount","Solder Lug","Radial, 3 Lead, Tubular"
http://www.ohmite.com/assets/docs/res_210.pdf?r=false,-,D175K1R0E-ND,D175K1R0E,Ohmite,RESISTOR POWER ADJ 1 OHM 175W,0,0,"42.57900","0","10","Bulk","Dividohm®210","Active","1 Ohms","175W","±10%","Slide","1.126"" OD, 0.752"" ID (28.60mm x 19.10mm)","8.500"" (215.90mm)","Chassis Mount","Solder Lug","Radial, 3 Lead, Tubular"
http://www.ohmite.com/assets/docs/res_280.pdf?r=false,-,E300K2R0E-ND,E300K2R0E,Ohmite,RESISTOR POWER ADJ 2 OHM 300W,0,0,"44.09200","0","5","Bulk","Corrib®280","Active","2 Ohms","300W","±10%","Slide","1.126"" OD, 0.748"" ID (28.60mm x 19.00mm)","8.500"" (215.90mm)","Chassis Mount","Solder Lug","Radial, 3 Lead, Tubular"
http://www.ohmite.com/assets/docs/res_280.pdf?r=false,-,E300K2R5E-ND,E300K2R5E,Ohmite,RESISTOR POWER ADJ 2.5 OHM 300W,0,0,"44.09200","0","5","Bulk","Corrib®280","Active","2.5 Ohms","300W","±10%","Slide","1.126"" OD, 0.748"" ID (28.60mm x 19.00mm)","8.500"" (215.90mm)","Chassis Mount","Solder Lug","Radial, 3 Lead, Tubular"
http://www.ohmite.com/assets/docs/res_280.pdf?r=false,-,E300K3R1E-ND,E300K3R1E,Ohmite,RESISTOR POWER ADJ 3.1 OHM 300W,0,0,"44.09200","0","5","Bulk","Corrib®280","Active","3.1 Ohms","300W","±10%","Slide","1.126"" OD, 0.748"" ID (28.60mm x 19.00mm)","8.500"" (215.90mm)","Chassis Mount","Solder Lug","Radial, 3 Lead, Tubular"
http://www.ohmite.com/assets/docs/res_280.pdf?r=false,-,E300K4R0E-ND,E300K4R0E,Ohmite,RESISTOR POWER ADJ 4 OHM 300W,0,0,"44.09200","0","5","Bulk","Corrib®280","Active","4 Ohms","300W","±10%","Slide","1.126"" OD, 0.748"" ID (28.60mm x 19.00mm)","8.500"" (215.90mm)","Chassis Mount","Solder Lug","Radial, 3 Lead, Tubular"
http://www.ohmite.com/assets/docs/res_280.pdf?r=false,-,E300K5R0-ND,E300K5R0,Ohmite,RESISTOR POWER ADJ 5 OHM 300W,0,0,"44.36200","0","5","Bulk","Corrib®280","Active","5 Ohms","300W","±10%","Slide","1.126"" OD, 0.748"" ID (28.60mm x 19.00mm)","8.500"" (215.90mm)","Chassis Mount","Solder Lug","Radial, 3 Lead, Tubular"
http://www.ohmite.com/assets/docs/res_280.pdf?r=false,-,E300K6R3-ND,E300K6R3,Ohmite,RESISTOR POWER ADJ 6.3 OHM 300W,0,0,"44.36200","0","5","Bulk","Corrib®280","Active","6.3 Ohms","300W","±10%","Slide","1.126"" OD, 0.748"" ID (28.60mm x 19.00mm)","8.500"" (215.90mm)","Chassis Mount","Solder Lug","Radial, 3 Lead, Tubular"
http://www.ohmite.com/assets/docs/res_280.pdf?r=false,-,E300K8R0-ND,E300K8R0,Ohmite,RESISTOR POWER ADJ 8 OHM 300W,0,0,"44.36200","0","5","Bulk","Corrib®280","Active","8 Ohms","300W","±10%","Slide","1.126"" OD, 0.748"" ID (28.60mm x 19.00mm)","8.500"" (215.90mm)","Chassis Mount","Solder Lug","Radial, 3 Lead, Tubular"
http://www.ohmite.com/assets/docs/res_280.pdf?r=false,-,E300K10R-ND,E300K10R,Ohmite,RESISTOR POWER ADJ 10 OHM 300W,0,0,"44.93200","0","5","Bulk","Corrib®280","Active","10 Ohms","300W","±10%","Slide","1.126"" OD, 0.748"" ID (28.60mm x 19.00mm)","8.500"" (215.90mm)","Chassis Mount","Solder Lug","Radial, 3 Lead, Tubular"
http://www.ohmite.com/assets/docs/res_280.pdf?r=false,-,E300K16R-ND,E300K16R,Ohmite,RESISTOR POWER ADJ 16 OHM 300W,0,0,"44.93200","0","5","Bulk","Corrib®280","Active","16 Ohms","300W","±10%","Slide","1.126"" OD, 0.748"" ID (28.60mm x 19.00mm)","8.500"" (215.90mm)","Chassis Mount","Solder Lug","Radial, 3 Lead, Tubular"
http://www.ohmite.com/assets/docs/res_280.pdf?r=false,-,E300K20R-ND,E300K20R,Ohmite,RESISTOR POWER ADJ 20 OHM 300W,0,0,"44.93200","0","5","Bulk","Corrib®280","Active","20 Ohms","300W","±10%","Slide","1.126"" OD, 0.748"" ID (28.60mm x 19.00mm)","8.500"" (215.90mm)","Chassis Mount","Solder Lug","Radial, 3 Lead, Tubular"
http://www.ohmite.com/assets/docs/res_280.pdf?r=false,-,E300K1R2E-ND,E300K1R2E,Ohmite,RESISTOR POWER ADJ 1.2 OHM 300W,0,0,"45.13200","0","5","Bulk","Corrib®280","Active","1.2 Ohms","300W","±10%","Slide","1.126"" OD, 0.748"" ID (28.60mm x 19.00mm)","8.500"" (215.90mm)","Chassis Mount","Solder Lug","Radial, 3 Lead, Tubular"
http://www.ohmite.com/assets/docs/res_280.pdf?r=false,-,E300K1R6E-ND,E300K1R6E,Ohmite,RESISTOR POWER ADJ 1.6 OHM 300W,0,0,"45.13200","0","5","Bulk","Corrib®280","Active","1.6 Ohms","300W","±10%","Slide","1.126"" OD, 0.748"" ID (28.60mm x 19.00mm)","8.500"" (215.90mm)","Chassis Mount","Solder Lug","Radial, 3 Lead, Tubular"
http://www.ohmite.com/assets/docs/res_210.pdf?r=false,-,D225K5R0-ND,D225K5R0,Ohmite,RESISTOR POWER ADJ 5 OHM 225W,0,0,"45.13600","0","10","Bulk","Dividohm®210","Active","5 Ohms","225W","±10%","Slide","1.126"" OD, 0.752"" ID (28.60mm x 19.10mm)","10.500"" (266.70mm)","Chassis Mount","Solder Lug","Radial, 3 Lead, Tubular"
http://www.ohmite.com/assets/docs/res_210.pdf?r=false,-,D225K4R0-ND,D225K4R0,Ohmite,RESISTOR POWER ADJ 4 OHM 225W,0,0,"45.13600","0","10","Bulk","Dividohm®210","Active","4 Ohms","225W","±10%","Slide","1.126"" OD, 0.752"" ID (28.60mm x 19.10mm)","10.500"" (266.70mm)","Chassis Mount","Solder Lug","Radial, 3 Lead, Tubular"
http://www.ohmite.com/assets/docs/res_210.pdf?r=false,//media.digikey.com/photos/Ohmite%20Photos/d225k3r0e.JPG,D225K3R0E-ND,D225K3R0E,Ohmite,RESISTOR POWER ADJ 3 OHM 225W,0,0,"45.86500","0","10","Bulk","Dividohm®210","Active","3 Ohms","225W","±10%","Slide","1.126"" OD, 0.752"" ID (28.60mm x 19.10mm)","10.500"" (266.70mm)","Chassis Mount","Solder Lug","Radial, 3 Lead, Tubular"
http://www.ohmite.com/assets/docs/res_280.pdf?r=false,-,E300K2R0-ND,E300K2R0,Ohmite,RESISTOR POWER ADJ 2 OHM 300W,0,0,"46.07800","0","5","Bulk","Corrib®280","Active","2 Ohms","300W","±10%","Slide","1.126"" OD, 0.748"" ID (28.60mm x 19.00mm)","8.500"" (215.90mm)","Chassis Mount","Solder Lug","Radial, 3 Lead, Tubular"
http://www.ohmite.com/assets/docs/res_280.pdf?r=false,-,E300K2R5-ND,E300K2R5,Ohmite,RESISTOR POWER ADJ 2.5 OHM 300W,0,0,"46.07800","0","5","Bulk","Corrib®280","Active","2.5 Ohms","300W","±10%","Slide","1.126"" OD, 0.748"" ID (28.60mm x 19.00mm)","8.500"" (215.90mm)","Chassis Mount","Solder Lug","Radial, 3 Lead, Tubular"
http://www.ohmite.com/assets/docs/res_280.pdf?r=false,-,E300K3R1-ND,E300K3R1,Ohmite,RESISTOR POWER ADJ 3.1 OHM 300W,0,0,"46.07800","0","5","Bulk","Corrib®280","Active","3.1 Ohms","300W","±10%","Slide","1.126"" OD, 0.748"" ID (28.60mm x 19.00mm)","8.500"" (215.90mm)","Chassis Mount","Solder Lug","Radial, 3 Lead, Tubular"
http://www.ohmite.com/assets/docs/res_280.pdf?r=false,-,E300K4R0-ND,E300K4R0,Ohmite,RESISTOR POWER ADJ 4 OHM 300W,0,0,"46.07800","0","5","Bulk","Corrib®280","Active","4 Ohms","300W","±10%","Slide","1.126"" OD, 0.748"" ID (28.60mm x 19.00mm)","8.500"" (215.90mm)","Chassis Mount","Solder Lug","Radial, 3 Lead, Tubular"
http://www.ohmite.com/assets/docs/res_210.pdf?r=false,-,D175K1R0-ND,D175K1R0,Ohmite,RESISTOR POWER ADJ 1 OHM 175W,0,0,"46.40700","0","10","Bulk","Dividohm®210","Active","1 Ohms","175W","±10%","Slide","1.126"" OD, 0.752"" ID (28.60mm x 19.10mm)","8.500"" (215.90mm)","Chassis Mount","Solder Lug","Radial, 3 Lead, Tubular"
http://www.ohmite.com/assets/docs/res_280.pdf?r=false,-,E300K1R0-ND,E300K1R0,Ohmite,RESISTOR POWER ADJ 1 OHM 300W,0,0,"49.17600","0","5","Bulk","Corrib®280","Active","1 Ohms","300W","±10%","Slide","1.126"" OD, 0.748"" ID (28.60mm x 19.00mm)","8.500"" (215.90mm)","Chassis Mount","Solder Lug","Radial, 3 Lead, Tubular"
http://www.ohmite.com/assets/docs/res_280.pdf?r=false,-,E300K1R2-ND,E300K1R2,Ohmite,RESISTOR POWER ADJ 1.2 OHM 300W,0,0,"49.17600","0","5","Bulk","Corrib®280","Active","1.2 Ohms","300W","±10%","Slide","1.126"" OD, 0.748"" ID (28.60mm x 19.00mm)","8.500"" (215.90mm)","Chassis Mount","Solder Lug","Radial, 3 Lead, Tubular"
http://www.ohmite.com/assets/docs/res_280.pdf?r=false,-,E300K1R6-ND,E300K1R6,Ohmite,RESISTOR POWER ADJ 1.6 OHM 300W,0,0,"49.17600","0","5","Bulk","Corrib®280","Active","1.6 Ohms","300W","±10%","Slide","1.126"" OD, 0.748"" ID (28.60mm x 19.00mm)","8.500"" (215.90mm)","Chassis Mount","Solder Lug","Radial, 3 Lead, Tubular"
http://www.ohmite.com/assets/docs/res_280.pdf?r=false,-,E300KR40E-ND,E300KR40E,Ohmite,RESISTOR POWER ADJ 0.4 OHM 300W,0,0,"49.57800","0","5","Bulk","Corrib®280","Active","400 mOhms","300W","±10%","Slide","1.126"" OD, 0.748"" ID (28.60mm x 19.00mm)","8.500"" (215.90mm)","Chassis Mount","Solder Lug","Radial, 3 Lead, Tubular"
http://www.ohmite.com/assets/docs/res_280.pdf?r=false,-,E300KR50E-ND,E300KR50E,Ohmite,RESISTOR POWER ADJ 0.5 OHM 300W,0,0,"49.57800","0","5","Bulk","Corrib®280","Active","500 mOhms","300W","±10%","Slide","1.126"" OD, 0.748"" ID (28.60mm x 19.00mm)","8.500"" (215.90mm)","Chassis Mount","Solder Lug","Radial, 3 Lead, Tubular"
http://www.ohmite.com/assets/docs/res_280.pdf?r=false,//media.digikey.com/photos/Ohmite%20Photos/E300KR63E.JPG,E300KR63E-ND,E300KR63E,Ohmite,RESISTOR POWER ADJ 0.63 OHM 300W,0,0,"49.57800","0","5","Bulk","Corrib®280","Active","630 mOhms","300W","±10%","Slide","1.126"" OD, 0.748"" ID (28.60mm x 19.00mm)","8.500"" (215.90mm)","Chassis Mount","Solder Lug","Radial, 3 Lead, Tubular"
http://www.ohmite.com/assets/docs/res_280.pdf?r=false,-,E300KR80E-ND,E300KR80E,Ohmite,RESISTOR POWER ADJ 0.8 OHM 300W,0,0,"49.57800","0","5","Bulk","Corrib®280","Active","800 mOhms","300W","±10%","Slide","1.126"" OD, 0.748"" ID (28.60mm x 19.00mm)","8.500"" (215.90mm)","Chassis Mount","Solder Lug","Radial, 3 Lead, Tubular"
http://www.ohmite.com/assets/docs/res_210.pdf?r=false,-,D225K2R0-ND,D225K2R0,Ohmite,RESISTOR POWER ADJ 2 OHM 225W,0,0,"49.98800","0","10","Bulk","Dividohm®210","Active","2 Ohms","225W","±10%","Slide","1.126"" OD, 0.752"" ID (28.60mm x 19.10mm)","10.500"" (266.70mm)","Chassis Mount","Solder Lug","Radial, 3 Lead, Tubular"
http://www.vishay.com/docs/50020/rssd.pdf,//media.digikey.com/Photos/Vishay%20Sfernice/RSSD%20SERIES%20168MM.JPG,RSSD-220A-ND,RSSD25168A2200JB06,Vishay Sfernice,RESISTOR 220 OHM 200W 5% WW,0,0,"51.32000","0","6","Bulk","RSSD","Active","220 Ohms","200W","±5%","Slide","1.063"" OD, 0.646"" ID (27.00mm x 16.40mm)","6.614"" (168.00mm)","Chassis Mount","Solder Lug","Radial, 3 Lead, Tubular"
http://www.vishay.com/docs/50020/rssd.pdf,//media.digikey.com/Photos/Vishay%20Sfernice/RSSD%20SERIES%20168MM.JPG,RSSD-47A-ND,RSSD25168A47R0JB06,Vishay Sfernice,RESISTOR 47 OHM 200W 5% WW,0,0,"51.32000","0","6","Bulk","RSSD","Active","47 Ohms","200W","±5%","Slide","1.063"" OD, 0.646"" ID (27.00mm x 16.40mm)","6.614"" (168.00mm)","Chassis Mount","Solder Lug","Radial, 3 Lead, Tubular"
http://www.ohmite.com/assets/docs/res_280.pdf?r=false,-,E300KR16E-ND,E300KR16E,Ohmite,RESISTOR POWER ADJ 0.16 OHM 300W,0,0,"53.42800","0","5","Bulk","Corrib®280","Active","160 mOhms","300W","±10%","Slide","1.126"" OD, 0.748"" ID (28.60mm x 19.00mm)","8.500"" (215.90mm)","Chassis Mount","Solder Lug","Radial, 3 Lead, Tubular"
http://www.ohmite.com/assets/docs/res_280.pdf?r=false,-,E300KR20E-ND,E300KR20E,Ohmite,RESISTOR POWER ADJ 0.2 OHM 300W,0,0,"53.42800","0","5","Bulk","Corrib®280","Active","200 mOhms","300W","±10%","Slide","1.126"" OD, 0.748"" ID (28.60mm x 19.00mm)","8.500"" (215.90mm)","Chassis Mount","Solder Lug","Radial, 3 Lead, Tubular"
